nodenumber     x-coordinate     y-coordinate     z-coordinate     z-wall-shear     y-wall-shear     x-wall-shear       wall-shear         pressure     z-coordinate     y-coordinate     x-coordinate 
         1 -1.850711129E-01 -1.996539108E-03 -4.704994123E-01 -1.914097769E-02 -3.575668078E-04 -1.119453795E-02  2.218044641E-02  1.100587651E-03 -4.704994123E-01 -1.996539108E-03 -1.850711129E-01 
         2  1.850711129E-01 -1.996539108E-03 -4.704994123E-01 -1.789456479E-02  2.568334986E-04  1.047328153E-02  2.073946487E-02 -2.270074760E-03 -4.704994123E-01 -1.996539108E-03  1.850711129E-01 
         3 -1.852551609E-01  5.983957916E-03 -4.703931522E-01 -2.147730949E-02 -1.399883655E-04 -1.253007211E-02  2.486897028E-02  1.752199732E-02 -4.703931522E-01  5.983957916E-03 -1.852551609E-01 
         4  1.852551609E-01  5.983957916E-03 -4.703931522E-01 -1.693779324E-02 -1.025589732E-04  9.895457908E-03  1.962191103E-02  5.055001458E-03 -4.703931522E-01  5.983957916E-03  1.852551609E-01 
         5 -1.856227352E-01 -9.954414546E-03 -4.701809331E-01 -1.712411722E-02  6.568871452E-05 -1.001321733E-02  1.984590087E-02  3.810786688E-03 -4.701809331E-01 -9.954414546E-03 -1.856227352E-01 
         6  1.856227352E-01 -9.954414546E-03 -4.701809331E-01 -1.953280857E-02  3.286622533E-04  1.138319572E-02  2.261676776E-02 -1.353913151E-02 -4.701809331E-01 -9.954414546E-03  1.856227352E-01 
         7 -1.861727938E-01  1.389665431E-02 -4.698633566E-01 -2.080422060E-02  5.030180603E-04 -1.228323929E-02  2.417069372E-02  1.142608157E-02 -4.698633566E-01  1.389665431E-02 -1.861727938E-01 
         8  1.861727938E-01  1.389665431E-02 -4.698633566E-01 -1.653542262E-02  2.257326855E-04  9.777991763E-03  1.921764180E-02  3.839944525E-03 -4.698633566E-01  1.389665431E-02  1.861727938E-01 
         9 -1.869037776E-01 -1.779950249E-02 -4.694413229E-01 -2.030858811E-02  7.653973886E-05 -1.183477232E-02  2.350881736E-02  1.074605331E-02 -4.694413229E-01 -1.779950249E-02 -1.869037776E-01 
        10  1.869037776E-01 -1.779950249E-02 -4.694413229E-01 -2.128971334E-02  5.256802516E-04  1.231856580E-02  2.460932321E-02  1.196012071E-02 -4.694413229E-01 -1.779950249E-02  1.869037776E-01 
        11 -1.878136144E-01  2.165189605E-02 -4.689160283E-01 -1.556777448E-02  4.573571565E-04 -9.272720036E-03  1.813325542E-02  5.158438955E-03 -4.689160283E-01  2.165189605E-02 -1.878136144E-01 
        12  1.878136144E-01  2.165189605E-02 -4.689160283E-01 -1.591391466E-02  1.149343198E-04  9.359165772E-03  1.847132081E-02  5.582529978E-03 -4.689160283E-01  2.165189605E-02  1.878136144E-01 
        13 -1.888997254E-01 -2.544291496E-02 -4.682889619E-01 -1.908730942E-02 -2.841075311E-04 -1.132508146E-02  2.219858174E-02  4.567406583E-03 -4.682889619E-01 -2.544291496E-02 -1.888997254E-01 
        14  1.888997254E-01 -2.544291496E-02 -4.682889619E-01 -1.980139617E-02 -5.355619977E-04  1.190156087E-02  2.311571839E-02  6.951363608E-03 -4.682889619E-01 -2.544291496E-02  1.888997254E-01 
        15 -1.901590317E-01  2.916181316E-02 -4.675619011E-01 -1.621942138E-02  1.285212008E-04 -9.563548029E-03  1.883287746E-02  1.778300068E-02 -4.675619011E-01  2.916181316E-02 -1.901590317E-01 
        16  1.901590317E-01  2.916181316E-02 -4.675619011E-01 -1.813904517E-02  1.699644692E-04  1.073578280E-02  2.109113053E-02  3.977623471E-03 -4.675619011E-01  2.916181316E-02  1.901590317E-01 
        17 -1.915879637E-01 -3.279804903E-02 -4.667369068E-01 -1.819038666E-02 -4.039537985E-04 -1.090786966E-02  2.121642040E-02  1.152002229E-02 -4.667369068E-01 -3.279804903E-02 -1.915879637E-01 
        18  1.915879637E-01 -3.279804903E-02 -4.667369068E-01 -1.773783609E-02 -4.852907017E-04  1.067679971E-02  2.071534676E-02 -1.119866731E-02 -4.667369068E-01 -3.279804903E-02  1.915879637E-01 
        19 -1.931824710E-01  3.634131527E-02 -4.658163176E-01 -1.716730666E-02  4.362823872E-04 -1.035002587E-02  2.005423198E-02  1.446463259E-02 -4.658163176E-01  3.634131527E-02 -1.931824710E-01 
        20  1.931824710E-01  3.634131527E-02 -4.658163176E-01 -1.846382230E-02  5.731337101E-04  1.118030703E-02  2.159821254E-02 -3.431540109E-02 -4.658163176E-01  3.634131527E-02  1.931824710E-01 
        21 -1.949380337E-01 -3.978156811E-02 -4.648027429E-01 -1.803879572E-02 -2.705059711E-04 -1.076944133E-02  2.101398385E-02  2.840042398E-03 -4.648027429E-01 -3.978156811E-02 -1.949380337E-01 
        22  1.949380337E-01 -3.978156811E-02 -4.648027429E-01 -1.744755245E-02 -1.395218990E-04  1.035306372E-02  2.029044607E-02 -3.358785812E-03 -4.648027429E-01 -3.978156811E-02  1.949380337E-01 
        23 -1.816071129E-01  1.996539108E-03 -4.644995883E-01 -1.995494329E-02 -1.405724481E-04 -1.150454007E-02  2.303862695E-02  4.261664024E-03 -4.644995883E-01  1.996539108E-03 -1.816071129E-01 
        24  1.816071129E-01  1.996539108E-03 -4.644995883E-01 -1.556343530E-02  2.426111633E-04  8.986883519E-03  1.797816891E-02 -1.901378148E-02 -4.644995883E-01  1.996539108E-03  1.816071129E-01 
        25 -1.817911609E-01 -5.983957916E-03 -4.643933282E-01 -1.730084080E-02  8.795815444E-06 -9.998459302E-03  1.998927530E-02 -5.562678278E-03 -4.643933282E-01 -5.983957916E-03 -1.817911609E-01 
        26  1.817911609E-01 -5.983957916E-03 -4.643933282E-01 -1.864379594E-02  1.820666971E-04  1.078059285E-02  2.154065659E-02 -2.229754526E-02 -4.643933282E-01 -5.983957916E-03  1.817911609E-01 
        27 -1.821587352E-01  9.954414546E-03 -4.641811091E-01 -1.920338067E-02  1.803252705E-04 -1.110463807E-02  2.218845003E-02  5.047742224E-04 -4.641811091E-01  9.954414546E-03 -1.821587352E-01 
        28  1.821587352E-01  9.954414546E-03 -4.641811091E-01 -1.425209825E-02  1.141190428E-04  8.250807049E-03  1.647388341E-02 -1.588965237E-02 -4.641811091E-01  9.954414546E-03  1.821587352E-01 
        29 -1.827087938E-01 -1.389665431E-02 -4.638635326E-01 -1.671781109E-02  3.194498043E-04 -9.559176471E-03  1.926378967E-02  7.173011183E-03 -4.638635326E-01 -1.389665431E-02 -1.827087938E-01 
        30  1.827087938E-01 -1.389665431E-02 -4.638635326E-01 -1.892922908E-02  5.339734394E-04  1.082831101E-02  2.182286900E-02 -1.494945720E-02 -4.638635326E-01 -1.389665431E-02  1.827087938E-01 
        31 -1.968496756E-01  4.310905577E-02 -4.636990560E-01 -1.886710164E-02  5.612780907E-04 -1.154760056E-02  2.213030361E-02  1.506405450E-02 -4.636990560E-01  4.310905577E-02 -1.968496756E-01 
        32  1.968496756E-01  4.310905577E-02 -4.636990560E-01 -2.126687873E-02  1.062902288E-04  1.261621121E-02  2.473179013E-02 -5.296693824E-03 -4.636990560E-01  4.310905577E-02  1.968496756E-01 
        33 -1.834397776E-01  1.779950249E-02 -4.634414989E-01 -1.581560295E-02  6.011272095E-04 -9.282641137E-03  1.835152057E-02 -9.056169757E-03 -4.634414989E-01  1.779950249E-02 -1.834397776E-01 
        34  1.834397776E-01  1.779950249E-02 -4.634414989E-01 -1.300771977E-02  2.557793506E-04  7.587512967E-03  1.506404354E-02 -1.799678523E-02 -4.634414989E-01  1.779950249E-02  1.834397776E-01 
        35 -1.843496144E-01 -2.165189605E-02 -4.629162043E-01 -1.824401467E-02 -1.508033654E-04 -1.059568009E-02  2.110245882E-02  5.136004210E-03 -4.629162043E-01 -2.165189605E-02 -1.843496144E-01 
        36  1.843496144E-01 -2.165189605E-02 -4.629162043E-01 -1.790269321E-02  3.027068846E-06  1.036240653E-02  2.069020879E-02  1.891370362E-03 -4.629162043E-01 -2.165189605E-02  1.843496144E-01 
        37 -1.989119778E-01 -4.631434612E-02 -4.625083852E-01 -1.847579972E-02 -7.381338191E-05 -1.096809164E-02  2.149670491E-02 -1.257270578E-02 -4.625083852E-01 -4.631434612E-02 -1.989119778E-01 
        38  1.989119778E-01 -4.631434612E-02 -4.625083852E-01 -2.057366233E-02 -3.030665418E-04  1.233439391E-02  2.399271777E-02  1.447240741E-02 -4.625083852E-01 -4.631434612E-02  1.989119778E-01 
        39 -1.854271147E-01  2.544291496E-02 -4.622742238E-01 -1.405166928E-02  3.583997018E-04 -8.238034745E-03  1.629777808E-02 -1.220328096E-02 -4.622742238E-01  2.544291496E-02 -1.854271147E-01 
        40  1.854271122E-01  2.544291496E-02 -4.622742195E-01 -1.489826305E-02  3.084135224E-05  8.601555659E-03  1.720940845E-02 -1.319474168E-02 -4.622742195E-01  2.544291496E-02  1.854271122E-01 
        41 -1.866737466E-01 -2.916181316E-02 -4.615252102E-01 -1.630031493E-02 -2.390499736E-04 -9.533994176E-03  1.888820584E-02 -9.496644072E-03 -4.615252102E-01 -2.916181316E-02 -1.866737466E-01 
        42  1.866737527E-01 -2.916181316E-02 -4.615252208E-01 -1.692492564E-02 -2.097373933E-04  9.932039505E-03  1.963289133E-02 -7.692715347E-03 -4.615252208E-01 -2.916181316E-02  1.866737527E-01 
