nodenumber     x-coordinate     y-coordinate     z-coordinate     z-wall-shear     y-wall-shear     x-wall-shear       wall-shear         pressure     z-coordinate     y-coordinate     x-coordinate 
         1 -1.850711129E-01 -1.996539108E-03 -4.704994123E-01 -3.171578321E-02 -3.626587580E-04 -1.853036736E-02  3.673843411E-02  4.688271369E-03 -4.704994123E-01 -1.996539108E-03 -1.850711129E-01 
         2  1.850711129E-01 -1.996539108E-03 -4.704994123E-01 -2.983317611E-02  2.836976794E-04  1.744962454E-02  3.456855068E-02 -1.344419316E-03 -4.704994123E-01 -1.996539108E-03  1.850711129E-01 
         3 -1.852551609E-01  5.983957916E-03 -4.703931522E-01 -3.645317074E-02 -6.409618528E-05 -2.124857992E-02  4.219932497E-02  4.999532090E-02 -4.703931522E-01  5.983957916E-03 -1.852551609E-01 
         4  1.852551609E-01  5.983957916E-03 -4.703931522E-01 -2.870988719E-02 -2.381250180E-04  1.674896864E-02  3.324755877E-02  2.026301149E-02 -4.703931522E-01  5.983957916E-03  1.852551609E-01 
         5 -1.856227352E-01 -9.954414546E-03 -4.701809331E-01 -2.848952328E-02  3.250528750E-04 -1.661775346E-02  3.299389417E-02  2.147183489E-02 -4.701809331E-01 -9.954414546E-03 -1.856227352E-01 
         6  1.856227352E-01 -9.954414546E-03 -4.701809331E-01 -3.365145840E-02  1.808649622E-04  1.966023352E-02  3.898592089E-02 -2.072177642E-02 -4.701809331E-01 -9.954414546E-03  1.856227352E-01 
         7 -1.861727938E-01  1.389665431E-02 -4.698633566E-01 -3.446166856E-02  7.581787488E-04 -2.030374193E-02  4.001606625E-02  4.047705333E-02 -4.698633566E-01  1.389665431E-02 -1.861727938E-01 
         8  1.861727938E-01  1.389665431E-02 -4.698633566E-01 -2.737171167E-02  2.064186244E-04  1.614591249E-02  3.178882129E-02  1.374877099E-02 -4.698633566E-01  1.389665431E-02  1.861727938E-01 
         9 -1.869037776E-01 -1.779950249E-02 -4.694413229E-01 -3.612514747E-02  1.868414828E-04 -2.098913684E-02  4.178677555E-02  2.820938131E-02 -4.694413229E-01 -1.779950249E-02 -1.869037776E-01 
        10  1.869037776E-01 -1.779950249E-02 -4.694413229E-01 -3.594084164E-02  7.032336130E-04  2.083396444E-02  4.155783658E-02  3.922985711E-02 -4.694413229E-01 -1.779950249E-02  1.869037776E-01 
        11 -1.878136144E-01  2.165189605E-02 -4.689160283E-01 -2.490077389E-02  8.306303659E-04 -1.485661269E-02  2.901927876E-02  2.508750356E-02 -4.689160283E-01  2.165189605E-02 -1.878136144E-01 
        12  1.878136144E-01  2.165189605E-02 -4.689160283E-01 -2.541789421E-02  4.261344336E-05  1.489328637E-02  2.947637284E-02  1.938565437E-02 -4.689160283E-01  2.165189605E-02  1.878136144E-01 
        13 -1.888997254E-01 -2.544291496E-02 -4.682889619E-01 -3.346561673E-02 -1.966254684E-04 -1.970818881E-02  3.884209089E-02  1.528586807E-02 -4.682889619E-01 -2.544291496E-02 -1.888997254E-01 
        14  1.888997254E-01 -2.544291496E-02 -4.682889619E-01 -3.292755743E-02 -9.190339566E-04  1.979457870E-02  3.843882034E-02  1.705287871E-02 -4.682889619E-01 -2.544291496E-02  1.888997254E-01 
