cellnumber     x-coordinate     y-coordinate velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1  1.389565039E-02  1.000000000E+00  1.504991246E-06  1.500049962E-06 -1.218558339E-07  1.714810627E-09  1.013870597E+00  1.389546599E-02 
         2  4.168695211E-02  1.000000000E+00  4.522414656E-06  4.454813734E-06 -7.790193308E-07  1.521292092E-09  1.013834000E+00  4.168657959E-02 
         3  6.947825104E-02  1.000000000E+00  7.500324955E-06  7.251494026E-06 -1.915908797E-06  1.186875820E-09  1.013797402E+00  6.947769225E-02 
         4  9.726954997E-02  1.000000000E+00  1.038169103E-05  9.759133718E-06 -3.541018486E-06  9.000405421E-10  1.013760924E+00  9.726880491E-02 
         5  1.250588149E-01  1.000000000E+00  1.310974312E-05  1.188499664E-05 -5.532829164E-06  6.431649102E-10  1.013730288E+00  1.250580400E-01 
         6  1.528460681E-01  1.000000000E+00  1.565259845E-05  1.355922632E-05 -7.819924576E-06  4.290077182E-10  1.013705492E+00  1.528456062E-01 
         7  1.806333065E-01  1.000000000E+00  1.798424091E-05  1.473784141E-05 -1.030674230E-05  2.488667883E-10  1.013680696E+00  1.806331873E-01 
         8  2.084205449E-01  9.999999404E-01  2.009142554E-05  1.539474033E-05 -1.290997170E-05  1.045435474E-10  1.013655901E+00  2.084207535E-01 
         9  2.362048030E-01  1.000000000E+00  2.197600588E-05  1.553337643E-05 -1.554538539E-05 -9.193946819E-12  1.013642788E+00  2.362052500E-01 
        10  2.639860511E-01  1.000000000E+00  2.364059219E-05  1.516357224E-05 -1.813680501E-05 -9.399548501E-11  1.013641477E+00  2.639864087E-01 
        11  2.917673290E-01  1.000000000E+00  2.509159276E-05  1.431061537E-05 -2.061053965E-05 -1.541864414E-10  1.013640285E+00  2.917675376E-01 
        12  3.195486069E-01  1.000000000E+00  2.633987970E-05  1.301340671E-05 -2.290066550E-05 -1.922563914E-10  1.013639092E+00  3.195486963E-01 
        13  3.473210931E-01  9.999999404E-01  2.739802039E-05  1.132308898E-05 -2.494873115E-05 -2.124243698E-10  1.013656378E+00  3.473210037E-01 
        14  3.750847876E-01  1.000000000E+00  2.827614662E-05  9.297393262E-06 -2.670391223E-05 -2.179632169E-10  1.013692260E+00  3.750845790E-01 
        15  4.028484821E-01  1.000000000E+00  2.897856575E-05  6.999817288E-06 -2.812045386E-05 -2.128081877E-10  1.013728023E+00  4.028481245E-01 
        16  4.306122065E-01  1.000000000E+00  2.950842281E-05  4.501473086E-06 -2.916305493E-05 -2.015489858E-10  1.013763905E+00  4.306116998E-01 
        17  4.583686590E-01  1.000000000E+00  2.986518120E-05  1.879746947E-06 -2.980596582E-05 -1.880868239E-10  1.013808846E+00  4.583683014E-01 
        18  4.829562306E-01  1.000000000E+00  3.004239625E-05 -7.883099897E-07 -3.003205165E-05 -1.733800464E-10  1.013862610E+00  4.861177504E-01 
        19  4.968308806E-01  1.000000000E+00  2.623353430E-05 -7.804271149E-07 -2.622192187E-05 -1.312194658E-10  9.861067533E-01  4.861189127E-01 
        20  5.138671994E-01  1.000000000E+00  2.619264887E-05 -3.014808044E-06 -2.601856613E-05 -1.389167947E-10  9.861602187E-01  5.138686299E-01 
        21  5.416164398E-01  1.000000000E+00  2.595943806E-05 -5.144566330E-06 -2.544456402E-05 -1.556359347E-10  9.862136245E-01  5.416183472E-01 
        22  5.693724155E-01  1.000000000E+00  2.552238220E-05 -7.103274584E-06 -2.451398541E-05 -1.841186231E-10  9.862567186E-01  5.693746209E-01 
        23  5.971350670E-01  1.000000000E+00  2.487007623E-05 -8.827861166E-06 -2.325058085E-05 -2.270528071E-10  9.862894416E-01  5.971373320E-01 
        24  6.248977780E-01  1.000000000E+00  2.399701953E-05 -1.026346763E-05 -2.169143045E-05 -2.878022543E-10  9.863221645E-01  6.249001026E-01 
        25  6.526604295E-01  1.000000000E+00  2.289816439E-05 -1.136348055E-05 -1.987956966E-05 -3.683778838E-10  9.863548875E-01  6.526628733E-01 
        26  6.804367304E-01  1.000000000E+00  2.157145173E-05 -1.209189668E-05 -1.786374924E-05 -4.696724676E-10  9.863669276E-01  6.804382801E-01 
        27  7.082266808E-01  1.000000000E+00  2.002274778E-05 -1.242160124E-05 -1.570395580E-05 -5.940407055E-10  9.863578677E-01  7.082268596E-01 
        28  7.360165715E-01  1.000000000E+00  1.827720007E-05 -1.235550644E-05 -1.346838872E-05 -7.400888791E-10  9.863487482E-01  7.360154390E-01 
        29  7.638064623E-01  1.000000000E+00  1.635549052E-05 -1.189736668E-05 -1.122295544E-05 -9.072512186E-10  9.863396883E-01  7.638040185E-01 
        30  7.915935516E-01  9.999999404E-01  1.429200074E-05 -1.107311618E-05 -9.035893527E-06 -1.094325186E-09  9.863242507E-01  7.915916443E-01 
        31  8.193776608E-01  9.999999404E-01  1.213044834E-05 -9.925482118E-06 -6.973705240E-06 -1.298387065E-09  9.863035679E-01  8.193773627E-01 
        32  8.471618295E-01  1.000000000E+00  9.924220649E-06 -8.513833563E-06 -5.099489044E-06 -1.516993420E-09  9.862828255E-01  8.471630812E-01 
