nodenumber     x-coordinate     y-coordinate     z-coordinate     z-wall-shear     y-wall-shear     x-wall-shear       wall-shear         pressure     z-coordinate     y-coordinate     x-coordinate 
         1 -3.955259915E-01 -1.996539108E-03 -3.149288871E-01 -1.669545596E-02  3.932253466E-06 -2.934578729E-02  3.377022158E-02 -1.046130462E-02 -3.149288871E-01 -1.996539108E-03 -3.955259915E-01 
         2  3.955259915E-01 -1.996539108E-03 -3.149288871E-01 -1.341679781E-02  1.565259620E-04  2.357064686E-02  2.712640162E-02 -1.097917139E-02 -3.149288871E-01 -1.996539108E-03  3.955259915E-01 
         3 -3.956322516E-01  5.983957916E-03 -3.147448391E-01 -1.304170557E-02  4.016765266E-04 -2.304275257E-02  2.648384646E-02  5.532256674E-04 -3.147448391E-01  5.983957916E-03 -3.956322516E-01 
         4  3.956322516E-01  5.983957916E-03 -3.147448391E-01 -1.270132907E-02 -2.610992302E-05  2.234085205E-02  2.570381321E-02  9.608176471E-03 -3.147448391E-01  5.983957916E-03  3.956322516E-01 
         5 -3.958444707E-01 -9.954414546E-03 -3.143772648E-01 -1.321569858E-02 -6.648108823E-04 -2.346374368E-02  2.694074882E-02  2.842832232E-03 -3.143772648E-01 -9.954414546E-03 -3.958444707E-01 
         6  3.958444707E-01 -9.954414546E-03 -3.143772648E-01 -1.276875921E-02  2.397917058E-05  2.250631215E-02  2.588232356E-02  6.183873774E-03 -3.143772648E-01 -9.954414546E-03  3.958444707E-01 
         7 -3.961620472E-01  1.389665431E-02 -3.138272062E-01 -1.106417781E-02  4.768501175E-04 -1.964501818E-02  2.255370590E-02  4.259561360E-03 -3.138272062E-01  1.389665431E-02 -3.961620472E-01 
         8  3.961620472E-01  1.389665431E-02 -3.138272062E-01 -1.234528485E-02  1.951538821E-04  2.178296752E-02  2.505298133E-02 -1.216048724E-02 -3.138272062E-01  1.389665431E-02  3.961620472E-01 
         9 -3.965840809E-01 -1.779950249E-02 -3.130962224E-01 -1.160855705E-02 -6.476964040E-04 -2.078154648E-02  2.381511431E-02  6.414564885E-03 -3.130962224E-01 -1.779950249E-02 -3.965840809E-01 
        10  3.965840809E-01 -1.779950249E-02 -3.130962224E-01 -1.265369009E-02 -5.583531531E-05  2.227100484E-02  2.562009808E-02  1.618332938E-02 -3.130962224E-01 -1.779950249E-02  3.965840809E-01 
