cellnumber     x-coordinate     y-coordinate     y-wall-shear     x-wall-shear       wall-shear velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1  1.145947910E-15  9.848484993E-01  6.732626048E-07 -0.000000000E+00  6.732626048E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.028269708E-06  9.848644137E-01  1.468407363E-02 
         2  1.271710068E-15  9.545454979E-01  2.555275387E-07 -0.000000000E+00  2.555275671E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -5.786567385E-07  9.545643926E-01  1.466838084E-02 
         3  1.231338254E-15  9.242424369E-01  1.992026739E-07 -0.000000000E+00  1.992026739E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -3.216468940E-07  9.242773056E-01  1.464657299E-02 
         4  1.190966546E-15  8.939393759E-01  1.456900804E-07 -0.000000000E+00  1.456900804E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -2.080370791E-07  8.939579129E-01  1.466869842E-02 
         5  1.150594732E-15  8.636363745E-01  1.119305111E-07 -0.000000000E+00  1.119305040E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.489702299E-07  8.636599183E-01  1.470180135E-02 
         6  1.110223025E-15  8.333333731E-01  8.908418181E-08 -0.000000000E+00  8.908418181E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.101702267E-07  8.333376050E-01  1.473961957E-02 
         7  1.069851317E-15  8.030303121E-01  7.278498515E-08 -0.000000000E+00  7.278498515E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00 -8.512260052E-08  8.030473590E-01  1.481709722E-02 
         8  1.029479503E-15  7.727272511E-01  6.138088082E-08 -0.000000000E+00  6.138088082E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00 -6.749956327E-08  7.727881074E-01  1.487809885E-02 
         9  9.891077952E-16  7.424242496E-01  5.287054705E-08 -0.000000000E+00  5.287054705E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00 -5.440819351E-08  7.424929738E-01  1.492247358E-02 
        10  9.487359815E-16  7.121212482E-01  4.635775497E-08 -0.000000000E+00  4.635775497E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00 -4.419306521E-08  7.122339010E-01  1.498778444E-02 
        11  9.083642736E-16  6.818181872E-01  4.116292018E-08 -0.000000000E+00  4.116292018E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00 -3.587702935E-08  6.819345355E-01  1.499339007E-02 
        12  8.679925658E-16  6.515151262E-01  3.684321470E-08 -0.000000000E+00  3.684321470E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00 -2.893304973E-08  6.516318321E-01  1.499769930E-02 
        13  8.276208050E-16  6.212121248E-01  3.313142827E-08 -0.000000000E+00  3.313142827E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00 -2.302941660E-08  6.213326454E-01  1.500545908E-02 
        14  7.872490442E-16  5.909091234E-01  2.984202041E-08 -0.000000000E+00  2.984202041E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.794540339E-08  5.910314322E-01  1.500826236E-02 
        15  7.468773364E-16  5.606060624E-01  2.684632427E-08 -0.000000000E+00  2.684632427E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.354552914E-08  5.607286096E-01  1.501041651E-02 
        16  7.065055226E-16  5.303030014E-01  2.406057398E-08 -0.000000000E+00  2.406057398E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00 -9.743487794E-09  5.304274559E-01  1.501429733E-02 
        17  6.661338148E-16  5.000000000E-01  2.143087130E-08 -0.000000000E+00  2.143087130E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00 -6.480871395E-09  5.001253486E-01  1.501569897E-02 
        18  6.257621069E-16  4.696969986E-01  1.892414758E-08 -0.000000000E+00  1.892414758E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00 -3.718929387E-09  4.698224366E-01  1.501677558E-02 
        19  5.853902932E-16  4.393939376E-01  1.652493786E-08 -0.000000000E+00  1.652493786E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.429519947E-09  4.395203590E-01  1.501871645E-02 
