cellnumber     x-coordinate     y-coordinate velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1  8.699834347E-03  5.000000000E-01  2.533107703E-04  3.587777254E-05 -2.507571172E-04 -5.260786952E-08  5.116452454E-01 -2.063116622E-03 
         2  2.922540344E-02  5.000000000E-01  2.641051428E-04 -1.057796842E-05 -2.638932228E-04 -5.196853541E-08  5.149148336E-01  3.220481486E-02 
         3  4.659976438E-02  5.000000000E-01  2.531030851E-04 -2.544102878E-05 -2.518212178E-04 -3.827509401E-08  4.840083360E-01  3.846221487E-02 
         4  6.938529015E-02  5.000000000E-01  2.646413431E-04 -6.975668709E-05 -2.552822851E-04 -3.533209775E-08  4.876039140E-01  7.227367345E-02 
         5  1.035566106E-01  5.000000000E-01  2.767392128E-04 -1.143227729E-04 -2.520216172E-04 -3.129968927E-08  4.913339940E-01  1.056221290E-01 
         6  1.372693479E-01  5.000000000E-01  2.876415411E-04 -1.563625203E-04 -2.414299451E-04 -2.657566738E-08  4.952372351E-01  1.384662856E-01 
         7  1.706610024E-01  5.000000000E-01  2.954010557E-04 -1.930244328E-04 -2.236142931E-04 -2.132357336E-08  4.995577855E-01  1.707967945E-01 
         8  2.038018405E-01  5.000000000E-01  2.982807714E-04 -2.218514191E-04 -1.993824626E-04 -1.648407684E-08  5.047240071E-01  2.025483891E-01 
         9  2.366848141E-01  5.000000000E-01  2.943257321E-04 -2.403547272E-04 -1.698741937E-04 -1.247082939E-08  5.110855744E-01  2.337595475E-01 
        10  2.552821338E-01  4.999999702E-01  2.825777378E-04 -2.472027461E-04 -1.368976999E-04 -1.028684138E-08  5.186008072E-01  2.645559487E-01 
        11  2.717897892E-01  5.000000000E-01  2.372448895E-04 -2.078417515E-04 -1.143981817E-04 -6.785781657E-09  4.873768566E-01  2.729456119E-01 
        12  3.025207222E-01  5.000000000E-01  2.168898584E-04 -1.999120456E-04 -8.412124985E-05 -7.259772608E-09  4.966219786E-01  3.033982073E-01 
        13  3.353751004E-01  4.999999702E-01  1.873499404E-04 -1.792181410E-04 -5.459723557E-05 -9.339420971E-09  5.054616104E-01  3.337864929E-01 
        14  3.624407351E-01  5.000000000E-01  1.487899552E-04 -1.459775659E-04 -2.879237754E-05 -1.278260080E-08  5.131070779E-01  3.643739882E-01 
        15  3.786406517E-01  5.000000000E-01  1.184428522E-04 -1.161830794E-04 -2.302610037E-05 -1.187492468E-08  4.851189273E-01  3.722587022E-01 
        16  4.001565576E-01  5.000000000E-01  8.154327821E-05 -8.116018080E-05 -7.895015708E-06 -1.576118780E-08  4.911464705E-01  4.025533636E-01 
        17  4.318212271E-01  5.000000000E-01  4.524040239E-05 -4.524028766E-05  1.018879994E-07 -1.965031267E-08  4.962493179E-01  4.327821485E-01 
        18  4.630799592E-01  5.000000000E-01  1.310622679E-05 -1.295279637E-05  1.999561698E-06 -2.244099065E-08  5.012172928E-01  4.628387739E-01 
