nodenumber     x-coordinate     y-coordinate     z-coordinate velocity-magnitude         pressure     z-coordinate     y-coordinate     x-coordinate 
         1 -3.101433523E-01 -4.060418144E-03 -6.869640559E-01  0.000000000E+00 -2.565105772E-02 -6.869640559E-01 -4.060418144E-03 -3.101433523E-01 
         2  3.101433523E-01 -4.060418144E-03 -6.869640559E-01  0.000000000E+00 -1.872654685E-02 -6.869640559E-01 -4.060418144E-03  3.101433523E-01 
         3 -3.101433523E-01  4.060418144E-03 -6.869640559E-01  0.000000000E+00 -1.870215173E-02 -6.869640559E-01  4.060418144E-03 -3.101433523E-01 
         4  3.101433523E-01  4.060418144E-03 -6.869640559E-01  0.000000000E+00 -1.514106153E-02 -6.869640559E-01  4.060418144E-03  3.101433523E-01 
         5 -3.109037372E-01 -1.213364974E-02 -6.865250474E-01  0.000000000E+00 -1.900149390E-02 -6.865250474E-01 -1.213364974E-02 -3.109037372E-01 
         6  3.109037372E-01 -1.213364974E-02 -6.865250474E-01  0.000000000E+00 -6.281110605E-03 -6.865250474E-01 -1.213364974E-02  3.109037372E-01 
         7 -3.109037372E-01  1.213364974E-02 -6.865250474E-01  0.000000000E+00  7.242991278E-03 -6.865250474E-01  1.213364974E-02 -3.109037372E-01 
         8  3.109037372E-01  1.213364974E-02 -6.865250474E-01  0.000000000E+00 -1.034956692E-02 -6.865250474E-01  1.213364974E-02  3.109037372E-01 
         9 -3.124155921E-01 -2.006462539E-02 -6.856521776E-01  0.000000000E+00  2.434825195E-03 -6.856521776E-01 -2.006462539E-02 -3.124155921E-01 
        10  3.124155921E-01 -2.006462539E-02 -6.856521776E-01  0.000000000E+00 -6.212241344E-03 -6.856521776E-01 -2.006462539E-02  3.124155921E-01 
        11 -3.124155921E-01  2.006462539E-02 -6.856521776E-01  0.000000000E+00 -2.655742322E-02 -6.856521776E-01  2.006462539E-02 -3.124155921E-01 
        12  3.124155921E-01  2.006462539E-02 -6.856521776E-01  0.000000000E+00 -1.716736649E-02 -6.856521776E-01  2.006462539E-02  3.124155921E-01 
