nodenumber     x-coordinate     y-coordinate     z-coordinate     z-wall-shear     y-wall-shear     x-wall-shear       wall-shear         pressure     z-coordinate     y-coordinate     x-coordinate 
         1 -3.005391763E-01 -1.996539108E-03 -4.065676049E-01 -3.152576208E-02  1.309449050E-04 -3.198381547E-02  4.491488650E-02 -2.223267172E-02 -4.065676049E-01 -1.996539108E-03 -3.005391763E-01 
         2  3.005391763E-01 -1.996539108E-03 -4.065676049E-01 -3.089537387E-02  1.471971600E-04  3.133530383E-02  4.402331407E-02 -4.450830302E-03 -4.065676049E-01 -1.996539108E-03  3.005391763E-01 
         3 -3.006894509E-01  5.983957916E-03 -4.064173303E-01 -3.849783586E-02  1.504090056E-03 -3.909213003E-02  5.489899206E-02  5.261991249E-02 -4.064173303E-01  5.983957916E-03 -3.006894509E-01 
         4  3.006894509E-01  5.983957916E-03 -4.064173303E-01 -3.400944043E-02 -5.410411581E-04  3.435707820E-02  4.835217212E-02 -3.044193355E-02 -4.064173303E-01  5.983957916E-03  3.006894509E-01 
         5 -3.009895740E-01 -9.954414546E-03 -4.061172072E-01 -3.201264370E-02  7.957992457E-04 -3.224554953E-02  4.545641451E-02 -3.930218433E-02 -4.061172072E-01 -9.954414546E-03 -3.009895740E-01 
         6  3.009895740E-01 -9.954414546E-03 -4.061172072E-01 -3.658525261E-02 -8.989207445E-04  3.728836096E-02  5.225740729E-02  7.661867334E-02 -4.061172072E-01 -9.954414546E-03  3.009895740E-01 
         7 -3.014386950E-01  1.389665431E-02 -4.056680862E-01 -3.352937987E-02  2.068087321E-03 -3.452969666E-02  4.818207140E-02  5.285959024E-02 -4.056680862E-01  1.389665431E-02 -3.014386950E-01 
         8  3.014386950E-01  1.389665431E-02 -4.056680862E-01 -3.080995152E-02 -1.497365810E-04  3.118607135E-02  4.384480258E-02  5.597231694E-02 -4.056680862E-01  1.389665431E-02  3.014386950E-01 
         9 -3.020355407E-01 -1.779950249E-02 -4.050712405E-01 -3.788969233E-02  5.991135915E-04 -3.826065618E-02  5.386071588E-02  5.268449584E-02 -4.050712405E-01 -1.779950249E-02 -3.020355407E-01 
        10  3.020355407E-01 -1.779950249E-02 -4.050712405E-01 -3.679040241E-02 -1.882033693E-03  3.780017948E-02  5.279807198E-02  8.198111226E-03 -4.050712405E-01 -1.779950249E-02  3.020355407E-01 
        11 -3.027784194E-01  2.165189605E-02 -4.043283618E-01 -3.072795890E-02  7.710392363E-04 -3.142763874E-02  4.397112406E-02  9.027377750E-02 -4.043283618E-01  2.165189605E-02 -3.027784194E-01 
        12  3.027784194E-01  2.165189605E-02 -4.043283618E-01 -3.370320209E-02  6.838748090E-04  3.432150680E-02  4.811356679E-02  6.332320906E-02 -4.043283618E-01  2.165189605E-02  3.027784194E-01 
        13 -3.036652253E-01 -2.544291496E-02 -4.034415559E-01 -3.824687085E-02 -3.686095386E-04 -3.895376187E-02  5.459952902E-02  4.892892892E-02 -4.034415559E-01 -2.544291496E-02 -3.036652253E-01 
        14  3.036652253E-01 -2.544291496E-02 -4.034415559E-01 -3.612933869E-02 -1.389282884E-04  3.662361834E-02  5.145112293E-02  6.468288940E-02 -4.034415559E-01 -2.544291496E-02  3.036652253E-01 
        15 -3.046934446E-01  2.916181316E-02 -4.024133366E-01 -3.249503464E-02 -7.490647017E-05 -3.283369692E-02  4.620221174E-02  1.143824809E-01 -4.024133366E-01  2.916181316E-02 -3.046934446E-01 
        16  3.046934446E-01  2.916181316E-02 -4.024133366E-01 -3.211007650E-02  7.914418773E-04  3.301344524E-02  4.606632803E-02  1.003256688E-01 -4.024133366E-01  2.916181316E-02  3.046934446E-01 
        17 -2.956206954E-01  1.996539108E-03 -4.016491239E-01 -3.024323737E-02  6.158309332E-04 -3.024509065E-02  4.278472814E-02 -1.278340121E-03 -4.016491239E-01  1.996539108E-03 -2.956206954E-01 
        18  2.956206786E-01  1.996539108E-03 -4.016491072E-01 -2.903181811E-02 -2.765686930E-04  2.902759273E-02  4.107092907E-02 -7.286996312E-02 -4.016491072E-01  1.996539108E-03  2.956206786E-01 
        19 -2.957665144E-01 -5.983957916E-03 -4.014943938E-01 -2.671521984E-02  2.074666387E-04 -2.669272062E-02  3.777632582E-02 -1.167303777E-01 -4.014943938E-01 -5.983957916E-03 -2.957665144E-01 
        20  2.957665615E-01 -5.983957916E-03 -4.014944410E-01 -2.745008877E-02 -1.953939487E-04  2.746327901E-02  3.884666919E-02 -3.928906306E-02 -4.014944410E-01 -5.983957916E-03  2.957665615E-01 
        21 -3.058601627E-01 -3.279804903E-02 -4.012466185E-01 -2.866050276E-02  4.756628309E-04 -2.872197684E-02  4.059949552E-02  1.531070587E-03 -4.012466185E-01 -3.279804903E-02 -3.058601627E-01 
        22  3.058601627E-01 -3.279804903E-02 -4.012466185E-01 -3.704403938E-02 -4.741393974E-04  3.799394711E-02  5.307373044E-02 -2.222702461E-03 -4.012466185E-01 -3.279804903E-02  3.058601627E-01 
        23 -2.960645996E-01  9.954414546E-03 -4.011922328E-01 -3.192968024E-02  1.937167927E-03 -3.228130123E-02  4.545585361E-02  6.743163395E-02 -4.011922328E-01  9.954414546E-03 -2.960645996E-01 
        24  2.960645305E-01  9.954414546E-03 -4.011921637E-01 -2.943081133E-02 -4.330703054E-04  2.936176547E-02  4.158087776E-02  7.598921404E-02 -4.011921637E-01  9.954414546E-03  2.960645305E-01 
        25 -2.965108953E-01 -1.389665431E-02 -4.007402865E-01 -3.000823759E-02  6.422894810E-04 -2.986796950E-02  4.235624622E-02 -1.017531610E-02 -4.007402865E-01 -1.389665431E-02 -2.965108953E-01 
