cellnumber     x-coordinate     y-coordinate velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1  1.366574690E-02  5.000000000E-01  9.084375961E-06  9.078560652E-06 -3.249986378E-07 -3.872446364E-09  4.863291979E-01  1.366584562E-02 
         2  4.099724069E-02  5.000000000E-01  2.514071821E-05  2.503370524E-05 -2.317175813E-06 -4.329029579E-09  4.867652357E-01  4.099771008E-02 
         3  6.832875311E-02  5.000000000E-01  3.913953697E-05  3.875635957E-05 -5.463330126E-06 -5.242434487E-09  4.872010648E-01  6.832929701E-02 
         4  9.566125274E-02  5.000000000E-01  5.117883484E-05  5.022103505E-05 -9.854982636E-06 -5.917040191E-09  4.875009656E-01  9.567127377E-02 
         5  1.229946911E-01  5.000000000E-01  6.134979049E-05  5.948132093E-05 -1.502561918E-05 -6.466271962E-09  4.876915216E-01  1.229960024E-01 
         6  1.503281295E-01  5.000000000E-01  6.985832442E-05  6.669815048E-05 -2.077359932E-05 -6.863407620E-09  4.878820479E-01  1.503385156E-01 
         7  1.776726246E-01  5.000000000E-01  7.682613068E-05  7.199247193E-05 -2.682047489E-05 -7.137982205E-09  4.878932238E-01  1.776643097E-01 
         8  2.050285041E-01  5.000000000E-01  8.245082427E-05  7.555939374E-05 -3.299872697E-05 -7.303046612E-09  4.877256751E-01  2.050256580E-01 
         9  2.323844731E-01  5.000000000E-01  8.693098789E-05  7.762540190E-05 -3.913174442E-05 -7.385632550E-09  4.875599742E-01  2.323714495E-01 
        10  2.596899569E-01  5.000000000E-01  9.044304170E-05  7.839434693E-05 -4.510288272E-05 -7.407818803E-09  4.874218404E-01  2.596862018E-01 
        11  2.869457006E-01  5.000000000E-01  9.315952047E-05  7.807552174E-05 -5.082233474E-05 -7.369774568E-09  4.873108566E-01  2.869291902E-01 
        12  3.142015338E-01  5.000000000E-01  9.519456216E-05  7.680650742E-05 -5.623846300E-05 -7.282626946E-09  4.872030914E-01  3.141886890E-01 
        13  3.412974477E-01  5.000000000E-01  9.666791448E-05  7.475220627E-05 -6.129268149E-05 -7.150406489E-09  4.871657193E-01  3.412835896E-01 
        14  3.682335615E-01  5.000000000E-01  9.768491873E-05  7.205024303E-05 -6.596290768E-05 -6.985831469E-09  4.872575700E-01  3.682160079E-01 
        15  3.951697946E-01  5.000000000E-01  9.831108764E-05  6.875225517E-05 -7.027230458E-05 -6.782183704E-09  4.873464704E-01  3.951639235E-01 
        16  4.221242964E-01  5.000000000E-01  9.860498540E-05  6.491028034E-05 -7.422666386E-05 -6.522848928E-09  4.872755706E-01  4.221155047E-01 
        17  4.490974545E-01  5.000000000E-01  9.864450112E-05  6.058402141E-05 -7.784801710E-05 -6.208696224E-09  4.870808423E-01  4.490744472E-01 
        18  4.760709107E-01  5.000000000E-01  9.849313938E-05  5.583424354E-05 -8.113837248E-05 -5.845840700E-09  4.868910313E-01  4.760483503E-01 
        19  5.029345751E-01  5.000000000E-01  9.820375999E-05  5.071360283E-05 -8.409583097E-05 -5.428095307E-09  4.867728651E-01  5.029107928E-01 
        20  5.296877623E-01  5.000000000E-01  9.782881534E-05  4.525201075E-05 -8.673369302E-05 -4.969429757E-09  4.867673516E-01  5.296819210E-01 
        21  5.564409494E-01  5.000000000E-01  9.742783732E-05  3.942539843E-05 -8.909445751E-05 -4.428351463E-09  4.867500663E-01  5.564483404E-01 
        22  5.831959248E-01  5.000000000E-01  9.704552212E-05  3.322998236E-05 -9.117895388E-05 -3.816190475E-09  4.867213964E-01  5.832374692E-01 
        23  6.099511385E-01  5.000000000E-01  9.675439651E-05  2.667667832E-05 -9.300413512E-05 -3.122844205E-09  4.866920412E-01  6.099918485E-01 
