cellnumber     x-coordinate     y-coordinate     y-wall-shear     x-wall-shear       wall-shear velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1  9.276414730E-16  9.814814925E-01  1.592487024E-06 -0.000000000E+00  1.592487024E-06  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.882344463E-06  9.814784527E-01  1.852055639E-02 
         2  8.388351506E-16  9.444444180E-01  4.595314067E-07 -0.000000000E+00  4.595314067E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -9.996972494E-07  9.444390535E-01  1.852080785E-02 
         3  8.059396732E-16  9.074074030E-01  3.385244440E-07 -0.000000000E+00  3.385244440E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -4.986641784E-07  9.073989987E-01  1.852284558E-02 
         4  7.730441958E-16  8.703703880E-01  2.415043525E-07 -0.000000000E+00  2.415043525E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -2.804566179E-07  8.703568578E-01  1.852511801E-02 
         5  7.401487184E-16  8.333333731E-01  1.766408388E-07 -0.000000000E+00  1.766408388E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.734186128E-07  8.333178759E-01  1.852555573E-02 
         6  7.072531880E-16  7.962962985E-01  1.334831126E-07 -0.000000000E+00  1.334831126E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.016412128E-07  7.962780595E-01  1.852757856E-02 
         7  6.743576577E-16  7.592592239E-01  1.008600776E-07 -0.000000000E+00  1.008600776E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -5.723612873E-08  7.592371106E-01  1.852999814E-02 
         8  6.414621802E-16  7.222222090E-01  7.734976748E-08 -0.000000000E+00  7.734976748E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00 -2.716810776E-08  7.221991420E-01  1.853102446E-02 
         9  6.085667028E-16  6.851851940E-01  5.871631004E-08 -0.000000000E+00  5.871631004E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00 -7.522386269E-09  6.851601601E-01  1.853300817E-02 
        10  5.756712254E-16  6.481481791E-01  4.421888278E-08 -0.000000000E+00  4.421888278E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00  5.340804687E-09  6.481221318E-01  1.853489503E-02 
        11  5.427756950E-16  6.111111045E-01  3.260488413E-08 -0.000000000E+00  3.260488768E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00  1.323978616E-08  6.110857129E-01  1.853593998E-02 
        12  5.098802176E-16  5.740740895E-01  2.346212824E-08 -0.000000000E+00  2.346212824E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00  1.764122892E-08  5.740485787E-01  1.853680238E-02 
