cellnumber     x-coordinate     y-coordinate velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1  1.389565039E-02  1.000000000E+00  2.050459670E-06  2.042955884E-06 -1.752609364E-07  2.501804763E-09  1.013870597E+00  1.389546599E-02 
         2  4.168695211E-02  1.000000000E+00  6.154129551E-06  6.051196124E-06 -1.120863431E-06  2.231054452E-09  1.013834000E+00  4.168657959E-02 
         3  6.947825104E-02  1.000000000E+00  1.019282263E-05  9.817149476E-06 -2.741752496E-06  1.758165169E-09  1.013797402E+00  6.947769225E-02 
         4  9.726954997E-02  1.000000000E+00  1.408993467E-05  1.315474401E-05 -5.047668765E-06  1.359360624E-09  1.013760924E+00  9.726880491E-02 
         5  1.250588149E-01  1.000000000E+00  1.777223952E-05  1.594196874E-05 -7.855323929E-06  1.005150518E-09  1.013730288E+00  1.250580400E-01 
         6  1.528460681E-01  1.000000000E+00  2.120242789E-05  1.808884372E-05 -1.106059153E-05  7.134359215E-10  1.013705492E+00  1.528456062E-01 
         7  1.806333065E-01  1.000000000E+00  2.435088390E-05  1.954404070E-05 -1.452570177E-05  4.697580658E-10  1.013680696E+00  1.806331873E-01 
         8  2.084205449E-01  9.999999404E-01  2.720196244E-05  2.027744085E-05 -1.813207564E-05  2.760936757E-10  1.013655901E+00  2.084207535E-01 
         9  2.362048030E-01  1.000000000E+00  2.977051554E-05  2.031404983E-05 -2.176288035E-05  1.223354473E-10  1.013642788E+00  2.362052500E-01 
        10  2.639860511E-01  1.000000000E+00  3.205617395E-05  1.966674790E-05 -2.531437167E-05  6.955776233E-12  1.013641477E+00  2.639864087E-01 
        11  2.917673290E-01  1.000000000E+00  3.406910764E-05  1.838042044E-05 -2.868560841E-05 -7.789190820E-11  1.013640285E+00  2.917675376E-01 
        12  3.195486069E-01  1.000000000E+00  3.582214049E-05  1.651426828E-05 -3.178843690E-05 -1.354595741E-10  1.013639092E+00  3.195486963E-01 
        13  3.473210931E-01  9.999999404E-01  3.732732876E-05  1.414284634E-05 -3.454431135E-05 -1.719371590E-10  1.013656378E+00  3.473210037E-01 
        14  3.750847876E-01  1.000000000E+00  3.859222852E-05  1.134813192E-05 -3.688604193E-05 -1.921978410E-10  1.013692260E+00  3.750845790E-01 
        15  4.028484821E-01  1.000000000E+00  3.961358016E-05  8.218955372E-06 -3.875157563E-05 -2.011722872E-10  1.013728023E+00  4.028481245E-01 
        16  4.306122065E-01  1.000000000E+00  4.038922634E-05  4.853481641E-06 -4.009655095E-05 -2.077998190E-10  1.013763905E+00  4.306116998E-01 
        17  4.583686590E-01  1.000000000E+00  4.090508810E-05  1.357797942E-06 -4.088254718E-05 -2.123152903E-10  1.013808846E+00  4.583683014E-01 
        18  4.829562306E-01  1.000000000E+00  4.115104093E-05 -2.163849331E-06 -4.109411020E-05 -2.175650354E-10  1.013862610E+00  4.861177504E-01 
        19  4.968308806E-01  1.000000000E+00  3.573460708E-05 -2.048238912E-06 -3.567585736E-05 -1.494364771E-10  9.861067533E-01  4.861189127E-01 
        20  5.138671994E-01  1.000000000E+00  3.563309656E-05 -4.936002824E-06 -3.528956586E-05 -1.899916890E-10  9.861602187E-01  5.138686299E-01 
