cellnumber     x-coordinate     y-coordinate velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1  1.389565039E-02  1.000000000E+00  2.444670372E-06  2.434539510E-06 -2.223304278E-07  3.336269039E-09  1.013870597E+00  1.389546599E-02 
         2  4.168695211E-02  1.000000000E+00  7.348007330E-06  7.208807347E-06 -1.423485628E-06  2.999307247E-09  1.013834000E+00  4.168657959E-02 
         3  6.947825104E-02  1.000000000E+00  1.218505076E-05  1.168094968E-05 -3.468554723E-06  2.405146082E-09  1.013797402E+00  6.947769225E-02 
         4  9.726954997E-02  1.000000000E+00  1.686661381E-05  1.561829049E-05 -6.368020877E-06  1.908921243E-09  1.013760924E+00  9.726880491E-02 
         5  1.250588149E-01  1.000000000E+00  2.130137364E-05  1.887041071E-05 -9.882108316E-06  1.471614053E-09  1.013730288E+00  1.250580400E-01 
         6  1.528460681E-01  1.000000000E+00  2.544796007E-05  2.133199450E-05 -1.387604516E-05  1.113042325E-09  1.013705492E+00  1.528456062E-01 
         7  1.806333065E-01  1.000000000E+00  2.927307287E-05  2.294760270E-05 -1.817471639E-05  8.136935570E-10  1.013680696E+00  1.806331873E-01 
         8  2.084205449E-01  9.999999404E-01  3.276011921E-05  2.368728747E-05 -2.263046554E-05  5.741805365E-10  1.013655901E+00  2.084207535E-01 
         9  2.362048030E-01  1.000000000E+00  3.592762368E-05  2.359091559E-05 -2.709728324E-05  3.827613781E-10  1.013642788E+00  2.362052500E-01 
        10  2.639860511E-01  1.000000000E+00  3.877418931E-05  2.268198295E-05 -3.144782022E-05  2.345831585E-10  1.013641477E+00  2.639864087E-01 
        11  2.917673290E-01  1.000000000E+00  4.130871093E-05  2.102061444E-05 -3.556041702E-05  1.204413097E-10  1.013640285E+00  2.917675376E-01 
        12  3.195486069E-01  1.000000000E+00  4.354038174E-05  1.868340405E-05 -3.932804611E-05  3.577415100E-11  1.013639092E+00  3.195486963E-01 
        13  3.473210931E-01  9.999999404E-01  4.547609205E-05  1.576466275E-05 -4.265618918E-05 -2.680935335E-11  1.013656378E+00  3.473210037E-01 
        14  3.750847876E-01  1.000000000E+00  4.711631846E-05  1.236627850E-05 -4.546451964E-05 -7.370276611E-11  1.013692260E+00  3.750845790E-01 
        15  4.028484821E-01  1.000000000E+00  4.844595605E-05  8.597674423E-06 -4.767694190E-05 -1.101224459E-10  1.013728023E+00  4.028481245E-01 
        16  4.306122065E-01  1.000000000E+00  4.945606997E-05  4.578846983E-06 -4.924364839E-05 -1.505530423E-10  1.013763905E+00  4.306116998E-01 
        17  4.583686590E-01  1.000000000E+00  5.011399116E-05  4.385632053E-07 -5.011207395E-05 -1.877164951E-10  1.013808846E+00  4.583683014E-01 
        18  4.829562306E-01  1.000000000E+00  5.040994802E-05 -3.697323109E-06 -5.027417501E-05 -2.279740285E-10  1.013862610E+00  4.861177504E-01 
        19  4.968308806E-01  1.000000000E+00  4.352383621E-05 -3.450524673E-06 -4.338684448E-05 -1.380821846E-10  9.861067533E-01  4.861189127E-01 
        20  5.138671994E-01  1.000000000E+00  4.333824108E-05 -6.770972050E-06 -4.280604117E-05 -2.264508858E-10  9.861602187E-01  5.138686299E-01 
        21  5.416164398E-01  1.000000000E+00  4.275618267E-05 -9.846155990E-06 -4.160702156E-05 -3.329779508E-10  9.862136245E-01  5.416183472E-01 
        22  5.693724155E-01  1.000000000E+00  4.175210051E-05 -1.257158965E-05 -3.981448390E-05 -4.657367270E-10  9.862567186E-01  5.693746209E-01 
        23  5.971350670E-01  1.000000000E+00  4.031586286E-05 -1.485222583E-05 -3.748039671E-05 -6.272385389E-10  9.862894416E-01  5.971373320E-01 
        24  6.248977780E-01  1.000000000E+00  3.844574530E-05 -1.660831731E-05 -3.467331771E-05 -8.228698278E-10  9.863221645E-01  6.249001026E-01 
        25  6.526604295E-01  1.000000000E+00  3.615036985E-05 -1.777878788E-05 -3.147640382E-05 -1.053300336E-09  9.863548875E-01  6.526628733E-01 
        26  6.804367304E-01  1.000000000E+00  3.344550350E-05 -1.831539885E-05 -2.798477726E-05 -1.323252397E-09  9.863669276E-01  6.804382801E-01 
        27  7.082266808E-01  1.000000000E+00  3.038053910E-05 -1.822461491E-05 -2.430721179E-05 -1.625112378E-09  9.863578677E-01  7.082268596E-01 
        28  7.360165715E-01  1.000000000E+00  2.701180892E-05 -1.751477066E-05 -2.056381709E-05 -1.963625040E-09  9.863487482E-01  7.360154390E-01 
        29  7.638064623E-01  1.000000000E+00  2.341591062E-05 -1.623482967E-05 -1.687409713E-05 -2.328800930E-09  9.863396883E-01  7.638040185E-01 
        30  7.915935516E-01  9.999999404E-01  1.968177457E-05 -1.446203987E-05 -1.334996705E-05 -2.718080871E-09  9.863242507E-01  7.915916443E-01 
        31  8.193776608E-01  9.999999404E-01  1.591869477E-05 -1.230384078E-05 -1.010051074E-05 -3.122734071E-09  9.863035679E-01  8.193773627E-01 
        32  8.471618295E-01  1.000000000E+00  1.224875359E-05 -9.894900359E-06 -7.219619874E-06 -3.534947890E-09  9.862828255E-01  8.471630812E-01 
        33  8.749459982E-01  1.000000000E+00  8.804202480E-06 -7.392871794E-06 -4.781154530E-06 -3.942921989E-09  9.862621427E-01  8.749487996E-01 
        34  9.027333260E-01  1.000000000E+00  5.726022209E-06 -4.971847375E-06 -2.840434036E-06 -4.339772985E-09  9.862345457E-01  9.027361274E-01 
        35  9.305237532E-01  1.000000000E+00  3.157152150E-06 -2.822566785E-06 -1.414470262E-06 -4.705988932E-09  9.861993194E-01  9.305258393E-01 
        36  9.583142996E-01  1.000000000E+00  1.245595513E-06 -1.132903435E-06 -5.177239473E-07 -5.042086304E-09  9.861640930E-01  9.583154917E-01 
        37  9.861047268E-01  1.000000000E+00  1.254323649E-07 -1.082749250E-07 -6.332313518E-08 -5.241938439E-09  9.861288667E-01  9.861052036E-01 
