cellnumber     x-coordinate     y-coordinate velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1  1.501569897E-02  5.000000000E-01  2.300917731E-05  2.299124026E-05 -9.083744885E-07 -7.262925816E-09  5.001253486E-01  1.501569897E-02 
         2  4.504717886E-02  5.000000000E-01  6.271021266E-05  6.237912748E-05 -6.435512205E-06 -8.299678278E-09  5.003752708E-01  4.504677281E-02 
         3  7.507869601E-02  5.000000000E-01  9.658255294E-05  9.542212501E-05 -1.492674528E-05 -1.051104981E-08  5.006268620E-01  7.507849485E-02 
         4  1.051163375E-01  5.000000000E-01  1.254067902E-04  1.225625601E-04 -2.655713615E-05 -1.214470213E-08  5.007838607E-01  1.051160842E-01 
         5  1.351600736E-01  5.000000000E-01  1.499276113E-04  1.445065136E-04 -3.995193038E-05 -1.358915913E-08  5.008474588E-01  1.351494044E-01 
         6  1.652038097E-01  5.000000000E-01  1.710797660E-04  1.621424308E-04 -5.457212683E-05 -1.482766177E-08  5.009102225E-01  1.652036458E-01 
         7  1.950095296E-01  5.000000000E-01  1.893874432E-04  1.761416352E-04 -6.958251470E-05 -1.600714228E-08  5.008578897E-01  1.950093806E-01 
         8  2.245785445E-01  5.000000000E-01  2.055614314E-04  1.873418223E-04 -8.460818208E-05 -1.718746567E-08  5.006783009E-01  2.245934457E-01 
         9  2.541471720E-01  5.000000000E-01  2.202650358E-04  1.965591800E-04 -9.940408927E-05 -1.848610687E-08  5.005220175E-01  2.541447580E-01 
        10  2.835810781E-01  5.000000000E-01  2.337959158E-04  2.042759006E-04 -1.137184663E-04 -1.995891985E-08  5.003839731E-01  2.835792899E-01 
        11  3.128818572E-01  5.000000596E-01  2.463438141E-04  2.108585468E-04 -1.273732778E-04 -2.166195934E-08  5.002778769E-01  3.128900230E-01 
        12  3.421826661E-01  5.000000000E-01  2.580442233E-04  2.165414189E-04 -1.403446950E-04 -2.364145857E-08  5.001676679E-01  3.421820104E-01 
        13  3.715208173E-01  5.000000000E-01  2.689457033E-04  2.214648703E-04 -1.525945409E-04 -2.596400961E-08  5.000542402E-01  3.715205789E-01 
        14  4.008956552E-01  5.000000000E-01  2.789947030E-04  2.256359003E-04 -1.640929258E-04 -2.867124849E-08  4.999158978E-01  4.009058475E-01 
        15  4.302700758E-01  5.000000000E-01  2.881202381E-04  2.290296106E-04 -1.748104987E-04 -3.181720842E-08  4.998170137E-01  4.302721620E-01 
        16  4.595058262E-01  5.000000000E-01  2.961755672E-04  2.315006859E-04 -1.847360400E-04 -3.537966364E-08  4.996335804E-01  4.595099688E-01 
        17  4.886020720E-01  5.000000000E-01  3.030465450E-04  2.328689734E-04 -1.939310605E-04 -3.938884419E-08  4.993797541E-01  4.886204302E-01 
        18  5.176980495E-01  5.000000000E-01  3.087422810E-04  2.331165742E-04 -2.024313580E-04 -4.391847952E-08  4.991370440E-01  5.177095532E-01 
        19  5.467455387E-01  5.000000000E-01  3.131219419E-04  2.320377243E-04 -2.102471044E-04 -4.895918693E-08  4.990402460E-01  5.467584133E-01 
        20  5.757436752E-01  5.000000000E-01  3.160713823E-04  2.294985461E-04 -2.173281682E-04 -5.451848750E-08  4.990923405E-01  5.757552981E-01 
        21  6.047418714E-01  5.000000000E-01  3.175942984E-04  2.252599661E-04 -2.238841116E-04 -6.049139500E-08  4.991495907E-01  6.047540307E-01 
        22  6.337721348E-01  5.000000000E-01  3.176456376E-04  2.191273525E-04 -2.299607877E-04 -6.689987231E-08  4.992321432E-01  6.337831020E-01 
        23  6.628315449E-01  5.000000000E-01  3.162888752E-04  2.109502238E-04 -2.356663899E-04 -7.360477383E-08  4.993206561E-01  6.628600955E-01 
        24  6.918913722E-01  5.000000000E-01  3.135801817E-04  2.005989954E-04 -2.410240268E-04 -8.046984590E-08  4.994529188E-01  6.919035912E-01 
        25  7.209858894E-01  5.000000000E-01  3.096402506E-04  1.879379124E-04 -2.460821415E-04 -8.743136704E-08  4.997191429E-01  7.209922075E-01 
        26  7.501124740E-01  5.000000000E-01  3.046062775E-04  1.728791685E-04 -2.507942845E-04 -9.431946779E-08  5.001370907E-01  7.500827909E-01 
        27  7.792392969E-01  5.000000000E-01  2.990079520E-04  1.552492467E-04 -2.555453684E-04 -1.009330006E-07  5.005632639E-01  7.792260051E-01 
