nodenumber     x-coordinate     y-coordinate         pressure velocity-magnitude       y-velocity       x-velocity     y-coordinate     x-coordinate 
         1  8.499999642E-01  0.000000000E+00  3.825524342E-09  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  8.499999642E-01 
         2  8.500000238E-01  7.751937956E-03  3.825846306E-09  9.704776858E-07  4.760128958E-10 -9.704774584E-07  7.751937956E-03  8.500000238E-01 
         3  8.499999642E-01  1.550387591E-02  3.826783335E-09  1.882234528E-06  1.433788199E-09 -1.882233619E-06  1.550387591E-02  8.499999642E-01 
         4  8.499999642E-01  2.325581387E-02  3.827911765E-09  2.737680234E-06  2.901231255E-09 -2.737677278E-06  2.325581387E-02  8.499999642E-01 
         5  8.499999642E-01  3.100775182E-02  3.828863004E-09  3.539492127E-06  4.864070924E-09 -3.539485988E-06  3.100775182E-02  8.499999642E-01 
         6  8.499999642E-01  3.875968978E-02  3.829642381E-09  4.290334800E-06  7.251035772E-09 -4.290324341E-06  3.875968978E-02  8.499999642E-01 
         7  8.499999642E-01  4.651162773E-02  3.830234796E-09  4.992887625E-06  1.001919792E-08 -4.992869435E-06  4.651162773E-02  8.499999642E-01 
         8  8.499999642E-01  5.426356569E-02  3.830641582E-09  5.649827472E-06  1.312356179E-08 -5.649800187E-06  5.426356569E-02  8.499999642E-01 
         9  8.499999642E-01  6.201550364E-02  3.830855189E-09  6.263830073E-06  1.652768233E-08 -6.263790510E-06  6.201550364E-02  8.499999642E-01 
        10  8.499999642E-01  6.976743788E-02  3.830871176E-09  6.837564797E-06  2.019870315E-08 -6.837510682E-06  6.976744533E-02  8.499999642E-01 
        11  8.499999642E-01  7.751937956E-02  3.830685102E-09  7.373686458E-06  2.410892463E-08 -7.373613698E-06  7.751937956E-02  8.499999642E-01 
        12  8.499999642E-01  8.527131379E-02  3.830291639E-09  7.874829862E-06  2.823498235E-08 -7.874736184E-06  8.527132124E-02  8.499999642E-01 
        13  8.499999642E-01  9.302325547E-02  3.829684125E-09  8.343602531E-06  3.255758685E-08 -8.343484296E-06  9.302325547E-02  8.499999642E-01 
        14  8.499999642E-01  1.007751897E-01  3.828855899E-09  8.782581062E-06  3.706140816E-08 -8.782432815E-06  1.007751971E-01  8.499999642E-01 
        15  8.499999642E-01  1.085271314E-01  3.827800299E-09  9.194291124E-06  4.173442747E-08 -9.194111044E-06  1.085271314E-01  8.499999642E-01 
        16  8.499999642E-01  1.162790656E-01  3.826512884E-09  9.581215636E-06  4.656763508E-08 -9.580999176E-06  1.162790731E-01  8.499999642E-01 
        17  8.499999642E-01  1.240310073E-01  3.824986550E-09  9.945772945E-06  5.155595062E-08 -9.945515558E-06  1.240310073E-01  8.499999642E-01 
        18  8.499999642E-01  1.317829490E-01  3.823213302E-09  1.029031864E-05  5.669655323E-08 -1.029001669E-05  1.317829490E-01  8.499999642E-01 
        19  8.499999642E-01  1.395348758E-01  3.821186922E-09  1.061713647E-05  6.198917646E-08 -1.061678449E-05  1.395348907E-01  8.499999642E-01 
        20  8.499999642E-01  1.472868174E-01  3.818900751E-09  1.092842831E-05  6.743624681E-08 -1.092802177E-05  1.472868025E-01  8.499999642E-01 
        21  8.499999642E-01  1.550387591E-01  3.816348126E-09  1.122631238E-05  7.304218030E-08 -1.122584763E-05  1.550387591E-01  8.499999642E-01 
        22  8.499999642E-01  1.627906859E-01  3.813519278E-09  1.151282049E-05  7.881373421E-08 -1.151229117E-05  1.627907008E-01  8.499999642E-01 
        23  8.499999642E-01  1.705426276E-01  3.810406213E-09  1.178989078E-05  8.475945634E-08 -1.178929051E-05  1.705426425E-01  8.499999642E-01 
        24  8.499999642E-01  1.782945693E-01  3.806998272E-09  1.205936314E-05  9.088988406E-08 -1.205869012E-05  1.782945693E-01  8.499999642E-01 
        25  8.499999642E-01  1.860465109E-01  3.803285242E-09  1.232298746E-05  9.721706107E-08 -1.232223440E-05  1.860465109E-01  8.499999642E-01 
        26  8.499999642E-01  1.937984377E-01  3.799255577E-09  1.258241355E-05  1.037542461E-07 -1.258157135E-05  1.937984526E-01  8.499999642E-01 
        27  8.499999642E-01  2.015503794E-01  3.794898618E-09  1.283918664E-05  1.105166092E-07 -1.283825441E-05  2.015503943E-01  8.499999642E-01 
        28  8.499999642E-01  2.093023211E-01  3.790199710E-09  1.309476374E-05  1.175206492E-07 -1.309373238E-05  2.093023211E-01  8.499999642E-01 
        29  8.499999642E-01  2.170542628E-01  3.785145086E-09  1.335050729E-05  1.247839663E-07 -1.334937133E-05  2.170542628E-01  8.499999642E-01 
        30  8.499999642E-01  2.248061895E-01  3.779718316E-09  1.360768147E-05  1.323255248E-07 -1.360643364E-05  2.248062044E-01  8.499999642E-01 
        31  8.499999642E-01  2.325581312E-01  3.773902080E-09  1.386746499E-05  1.401649001E-07 -1.386609802E-05  2.325581461E-01  8.499999642E-01 
        32  8.499999642E-01  2.403100729E-01  3.767678169E-09  1.413095015E-05  1.483235650E-07 -1.412945858E-05  2.403100729E-01  8.499999642E-01 
        33  8.499999642E-01  2.480620146E-01  3.761028378E-09  1.439914922E-05  1.568242425E-07 -1.439752305E-05  2.480620146E-01  8.499999642E-01 
        34  8.499999642E-01  2.558139563E-01  3.753931388E-09  1.467299353E-05  1.656899684E-07 -1.467122638E-05  2.558139563E-01  8.499999642E-01 
        35  8.499999642E-01  2.635658979E-01  3.746365440E-09  1.495334436E-05  1.749451997E-07 -1.495142624E-05  2.635658979E-01  8.499999642E-01 
        36  8.499999642E-01  2.713178098E-01  3.738307441E-09  1.524099207E-05  1.846163684E-07 -1.523891569E-05  2.713178396E-01  8.499999642E-01 
        37  8.499999642E-01  2.790697515E-01  3.729729858E-09  1.553666880E-05  1.947305748E-07 -1.553442235E-05  2.790697813E-01  8.499999642E-01 
        38  8.499999642E-01  2.868216932E-01  3.720602937E-09  1.584104029E-05  2.053154589E-07 -1.583861740E-05  2.868216634E-01  8.499999642E-01 
        39  8.499999642E-01  2.945736349E-01  3.710898699E-09  1.615472502E-05  2.164001671E-07 -1.615211295E-05  2.945736051E-01  8.499999642E-01 
        40  8.499999642E-01  3.023255765E-01  3.700585838E-09  1.647829231E-05  2.280158640E-07 -1.647548015E-05  3.023255467E-01  8.499999642E-01 
        41  8.499999642E-01  3.100775182E-01  3.689629935E-09  1.681226058E-05  2.401942254E-07 -1.680923742E-05  3.100775182E-01  8.499999642E-01 
        42  8.499999642E-01  3.178294599E-01  3.677997906E-09  1.715711733E-05  2.529682774E-07 -1.715387043E-05  3.178294599E-01  8.499999642E-01 
        43  8.499999642E-01  3.255813718E-01  3.665649784E-09  1.751330274E-05  2.663732630E-07 -1.750982119E-05  3.255814016E-01  8.499999642E-01 
        44  8.499999642E-01  3.333333135E-01  3.652544711E-09  1.788123336E-05  2.804453345E-07 -1.787749898E-05  3.333333433E-01  8.499999642E-01 
        45  8.499999642E-01  3.410852551E-01  3.638638502E-09  1.826128937E-05  2.952221223E-07 -1.825729123E-05  3.410852849E-01  8.499999642E-01 
        46  8.499999642E-01  3.488371968E-01  3.623888301E-09  1.865382546E-05  3.107422799E-07 -1.864954538E-05  3.488371968E-01  8.499999642E-01 
        47  8.499999642E-01  3.565891385E-01  3.608247923E-09  1.905917998E-05  3.270468198E-07 -1.905459976E-05  3.565891385E-01  8.499999642E-01 
        48  8.499999642E-01  3.643410802E-01  3.591666076E-09  1.947765486E-05  3.441784315E-07 -1.947275632E-05  3.643410802E-01  8.499999642E-01 
        49  8.499999642E-01  3.720930219E-01  3.574089469E-09  1.990953933E-05  3.621812823E-07 -1.990430610E-05  3.720930219E-01  8.499999642E-01 
        50  8.499999642E-01  3.798449337E-01  3.555464589E-09  2.035510988E-05  3.811012732E-07 -2.034951831E-05  3.798449636E-01  8.499999642E-01 
        51  8.499999642E-01  3.875968754E-01  3.535733262E-09  2.081461753E-05  4.009862664E-07 -2.080864761E-05  3.875969052E-01  8.499999642E-01 
        52  8.499999642E-01  3.953488171E-01  3.514832647E-09  2.128829874E-05  4.218859715E-07 -2.128192682E-05  3.953488469E-01  8.499999642E-01 
        53  8.499999642E-01  4.031007588E-01  3.492696354E-09  2.177637361E-05  4.438516044E-07 -2.176957605E-05  4.031007886E-01  8.499999642E-01 
        54  8.499999642E-01  4.108527005E-01  3.469255550E-09  2.227904770E-05  4.669356599E-07 -2.227179175E-05  4.108527005E-01  8.499999642E-01 
        55  8.499999642E-01  4.186046422E-01  3.444439844E-09  2.279649925E-05  4.911926226E-07 -2.278876127E-05  4.186046422E-01  8.499999642E-01 
        56  8.499999642E-01  4.263565838E-01  3.418177741E-09  2.332890654E-05  5.166786536E-07 -2.332065196E-05  4.263565838E-01  8.499999642E-01 
        57  8.499999642E-01  4.341085255E-01  3.390392855E-09  2.387640779E-05  5.434519608E-07 -2.386760752E-05  4.341085255E-01  8.499999642E-01 
        58  8.499999642E-01  4.418604672E-01  3.361005696E-09  2.443913581E-05  5.715719453E-07 -2.442975165E-05  4.418604672E-01  8.499999642E-01 
        59  8.499999642E-01  4.496123791E-01  3.329930331E-09  2.501719064E-05  6.010988614E-07 -2.500718620E-05  4.496124089E-01  8.499999642E-01 
        60  8.499999642E-01  4.573643208E-01  3.297079498E-09  2.561064684E-05  6.320944976E-07 -2.559997847E-05  4.573643506E-01  8.499999642E-01 
        61  8.499999642E-01  4.651162624E-01  3.262363713E-09  2.621954627E-05  6.646215525E-07 -2.620817031E-05  4.651162922E-01  8.499999642E-01 
        62  8.499999642E-01  4.728682041E-01  3.225688383E-09  2.684388892E-05  6.987430083E-07 -2.683175990E-05  4.728682041E-01  8.499999642E-01 
        63  8.499999642E-01  4.806201458E-01  3.186956921E-09  2.748364204E-05  7.345209383E-07 -2.747071085E-05  4.806201458E-01  8.499999642E-01 
        64  8.499999642E-01  4.883720875E-01  3.146074512E-09  2.813871288E-05  7.720186090E-07 -2.812492858E-05  4.883720875E-01  8.499999642E-01 
