cellnumber     x-coordinate     y-coordinate velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1 -7.716565720E-10  1.552450098E-02  4.600857289E-06 -6.406072437E-10 -4.600857244E-06  0.000000000E+00  1.542796460E-02 -1.010520881E-02 
         2 -1.062092081E-09  4.649962112E-02  1.277086733E-05 -5.895027099E-09 -1.277086597E-05 -7.335028752E-12  4.631457719E-02 -1.023085869E-02 
         3 -4.485184724E-10  7.739663869E-02  2.011924050E-05 -9.603424212E-09 -2.011923821E-05 -1.681565299E-11  7.710762351E-02 -1.031027381E-02 
         4 -5.004016299E-11  1.084246859E-01  2.699982521E-05  9.668174149E-09 -2.699982348E-05 -5.196570594E-11  1.080911146E-01 -1.113722168E-02 
         5 -1.063713909E-10  1.395219564E-01  3.357656120E-05  1.403998868E-07 -3.357626765E-05 -1.236033159E-10  1.390872935E-01 -1.294985916E-02 
         6 -2.483761894E-12  1.605590284E-01  3.997786451E-05  4.408588557E-07 -3.997543363E-05 -2.433830125E-10  1.698733471E-01 -1.556448831E-02 
         7 -4.013401764E-11  1.759732366E-01  4.006026559E-05 -1.968550978E-06 -4.001186931E-05  1.828617374E-10  1.709775137E-01  1.472707385E-02 
         8  6.926553775E-11  2.012367100E-01  4.656598043E-05 -2.336157971E-06 -4.650734243E-05  1.759647087E-11  2.017589696E-01  1.256803284E-02 
         9  3.773229784E-10  2.318808436E-01  5.318949668E-05 -2.619156550E-06 -5.312497130E-05 -2.013871801E-10  2.323925540E-01  1.062382451E-02 
        10 -2.349442862E-10  2.623152435E-01  5.999561292E-05 -2.846843479E-06 -5.992803227E-05 -4.823608870E-10  2.628397596E-01  9.379762865E-03 
        11 -3.223002698E-10  2.925873101E-01  6.705692710E-05 -3.046839703E-06 -6.698767229E-05 -8.449235255E-10  2.931429014E-01  8.831664906E-03 
        12  1.758118096E-10  3.228098154E-01  7.444306414E-05 -3.093540213E-06 -7.437875912E-05 -1.320321672E-09  3.234568854E-01  8.517542968E-03 
        13  3.569499973E-10  3.534703553E-01  8.221595372E-05 -2.431241402E-06 -8.217999824E-05 -2.005982884E-09  3.540065154E-01  6.747762442E-03 
        14  2.006607797E-10  3.842862248E-01  9.010698905E-05  6.995592584E-10 -9.010698905E-05 -3.150247410E-09  3.844277516E-01  1.475170168E-03 
        15 -7.365555388E-10  4.155767858E-01  9.775455259E-05  5.412068881E-06 -9.760462111E-05 -4.724516115E-09  4.143090917E-01 -8.391628677E-03 
        16 -6.642564832E-10  4.351332188E-01  1.052929768E-04  1.272343780E-05 -1.045214097E-04 -6.747660263E-09  4.443190812E-01 -1.876371447E-02 
        17 -3.472731824E-11  4.512945414E-01  1.084625334E-04 -2.706673918E-06 -1.084287557E-04 -5.874639414E-09  4.495746868E-01  1.326070177E-02 
        18 -4.081025518E-10  4.799689651E-01  1.163076260E-04  4.287246967E-06 -1.162285824E-04 -8.535505491E-09  4.805647768E-01  4.049116558E-03 
        19 -6.790314977E-10  5.119341612E-01  1.235712280E-04  1.128429670E-05 -1.230549188E-04 -1.181181547E-08  5.116452454E-01 -2.063116622E-03 
        20  2.385125153E-10  5.440102816E-01  1.303759973E-04  1.786038293E-05 -1.291468443E-04 -1.570870570E-08  5.434565123E-01 -4.947998832E-03 
        21  4.132079956E-10  5.766328573E-01  1.360149644E-04  2.433022852E-05 -1.338211887E-04 -2.043738858E-08  5.760981990E-01 -5.782696984E-03 
        22  6.579025519E-11  6.074794531E-01  1.394805491E-04  3.116712457E-05 -1.359537933E-04 -2.586351560E-08  6.072761918E-01 -6.109800112E-03 
        23 -1.475249645E-10  6.384761930E-01  1.400982146E-04  3.184811496E-05 -1.364302287E-04 -3.163291113E-08  6.385833615E-01  9.808785040E-04 
        24  1.767607727E-10  6.656036377E-01  1.365198527E-04  2.535167314E-05 -1.341453050E-04 -3.762637494E-08  6.703738958E-01  1.403541532E-02 
        25  3.917119962E-10  6.823288798E-01  1.387387432E-04  5.819892158E-05 -1.259417500E-04 -4.053328801E-08  6.730949546E-01 -1.748505533E-02 
        26  9.819601382E-11  6.921752095E-01  1.331268754E-04  6.214853308E-05 -1.177298806E-04 -4.623193437E-08  6.983844704E-01 -1.427751469E-02 
        27  1.076608178E-10  7.207986116E-01  1.221469267E-04  4.644151473E-05 -1.129737023E-04 -5.058008551E-08  7.196667423E-01  4.305699327E-03 
        28  7.178769384E-11  7.485842705E-01  1.250748318E-04  8.120511741E-05 -9.512855756E-05 -5.678626475E-08  7.398108737E-01 -2.403636459E-02 
        29  9.932789313E-11  7.708890438E-01  1.045402847E-04  7.778523809E-05 -6.984359566E-05 -6.383179495E-08  7.727899499E-01 -1.550369603E-02 
        30 -5.812128556E-11  8.086566925E-01  8.420083228E-05  7.915660431E-05 -2.870561184E-05 -7.111994687E-08  8.093509447E-01 -1.496830851E-02 
        31 -6.718331447E-11  8.445879817E-01  7.996186572E-05  7.528343425E-05  2.695003705E-05 -7.547073910E-08  8.450035565E-01 -1.492443850E-02 
        32 -1.178677034E-11  8.798236251E-01  1.208197943E-04  6.549537434E-05  1.015272310E-04 -7.646447635E-08  8.801865862E-01 -1.479130372E-02 
        33  6.900625210E-11  9.149588346E-01  2.076721774E-04  5.020677123E-05  2.015118195E-04 -7.370191794E-08  9.151993359E-01 -1.477560169E-02 
        34  4.551239247E-11  9.496375918E-01  3.340766987E-04  3.120014686E-05  3.326165832E-04 -6.833492057E-08  9.498730708E-01 -1.492762870E-02 
        35 -1.044869486E-11  9.833715558E-01  4.996319180E-04  1.410664654E-05  4.994327342E-04 -6.059254320E-08  9.843274072E-01 -1.491940031E-02 
