cellnumber     x-coordinate     y-coordinate velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1  1.000000000E+00  1.851559058E-02  4.921764776E-05  4.221793006E-06 -4.903624722E-05 -1.517541079E-07  1.851464435E-02  9.815055132E-01 
         2  1.000000000E+00  5.554677173E-02  1.762781176E-04  3.141620255E-05 -1.734560356E-04 -1.463925514E-07  5.554537103E-02  9.815521836E-01 
         3  1.000000000E+00  9.257794917E-02  3.253422328E-04  7.824583736E-05 -3.157929168E-04 -1.373529557E-07  9.257560968E-02  9.815993309E-01 
         4  1.000000000E+00  1.296080053E-01  4.841385235E-04  1.457185281E-04 -4.616884398E-04 -1.334668980E-07  1.296040118E-01  9.816388488E-01 
         5  1.000000000E+00  1.666369289E-01  6.385640008E-04  2.263151837E-04 -5.971142673E-04 -1.360906197E-07  1.666327417E-01  9.816685319E-01 
         6  1.000000000E+00  2.036658525E-01  7.758526481E-04  3.135669976E-04 -7.096640766E-04 -1.480793941E-07  2.036605030E-01  9.816986322E-01 
         7  1.000000000E+00  2.406900823E-01  8.865953423E-04  4.004333750E-04 -7.910148124E-04 -1.695922123E-07  2.406838983E-01  9.817124605E-01 
         8  1.000000000E+00  2.777095735E-01  9.645330720E-04  4.808422527E-04 -8.361308137E-04 -1.996798034E-07  2.777037919E-01  9.817075133E-01 
         9  1.000000000E+00  3.147290945E-01  1.006693463E-03  5.501057603E-04 -8.430986200E-04 -2.365761134E-07  3.147226870E-01  9.817026854E-01 
        10  1.000000000E+00  3.517456651E-01  1.023583114E-03  6.074624253E-04 -8.238397422E-04 -2.751258137E-07  3.517389596E-01  9.816810489E-01 
        11  1.000000000E+00  3.887592852E-01  1.011750079E-03  6.520992611E-04 -7.735661929E-04 -3.168610476E-07  3.887520134E-01  9.816404581E-01 
        12  1.000000000E+00  4.257729352E-01  9.735872154E-04  6.801393465E-04 -6.966222427E-04 -3.549064331E-07  4.257649779E-01  9.816002846E-01 
        13  1.000000000E+00  4.627824426E-01  9.193411097E-04  6.971501862E-04 -5.993076484E-04 -3.799026445E-07  4.627729952E-01  9.815479517E-01 
        14  9.999999404E-01  4.868930578E-01  8.510784828E-04  6.975501892E-04 -4.876046441E-04 -4.053484020E-07  4.997770786E-01  9.814833403E-01 
        15  1.000000000E+00  5.053957701E-01  8.323609363E-04  6.798038958E-04 -4.803034826E-04 -4.980890367E-07  4.998080134E-01  1.018495440E+00 
        16  1.000000000E+00  5.367932320E-01  7.508263225E-04  6.659729406E-04 -3.467278730E-04 -5.103668741E-07  5.368146896E-01  1.018432379E+00 
        17  1.000000000E+00  5.738108158E-01  6.739636301E-04  6.413555820E-04 -2.070990740E-04 -5.093917821E-07  5.738332272E-01  1.018376350E+00 
        18  1.000000000E+00  6.108404398E-01  6.117235171E-04  6.082045147E-04 -6.552058039E-05 -4.981477559E-07  6.108617783E-01  1.018327713E+00 
        19  1.000000000E+00  6.478700638E-01  5.713635474E-04  5.664218916E-04  7.498344348E-05 -4.766407358E-07  6.478912830E-01  1.018278718E+00 
        20  1.000000000E+00  6.849126816E-01  5.585555919E-04  5.168458447E-04  2.117893455E-04 -4.474383104E-07  6.849307418E-01  1.018251538E+00 
        21  1.000000000E+00  7.219684124E-01  5.740502966E-04  4.600558896E-04  3.433398961E-04 -4.133003415E-07  7.219845653E-01  1.018246651E+00 
        22  1.000000000E+00  7.590240240E-01  6.159661571E-04  3.965733340E-04  4.713214294E-04 -3.774126753E-07  7.590381503E-01  1.018240452E+00 
        23  1.000000000E+00  7.960888743E-01  6.886320771E-04  3.274972551E-04  6.057720166E-04 -3.426060005E-07  7.960994840E-01  1.018256545E+00 
        24  1.000000000E+00  8.331630230E-01  8.124918677E-04  2.538239933E-04  7.718266570E-04 -3.117550875E-07  8.331717253E-01  1.018294811E+00 
        25  1.000000000E+00  8.702371120E-01  1.029980951E-03  1.796864672E-04  1.014186186E-03 -2.849323835E-07  8.702442050E-01  1.018331885E+00 
        26  1.000000000E+00  9.073117971E-01  1.393373241E-03  1.073772364E-04  1.389229670E-03 -2.648894224E-07  9.073161483E-01  1.018379211E+00 
        27  1.000000000E+00  9.443870783E-01  1.936159679E-03  4.983947292E-05  1.935518114E-03 -2.446689393E-07  9.443897009E-01  1.018435001E+00 
        28  1.000000000E+00  9.814623594E-01  2.624929184E-03  7.570959951E-06  2.624918241E-03 -2.382650024E-07  9.814640880E-01  1.018489838E+00 
