nodenumber     x-coordinate     y-coordinate     z-coordinate velocity-magnitude         pressure     z-coordinate     y-coordinate     x-coordinate 
         1 -4.773748548E-01 -4.060418144E-03 -5.832853170E-01  0.000000000E+00  2.447215329E-02 -5.832853170E-01 -4.060418144E-03 -4.773748548E-01 
         2  4.773748548E-01 -4.060418144E-03 -5.832853170E-01  0.000000000E+00 -2.573914573E-02 -5.832853170E-01 -4.060418144E-03  4.773748548E-01 
         3 -4.773748548E-01  4.060418144E-03 -5.832853170E-01  0.000000000E+00 -3.520521730E-02 -5.832853170E-01  4.060418144E-03 -4.773748548E-01 
         4  4.773748548E-01  4.060418144E-03 -5.832853170E-01  0.000000000E+00  4.714593412E-02 -5.832853170E-01  4.060418144E-03  4.773748548E-01 
         5 -4.779957064E-01 -1.213364974E-02 -5.826644653E-01  0.000000000E+00 -2.270491799E-02 -5.826644653E-01 -1.213364974E-02 -4.779957064E-01 
         6  4.779957064E-01 -1.213364974E-02 -5.826644653E-01  0.000000000E+00 -6.463680921E-02 -5.826644653E-01 -1.213364974E-02  4.779957064E-01 
         7 -4.779957064E-01  1.213364974E-02 -5.826644653E-01  0.000000000E+00 -6.549872937E-02 -5.826644653E-01  1.213364974E-02 -4.779957064E-01 
         8  4.779957064E-01  1.213364974E-02 -5.826644653E-01  0.000000000E+00 -1.337830518E-02 -5.826644653E-01  1.213364974E-02  4.779957064E-01 
         9 -4.792301309E-01 -2.006462539E-02 -5.814300409E-01  0.000000000E+00 -5.289517502E-02 -5.814300409E-01 -2.006462539E-02 -4.792301309E-01 
        10  4.792301309E-01 -2.006462539E-02 -5.814300409E-01  0.000000000E+00 -1.111556320E-01 -5.814300409E-01 -2.006462539E-02  4.792301309E-01 
        11 -4.792301309E-01  2.006462539E-02 -5.814300409E-01  0.000000000E+00 -7.322888625E-02 -5.814300409E-01  2.006462539E-02 -4.792301309E-01 
        12  4.792301309E-01  2.006462539E-02 -5.814300409E-01  0.000000000E+00 -1.016426594E-01 -5.814300409E-01  2.006462539E-02  4.792301309E-01 
        13 -4.810636555E-01 -2.776036165E-02 -5.795965163E-01  0.000000000E+00  4.606807187E-03 -5.795965163E-01 -2.776036165E-02 -4.810636555E-01 
        14  4.810636555E-01 -2.776036165E-02 -5.795965163E-01  0.000000000E+00 -7.073486530E-02 -5.795965163E-01 -2.776036165E-02  4.810636555E-01 
        15 -4.810636555E-01  2.776036165E-02 -5.795965163E-01  0.000000000E+00 -1.131591879E-02 -5.795965163E-01  2.776036165E-02 -4.810636555E-01 
        16  4.810636555E-01  2.776036165E-02 -5.795965163E-01  0.000000000E+00 -7.835631566E-02 -5.795965163E-01  2.776036165E-02  4.810636555E-01 
        17 -4.819859659E-01 -6.011795161E-03 -5.786742059E-01  7.690995009E-02  0.000000000E+00 -5.786742059E-01 -6.011795161E-03 -4.819859659E-01 
