cellnumber     x-coordinate     y-coordinate     y-wall-shear     x-wall-shear       wall-shear velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1  0.000000000E+00  9.961240292E-01  4.328028353E-06 -0.000000000E+00  4.328028353E-06  0.000000000E+00  0.000000000E+00  0.000000000E+00 -7.399502010E-06  9.961240292E-01  3.875968978E-03 
         2  0.000000000E+00  9.883720875E-01  1.809513037E-06 -0.000000000E+00  1.809513037E-06  0.000000000E+00  0.000000000E+00  0.000000000E+00 -4.369779163E-06  9.883720875E-01  3.875968978E-03 
         3  0.000000000E+00  9.806201458E-01  1.445430257E-06 -0.000000000E+00  1.445430371E-06  0.000000000E+00  0.000000000E+00  0.000000000E+00 -2.598021638E-06  9.806201458E-01  3.875968978E-03 
         4  0.000000000E+00  9.728682041E-01  1.092513230E-06 -0.000000000E+00  1.092513230E-06  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.777169814E-06  9.728682041E-01  3.875968978E-03 
         5  0.000000000E+00  9.651162624E-01  8.636625353E-07  1.432187702E-14  8.636625353E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.333959744E-06  9.651162624E-01  3.875968978E-03 
         6  0.000000000E+00  9.573643208E-01  6.974410098E-07 -0.000000000E+00  6.974409530E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.034208594E-06  9.573643208E-01  3.875968978E-03 
         7  0.000000000E+00  9.496123791E-01  5.740161555E-07 -0.000000000E+00  5.740160987E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -8.364909831E-07  9.496123791E-01  3.875968978E-03 
         8  0.000000000E+00  9.418604374E-01  4.844113164E-07 -0.000000000E+00  4.844113164E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -6.978551141E-07  9.418604374E-01  3.875968978E-03 
         9  0.000000000E+00  9.341084957E-01  4.155550926E-07 -0.000000000E+00  4.155551210E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -5.972192980E-07  9.341085553E-01  3.875968978E-03 
        10  0.000000000E+00  9.263566136E-01  3.619815061E-07 -0.000000000E+00  3.619815061E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -5.209756750E-07  9.263566136E-01  3.875968978E-03 
        11  0.000000000E+00  9.186046720E-01  3.190353652E-07 -0.000000000E+00  3.190353652E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -4.618656249E-07  9.186046720E-01  3.875968978E-03 
        12  0.000000000E+00  9.108527303E-01  2.841179025E-07 -0.000000000E+00  2.841179310E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -4.149554513E-07  9.108527303E-01  3.875968978E-03 
        13  0.000000000E+00  9.031007886E-01  2.552606873E-07 -0.000000000E+00  2.552606873E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -3.770969386E-07  9.031007886E-01  3.875968978E-03 
        14  0.000000000E+00  8.953488469E-01  2.311553828E-07 -0.000000000E+00  2.311553828E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -3.460602329E-07  8.953488469E-01  3.875968978E-03 
        15  0.000000000E+00  8.875969052E-01  2.108190102E-07 -0.000000000E+00  2.108189960E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -3.202830214E-07  8.875969052E-01  3.875968978E-03 
        16  0.000000000E+00  8.798449636E-01  1.935317329E-07 -0.000000000E+00  1.935317329E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -2.986139407E-07  8.798449636E-01  3.875968978E-03 
        17  0.000000000E+00  8.720930219E-01  1.787394979E-07 -0.000000000E+00  1.787395121E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -2.801966161E-07  8.720930219E-01  3.875968978E-03 
        18  0.000000000E+00  8.643410802E-01  1.660131232E-07 -0.000000000E+00  1.660131232E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -2.643782864E-07  8.643410802E-01  3.875968978E-03 
        19  0.000000000E+00  8.565891385E-01  1.550122875E-07 -0.000000000E+00  1.550122875E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -2.506553471E-07  8.565891385E-01  3.875968978E-03 
        20  0.000000000E+00  8.488371968E-01  1.454638721E-07 -0.000000000E+00  1.454638721E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -2.386337314E-07  8.488371968E-01  3.875968978E-03 
        21  0.000000000E+00  8.410852551E-01  1.371457756E-07 -0.000000000E+00  1.371457756E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -2.280018379E-07  8.410852551E-01  3.875968978E-03 
        22  0.000000000E+00  8.333333135E-01  1.298752181E-07 -0.000000000E+00  1.298752181E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -2.185109764E-07  8.333333135E-01  3.875968978E-03 
        23  0.000000000E+00  8.255813718E-01  1.235004987E-07 -0.000000000E+00  1.235004987E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -2.099612146E-07  8.255813718E-01  3.875968978E-03 
        24  0.000000000E+00  8.178294301E-01  1.178946150E-07 -0.000000000E+00  1.178946150E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -2.021905487E-07  8.178294301E-01  3.875968978E-03 
        25  0.000000000E+00  8.100775480E-01  1.129504383E-07 -0.000000000E+00  1.129504312E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.950671731E-07  8.100775480E-01  3.875968978E-03 
        26  0.000000000E+00  8.023256063E-01  1.085770762E-07 -0.000000000E+00  1.085770762E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.884830709E-07  8.023256063E-01  3.875968978E-03 
        27  0.000000000E+00  7.945736647E-01  1.046968023E-07 -0.000000000E+00  1.046968023E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.823496092E-07  7.945736647E-01  3.875968978E-03 
        28  0.000000000E+00  7.868217230E-01  1.012430886E-07 -0.000000000E+00  1.012430886E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.765938435E-07  7.868217230E-01  3.875968978E-03 
        29  0.000000000E+00  7.790697813E-01  9.815873625E-08 -0.000000000E+00  9.815873625E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.711554063E-07  7.790697813E-01  3.875968978E-03 
        30  0.000000000E+00  7.713178396E-01  9.539419210E-08 -0.000000000E+00  9.539419210E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.659843321E-07  7.713178396E-01  3.875968978E-03 
