cellnumber     x-coordinate     y-coordinate velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1  8.500000238E-01  1.643660292E-02  2.367982779E-05  4.589533091E-07 -2.367537854E-05  7.792019474E-09  1.643660292E-02  8.497698903E-01 
         2  8.500000238E-01  4.930979759E-02  6.632242730E-05  3.252655461E-06 -6.624261732E-05  8.146675334E-09  4.930973426E-02  8.493096828E-01 
         3  8.500000238E-01  8.218298852E-02  1.042954100E-04  7.468372587E-06 -1.040276693E-04  8.916781091E-09  8.218301833E-02  8.488495350E-01 
         4  8.500000238E-01  1.150557101E-01  1.376923610E-04  1.323565084E-05 -1.370547543E-04  9.205233908E-09  1.150557473E-01  8.485620022E-01 
         5  8.500000238E-01  1.479279399E-01  1.665112359E-04  1.986080497E-05 -1.653225336E-04  9.098815035E-09  1.479468346E-01  8.484469652E-01 
         6  8.500000238E-01  1.808001697E-01  1.906652178E-04  2.708934517E-05 -1.887310063E-04  8.473096891E-09  1.808002591E-01  8.483321667E-01 
         7  8.500000238E-01  2.138890624E-01  2.103302104E-04  3.464343172E-05 -2.074575314E-04  7.340851482E-09  2.138891518E-01  8.482875824E-01 
         8  8.500000238E-01  2.471951842E-01  2.253965504E-04  4.228916441E-05 -2.213938424E-04  5.676139114E-09  2.471659184E-01  8.483151793E-01 
         9  8.500000238E-01  2.805012763E-01  2.358041966E-04  4.979718506E-05 -2.304861409E-04  3.511532398E-09  2.805002630E-01  8.483391404E-01 
        10  8.500000238E-01  3.138035238E-01  2.415889612E-04  5.696992230E-05 -2.347757545E-04  8.827807374E-10  3.138025105E-01  8.483721018E-01 
        11  8.500000238E-01  3.471049070E-01  2.428244188E-04  6.368436152E-05 -2.343245724E-04 -2.098939245E-09  3.471127748E-01  8.484207988E-01 
        12  8.500000238E-01  3.804062605E-01  2.398958750E-04  6.974014832E-05 -2.295350569E-04 -5.405228265E-09  3.804004788E-01  8.484522700E-01 
        13  8.500000238E-01  4.139534831E-01  2.325457026E-04  7.504499081E-05 -2.201039606E-04 -8.889563752E-09  4.139482677E-01  8.486031890E-01 
        14  8.500000238E-01  4.477487803E-01  2.209601516E-04  7.939738134E-05 -2.062024287E-04 -1.243282011E-08  4.477497935E-01  8.488631845E-01 
        15  8.500000238E-01  4.815441370E-01  2.054209617E-04  8.262996562E-05 -1.880692871E-04 -1.589880760E-08  4.815413952E-01  8.491264582E-01 
        16  8.500000238E-01  5.153806210E-01  1.861604542E-04  8.460346726E-05 -1.658251131E-04 -1.914835579E-08  5.153787136E-01  8.493911028E-01 
        17  8.500000238E-01  5.492582321E-01  1.635156514E-04  8.516661183E-05 -1.395851577E-04 -2.208332006E-08  5.492519736E-01  8.496693373E-01 
        18  8.500000238E-01  5.831353068E-01  1.380766334E-04  8.424102998E-05 -1.094011313E-04 -2.458051895E-08  5.831348300E-01  8.499263525E-01 
        19  8.500000238E-01  6.169305444E-01  1.110864177E-04  8.170303772E-05 -7.526490663E-05 -2.654128473E-08  6.169323921E-01  8.502628207E-01 
        20  8.500000238E-01  6.506485343E-01  8.590635116E-05  7.756965351E-05 -3.691679740E-05 -2.795268728E-08  6.506600380E-01  8.506450057E-01 
        21  8.500000238E-01  6.843682528E-01  7.212160563E-05  7.185418508E-05  6.204998954E-06 -2.878801197E-08  6.843667030E-01  8.510736823E-01 
        22  8.500000238E-01  7.178986073E-01  8.469595923E-05  6.474502152E-05  5.460300235E-05 -2.904286056E-08  7.178966999E-01  8.512881994E-01 
        23  8.500000238E-01  7.512407899E-01  1.228650508E-04  5.642800170E-05  1.091407394E-04 -2.874700655E-08  7.512276173E-01  8.513152599E-01 
        24  8.500000238E-01  7.845829725E-01  1.777939760E-04  4.709759378E-05  1.714424434E-04 -2.796385878E-08  7.845826149E-01  8.513355255E-01 
        25  8.500000238E-01  8.179401159E-01  2.456505899E-04  3.716391439E-05  2.428230946E-04 -2.675518651E-08  8.179397583E-01  8.513535261E-01 
        26  8.500000238E-01  8.513113856E-01  3.256483178E-04  2.713405229E-05  3.245158878E-04 -2.522634190E-08  8.513113856E-01  8.513663411E-01 
        27  8.500000238E-01  8.846826553E-01  4.175558279E-04  1.772814176E-05  4.171793116E-04 -2.344851957E-08  8.846825361E-01  8.513783216E-01 
        28  8.500000238E-01  9.178069234E-01  5.197837017E-04  9.667859558E-06  5.196937709E-04 -2.162419221E-08  9.178068638E-01  8.511537313E-01 
        29  8.500000238E-01  9.506841302E-01  6.301475223E-04  3.949074653E-06  6.301351241E-04 -1.968052032E-08  9.506841302E-01  8.506925702E-01 
        30  8.500000238E-01  9.835613966E-01  7.458672044E-04  5.237079677E-07  7.458669716E-04 -1.868906274E-08  9.835613966E-01  8.502307534E-01 
