cellnumber     x-coordinate     y-coordinate velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1  1.000000000E+00  1.851559058E-02  2.135738032E-05  3.876295409E-07 -2.135386239E-05  9.896039543E-09  1.851464435E-02  9.815055132E-01 
         2  1.000000000E+00  5.554677173E-02  5.989753481E-05  2.740498530E-06 -5.983480878E-05  1.021928675E-08  5.554537103E-02  9.815521836E-01 
         3  1.000000000E+00  9.257794917E-02  9.415854583E-05  6.343374480E-06 -9.394463268E-05  1.087810730E-08  9.257560968E-02  9.815993309E-01 
         4  1.000000000E+00  1.296080053E-01  1.239963749E-04  1.126808365E-05 -1.234833180E-04  1.121123461E-08  1.296040118E-01  9.816388488E-01 
         5  1.000000000E+00  1.666369289E-01  1.492265437E-04  1.690944191E-05 -1.482654043E-04  1.129383520E-08  1.666327417E-01  9.816685319E-01 
         6  1.000000000E+00  2.036658525E-01  1.697125263E-04  2.298935760E-05 -1.681482390E-04  1.106176661E-08  2.036605030E-01  9.816986322E-01 
         7  1.000000000E+00  2.406900823E-01  1.853497233E-04  2.915254117E-05 -1.830427500E-04  1.054241583E-08  2.406838983E-01  9.817124605E-01 
         8  1.000000000E+00  2.777095735E-01  1.961101225E-04  3.513854608E-05 -1.929364225E-04  9.740150908E-09  2.777037919E-01  9.817075133E-01 
         9  1.000000000E+00  3.147290945E-01  2.020106622E-04  4.070575596E-05 -1.978670043E-04  8.682769170E-09  3.147226870E-01  9.817026854E-01 
        10  1.000000000E+00  3.517456651E-01  2.030577307E-04  4.565832933E-05 -1.978579239E-04  7.423286874E-09  3.517389596E-01  9.816810489E-01 
        11  1.000000000E+00  3.887592852E-01  1.996361243E-04  4.981128950E-05 -1.933220483E-04  6.007260023E-09  3.887520134E-01  9.816404581E-01 
        12  1.000000000E+00  4.257729352E-01  1.914776221E-04  5.302968202E-05 -1.839878678E-04  4.536372167E-09  4.257649779E-01  9.816002846E-01 
        13  1.000000000E+00  4.627824426E-01  1.788925147E-04  5.519218757E-05 -1.701656729E-04  3.043288954E-09  4.627729952E-01  9.815479517E-01 
        14  9.999999404E-01  4.868930578E-01  1.620320108E-04  5.622447134E-05 -1.519644138E-04  1.624908319E-09  4.997770786E-01  9.814833403E-01 
        15  1.000000000E+00  5.053957701E-01  1.613183413E-04  5.310007691E-05 -1.523285609E-04  2.312091851E-09  4.998080134E-01  1.018495440E+00 
        16  1.000000000E+00  5.367932320E-01  1.390409161E-04  5.285401130E-05 -1.286033803E-04  8.948454755E-10  5.368146896E-01  1.018432379E+00 
        17  1.000000000E+00  5.738108158E-01  1.128878575E-04  5.147786214E-05 -1.004673977E-04 -3.076734423E-10  5.738332272E-01  1.018376350E+00 
        18  1.000000000E+00  6.108404398E-01  8.361183427E-05  4.895207167E-05 -6.778373063E-05 -1.247413173E-09  6.108617783E-01  1.018327713E+00 
        19  1.000000000E+00  6.478700638E-01  5.453698395E-05  4.535188782E-05 -3.029007894E-05 -1.929347127E-09  6.478912830E-01  1.018278718E+00 
        20  1.000000000E+00  6.849126816E-01  4.263440496E-05  4.077646736E-05  1.244878240E-05 -2.311680181E-09  6.849307418E-01  1.018251538E+00 
        21  1.000000000E+00  7.219684124E-01  7.053776790E-05  3.538144665E-05  6.102236875E-05 -2.406512989E-09  7.219845653E-01  1.018246651E+00 
        22  1.000000000E+00  7.590240240E-01  1.197510937E-04  2.938599209E-05  1.160895627E-04 -2.230039486E-09  7.590381503E-01  1.018240452E+00 
        23  1.000000000E+00  7.960888743E-01  1.798533631E-04  2.308298644E-05  1.783659391E-04 -1.804311145E-09  7.960994840E-01  1.018256545E+00 
        24  1.000000000E+00  8.331630230E-01  2.490161569E-04  1.679717752E-05  2.484490105E-04 -1.182040466E-09  8.331717253E-01  1.018294811E+00 
        25  1.000000000E+00  8.702371120E-01  3.267893335E-04  1.098508255E-05  3.266046406E-04 -3.857585085E-10  8.702442050E-01  1.018331885E+00 
        26  1.000000000E+00  9.073117971E-01  4.126339045E-04  5.994771527E-06  4.125903361E-04  4.625231032E-10  9.073161483E-01  1.018379211E+00 
        27  1.000000000E+00  9.443870783E-01  5.054383655E-04  2.466897286E-06  5.054323701E-04  1.435821795E-09  9.443897009E-01  1.018435001E+00 
        28  1.000000000E+00  9.814623594E-01  6.031907978E-04  3.270396007E-07  6.031906814E-04  1.921575565E-09  9.814640880E-01  1.018489838E+00 
