cellnumber     x-coordinate     y-coordinate velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1  8.699834347E-03  5.000000000E-01  9.122497527E-05  6.789263514E-06 -9.097198478E-05 -6.388311094E-09  5.116452454E-01 -2.063116622E-03 
         2  2.922540344E-02  5.000000000E-01  9.345543210E-05 -9.973026081E-06 -9.292177646E-05 -5.077262265E-09  5.149148336E-01  3.220481486E-02 
         3  4.659976438E-02  5.000000000E-01  8.757224990E-05 -1.269404570E-05 -8.664733208E-05 -3.411431500E-09  4.840083360E-01  3.846221487E-02 
         4  6.938529015E-02  5.000000000E-01  8.997317100E-05 -2.759414929E-05 -8.563722570E-05 -2.151585440E-09  4.876039140E-01  7.227367345E-02 
         5  1.035566106E-01  5.000000000E-01  9.240557865E-05 -4.187776175E-05 -8.237137875E-05 -8.394518333E-10  4.913339940E-01  1.056221290E-01 
         6  1.372693479E-01  5.000000000E-01  9.448955711E-05 -5.481893836E-05 -7.696207118E-05  4.618515497E-10  4.952372351E-01  1.384662856E-01 
         7  1.706610024E-01  5.000000000E-01  9.575878967E-05 -6.573394295E-05 -6.963328617E-05  1.660471935E-09  4.995577855E-01  1.707967945E-01 
         8  2.038018405E-01  5.000000000E-01  9.586136804E-05 -7.412257717E-05 -6.078853047E-05  2.692599766E-09  5.047240071E-01  2.025483891E-01 
         9  2.366848141E-01  5.000000000E-01  9.440483499E-05 -7.956591396E-05 -5.080883984E-05  3.455580955E-09  5.110855744E-01  2.337595475E-01 
        10  2.552821338E-01  4.999999702E-01  9.104430343E-05 -8.170199303E-05 -4.017274600E-05  3.865649714E-09  5.186008072E-01  2.645559487E-01 
        11  2.717897892E-01  5.000000000E-01  7.764661255E-05 -6.963771737E-05 -3.434508350E-05  3.267573587E-09  4.873768566E-01  2.729456119E-01 
        12  3.025207222E-01  5.000000000E-01  7.207697821E-05 -6.766988181E-05 -2.481688706E-05  3.150380694E-09  4.966219786E-01  3.033982073E-01 
        13  3.353751004E-01  4.999999702E-01  6.388631964E-05 -6.191758277E-05 -1.573768664E-05  2.623824901E-09  5.054616104E-01  3.337864929E-01 
        14  3.624407351E-01  5.000000000E-01  5.269687769E-05 -5.211587535E-05 -7.803618051E-06  1.766820606E-09  5.131070779E-01  3.643739882E-01 
        15  3.786406517E-01  5.000000000E-01  4.352243692E-05 -4.303491784E-05 -6.496026608E-06  1.141398597E-09  4.851189273E-01  3.722587022E-01 
        16  4.001565576E-01  5.000000000E-01  3.185327572E-05 -3.180125948E-05 -1.819634375E-06 -6.939817635E-11  4.911464705E-01  4.025533636E-01 
        17  4.318212271E-01  5.000000000E-01  1.914428097E-05 -1.912642784E-05  8.265906688E-07 -1.015069503E-09  4.962493179E-01  4.327821485E-01 
        18  4.630799592E-01  5.000000000E-01  6.301224835E-06 -6.213362390E-06  1.048600129E-06 -2.230030051E-09  5.012172928E-01  4.628387739E-01 
