nodenumber     x-coordinate     y-coordinate     z-coordinate     z-wall-shear     y-wall-shear     x-wall-shear       wall-shear         pressure     z-coordinate     y-coordinate     x-coordinate 
         1 -3.955259915E-01 -1.996539108E-03 -3.149288871E-01 -1.605188180E-02 -3.492662747E-04 -2.816503972E-02  3.242424389E-02 -1.561421977E-02 -3.149288871E-01 -1.996539108E-03 -3.955259915E-01 
         2  3.955259915E-01 -1.996539108E-03 -3.149288871E-01 -1.323119943E-02 -2.095270542E-04  2.325673491E-02  2.676145512E-02 -7.041354893E-03 -3.149288871E-01 -1.996539108E-03  3.955259915E-01 
         3 -3.956322516E-01  5.983957916E-03 -3.147448391E-01 -1.244098182E-02 -1.854735936E-04 -2.189384089E-02  2.518528184E-02 -4.348351136E-03 -3.147448391E-01  5.983957916E-03 -3.956322516E-01 
         4  3.956322516E-01  5.983957916E-03 -3.147448391E-01 -1.286268726E-02 -4.258136800E-04  2.252718349E-02  2.594811741E-02  1.038458052E-02 -3.147448391E-01  5.983957916E-03  3.956322516E-01 
         5 -3.958444707E-01 -9.954414546E-03 -3.143772648E-01 -1.290818572E-02 -7.540684556E-04 -2.292014601E-02  2.631932855E-02  8.058548775E-03 -3.143772648E-01 -9.954414546E-03 -3.958444707E-01 
         6  3.958444707E-01 -9.954414546E-03 -3.143772648E-01 -1.247027159E-02 -1.076343781E-04  2.200336971E-02  2.529531628E-02  2.759367445E-03 -3.143772648E-01 -9.954414546E-03  3.958444707E-01 
         7 -3.961620472E-01  1.389665431E-02 -3.138272062E-01 -1.126745149E-02 -1.396937351E-04 -1.976352466E-02  2.275241029E-02  9.039585393E-03 -3.138272062E-01  1.389665431E-02 -3.961620472E-01 
         8  3.961620472E-01  1.389665431E-02 -3.138272062E-01 -1.267491536E-02 -2.779240864E-04  2.219813267E-02  2.557753468E-02 -1.632524132E-02 -3.138272062E-01  1.389665431E-02  3.961620472E-01 
         9 -3.965840809E-01 -1.779950249E-02 -3.130962224E-01 -1.166922939E-02 -7.970356287E-04 -2.095530796E-02  2.400087673E-02  8.296760091E-03 -3.130962224E-01 -1.779950249E-02 -3.965840809E-01 
        10  3.965840809E-01 -1.779950249E-02 -3.130962224E-01 -1.310035824E-02 -1.790065001E-05  2.303656757E-02  2.650560148E-02  1.933828892E-02 -3.130962224E-01 -1.779950249E-02  3.965840809E-01 
        11 -3.971093755E-01  2.165189605E-02 -3.121863856E-01 -1.161837720E-02 -4.041959978E-04 -2.016428267E-02  2.327989218E-02 -8.109668951E-03 -3.121863856E-01  2.165189605E-02 -3.971093755E-01 
        12  3.971093755E-01  2.165189605E-02 -3.121863856E-01 -1.392633435E-02  3.221728446E-05  2.467757253E-02  2.835351966E-02  2.286908221E-04 -3.121863856E-01  2.165189605E-02  3.971093755E-01 
        13 -3.895261675E-01  1.996539108E-03 -3.114648871E-01 -1.205549041E-02 -2.234494288E-04 -2.085016100E-02  2.408966810E-02 -5.214508839E-02 -3.114648871E-01  1.996539108E-03 -3.895261675E-01 
        14  3.895261675E-01  1.996539108E-03 -3.114648871E-01 -1.157881366E-02 -4.852234981E-04  2.000377459E-02  2.312332913E-02 -2.469957211E-02 -3.114648871E-01  1.996539108E-03  3.895261675E-01 
        15 -3.896324276E-01 -5.983957916E-03 -3.112808391E-01 -1.294207974E-02 -5.602302115E-04 -2.246536177E-02  2.593674100E-02 -3.406777433E-02 -3.112808391E-01 -5.983957916E-03 -3.896324276E-01 
        16  3.896324276E-01 -5.983957916E-03 -3.112808391E-01 -1.133577474E-02 -2.168064329E-04  1.963813236E-02  2.268062404E-02 -3.077331422E-02 -3.112808391E-01 -5.983957916E-03  3.896324276E-01 
        17 -3.977364419E-01 -2.544291496E-02 -3.111002746E-01 -1.313811648E-02 -1.230640296E-03 -2.399635098E-02  2.738993480E-02  1.790481777E-02 -3.111002746E-01 -2.544291496E-02 -3.977364419E-01 
        18  3.977364419E-01 -2.544291496E-02 -3.111002746E-01 -1.439677875E-02 -5.343229592E-05  2.552662249E-02  2.931103835E-02  1.101844765E-02 -3.111002746E-01 -2.544291496E-02  3.977364419E-01 
        19 -3.898446467E-01  9.954414546E-03 -3.109132648E-01 -9.607934888E-03 -2.321118922E-05 -1.665289159E-02  1.922927219E-02 -2.892120542E-02 -3.109132648E-01  9.954414546E-03 -3.898446467E-01 
        20  3.898446467E-01  9.954414546E-03 -3.109132648E-01 -1.039615134E-02 -3.941484974E-04  1.799483800E-02  2.079975829E-02 -4.571319351E-02 -3.109132648E-01  9.954414546E-03  3.898446467E-01 
        21 -3.901622232E-01 -1.389665431E-02 -3.103632062E-01 -9.970727241E-03 -6.721314912E-04 -1.749333608E-02  2.014973333E-02  7.054410096E-03 -3.103632062E-01 -1.389665431E-02 -3.901622232E-01 
        22  3.901622232E-01 -1.389665431E-02 -3.103632062E-01 -1.039026206E-02 -1.486988860E-04  1.804984511E-02  2.083052163E-02 -2.043430129E-02 -3.103632062E-01 -1.389665431E-02  3.901622232E-01 
        23 -3.984635027E-01  2.916181316E-02 -3.098409683E-01 -1.260001086E-02 -2.487692432E-04 -2.197595039E-02  2.533977729E-02 -1.539535351E-02 -3.098409683E-01  2.916181316E-02 -3.984635027E-01 
        24  3.984635027E-01  2.916181316E-02 -3.098409683E-01 -1.553505031E-02  2.234590175E-04  2.748146458E-02  3.158262388E-02 -3.381739566E-02 -3.098409683E-01  2.916181316E-02  3.984635027E-01 
        25 -3.905842569E-01  1.779950249E-02 -3.096322224E-01 -1.045533378E-02 -2.507704237E-04 -1.798439246E-02  2.081036342E-02 -2.415601797E-02 -3.096322224E-01  1.779950249E-02 -3.905842569E-01 
        26  3.905842569E-01  1.779950249E-02 -3.096322224E-01 -1.087841002E-02 -4.398099956E-04  1.865859556E-02  2.161703048E-02 -3.675087494E-02 -3.096322224E-01  1.779950249E-02  3.905842569E-01 
        27 -3.911091483E-01 -2.165189605E-02 -3.087221528E-01 -1.044714757E-02 -9.801643822E-04 -1.870998434E-02  2.145691255E-02  9.822278723E-03 -3.087221528E-01 -2.165189605E-02 -3.911091483E-01 
        28  3.911091489E-01 -2.165189605E-02 -3.087221531E-01 -1.152258395E-02 -9.441339096E-05  2.008841970E-02  2.316267650E-02 -8.237022276E-03 -3.087221531E-01 -2.165189605E-02  3.911091489E-01 
        29 -3.992884970E-01 -3.279804903E-02 -3.084120363E-01 -1.208210681E-02 -1.686428424E-03 -2.302366184E-02  2.607170179E-02  6.906995412E-04 -3.084120363E-01 -3.279804903E-02 -3.992884970E-01 
        30  3.992884970E-01 -3.279804903E-02 -3.084120363E-01 -1.645360469E-02 -3.826517432E-06  2.895048287E-02  3.330445326E-02  6.155945671E-03 -3.084120363E-01 -3.279804903E-02  3.992884970E-01 
        31  3.843311592E-01  7.621264178E-03 -3.080479500E-01 -9.237365179E-03 -2.516378479E-04  1.591634353E-02  1.840843113E-02 -6.506820849E-02 -3.080479500E-01  7.621264178E-03  3.843311592E-01 
        32 -3.835021102E-01 -1.996539108E-03 -3.079868960E-01 -1.251026732E-02 -5.395829283E-04 -2.169955764E-02  2.505694795E-02 -2.071533891E-02 -3.079868960E-01 -1.996539108E-03 -3.835021102E-01 
        33  3.858677374E-01  1.411198055E-02 -3.078365258E-01 -9.385264694E-03 -4.853211888E-04  1.600498681E-02  1.856820493E-02 -5.334539412E-02 -3.078365258E-01  1.411198055E-02  3.858677374E-01 
        34 -3.836059938E-01  5.983957916E-03 -3.078014759E-01 -9.607593442E-03 -2.341955473E-04 -1.661459098E-02  1.919822226E-02 -3.621010130E-02 -3.078014759E-01  5.983957916E-03 -3.836059938E-01 
        35 -3.917154174E-01  2.544291496E-02 -3.076240345E-01 -1.149106971E-02 -4.047395858E-04 -1.972091859E-02  2.283477364E-02 -4.364600262E-02 -3.076240345E-01  2.544291496E-02 -3.917154174E-01 
        36  3.917153871E-01  2.544291496E-02 -3.076240170E-01 -1.255336075E-02  1.638522049E-04  2.189714431E-02  2.524832925E-02 -3.171445965E-02 -3.076240170E-01  2.544291496E-02  3.917153871E-01 
        37  3.827084492E-01 -1.072506780E-03 -3.075505113E-01 -1.094198099E-02 -2.446601211E-04  1.897142825E-02  2.191098192E-02 -3.336307749E-02 -3.075505113E-01 -1.072506780E-03  3.827084492E-01 
        38 -3.838188019E-01 -9.954414546E-03 -3.074342417E-01 -1.138997873E-02 -7.813757612E-04 -1.991325828E-02  2.296005952E-02 -1.894503419E-02 -3.074342417E-01 -9.954414546E-03 -3.838188019E-01 
        39  3.838189030E-01 -9.954414546E-03 -3.074343000E-01 -9.618916959E-03 -2.761654619E-04  1.683528941E-02  1.939913158E-02 -5.800360388E-02 -3.074343000E-01 -9.954414546E-03  3.838189030E-01 
