nodenumber     x-coordinate     y-coordinate     z-coordinate     z-wall-shear     y-wall-shear     x-wall-shear       wall-shear         pressure     z-coordinate     y-coordinate     x-coordinate 
         1 -1.850711129E-01 -1.996539108E-03 -4.704994123E-01 -7.736423496E-03 -7.447634983E-05 -4.527534307E-03  8.965181488E-03 -1.957085977E-03 -4.704994123E-01 -1.996539108E-03 -1.850711129E-01 
         2  1.850711129E-01 -1.996539108E-03 -4.704994123E-01 -7.593027058E-03  1.307736538E-04  4.451602211E-03  8.806142186E-03 -2.687398379E-03 -4.704994123E-01 -1.996539108E-03  1.850711129E-01 
         3 -1.852551609E-01  5.983957916E-03 -4.703931522E-01 -8.284338815E-03 -7.168444344E-05 -4.848479621E-03  9.602442374E-03 -2.749578429E-04 -4.703931522E-01  5.983957916E-03 -1.852551609E-01 
         4  1.852551609E-01  5.983957916E-03 -4.703931522E-01 -7.151015309E-03 -1.285913987E-04  4.174682282E-03  8.285656013E-03 -8.601680532E-04 -4.703931522E-01  5.983957916E-03  1.852551609E-01 
         5 -1.856227352E-01 -9.954414546E-03 -4.701809331E-01 -7.621244974E-03 -2.473379039E-05 -4.470090574E-03  8.836685386E-03 -6.738808437E-04 -4.701809331E-01 -9.954414546E-03 -1.856227352E-01 
         6  1.856227352E-01 -9.954414546E-03 -4.701809331E-01 -7.727193374E-03  2.908213259E-04  4.473740975E-03  8.939695427E-03 -8.000839982E-03 -4.701809331E-01 -9.954414546E-03  1.856227352E-01 
         7 -1.861727938E-01  1.389665431E-02 -4.698633566E-01 -8.408628282E-03  3.746303938E-04 -5.008911817E-03  9.796921432E-03 -1.008093418E-03 -4.698633566E-01  1.389665431E-02 -1.861727938E-01 
         8  1.861727938E-01  1.389665431E-02 -4.698633566E-01 -7.162014953E-03  2.833139750E-04  4.284077239E-03  8.358115723E-03 -5.466446284E-04 -4.698633566E-01  1.389665431E-02  1.861727938E-01 
         9 -1.869037776E-01 -1.779950249E-02 -4.694413229E-01 -8.459184474E-03 -1.352796893E-04 -4.993260706E-03  9.825169567E-03  5.838120623E-04 -4.694413229E-01 -1.779950249E-02 -1.869037776E-01 
        10  1.869037776E-01 -1.779950249E-02 -4.694413229E-01 -8.546376593E-03  3.150953976E-04  4.922007307E-03  9.870336789E-03 -1.954068667E-03 -4.694413229E-01 -1.779950249E-02  1.869037776E-01 
        11 -1.878136144E-01  2.165189605E-02 -4.689160283E-01 -7.371723704E-03  2.455767803E-04 -4.406946937E-03  8.595410756E-03 -1.133771195E-03 -4.689160283E-01  2.165189605E-02 -1.878136144E-01 
        12  1.878136144E-01  2.165189605E-02 -4.689160283E-01 -7.380919644E-03  3.473940059E-04  4.446081281E-03  8.628556134E-03 -7.533187539E-04 -4.689160283E-01  2.165189605E-02  1.878136144E-01 
        13 -1.888997254E-01 -2.544291496E-02 -4.682889619E-01 -7.479206554E-03 -3.177861377E-04 -4.536636482E-03  8.755272493E-03 -6.460296072E-04 -4.682889619E-01 -2.544291496E-02 -1.888997254E-01 
        14  1.888997254E-01 -2.544291496E-02 -4.682889619E-01 -8.456552992E-03 -3.008813120E-04  5.127405175E-03  9.904276218E-03  6.345238762E-05 -4.682889619E-01 -2.544291496E-02  1.888997254E-01 
        15 -1.901590317E-01  2.916181316E-02 -4.675619011E-01 -7.715174598E-03  1.317157882E-04 -4.592970020E-03  8.981583459E-03  1.905510000E-03 -4.675619011E-01  2.916181316E-02 -1.901590317E-01 
        16  1.901590317E-01  2.916181316E-02 -4.675619011E-01 -7.856379694E-03  3.444931297E-04  4.789515434E-03  9.213891696E-03 -2.929138015E-03 -4.675619011E-01  2.916181316E-02  1.901590317E-01 
        17 -1.915879637E-01 -3.279804903E-02 -4.667369068E-01 -7.657089450E-03 -4.222905267E-04 -4.742643388E-03  9.017708764E-03  5.261189124E-04 -4.667369068E-01 -3.279804903E-02 -1.915879637E-01 
        18  1.915879637E-01 -3.279804903E-02 -4.667369068E-01 -7.325837019E-03 -4.662668720E-04  4.553374769E-03  8.641139580E-03 -6.816687023E-03 -4.667369068E-01 -3.279804903E-02  1.915879637E-01 
        19 -1.931824710E-01  3.634131527E-02 -4.658163176E-01 -8.039465700E-03  3.038439834E-04 -4.923358394E-03  9.434527006E-03  5.223184595E-04 -4.658163176E-01  3.634131527E-02 -1.931824710E-01 
        20  1.931824710E-01  3.634131527E-02 -4.658163176E-01 -7.481056542E-03  4.419210474E-04  4.656402432E-03  8.826067519E-03 -1.235007006E-02 -4.658163176E-01  3.634131527E-02  1.931824710E-01 
        21 -1.949380337E-01 -3.978156811E-02 -4.648027429E-01 -7.604239683E-03 -2.690912772E-04 -4.658563670E-03  8.924129406E-03 -1.218666235E-03 -4.648027429E-01 -3.978156811E-02 -1.949380337E-01 
        22  1.949380337E-01 -3.978156811E-02 -4.648027429E-01 -7.036784351E-03 -1.716497900E-04  4.260003381E-03  8.228580895E-03 -6.849403055E-03 -4.648027429E-01 -3.978156811E-02  1.949380337E-01 
        23 -1.816071129E-01  1.996539108E-03 -4.644995883E-01 -7.521024400E-03 -1.473461100E-04 -4.336334138E-03  8.685180905E-03 -8.822052151E-03 -4.644995883E-01  1.996539108E-03 -1.816071129E-01 
        24  1.816071129E-01  1.996539108E-03 -4.644995883E-01 -6.514526229E-03  6.302760929E-05  3.758184770E-03  7.525590522E-03 -1.190020264E-02 -4.644995883E-01  1.996539108E-03  1.816071129E-01 
        25 -1.817911609E-01 -5.983957916E-03 -4.643933282E-01 -7.091803534E-03 -7.393039366E-06 -4.097598054E-03  8.192546956E-03 -7.741638862E-03 -4.643933282E-01 -5.983957916E-03 -1.817911609E-01 
        26  1.817911609E-01 -5.983957916E-03 -4.643933282E-01 -7.103717182E-03  2.168559476E-04  4.089817593E-03  8.202852382E-03 -1.554260659E-02 -4.643933282E-01 -5.983957916E-03  1.817911609E-01 
        27 -1.821587352E-01  9.954414546E-03 -4.641811091E-01 -7.394897232E-03  1.111941403E-04 -4.303800683E-03  8.567512397E-03 -9.961458460E-03 -4.641811091E-01  9.954414546E-03 -1.821587352E-01 
        28  1.821587352E-01  9.954414546E-03 -4.641811091E-01 -6.096370628E-03  5.852813048E-05  3.539096274E-03  7.054818154E-03 -1.014929877E-02 -4.641811091E-01  9.954414546E-03  1.821587352E-01 
