nodenumber     x-coordinate     y-coordinate     z-coordinate     z-wall-shear     y-wall-shear     x-wall-shear       wall-shear         pressure     z-coordinate     y-coordinate     x-coordinate 
         1 -3.955259915E-01 -1.996539108E-03 -3.149288871E-01 -1.926499077E-02  1.829358179E-04 -3.385429398E-02  3.896033377E-02 -8.339479597E-03 -3.149288871E-01 -1.996539108E-03 -3.955259915E-01 
         2  3.955259915E-01 -1.996539108E-03 -3.149288871E-01 -1.508820095E-02  4.794918864E-05  2.650887404E-02  3.050668288E-02 -1.134117766E-02 -3.149288871E-01 -1.996539108E-03  3.955259915E-01 
         3 -3.956322516E-01  5.983957916E-03 -3.147448391E-01 -1.495985666E-02  5.679730684E-04 -2.644657634E-02  3.039327304E-02  4.875838863E-03 -3.147448391E-01  5.983957916E-03 -3.956322516E-01 
         4  3.956322516E-01  5.983957916E-03 -3.147448391E-01 -1.441848666E-02 -7.176814459E-05  2.536190021E-02  2.917973080E-02  1.792241746E-02 -3.147448391E-01  5.983957916E-03  3.956322516E-01 
         5 -3.958444707E-01 -9.954414546E-03 -3.143772648E-01 -1.496160761E-02 -4.832051901E-04 -2.649502087E-02  3.043455859E-02  6.938223339E-03 -3.143772648E-01 -9.954414546E-03 -3.958444707E-01 
         6  3.958444707E-01 -9.954414546E-03 -3.143772648E-01 -1.417310742E-02 -4.262804240E-05  2.499640755E-02  2.874109940E-02  8.117835200E-03 -3.143772648E-01 -9.954414546E-03  3.958444707E-01 
         7 -3.961620472E-01  1.389665431E-02 -3.138272062E-01 -1.239076503E-02  5.622983117E-04 -2.200297013E-02  2.526084069E-02  8.710237722E-03 -3.138272062E-01  1.389665431E-02 -3.961620472E-01 
         8  3.961620472E-01  1.389665431E-02 -3.138272062E-01 -1.407205473E-02  1.568878009E-04  2.480474411E-02  2.853403272E-02 -1.058230571E-02 -3.138272062E-01  1.389665431E-02  3.961620472E-01 
         9 -3.965840809E-01 -1.779950249E-02 -3.130962224E-01 -1.304211456E-02 -4.556856797E-04 -2.320298766E-02  2.662384461E-02  1.014240241E-02 -3.130962224E-01 -1.779950249E-02 -3.965840809E-01 
        10  3.965840809E-01 -1.779950249E-02 -3.130962224E-01 -1.396990611E-02 -1.148862086E-04  2.461243571E-02  2.830655031E-02  2.023065162E-02 -3.130962224E-01 -1.779950249E-02  3.965840809E-01 
