nodenumber     x-coordinate     y-coordinate     z-coordinate velocity-magnitude         pressure     z-coordinate     y-coordinate     x-coordinate 
         1 -3.005391763E-01 -1.996539108E-03 -4.065676049E-01  0.000000000E+00 -1.853524784E-02 -4.065676049E-01 -1.996539108E-03 -3.005391763E-01 
         2  3.005391763E-01 -1.996539108E-03 -4.065676049E-01  0.000000000E+00 -2.205926879E-02 -4.065676049E-01 -1.996539108E-03  3.005391763E-01 
         3 -3.006894509E-01  5.983957916E-03 -4.064173303E-01  0.000000000E+00  1.479899377E-02 -4.064173303E-01  5.983957916E-03 -3.006894509E-01 
         4  3.006894509E-01  5.983957916E-03 -4.064173303E-01  0.000000000E+00 -2.874732913E-02 -4.064173303E-01  5.983957916E-03  3.006894509E-01 
         5 -3.009895740E-01 -9.954414546E-03 -4.061172072E-01  0.000000000E+00 -2.956455043E-02 -4.061172072E-01 -9.954414546E-03 -3.009895740E-01 
         6  3.009895740E-01 -9.954414546E-03 -4.061172072E-01  0.000000000E+00  1.726867843E-02 -4.061172072E-01 -9.954414546E-03  3.009895740E-01 
         7 -3.014386950E-01  1.389665431E-02 -4.056680862E-01  0.000000000E+00  1.411005852E-02 -4.056680862E-01  1.389665431E-02 -3.014386950E-01 
         8  3.014386950E-01  1.389665431E-02 -4.056680862E-01  0.000000000E+00  1.848740405E-02 -4.056680862E-01  1.389665431E-02  3.014386950E-01 
         9 -3.020355407E-01 -1.779950249E-02 -4.050712405E-01  0.000000000E+00  1.337987637E-02 -4.050712405E-01 -1.779950249E-02 -3.020355407E-01 
        10  3.020355407E-01 -1.779950249E-02 -4.050712405E-01  0.000000000E+00 -6.451220595E-03 -4.050712405E-01 -1.779950249E-02  3.020355407E-01 
        11 -3.027784194E-01  2.165189605E-02 -4.043283618E-01  0.000000000E+00  3.855883892E-02 -4.043283618E-01  2.165189605E-02 -3.027784194E-01 
        12  3.027784194E-01  2.165189605E-02 -4.043283618E-01  0.000000000E+00  2.903667119E-02 -4.043283618E-01  2.165189605E-02  3.027784194E-01 
        13 -3.036652253E-01 -2.544291496E-02 -4.034415559E-01  0.000000000E+00  1.565387537E-02 -4.034415559E-01 -2.544291496E-02 -3.036652253E-01 
        14  3.036652253E-01 -2.544291496E-02 -4.034415559E-01  0.000000000E+00  1.914644720E-02 -4.034415559E-01 -2.544291496E-02  3.036652253E-01 
