cellnumber     x-coordinate     y-coordinate velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1  5.000000000E-01  9.961240292E-01  2.390413079E-03  3.443653327E-07  2.390413079E-03 -4.628281829E-07  9.961240292E-01  5.000000000E-01 
         2  5.000000000E-01  9.883720875E-01  2.243787749E-03  2.645152108E-06  2.243786119E-03 -4.658213584E-07  9.883720875E-01  5.000000000E-01 
         3  5.000000000E-01  9.806201458E-01  2.096120734E-03  6.830121038E-06  2.096109558E-03 -4.715631121E-07  9.806201458E-01  5.000000000E-01 
         4  5.000000000E-01  9.728682041E-01  1.950115780E-03  1.320218144E-05  1.950071077E-03 -4.775087064E-07  9.728682041E-01  5.000000000E-01 
         5  5.000000000E-01  9.651162624E-01  1.808107249E-03  2.143864367E-05  1.807980123E-03 -4.840774750E-07  9.651162624E-01  5.000000000E-01 
         6  5.000000000E-01  9.573643208E-01  1.672022510E-03  3.138358807E-05  1.671727980E-03 -4.909117024E-07  9.573643208E-01  5.000000000E-01 
         7  5.000000000E-01  9.496123791E-01  1.543341321E-03  4.272890146E-05  1.542749698E-03 -4.980777248E-07  9.496123791E-01  5.000000000E-01 
         8  5.000000000E-01  9.418604374E-01  1.423112350E-03  5.520261402E-05  1.422041329E-03 -5.054515100E-07  9.418604374E-01  5.000000000E-01 
         9  5.000000000E-01  9.341084957E-01  1.311982051E-03  6.850779027E-05  1.310192165E-03 -5.130058867E-07  9.341084957E-01  5.000000000E-01 
        10  5.000000000E-01  9.263566136E-01  1.210242161E-03  8.237185830E-05  1.207435736E-03 -5.206790661E-07  9.263566136E-01  5.000000000E-01 
        11  5.000000000E-01  9.186046720E-01  1.117881620E-03  9.654011956E-05  1.113705221E-03 -5.284366011E-07  9.186046720E-01  5.000000000E-01 
        12  5.000000000E-01  9.108527303E-01  1.034647343E-03  1.107883800E-04  1.028698753E-03 -5.362405773E-07  9.108527303E-01  5.000000000E-01 
        13  5.000000000E-01  9.031007886E-01  9.600964258E-04  1.249230554E-04  9.519345476E-04 -5.440622317E-07  9.031007886E-01  5.000000000E-01 
        14  5.000000000E-01  8.953488469E-01  8.936483646E-04  1.387834491E-04  8.828060818E-04 -5.518777471E-07  8.953488469E-01  5.000000000E-01 
        15  5.000000000E-01  8.875969052E-01  8.346317918E-04  1.522403472E-04  8.206297061E-04 -5.596663186E-07  8.875969052E-01  5.000000000E-01 
        16  5.000000000E-01  8.798449636E-01  7.823240012E-04  1.651940111E-04  7.646841113E-04 -5.674100976E-07  8.798449636E-01  5.000000000E-01 
        17  5.000000000E-01  8.720930219E-01  7.359852316E-04  1.775711135E-04  7.142428076E-04 -5.750928835E-07  8.720930219E-01  5.000000000E-01 
        18  5.000000000E-01  8.643410802E-01  6.948863156E-04  1.893215231E-04  6.685988046E-04 -5.827000678E-07  8.643410802E-01  5.000000000E-01 
        19  5.000000000E-01  8.565891385E-01  6.583302165E-04  2.004144480E-04  6.270827143E-04 -5.902161888E-07  8.565891385E-01  5.000000000E-01 
        20  5.000000000E-01  8.488371968E-01  6.256680354E-04  2.108357730E-04  5.890745088E-04 -5.976270359E-07  8.488371968E-01  5.000000000E-01 
        21  5.000000000E-01  8.410852551E-01  5.963090225E-04  2.205827477E-04  5.540105631E-04 -6.049098715E-07  8.410852551E-01  5.000000000E-01 
        22  5.000000000E-01  8.333333135E-01  5.697284359E-04  2.296626917E-04  5.213880795E-04 -6.120550324E-07  8.333333135E-01  5.000000000E-01 
        23  5.000000000E-01  8.255813718E-01  5.454687634E-04  2.380913211E-04  4.907633993E-04 -6.190379054E-07  8.255813718E-01  5.000000000E-01 
        24  5.000000000E-01  8.178294301E-01  5.231396644E-04  2.458876988E-04  4.617513623E-04 -6.258366625E-07  8.178294301E-01  5.000000000E-01 
        25  5.000000000E-01  8.100775480E-01  5.024150014E-04  2.530743368E-04  4.340209998E-04 -6.324280548E-07  8.100774884E-01  5.000000000E-01 
        26  5.000000000E-01  8.023256063E-01  4.830296966E-04  2.596751729E-04  4.072916345E-04 -6.387859344E-07  8.023256063E-01  5.000000000E-01 
        27  5.000000000E-01  7.945736647E-01  4.647733876E-04  2.657145378E-04  3.813267685E-04 -6.448834142E-07  7.945736647E-01  5.000000000E-01 
        28  5.000000000E-01  7.868217230E-01  4.474871675E-04  2.712163550E-04  3.559304168E-04 -6.506919021E-07  7.868217230E-01  5.000000000E-01 
