cellnumber     x-coordinate     y-coordinate velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1  1.568680815E-02  5.000000000E-01  1.637961395E-05  1.636417073E-05 -7.111317473E-07 -4.753932803E-09  4.996675551E-01  1.568680815E-02 
         2  4.706017673E-02  5.000000000E-01  4.456161332E-05  4.426984742E-05 -5.090971172E-06 -5.432446937E-09  4.990015328E-01  4.707304761E-02 
         3  7.843342423E-02  5.000000000E-01  6.836849207E-05  6.735263014E-05 -1.174195677E-05 -7.001505598E-09  4.983378351E-01  7.843404263E-02 
         4  1.098195091E-01  5.000000000E-01  8.842246461E-05  8.592977974E-05 -2.084719199E-05 -8.098994364E-09  4.979357719E-01  1.098202690E-01 
         5  1.412199587E-01  5.000000000E-01  1.052156731E-04  1.004694204E-04 -3.124474824E-05 -9.026299708E-09  4.978002608E-01  1.411770731E-01 
         6  1.726205051E-01  5.000000000E-01  1.192927011E-04  1.114566767E-04 -4.252243525E-05 -9.693730263E-09  4.976572692E-01  1.726179421E-01 
         7  2.039324045E-01  5.000000000E-01  1.311197993E-04  1.194590950E-04 -5.405482807E-05 -1.023966156E-08  4.976693690E-01  2.039298415E-01 
         8  2.351567149E-01  5.000000000E-01  1.411949052E-04  1.250829664E-04 -6.550003309E-05 -1.069049560E-08  4.978316724E-01  2.351401001E-01 
         9  2.663810849E-01  5.000000000E-01  1.498755591E-04  1.288023341E-04 -7.663317228E-05 -1.108523850E-08  4.979962707E-01  2.663797736E-01 
        10  2.976521254E-01  5.000000000E-01  1.573957998E-04  1.309977379E-04 -8.725268708E-05 -1.142664896E-08  4.979791939E-01  2.976508141E-01 
        11  3.289639354E-01  5.000000000E-01  1.639794064E-04  1.320184674E-04 -9.726443386E-05 -1.174960751E-08  4.977707267E-01  3.289477825E-01 
        12  3.602752686E-01  5.000000000E-01  1.698770502E-04  1.322485623E-04 -1.066233162E-04 -1.208637990E-08  4.975840151E-01  3.602850437E-01 
        13  3.916008472E-01  5.000000000E-01  1.751997916E-04  1.319191797E-04 -1.152922196E-04 -1.247612058E-08  4.975877702E-01  3.916105926E-01 
        14  4.229378104E-01  5.000000000E-01  1.799547899E-04  1.311572705E-04 -1.232132054E-04 -1.291565965E-08  4.977976680E-01  4.229457974E-01 
