nodenumber     x-coordinate     y-coordinate         pressure velocity-magnitude       y-velocity       x-velocity     y-coordinate     x-coordinate 
         1  8.499999642E-01  0.000000000E+00  3.219316369E-09  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  8.499999642E-01 
         2  8.500000238E-01  7.751937956E-03  3.219561728E-09  8.079227882E-07  3.537303783E-10 -8.079225609E-07  7.751937956E-03  8.500000238E-01 
         3  8.499999642E-01  1.550387591E-02  3.220267608E-09  1.566711944E-06  1.068944266E-09 -1.566711262E-06  1.550387591E-02  8.499999642E-01 
         4  8.499999642E-01  2.325581387E-02  3.221116041E-09  2.278380407E-06  2.165573720E-09 -2.278378361E-06  2.325581387E-02  8.499999642E-01 
         5  8.499999642E-01  3.100775182E-02  3.221839240E-09  2.945166671E-06  3.634247348E-09 -2.945162123E-06  3.100775182E-02  8.499999642E-01 
         6  8.499999642E-01  3.875968978E-02  3.222436984E-09  3.569298769E-06  5.422956306E-09 -3.569290584E-06  3.875968978E-02  8.499999642E-01 
         7  8.499999642E-01  4.651162773E-02  3.222899947E-09  4.153019745E-06  7.499901145E-09 -4.153007012E-06  4.651162773E-02  8.499999642E-01 
         8  8.499999642E-01  5.426356569E-02  3.223229683E-09  4.698573321E-06  9.832239911E-09 -4.698553312E-06  5.426356569E-02  8.499999642E-01 
         9  8.499999642E-01  6.201550364E-02  3.223419975E-09  5.208201401E-06  1.239301195E-08 -5.208172297E-06  6.201550364E-02  8.499999642E-01 
        10  8.499999642E-01  6.976743788E-02  3.223468159E-09  5.684143616E-06  1.515764048E-08 -5.684102689E-06  6.976744533E-02  8.499999642E-01 
        11  8.499999642E-01  7.751937956E-02  3.223371126E-09  6.128626865E-06  1.810551176E-08 -6.128572295E-06  7.751937956E-02  8.499999642E-01 
        12  8.499999642E-01  8.527131379E-02  3.223124878E-09  6.543863037E-06  2.121915443E-08 -6.543792551E-06  8.527132124E-02  8.499999642E-01 
        13  8.499999642E-01  9.302325547E-02  3.222724532E-09  6.932042197E-06  2.448386383E-08 -6.931953067E-06  9.302325547E-02  8.499999642E-01 
        14  8.499999642E-01  1.007751897E-01  3.222166534E-09  7.295323030E-06  2.788766729E-08 -7.295212527E-06  1.007751971E-01  8.499999642E-01 
        15  8.499999642E-01  1.085271314E-01  3.221445999E-09  7.635831025E-06  3.142137928E-08 -7.635695511E-06  1.085271314E-01  8.499999642E-01 
        16  8.499999642E-01  1.162790656E-01  3.220560041E-09  7.955647561E-06  3.507796364E-08 -7.955484762E-06  1.162790731E-01  8.499999642E-01 
        17  8.499999642E-01  1.240310073E-01  3.219502442E-09  8.256803085E-06  3.885251587E-08 -8.256609362E-06  1.240310073E-01  8.499999642E-01 
        18  8.499999642E-01  1.317829490E-01  3.218270095E-09  8.541273928E-06  4.274243537E-08 -8.541044735E-06  1.317829490E-01  8.499999642E-01 
        19  8.499999642E-01  1.395348758E-01  3.216859223E-09  8.810971849E-06  4.674689791E-08 -8.810707186E-06  1.395348907E-01  8.499999642E-01 
        20  8.499999642E-01  1.472868174E-01  3.215263389E-09  9.067746760E-06  5.086682719E-08 -9.067440260E-06  1.472868025E-01  8.499999642E-01 
        21  8.499999642E-01  1.550387591E-01  3.213479038E-09  9.313373084E-06  5.510487000E-08 -9.313020200E-06  1.550387591E-01  8.499999642E-01 
        22  8.499999642E-01  1.627906859E-01  3.211500399E-09  9.549547030E-06  5.946513681E-08 -9.549146853E-06  1.627907008E-01  8.499999642E-01 
        23  8.499999642E-01  1.705426276E-01  3.209319477E-09  9.777892956E-06  6.395303132E-08 -9.777440027E-06  1.705426425E-01  8.499999642E-01 
        24  8.499999642E-01  1.782945693E-01  3.206930277E-09  9.999950635E-06  6.857533208E-08 -9.999442227E-06  1.782945693E-01  8.499999642E-01 
        25  8.499999642E-01  1.860465109E-01  3.204326138E-09  1.021717799E-05  7.333974139E-08 -1.021660773E-05  1.860465109E-01  8.499999642E-01 
        26  8.499999642E-01  1.937984377E-01  3.201500176E-09  1.043095017E-05  7.825536130E-08 -1.043031534E-05  1.937984526E-01  8.499999642E-01 
        27  8.499999642E-01  2.015503794E-01  3.198442844E-09  1.064255957E-05  8.333249468E-08 -1.064185562E-05  2.015503943E-01  8.499999642E-01 
        28  8.499999642E-01  2.093023211E-01  3.195145259E-09  1.085321765E-05  8.858212652E-08 -1.085244003E-05  2.093023211E-01  8.499999642E-01 
        29  8.499999642E-01  2.170542628E-01  3.191597209E-09  1.106405762E-05  9.401613710E-08 -1.106320087E-05  2.170542628E-01  8.499999642E-01 
        30  8.499999642E-01  2.248061895E-01  3.187788256E-09  1.127612813E-05  9.964725933E-08 -1.127518772E-05  2.248062044E-01  8.499999642E-01 
        31  8.499999642E-01  2.325581312E-01  3.183706188E-09  1.149040963E-05  1.054891285E-07 -1.148938190E-05  2.325581461E-01  8.499999642E-01 
        32  8.499999642E-01  2.403100729E-01  3.179340569E-09  1.170780706E-05  1.115562114E-07 -1.170668475E-05  2.403100729E-01  8.499999642E-01 
