nodenumber     x-coordinate     y-coordinate     z-coordinate     z-wall-shear     y-wall-shear     x-wall-shear       wall-shear         pressure     z-coordinate     y-coordinate     x-coordinate 
         1 -1.850711129E-01 -1.996539108E-03 -4.704994123E-01 -3.440191416E-02 -3.347156288E-04 -2.009682035E-02  3.984780725E-02  6.419198963E-03 -4.704994123E-01 -1.996539108E-03 -1.850711129E-01 
         2  1.850711129E-01 -1.996539108E-03 -4.704994123E-01 -3.253989165E-02  1.198447355E-04  1.903452604E-02  3.770439994E-02  2.672407304E-03 -4.704994123E-01 -1.996539108E-03  1.850711129E-01 
         3 -1.852551609E-01  5.983957916E-03 -4.703931522E-01 -3.972477154E-02 -1.415602322E-05 -2.315383053E-02  4.598575973E-02  5.832479466E-02 -4.703931522E-01  5.983957916E-03 -1.852551609E-01 
         4  1.852551609E-01  5.983957916E-03 -4.703931522E-01 -3.157240394E-02 -4.560092969E-04  1.839289057E-02  3.655112925E-02  2.813343643E-02 -4.703931522E-01  5.983957916E-03  1.852551609E-01 
         5 -1.856227352E-01 -9.954414546E-03 -4.701809331E-01 -3.110044721E-02  3.644874415E-04 -1.813815141E-02  3.601511148E-02  2.871625366E-02 -4.701809331E-01 -9.954414546E-03 -1.856227352E-01 
         6  1.856227352E-01 -9.954414546E-03 -4.701809331E-01 -3.693822028E-02 -6.323883671E-05  2.161925814E-02  4.281209644E-02 -1.879136691E-02 -4.701809331E-01 -9.954414546E-03  1.856227352E-01 
         7 -1.861727938E-01  1.389665431E-02 -4.698633566E-01 -3.736534860E-02  8.356138129E-04 -2.201124708E-02  4.338640762E-02  4.813701940E-02 -4.698633566E-01  1.389665431E-02 -1.861727938E-01 
         8  1.861727938E-01  1.389665431E-02 -4.698633566E-01 -2.997674178E-02  3.424874104E-05  1.763888415E-02  3.479137424E-02  1.874809415E-02 -4.698633566E-01  1.389665431E-02  1.861727938E-01 
         9 -1.869037776E-01 -1.779950249E-02 -4.694413229E-01 -3.967117037E-02  2.063082386E-04 -2.304195043E-02  4.588462573E-02  3.508921406E-02 -4.694413229E-01 -1.779950249E-02 -1.869037776E-01 
        10  1.869037776E-01 -1.779950249E-02 -4.694413229E-01 -3.934431105E-02  4.506255539E-04  2.289079689E-02  4.553049348E-02  4.883000315E-02 -4.694413229E-01 -1.779950249E-02  1.869037776E-01 
        11 -1.878136144E-01  2.165189605E-02 -4.689160283E-01 -2.691153779E-02  9.365869019E-04 -1.606774398E-02  3.136923543E-02  3.293830149E-02 -4.689160283E-01  2.165189605E-02 -1.878136144E-01 
        12  1.878136144E-01  2.165189605E-02 -4.689160283E-01 -2.776970113E-02 -6.430966702E-05  1.623067403E-02  3.218206187E-02  2.713977112E-02 -4.689160283E-01  2.165189605E-02  1.878136144E-01 
        13 -1.888997254E-01 -2.544291496E-02 -4.682889619E-01 -3.655312458E-02 -1.582925510E-04 -2.149925401E-02  4.241149390E-02  1.887967245E-02 -4.682889619E-01 -2.544291496E-02 -1.888997254E-01 
        14  1.888997254E-01 -2.544291496E-02 -4.682889619E-01 -3.575624023E-02 -1.188635736E-03  2.157266079E-02  4.178526647E-02  2.153472876E-02 -4.682889619E-01 -2.544291496E-02  1.888997254E-01 
        15 -1.901590317E-01  2.916181316E-02 -4.675619011E-01 -2.778860161E-02  1.686941697E-04 -1.633295120E-02  3.223798258E-02  6.743368884E-02 -4.675619011E-01  2.916181316E-02 -1.901590317E-01 
        16  1.901590317E-01  2.916181316E-02 -4.675619011E-01 -3.263962139E-02  1.732343681E-05  1.917812833E-02  3.788070383E-02  1.525993700E-02 -4.675619011E-01  2.916181316E-02  1.901590317E-01 
        17 -1.915879637E-01 -3.279804903E-02 -4.667369068E-01 -3.233497803E-02 -2.373176848E-04 -1.909836744E-02  3.755899587E-02  4.830653317E-02 -4.667369068E-01 -3.279804903E-02 -1.915879637E-01 
        18  1.915879637E-01 -3.279804903E-02 -4.667369068E-01 -3.386459865E-02 -8.603686482E-04  2.035146519E-02  3.952834201E-02 -1.774419003E-02 -4.667369068E-01 -3.279804903E-02  1.915879637E-01 
        19 -1.931824710E-01  3.634131527E-02 -4.658163176E-01 -2.974598961E-02  7.559364531E-04 -1.791365168E-02  3.473773932E-02  6.354515987E-02 -4.658163176E-01  3.634131527E-02 -1.931824710E-01 
