nodenumber     x-coordinate     y-coordinate         pressure velocity-magnitude       y-velocity       x-velocity     y-coordinate     x-coordinate 
         1  8.499999642E-01  0.000000000E+00  8.358203907E-09  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  8.499999642E-01 
         2  8.500000238E-01  7.751937956E-03  8.359898551E-09  2.467013474E-06  2.550513578E-09 -2.467012109E-06  7.751937956E-03  8.500000238E-01 
         3  8.499999642E-01  1.550387591E-02  8.364883897E-09  4.795436325E-06  7.668913504E-09 -4.795428595E-06  1.550387591E-02  8.499999642E-01 
         4  8.499999642E-01  2.325581387E-02  8.370833804E-09  6.991209375E-06  1.548855444E-08 -6.991188457E-06  2.325581387E-02  8.499999642E-01 
         5  8.499999642E-01  3.100775182E-02  8.375742766E-09  9.060833690E-06  2.590492088E-08 -9.060788216E-06  3.100775182E-02  8.499999642E-01 
         6  8.499999642E-01  3.875968978E-02  8.379694272E-09  1.101067483E-05  3.852081676E-08 -1.101059388E-05  3.875968978E-02  8.499999642E-01 
         7  8.499999642E-01  4.651162773E-02  8.382584404E-09  1.284707196E-05  5.310157292E-08 -1.284694008E-05  4.651162773E-02  8.499999642E-01 
         8  8.499999642E-01  5.426356569E-02  8.384407835E-09  1.457628423E-05  6.939853847E-08 -1.457608596E-05  5.426356569E-02  8.499999642E-01 
         9  8.499999642E-01  6.201550364E-02  8.385113048E-09  1.620450894E-05  8.721230671E-08 -1.620422336E-05  6.201550364E-02  8.499999642E-01 
        10  8.499999642E-01  6.976743788E-02  8.384668071E-09  1.773787699E-05  1.063655404E-07 -1.773748772E-05  6.976744533E-02  8.499999642E-01 
        11  8.499999642E-01  7.751937956E-02  8.383035599E-09  1.918244743E-05  1.267136582E-07 -1.918193630E-05  7.751937956E-02  8.499999642E-01 
        12  8.499999642E-01  8.527131379E-02  8.380168559E-09  2.054420656E-05  1.481375165E-07 -2.054355173E-05  8.527132124E-02  8.499999642E-01 
        13  8.499999642E-01  9.302325547E-02  8.376018990E-09  2.182905155E-05  1.705415258E-07 -2.182823118E-05  9.302325547E-02  8.499999642E-01 
        14  8.499999642E-01  1.007751897E-01  8.370547810E-09  2.304279587E-05  1.938546177E-07 -2.304178633E-05  1.007751971E-01  8.499999642E-01 
        15  8.499999642E-01  1.085271314E-01  8.363706172E-09  2.419114753E-05  2.180277789E-07 -2.418992699E-05  1.085271314E-01  8.499999642E-01 
        16  8.499999642E-01  1.162790656E-01  8.355443448E-09  2.527970537E-05  2.430321899E-07 -2.527824836E-05  1.162790731E-01  8.499999642E-01 
        17  8.499999642E-01  1.240310073E-01  8.345711677E-09  2.631394455E-05  2.688585710E-07 -2.631222560E-05  1.240310073E-01  8.499999642E-01 
        18  8.499999642E-01  1.317829490E-01  8.334458457E-09  2.729921471E-05  2.955145533E-07 -2.729720472E-05  1.317829490E-01  8.499999642E-01 
        19  8.499999642E-01  1.395348758E-01  8.321634049E-09  2.824071998E-05  3.230254890E-07 -2.823839532E-05  1.395348907E-01  8.499999642E-01 
        20  8.499999642E-01  1.472868174E-01  8.307172727E-09  2.914351535E-05  3.514324476E-07 -2.914084143E-05  1.472868025E-01  8.499999642E-01 
        21  8.499999642E-01  1.550387591E-01  8.291012321E-09  3.001250661E-05  3.807907945E-07 -3.000945435E-05  1.550387591E-01  8.499999642E-01 
        22  8.499999642E-01  1.627906859E-01  8.273098651E-09  3.085242133E-05  4.111699354E-07 -3.084895434E-05  1.627907008E-01  8.499999642E-01 
        23  8.499999642E-01  1.705426276E-01  8.253362438E-09  3.166781244E-05  4.426528051E-07 -3.166389797E-05  1.705426425E-01  8.499999642E-01 
        24  8.499999642E-01  1.782945693E-01  8.231731741E-09  3.246306369E-05  4.753352414E-07 -3.245865810E-05  1.782945693E-01  8.499999642E-01 
        25  8.499999642E-01  1.860465109E-01  8.208125735E-09  3.324238423E-05  5.093244795E-07 -3.323744750E-05  1.860465109E-01  8.499999642E-01 
        26  8.499999642E-01  1.937984377E-01  8.182460931E-09  3.400977221E-05  5.447384979E-07 -3.400425339E-05  1.937984526E-01  8.499999642E-01 
        27  8.499999642E-01  2.015503794E-01  8.154651177E-09  3.476905840E-05  5.817067290E-07 -3.476291386E-05  2.015503943E-01  8.499999642E-01 
        28  8.499999642E-01  2.093023211E-01  8.124594331E-09  3.552388080E-05  6.203698035E-07 -3.551704867E-05  2.093023211E-01  8.499999642E-01 
        29  8.499999642E-01  2.170542628E-01  8.092189141E-09  3.627767728E-05  6.608776744E-07 -3.627011029E-05  2.170542628E-01  8.499999642E-01 
        30  8.499999642E-01  2.248061895E-01  8.057323697E-09  3.703373295E-05  7.033914926E-07 -3.702535832E-05  2.248062044E-01  8.499999642E-01 
        31  8.499999642E-01  2.325581312E-01  8.019871878E-09  3.779511462E-05  7.480814475E-07 -3.778586324E-05  2.325581461E-01  8.499999642E-01 
        32  8.499999642E-01  2.403100729E-01  7.979702232E-09  3.856473631E-05  7.951279031E-07 -3.855453542E-05  2.403100729E-01  8.499999642E-01 
        33  8.499999642E-01  2.480620146E-01  7.936673541E-09  3.934533015E-05  8.447219102E-07 -3.933409243E-05  2.480620146E-01  8.499999642E-01 
        34  8.499999642E-01  2.558139563E-01  7.890631259E-09  4.013946091E-05  8.970635577E-07 -4.012709178E-05  2.558139563E-01  8.499999642E-01 
        35  8.499999642E-01  2.635658979E-01  7.841415517E-09  4.094952965E-05  9.523636777E-07 -4.093593452E-05  2.635658979E-01  8.499999642E-01 
        36  8.499999642E-01  2.713178098E-01  7.788845124E-09  4.177778828E-05  1.010845835E-06 -4.176285438E-05  2.713178396E-01  8.499999642E-01 
        37  8.499999642E-01  2.790697515E-01  7.732730012E-09  4.262635412E-05  1.072741952E-06 -4.260996502E-05  2.790697813E-01  8.499999642E-01 
