nodenumber     x-coordinate     y-coordinate     z-coordinate     z-wall-shear     y-wall-shear     x-wall-shear       wall-shear         pressure     z-coordinate     y-coordinate     x-coordinate 
         1 -3.955259915E-01 -1.996539108E-03 -3.149288871E-01 -2.196888395E-03  2.481322358E-05 -3.834786385E-03  4.422699770E-03 -5.520491024E-03 -3.149288871E-01 -1.996539108E-03 -3.955259915E-01 
         2  3.955259915E-01 -1.996539108E-03 -3.149288871E-01 -1.980521121E-03 -1.341233015E-05  3.482675751E-03  4.008210600E-03 -1.484455373E-03 -3.149288871E-01 -1.996539108E-03  3.955259915E-01 
         3 -3.956322516E-01  5.983957916E-03 -3.147448391E-01 -1.966292818E-03  1.673621089E-04 -3.477379646E-03  3.999372538E-03 -2.581761901E-03 -3.147448391E-01  5.983957916E-03 -3.956322516E-01 
         4  3.956322516E-01  5.983957916E-03 -3.147448391E-01 -1.707443401E-03  3.011772292E-05  2.991717443E-03  3.446605877E-03 -2.692917446E-03 -3.147448391E-01  5.983957916E-03  3.956322516E-01 
         5 -3.958444707E-01 -9.954414546E-03 -3.143772648E-01 -2.127716777E-03  6.660964238E-05 -3.706228588E-03  4.276305003E-03 -2.470010584E-03 -3.143772648E-01 -9.954414546E-03 -3.958444707E-01 
         6  3.958444707E-01 -9.954414546E-03 -3.143772648E-01 -1.831157680E-03 -2.233457809E-05  3.219725622E-03  3.704893454E-03 -1.264153380E-03 -3.143772648E-01 -9.954414546E-03  3.958444707E-01 
         7 -3.961620472E-01  1.389665431E-02 -3.138272062E-01 -2.021168763E-03  3.459868326E-04 -3.698332990E-03  4.231148886E-03 -2.955668271E-04 -3.138272062E-01  1.389665431E-02 -3.961620472E-01 
         8  3.961620472E-01  1.389665431E-02 -3.138272062E-01 -1.472288355E-03 -1.646279845E-04  2.521925585E-03  2.931912287E-03 -3.203228470E-03 -3.138272062E-01  1.389665431E-02  3.961620472E-01 
         9 -3.965840809E-01 -1.779950249E-02 -3.130962224E-01 -2.258971383E-03  1.269761760E-04 -3.926084992E-03  4.533172390E-03  9.353694229E-05 -3.130962224E-01 -1.779950249E-02 -3.965840809E-01 
        10  3.965840809E-01 -1.779950249E-02 -3.130962224E-01 -1.987751544E-03  1.174200193E-04  3.439111912E-03  3.974991069E-03 -9.462749842E-05 -3.130962224E-01 -1.779950249E-02  3.965840809E-01 
        11 -3.971093755E-01  2.165189605E-02 -3.121863856E-01 -1.929872705E-03  2.805164502E-04 -3.551904355E-03  4.053964214E-03 -2.931490489E-03 -3.121863856E-01  2.165189605E-02 -3.971093755E-01 
        12  3.971093755E-01  2.165189605E-02 -3.121863856E-01 -1.598124798E-03  1.010775764E-04  2.866360744E-03  3.283947838E-03 -2.887505669E-03 -3.121863856E-01  2.165189605E-02  3.971093755E-01 
        13 -3.895261675E-01  1.996539108E-03 -3.114648871E-01 -1.998844034E-03  1.369913621E-04 -3.460353816E-03  4.001902521E-03 -6.453647920E-03 -3.114648871E-01  1.996539108E-03 -3.895261675E-01 
        14  3.895261675E-01  1.996539108E-03 -3.114648871E-01 -1.813962315E-03 -4.805323839E-05  3.139919729E-03  3.628625917E-03 -3.348442240E-03 -3.114648871E-01  1.996539108E-03  3.895261675E-01 
        15 -3.896324276E-01 -5.983957916E-03 -3.112808391E-01 -2.017209679E-03  1.587299878E-06 -3.479223711E-03  4.023118473E-03 -6.494266960E-03 -3.112808391E-01 -5.983957916E-03 -3.896324276E-01 
        16  3.896324276E-01 -5.983957916E-03 -3.112808391E-01 -1.673171072E-03 -6.586494525E-05  2.900466771E-03  3.349811219E-03 -3.073997607E-03 -3.112808391E-01 -5.983957916E-03  3.896324276E-01 
        17 -3.977364419E-01 -2.544291496E-02 -3.111002746E-01 -2.275334261E-03 -1.339083292E-04 -4.108332532E-03  4.699599599E-03  2.616235134E-04 -3.111002746E-01 -2.544291496E-02 -3.977364419E-01 
        18  3.977364419E-01 -2.544291496E-02 -3.111002746E-01 -2.057779915E-03 -2.560576793E-05  3.671819066E-03  4.215046522E-03  5.805977224E-04 -3.111002746E-01 -2.544291496E-02  3.977364419E-01 
        19 -3.898446467E-01  9.954414546E-03 -3.109132648E-01 -1.750409200E-03  3.422635527E-04 -3.135748904E-03  3.613719247E-03 -3.414950390E-03 -3.109132648E-01  9.954414546E-03 -3.898446467E-01 
        20  3.898446467E-01  9.954414546E-03 -3.109132648E-01 -1.430990744E-03 -6.319093413E-05  2.462889214E-03  2.856528750E-03 -6.566187422E-03 -3.109132648E-01  9.954414546E-03  3.898446467E-01 
        21 -3.901622232E-01 -1.389665431E-02 -3.103632062E-01 -1.926107357E-03  1.204015951E-04 -3.284605622E-03  3.812018486E-03 -2.564313713E-03 -3.103632062E-01 -1.389665431E-02 -3.901622232E-01 
