cellnumber     x-coordinate     y-coordinate velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1  1.781852357E-02  5.000000000E-01  1.885576421E-05  1.879711635E-05 -1.486027486E-06  5.711877638E-09  5.002528429E-01  1.781852357E-02 
         2  5.345594883E-02  5.000000000E-01  5.248881280E-05  5.143696762E-05 -1.045532099E-05  4.492972661E-09  5.007563233E-01  5.346427858E-02 
         3  8.909355849E-02  5.000000000E-01  8.215662820E-05  7.867693785E-05 -2.365695582E-05  1.718521214E-09  5.012643337E-01  8.909261972E-02 
         4  1.247032434E-01  5.000000000E-01  1.084064352E-04  1.002781719E-04 -4.118547804E-05 -1.540948619E-10  5.016170740E-01  1.247020364E-01 
         5  1.602866054E-01  5.000000000E-01  1.317544084E-04  1.169955794E-04 -6.059092266E-05 -1.675519612E-09  5.018121004E-01  1.603022218E-01 
         6  1.958701164E-01  5.000000000E-01  1.531280286E-04  1.299366559E-04 -8.102256834E-05 -2.804745769E-09  5.020165443E-01  1.958656162E-01 
         7  2.313739955E-01  5.000000000E-01  1.730076765E-04  1.401351765E-04 -1.014583031E-04 -3.732935294E-09  5.020201802E-01  2.313694954E-01 
         8  2.667984664E-01  5.000000000E-01  1.919425413E-04  1.486348774E-04 -1.214479926E-04 -4.501903295E-09  5.018315911E-01  2.668236494E-01 
         9  3.022230864E-01  5.000000000E-01  2.104108426E-04  1.564292324E-04 -1.407217787E-04 -5.201194586E-09  5.016353130E-01  3.022214174E-01 
        10  3.374465108E-01  5.000000000E-01  2.286289819E-04  1.641923736E-04 -1.590976899E-04 -5.866432229E-09  5.014676452E-01  3.374449909E-01 
        11  3.724721670E-01  5.000000000E-01  2.467364538E-04  1.723985479E-04 -1.765152119E-04 -6.544683906E-09  5.012993217E-01  3.724931180E-01 
        12  4.074973464E-01  5.000000000E-01  2.649156086E-04  1.814299612E-04 -1.930374128E-04 -7.302762839E-09  5.011819005E-01  4.074873924E-01 
        13  4.424936771E-01  5.000000000E-01  2.832255559E-04  1.914805180E-04 -2.086909954E-04 -8.216374248E-09  5.010790825E-01  4.424845874E-01 
        14  4.774661064E-01  5.000000000E-01  3.016486298E-04  2.026336442E-04 -2.234535641E-04 -9.377609800E-09  5.010184646E-01  4.774184227E-01 
        15  5.124385357E-01  5.000000000E-01  3.202293301E-04  2.149400389E-04 -2.373765165E-04 -1.089840573E-08  5.009536147E-01  5.124310851E-01 
        16  5.474760532E-01  5.000000000E-01  3.389227204E-04  2.282645291E-04 -2.505272569E-04 -1.292387442E-08  5.007469654E-01  5.474701524E-01 
        17  5.825785398E-01  5.000000000E-01  3.576169838E-04  2.423826663E-04 -2.629458904E-04 -1.579602760E-08  5.003877878E-01  5.825929642E-01 
        18  6.176805496E-01  5.000000000E-01  3.758353996E-04  2.569600474E-04 -2.742695506E-04 -1.976613717E-08  5.000459552E-01  6.176800728E-01 
        19  6.527479887E-01  5.000000000E-01  3.933715925E-04  2.715966839E-04 -2.845636045E-04 -2.484181749E-08  4.999105036E-01  6.527488828E-01 
        20  6.877814531E-01  5.000000000E-01  4.097777710E-04  2.859104716E-04 -2.935524099E-04 -3.147034278E-08  4.999833703E-01  6.877971888E-01 
        21  7.228150964E-01  5.000000000E-01  4.246841709E-04  2.992747177E-04 -3.013159148E-04 -3.980278507E-08  5.000698566E-01  7.228142619E-01 
        22  7.579285502E-01  5.000000000E-01  4.376848519E-04  3.111131664E-04 -3.078581067E-04 -5.016424964E-08  5.000787377E-01  7.579275370E-01 
        23  7.931216955E-01  5.000000000E-01  4.483624070E-04  3.208451963E-04 -3.131887643E-04 -6.271478270E-08  5.000026822E-01  7.931062579E-01 
        24  8.283147812E-01  5.000000000E-01  4.562072281E-04  3.278026998E-04 -3.172860306E-04 -7.746999131E-08  4.999548495E-01  8.283155560E-01 
        25  8.635586500E-01  5.000000000E-01  4.603825801E-04  3.309106105E-04 -3.200785723E-04 -9.402100432E-08  4.997490346E-01  8.635627627E-01 
        26  8.988565207E-01  5.000000000E-01  4.616511578E-04  3.308797313E-04 -3.219322534E-04 -1.137167018E-07  4.994278252E-01  8.988755941E-01 
        27  9.341558218E-01  5.000000000E-01  4.593482008E-04  3.263379331E-04 -3.232713207E-04 -1.354772934E-07  4.990496635E-01  9.341635108E-01 
        28  9.693139791E-01  5.000000000E-01  4.531185841E-04  3.172912402E-04 -3.234852629E-04 -1.581945526E-07  4.988499284E-01  9.693232179E-01 
        29  1.004332781E+00  5.000000000E-01  4.432440328E-04  3.038547584E-04 -3.227035049E-04 -1.818410027E-07  4.988012910E-01  1.004318118E+00 
        30  1.039351463E+00  5.000000000E-01  4.301259469E-04  2.857629152E-04 -3.214776516E-04 -2.059166349E-07  4.987503588E-01  1.039361238E+00 
        31  1.074412107E+00  5.000000000E-01  4.143721017E-04  2.631016250E-04 -3.201277286E-04 -2.297335868E-07  4.986990392E-01  1.074422240E+00 
        32  1.109516859E+00  4.999999702E-01  3.966036602E-04  2.358673955E-04 -3.188432893E-04 -2.525639218E-07  4.986565113E-01  1.109528422E+00 
        33  1.144621730E+00  5.000000000E-01  3.779745020E-04  2.041660773E-04 -3.180895292E-04 -2.736694285E-07  4.985933304E-01  1.144628286E+00 
        34  1.179613113E+00  5.000000000E-01  3.596914175E-04  1.681916037E-04 -3.179457563E-04 -2.921972566E-07  4.985206127E-01  1.179619908E+00 
        35  1.214490414E+00  5.000000000E-01  3.436695260E-04  1.281217847E-04 -3.188942792E-04 -3.074165420E-07  4.984172583E-01  1.214497328E+00 
        36  1.249367476E+00  5.000000000E-01  3.317518858E-04  8.388679998E-05 -3.209708957E-04 -3.187605557E-07  4.983355105E-01  1.249380589E+00 
        37  1.284208894E+00  4.999999702E-01  3.264000115E-04  3.546953667E-05 -3.244670806E-04 -3.255582897E-07  4.983072877E-01  1.284222245E+00 
        38  1.319010019E+00  5.000000000E-01  3.299236123E-04 -1.717630948E-05 -3.294761991E-04 -3.272251377E-07  4.983350337E-01  1.319014192E+00 
        39  1.353811264E+00  5.000000000E-01  3.445225011E-04 -7.444086077E-05 -3.363841679E-04 -3.231533583E-07  4.983793795E-01  1.353828073E+00 
        40  1.388661385E+00  5.000000000E-01  3.713538463E-04 -1.365970675E-04 -3.453185782E-04 -3.127740911E-07  4.983983040E-01  1.388677955E+00 
        41  1.423560858E+00  5.000000000E-01  4.105976841E-04 -2.041060943E-04 -3.562739876E-04 -2.956184630E-07  4.984104931E-01  1.423603773E+00 
        42  1.458460331E+00  5.000000000E-01  4.614281934E-04 -2.771164873E-04 -3.689477162E-04 -2.713608183E-07  4.984018505E-01  1.458471775E+00 
        43  1.493358374E+00  5.000000000E-01  5.226919311E-04 -3.560305049E-04 -3.826867614E-04 -2.397562753E-07  4.984136522E-01  1.493369818E+00 
        44  1.528263807E+00  5.000000000E-01  5.923272693E-04 -4.404043430E-04 -3.961004550E-04 -2.005653243E-07  4.984637797E-01  1.528247595E+00 
        45  1.563169360E+00  5.000000000E-01  6.680766237E-04 -5.292761489E-04 -4.076679761E-04 -1.543257895E-07  4.984573722E-01  1.563167691E+00 
        46  1.598214626E+00  5.000000000E-01  7.446369273E-04 -6.193312001E-04 -4.134163028E-04 -1.014849644E-07  4.983228445E-01  1.598212957E+00 
        47  1.633399725E+00  5.000000000E-01  8.158489363E-04 -7.046406972E-04 -4.112067400E-04 -4.371591089E-08  4.980112612E-01  1.633373260E+00 
        48  1.668584108E+00  5.000000000E-01  8.708637324E-04 -7.765877526E-04 -3.941003815E-04  1.538303174E-08  4.977409542E-01  1.668595910E+00 
        49  1.704002500E+00  5.000000000E-01  8.851938765E-04 -8.107135654E-04 -3.554035502E-04  7.240143418E-08  4.977492690E-01  1.704014301E+00 
        50  1.739652157E+00  5.000000000E-01  8.569870261E-04 -8.044970455E-04 -2.953155490E-04  1.175196260E-07  4.980666339E-01  1.739652514E+00 
        51  1.775301337E+00  5.000000000E-01  7.623242564E-04 -7.305062609E-04 -2.179422881E-04  1.472980244E-07  4.983643293E-01  1.775304794E+00 
        52  1.810936928E+00  5.000000000E-01  5.976403481E-04 -5.828719586E-04 -1.320389129E-04  1.590756540E-07  4.987650812E-01  1.810939550E+00 
        53  1.846562624E+00  5.000000000E-01  3.770215844E-04 -3.724221606E-04 -5.871129542E-05  1.530896583E-07  4.992659092E-01  1.846555948E+00 
        54  1.882187843E+00  5.000000000E-01  1.270765788E-04 -1.267672196E-04 -8.861720744E-06  1.483581826E-07  4.997530282E-01  1.882187963E+00 
