x,y,z,p,wss_x,wss_y,wss_z,wss_mag
-0.08467981,-0.068149411,-0.084882784,0,0.0036701350727999997,-0.0023002593376,-0.0016049961868,0.0046192095895786316
-0.051487244,1.2139926e-07,-0.11625963,0,0.0076142732963999996,-0.00025897805032,-0.0072820802982,0.01053911385896605
-0.070136099,0.027196581,-0.12112788,0,0.008201492886,0.00050921559756,-0.0089527091942,0.012152151579034069
-0.078529978,0.0491594,-0.11065471,0,0.006357546592999999,9.5620539608e-05,-0.0069700032673999995,0.009434430958851069
-0.13220191,-0.0041270171,0.010064427,0,-0.00106130778014,-6.701104584200001e-05,0.00113994789484,0.0015589566662998304
-0.080234398,0.046868994,-0.11384519,0,0.0064047634198,-0.00107319110348,-0.0048396978666,0.008099099273880361
-0.13220193,0.0041268762,0.010064427,0,-0.00050029311016,-0.00034217884614000003,0.0008809320916,0.0010693086125296188
-0.073333665,0.055345516,-0.10068714,0,0.0037207095424,-0.00074303419528,-0.0039109846604,0.00544899810315125
-0.077081204,0.037830991,-0.1192044,0,0.0058895403738,-0.00118856288358,-0.0057752340806,0.00833382842567376
-0.075901934,-0.058020202,-0.098590126,0,0.0067134364692,-0.0013776562669799998,-0.0031211829421999996,0.007530600837556993
-0.07776034,-0.043717438,-0.11518317,0,0.00796234559,0.00020132707470000002,-0.008119252703399998,0.011373730449912548
-0.078520074,-0.049192089,-0.11061709,0,0.0064247403714,-0.00010591487423999999,-0.0063423824366,0.009028528217410323
-0.083492624,0.071534416,-0.073955224,0,0.0054482171642,-0.0023302506424,-0.00058343551132,0.0059542871378997445
-0.083492825,-0.071534733,-0.0739542,0,0.0049863396762,-0.00299290185,-0.0004570792363,0.005833520916088014
-0.077089372,-0.037813488,-0.11922065,0,0.007684248795,0.00031641592856,-0.009054162243000001,0.011879631833767924
-0.085442838,0.070705336,-0.077969341,0,0.0037416124636,-0.0028058716376000003,-0.00074416509784,0.004735647914203313
-0.085444263,-0.070705939,-0.077968178,0,0.0032441312839999997,-0.0025604710378,-0.00083241601872,0.004215841096562079
-0.094047954,-0.055452564,0.0038935132,0,-0.0023819699361999997,0.0039136444157999994,-0.00168827375224,0.004882690001708656
-0.053490545,-0.003765792,-0.11730102,0,0.010626190221,0.00022419455194,-0.0110607572226,0.01533970443480883
-0.081153069,0.062917185,-0.093865595,0,0.007681002084,-0.00309595007,-0.0030553771152,0.008827118961837618
-0.079489715,0.041202942,-0.11817489,0,0.0073472125104,-0.0010710703803399999,-0.005269276548,0.00910461414733885
-0.075081882,0.053407389,-0.10405353,0,0.0056429199254,-0.00147562268718,-0.0031655223626,0.0066363046514997595
-0.053490521,0.0037661145,-0.11730098,0,0.007871419628,8.693040117e-05,-0.0067583750817999996,0.010375087353897625
-0.094047592,0.055450491,0.0038964482,0,-0.0017217954565599998,0.0043030641808000005,-0.003212020239,0.005638972863391015
-0.081136867,-0.06290478,-0.093878845,0,0.0031211921697999996,-0.0027180214754,-0.0015332335227399999,0.004413647735922083
-0.083797919,0.065075705,-0.091295816,0,0.005338381643200001,-0.0015613975822,-0.00121527429814,0.005693256765496741
-0.075920843,0.058021744,-0.098598339,0,0.0058925499756,-0.00112583514322,-0.003962685499,0.007189751480311237
-0.080236005,-0.046909986,-0.11380775,0,0.006278968965199999,-0.00123671867886,-0.0036044351626,0.007344853790101833
-0.059776384,0.073098574,-0.053433829,0,0.0007412630176400001,-0.00170264850752,0.00035680798227999996,0.0018909771912161096
-0.07650059,-0.031442998,-0.12271614,0,0.0061975452246,-0.00061666100968,-0.0069142683628,0.009305747933650407
-0.083788141,-0.065063205,-0.091314974,0,0.00583423034,-0.0028374940209999998,-0.0021165741302,0.006824185081606385
-0.079499048,-0.041203948,-0.11817798,0,0.0074054723672,-0.0006070618182400001,-0.0055322454952,0.009263653990283118
-0.059776773,-0.073098654,-0.053433648,0,0.0024750104228,-0.0025895606456,0.00064292175628,0.0036393473748609216
-0.076495401,0.031460142,-0.12270365,0,0.0060344088794,-0.000156776019294,-0.0062205670836,0.008667994236591014
-0.059624186,0.015344085,-0.11911874,0,0.0081122214728,-8.778174757e-05,-0.006219002203,0.010222124596182668
-0.078840374,-0.035027899,-0.12201531,0,0.0081865650364,-0.00070307961004,-0.0063717235968,0.010397741563785805
-0.059624664,-0.015342903,-0.1191193,0,0.0081760313298,-0.00035797525361999996,-0.0067647910721999995,0.010617816764221931
-0.078833815,0.035048855,-0.12199869,0,0.007269250523999999,-0.00024020628346,-0.0064557136131999995,0.009725016220806201
-0.075380237,-0.07040363,-0.013868647,0,-0.0028574240322,0.0049857037742,-0.0024681515076000003,0.0062541095360038575
-0.084462469,0.047683354,-0.11552198,0,0.0069845656238,-0.00030006694832,-0.0060224260384,0.00922734048979667
-0.089154556,0.068811635,-0.085745566,0,0.00247967678,-0.0018577141731,-0.00067462596442,0.003170965006756997
-0.057552844,0.011476391,-0.11873843,0,0.0099827504754,0.00020111203150000002,-0.0097109890296,0.01392835457031176
-0.089153549,-0.068807643,-0.085754801,0,0.0030930158938,-0.00134662675688,-0.0024797183042,0.004186783229381368
-0.057553127,-0.011475459,-0.11873877,0,0.007195665429,0.0006331846122199999,-0.0081486654778,0.0108894110395534
-0.075383179,0.070403572,-0.013870221,0,-0.00170727073272,0.0035404880952,-0.0018953165428,0.004363720213816022
-0.046361893,0.074353574,-0.037439164,0,0.00185128069038,-0.00131781554176,0.00042236376138,0.0023113349267479847
-0.083656807,0.041958459,-0.11999868,0,0.006216317372599999,-0.000111505172974,-0.0073601201174,0.009634645983275394
-0.07936038,-0.054264732,-0.10550146,0,0.0050920791458,-0.00033002724036,-0.0058479969162,0.007761266387539833
-0.065757935,0.019642875,-0.1214671,0,0.0084198181026,0.000166054688042,-0.007597428111999999,0.011342037954322816
-0.046361791,-0.074353589,-0.037438879,0,-0.00033360941474,-0.0017229678432,0.00115179390658,0.002099176656105732
-0.081069032,-0.052202925,-0.10888733,0,0.0056701218872,-0.001371907412,-0.0031882152376,0.006648092099547798
-0.086147623,0.045264275,-0.1186999,0,0.006711763064,-0.00099420573612,-0.0055020852852,0.008735510915717691
-0.080245384,-0.058859116,-0.099890744,0,0.0048521134018,-0.00082399737834,-0.0040757328266,0.0063901153524223014
-0.065758931,-0.0196411,-0.12146825,0,0.0076889049216,-0.00022685135852,-0.0069671076064,0.010378405890666631
-0.088249616,0.065817024,-0.092330334,0,0.004127637073599999,-0.0020530631672000003,-0.0027871057081999997,0.005387059903931966
-0.12934582,0.018565949,0.0091510904,0,-0.00047312781804,-0.00020218110914,0.00079710644684,0.0009487390688120005
-0.08108751,0.052186399,-0.108915,0,0.00566304833,-0.00134922500832,-0.0052251662128,0.00782258822017231
-0.082884633,-0.061362767,-0.097522323,0,0.0064816672412,-0.00157295236286,-0.0035234336849999997,0.007543260190001718
-0.12341904,0.025457368,0.010130392,0,-0.00089144276932,0.00117816981764,-0.00018047135066799998,0.0014883965327098531
-0.1140358,-0.034489309,0.010974721,0,-0.0025204084093999996,0.0024638002929999996,-0.00055729873552,0.0035683823105958404
-0.12341865,-0.02545792,0.010130339,0,-0.00080480366944,0.0004633299323,0.00010693498542,0.0009347826825610255
-0.12919134,-0.018918435,0.0091353978,0,-0.00094201182272,0.00013089046691,0.00095185093176,0.0013455626275891265
-0.082904772,0.061372145,-0.097517447,0,0.0045462192642,-0.0026659994762,-0.002495005629,0.005831013281928241
-0.11403695,0.034489132,0.010974094,0,-0.00092343299294,0.00147293641246,-0.0006805578267800001,0.001866930401271611
-0.12042515,0.028463153,0.010518311,0,-0.00085479828468,0.0008849356664,5.0770668435999995e-05,0.0012314093153505542
-0.06614032,0.073042697,-0.057477957,0,0.0032876331994,-0.00141797347684,0.0002191135746,0.0035870867836439065
-0.084464249,-0.047727459,-0.11548037,0,0.0053226479834,-0.00163584282994,-0.0046881886986,0.007279126087185121
-0.088235665,-0.065801816,-0.092354199,0,0.0024857507473999996,-0.0026925637306,-0.00091956582614,0.0037781553078383087
-0.12042451,-0.028464294,0.010518127,0,-0.0014404799944400001,0.002028890466,-0.0004987260029,0.0025377365433346642
-0.090939991,0.067726065,-0.089542902,0,0.0026462347594000003,-0.0016359779541,-0.0015499787882800001,0.0034758332112280557
-0.080265379,0.058862521,-0.099896946,0,0.0050648266328,-0.00115204275088,-0.0052534108934,0.007387692287519095
-0.066141665,-0.073042548,-0.057479483,0,0.00120215836804,-0.002154939482,0.0006893500646,0.002562060191427018
-0.083665446,-0.041966425,-0.11999598,0,0.0056469285152,-0.00032240909428,-0.0053423432926,0.007780255852852239
-0.079382142,0.054263166,-0.10551555,0,0.003955727688,-0.00130940404274,-0.0036912895464000003,0.005566681148055419
-0.071976618,-0.023988308,-0.12352961,0,0.0073432422352,-0.00046226103520000003,-0.0058490570872,0.009399380862525671
-0.090931469,-0.067715424,-0.089562814,0,0.0054117799796,-0.0026270112614,-0.0017933434986799998,0.006277310858909221
-0.071974407,0.023993069,-0.12352632,0,0.009251863773599999,-0.0002217396292,-0.0075670376132,0.0119543385424704
-0.086154981,-0.045297388,-0.11867378,0,0.0072741854846,-0.00054478669166,-0.0060182786334,0.009456756564119337
-0.063638606,0.015741308,-0.12133904,0,0.006589362962,-4.862708492e-05,-0.0061877017826,0.009039343017540403
-0.081958671,-0.057040391,-0.10343862,0,0.0066958727356000005,-0.00176444598544,-0.003062056694,0.007571272847028891
-0.063639219,-0.015739928,-0.12133974,0,0.0072098865648,2.0478918998e-05,-0.0072841990354,0.010249021380147919
-0.082953585,0.035728209,-0.12395676,0,0.0079174007588,0.00032062006323999996,-0.0082087459802,0.011409274410226468
-0.13089239,-0.011663169,0.0099085246,0,-0.00048601450246,-0.000136021285326,0.0007519312265399999,0.000905600605183724
-0.082960961,-0.0357076,-0.12397398,0,0.0049100482866,-0.00055270764344,-0.0052873159041999995,0.00723669602696333
-0.085368067,0.039265863,-0.12298626,0,0.0062186980933999995,-0.00079259850346,-0.004735212748799999,0.007856376909297432
-0.089937381,0.071308109,-0.078501383,0,0.00144713187038,-0.0024444871268,0.00072620818824,0.002932078835234015
-0.091819327,0.07042086,-0.082571043,0,0.0041650080511999995,-0.0020597624048,-0.00161302383772,0.004918511881844066
-0.081978461,0.057042069,-0.10344777,0,0.006181342963199999,-0.0014451341351,-0.0032347538358,0.007124678650673038
-0.087024157,0.050798747,-0.11385563,0,0.0060684781816,-0.0018494872060199998,-0.0043641555066,0.007700187247825471
-0.089941706,-0.071307993,-0.078504576,0,0.0012072176003400002,-0.0014407269531,-0.00032902008794,0.0019082250145691737
-0.085376357,-0.039255666,-0.12299731,0,0.0069818581256,-0.0009607734392199999,-0.0057411043978,0.009090088459083106
-0.06979098,0.020108729,-0.12364728,0,0.0072445251698,0.00066222902484,-0.0079880833724,0.01080421992471551
-0.091822891,-0.070419117,-0.082578633,0,0.0038485681710000003,-0.001932669667,-0.0005901021112999999,0.004346827522496941
-0.069792342,-0.020106485,-0.12364881,0,0.0061281478552,-0.00043780966048,-0.0064765711988,0.008927029064987277
-0.087018577,-0.050840238,-0.11380916,0,0.0081258392038,-0.0007008020176999999,-0.005881699922799999,0.010055584528802437
-0.085339291,-0.053033601,-0.11040679,0,0.0061177080294,-0.00023405097276,-0.0076327762392,0.009784702576396036
-0.089965932,-0.064436596,-0.096114363,0,0.0058631365994,-0.0028488355438,-0.0028044519914,0.007096279709179273
-0.087266174,-0.062155972,-0.098718616,0,0.0042024249662,-0.0025736442392,-0.00192821297692,0.005291694015234735
-0.085353619,0.053011386,-0.11043913,0,0.008314774714999999,-0.0012685526752000001,-0.0064683042722,0.010610544972277397
-0.078292031,-0.028346001,-0.12529933,0,0.0079567566734,-0.00026703645322,-0.007584945576400001,0.010996030403013338
-0.089985121,0.064453536,-0.096091905,0,0.0047051189374,-0.0024313953689999997,-0.00121362299906,0.0054334803247386605
-0.1304419,0.011433608,0.010210634,0,-0.0002265414917,-0.00041489002724,0.00057467709466,0.0007441159488223107
-0.058759549,-0.074130583,-0.021153889,0,-0.0028858211688,0.002479037869,-0.00030033908228,0.0038162542025623834
-0.087285127,0.062167176,-0.098709238,0,0.0073484325596,-0.0025084079156,-0.003964429716,0.00871827243937341
-0.07828724,0.028358231,-0.1252905,0,0.0092710212742,-0.00028017814036,-0.009616030205199999,0.013360328295529392
-0.058760926,0.074130721,-0.021155696,0,-0.0015640714197199999,0.00183662280826,-3.3515989226e-05,0.0024125973695044065
-0.057479155,-0.0038737571,-0.11959747,0,0.0119577864612,-0.000178869736196,-0.0097256514854,0.015414569350119648
-0.095418067,0.068393362,-0.090454831,0,0.0058986064908,-0.002386614428,-0.0015937288258199998,0.006559684331695791
-0.09035116,0.046033517,-0.12044453,0,0.009242978999,-0.00117435027328,-0.0055954226598,0.010868326185853604
-0.057479128,0.0038741535,-0.11959743,0,0.007536221240599999,0.000112830292442,-0.0082949317642,0.011207731895209542
-0.086291914,-0.057871362,-0.10479435,0,0.0050950462204,-0.0009718398993,-0.004671519641,0.006980477385833474
-0.095406199,-0.06838017,-0.090480973,0,0.0031141198162,-0.0017568525131599999,-0.0022462945273999998,0.004222571738463814
-0.059504465,-0.0078107335,-0.12040659,0,0.0072669843457999995,8.4937937658e-05,-0.0067392057458,0.009911264804230567
-0.076037207,-0.024515227,-0.12566556,0,0.0059326382808,-8.703374026e-05,-0.006239714153,0.008610331268534662
