nodenumber     x-coordinate     y-coordinate     z-coordinate     z-wall-shear     y-wall-shear     x-wall-shear       wall-shear         pressure     z-coordinate     y-coordinate     x-coordinate 
         1 -3.005391763E-01 -1.996539108E-03 -4.065676049E-01 -2.780386302E-02  1.157439917E-05 -2.820980112E-02  3.961497915E-02 -2.043836338E-02 -4.065676049E-01 -1.996539108E-03 -3.005391763E-01 
         2  3.005391763E-01 -1.996539108E-03 -4.065676049E-01 -2.663642978E-02 -1.149035162E-04  2.702450991E-02  3.796335262E-02 -1.315880293E-02 -4.065676049E-01 -1.996539108E-03  3.005391763E-01 
         3 -3.006894509E-01  5.983957916E-03 -4.064173303E-01 -3.348718829E-02  1.310037701E-03 -3.400980104E-02  4.775700928E-02  3.539374023E-02 -4.064173303E-01  5.983957916E-03 -3.006894509E-01 
         4  3.006894509E-01  5.983957916E-03 -4.064173303E-01 -2.952961330E-02 -7.480499403E-04  2.980435919E-02  4.196794842E-02 -3.106392235E-02 -4.064173303E-01  5.983957916E-03  3.006894509E-01 
         5 -3.009895740E-01 -9.954414546E-03 -4.061172072E-01 -2.794058637E-02  4.945901014E-04 -2.817977960E-02  3.969787967E-02 -3.364905810E-02 -4.061172072E-01 -9.954414546E-03 -3.009895740E-01 
         6  3.009895740E-01 -9.954414546E-03 -4.061172072E-01 -3.142391603E-02 -1.091369179E-03  3.208615469E-02  4.493301739E-02  5.077680770E-02 -4.061172072E-01 -9.954414546E-03  3.009895740E-01 
         7 -3.014386950E-01  1.389665431E-02 -4.056680862E-01 -2.941618192E-02  1.688016785E-03 -3.026198295E-02  4.224431233E-02  3.433920634E-02 -4.056680862E-01  1.389665431E-02 -3.014386950E-01 
         8  3.014386950E-01  1.389665431E-02 -4.056680862E-01 -2.698051773E-02 -3.381652530E-04  2.725842074E-02  3.835986950E-02  3.856789808E-02 -4.056680862E-01  1.389665431E-02  3.014386950E-01 
         9 -3.020355407E-01 -1.779950249E-02 -4.050712405E-01 -3.298984905E-02  4.184402570E-04 -3.334088176E-02  4.691294861E-02  3.878185082E-02 -4.050712405E-01 -1.779950249E-02 -3.020355407E-01 
        10  3.020355407E-01 -1.779950249E-02 -4.050712405E-01 -3.143588654E-02 -1.941150556E-03  3.242517848E-02  4.522133525E-02  6.472315913E-04 -4.050712405E-01 -1.779950249E-02  3.020355407E-01 
        11 -3.027784194E-01  2.165189605E-02 -4.043283618E-01 -2.730692366E-02  5.450194419E-04 -2.787070966E-02  3.903191906E-02  6.691857221E-02 -4.043283618E-01  2.165189605E-02 -3.027784194E-01 
        12  3.027784194E-01  2.165189605E-02 -4.043283618E-01 -2.952695830E-02  4.315830657E-04  3.000554760E-02  4.210477232E-02  4.893503455E-02 -4.043283618E-01  2.165189605E-02  3.027784194E-01 
        13 -3.036652253E-01 -2.544291496E-02 -4.034415559E-01 -3.359085853E-02 -4.845780999E-04 -3.429631281E-02  4.801571304E-02  3.498015478E-02 -4.034415559E-01 -2.544291496E-02 -3.036652253E-01 
        14  3.036652253E-01 -2.544291496E-02 -4.034415559E-01 -3.154057883E-02 -2.996866104E-04  3.206752348E-02  4.498510070E-02  4.489775265E-02 -4.034415559E-01 -2.544291496E-02  3.036652253E-01 
        15 -3.046934446E-01  2.916181316E-02 -4.024133366E-01 -2.867288190E-02 -1.715440186E-04 -2.891435982E-02  4.072704960E-02  9.162054052E-02 -4.024133366E-01  2.916181316E-02 -3.046934446E-01 
        16  3.046934446E-01  2.916181316E-02 -4.024133366E-01 -2.843240895E-02  6.093161135E-04  2.918153941E-02  4.075263095E-02  7.569738053E-02 -4.024133366E-01  2.916181316E-02  3.046934446E-01 
        17 -2.956206954E-01  1.996539108E-03 -4.016491239E-01 -2.636708621E-02  4.540927318E-04 -2.636755783E-02  3.730087926E-02 -8.899967121E-03 -4.016491239E-01  1.996539108E-03 -2.956206954E-01 
        18  2.956206786E-01  1.996539108E-03 -4.016491072E-01 -2.514724977E-02 -5.162023448E-04  2.513021312E-02  3.557127127E-02 -7.398386246E-02 -4.016491072E-01  1.996539108E-03  2.956206786E-01 
        19 -2.957665144E-01 -5.983957916E-03 -4.014943938E-01 -2.352855379E-02  2.890759044E-05 -2.352019321E-02  3.327761718E-02 -9.882677180E-02 -4.014943938E-01 -5.983957916E-03 -2.957665144E-01 
        20  2.957665615E-01 -5.983957916E-03 -4.014944410E-01 -2.365293017E-02 -4.030926225E-04  2.369321770E-02  3.349770525E-02 -4.564805212E-02 -4.014944410E-01 -5.983957916E-03  2.957665615E-01 
        21 -3.058601627E-01 -3.279804903E-02 -4.012466185E-01 -2.518687079E-02  3.467764512E-04 -2.528858023E-02  3.571277878E-02 -2.941351478E-03 -4.012466185E-01 -3.279804903E-02 -3.058601627E-01 
        22  3.058601627E-01 -3.279804903E-02 -4.012466185E-01 -3.235394063E-02 -7.030574593E-04  3.338289473E-02  4.650148798E-02 -9.331283710E-03 -4.012466185E-01 -3.279804903E-02  3.058601627E-01 
        23 -2.960645996E-01  9.954414546E-03 -4.011922328E-01 -2.777867258E-02  1.669348540E-03 -2.808416387E-02  3.954489498E-02  4.116177426E-02 -4.011922328E-01  9.954414546E-03 -2.960645996E-01 
        24  2.960645305E-01  9.954414546E-03 -4.011921637E-01 -2.561160520E-02 -6.050344209E-04  2.551478054E-02  3.616232082E-02  4.508273892E-02 -4.011921637E-01  9.954414546E-03  2.960645305E-01 
        25 -2.965108953E-01 -1.389665431E-02 -4.007402865E-01 -2.618101585E-02  3.961005267E-04 -2.610466506E-02  3.698443755E-02 -2.123796811E-02 -4.007402865E-01 -1.389665431E-02 -2.965108953E-01 
        26  2.965109603E-01 -1.389665431E-02 -4.007403515E-01 -2.882401063E-02 -1.535696160E-03  2.931179135E-02  4.115406683E-02 -8.134858221E-04 -4.007403515E-01 -1.389665431E-02  2.965109603E-01 
        27 -2.971082077E-01  1.779950249E-02 -4.001439074E-01 -2.313987109E-02  1.247539482E-03 -2.355101242E-02  3.305617255E-02  6.650654102E-03 -4.001439074E-01  1.779950249E-02 -2.971082077E-01 
        28  2.971081604E-01  1.779950249E-02 -4.001438602E-01 -2.822010541E-02  3.102266391E-04  2.832468130E-02  3.999310499E-02  3.148400847E-02 -4.001438602E-01  1.779950249E-02  2.971081604E-01 
        29 -3.071620724E-01  3.634131527E-02 -3.999447088E-01 -3.366139077E-02  7.951268619E-04 -3.458935435E-02  4.828039451E-02  7.671213545E-02 -3.999447088E-01  3.634131527E-02 -3.071620724E-01 
        30  3.071620724E-01  3.634131527E-02 -3.999447088E-01 -2.952267787E-02  3.033376277E-04  3.014280683E-02  4.220235569E-02  5.058802643E-02 -3.999447088E-01  3.634131527E-02  3.071620724E-01 
        31 -2.978572614E-01 -2.165189605E-02 -3.994072038E-01 -2.862057578E-02 -1.113270705E-04 -2.867864577E-02  4.052714085E-02  1.132582106E-02 -3.994072038E-01 -2.165189605E-02 -2.978572614E-01 
        32  2.978572903E-01 -2.165189605E-02 -3.994072327E-01 -2.673624459E-02 -7.869638272E-04  2.697265203E-02  3.800874606E-02 -3.140821175E-02 -3.994072327E-01 -2.165189605E-02  2.978572903E-01 
        33 -2.987485978E-01  2.544291496E-02 -3.985249284E-01 -2.532189362E-02  4.072638132E-04 -2.552996649E-02  3.598033576E-02  5.305699602E-02 -3.985249284E-01  2.544291496E-02 -2.987485978E-01 
        34  2.987485699E-01  2.544291496E-02 -3.985249006E-01 -2.728019161E-02  5.316109772E-04  2.755939116E-02  3.878740066E-02  8.769150701E-02 -3.985249006E-01  2.544291496E-02  2.987485699E-01 
        35 -3.085954834E-01 -3.978156811E-02 -3.985112978E-01 -2.681276866E-02  4.045516068E-04 -2.691903236E-02  3.801334771E-02  3.959483247E-02 -3.985112978E-01 -3.978156811E-02 -3.085954834E-01 
        36  3.085954834E-01 -3.978156811E-02 -3.985112978E-01 -3.095367570E-02 -9.941257119E-04  3.228041974E-02  4.474009996E-02 -7.818172911E-03 -3.985112978E-01 -3.978156811E-02  3.085954834E-01 
        37 -2.997782397E-01 -2.916181316E-02 -3.974981318E-01 -2.551385255E-02  1.110353865E-04 -2.550198893E-02  3.610054032E-02 -4.387660826E-02 -3.974981318E-01 -2.916181316E-02 -2.997782397E-01 
        38  2.997782420E-01 -2.916181316E-02 -3.974981341E-01 -2.676508725E-02 -3.313530384E-04  2.700856581E-02  3.803384167E-02 -2.738075361E-02 -3.974981341E-01 -2.916181316E-02  2.997782420E-01 
        39 -3.101563325E-01  4.310905577E-02 -3.969504487E-01 -3.402116330E-02  1.058586387E-03 -3.554806041E-02  4.922254223E-02 -2.214617838E-02 -3.969504487E-01  4.310905577E-02 -3.101563325E-01 
        40  3.101563325E-01  4.310905577E-02 -3.969504487E-01 -3.519874490E-02  3.665159105E-04  3.615028895E-02  5.046747028E-02  8.003964916E-02 -3.969504487E-01  4.310905577E-02  3.101563325E-01 
        41  2.907537047E-01 -1.886914829E-03 -3.967861483E-01 -2.291687933E-02 -7.614624336E-04  2.293219748E-02  3.243704282E-02  1.356819709E-02 -3.967861483E-01 -1.886914829E-03  2.907537047E-01 
        42 -2.907537618E-01 -1.886645067E-03 -3.967862151E-01 -2.158416934E-02  1.037615794E-04 -2.156673016E-02  3.052329205E-02 -8.328916528E-04 -3.967862151E-01 -1.886645067E-03 -2.907537618E-01 
        43 -2.909273244E-01  6.094507563E-03 -3.966425738E-01 -2.683588239E-02  1.350516342E-03 -2.703600666E-02  3.812572642E-02  2.063287933E-03 -3.966425738E-01  6.094507563E-03 -2.909273244E-01 
        44  2.909271589E-01  6.094294799E-03 -3.966424329E-01 -2.397726402E-02 -2.787695993E-04  2.398861651E-02  3.392713516E-02  3.727055714E-02 -3.966424329E-01  6.094294799E-03  2.909271589E-01 
        45  2.911872298E-01 -9.858820521E-03 -3.963328779E-01 -2.389951976E-02 -8.171234486E-04  2.401664309E-02  3.390016291E-02 -1.312516734E-03 -3.963328779E-01 -9.858820521E-03  2.911872298E-01 
        46 -2.911872676E-01 -9.858558493E-03 -3.963329648E-01 -2.408852910E-02  3.144106383E-04 -2.399024506E-02  3.400497672E-02  1.861820009E-02 -3.963329648E-01 -9.858558493E-03 -2.911872676E-01 
        47 -3.009444236E-01  3.279804903E-02 -3.963308795E-01 -3.013137768E-02  3.502138905E-04 -3.033744746E-02  4.276635754E-02  8.086698252E-02 -3.963308795E-01  3.279804903E-02 -3.009444236E-01 
        48  3.009444236E-01  3.279804903E-02 -3.963308795E-01 -2.522437051E-02  5.930720305E-04  2.556923355E-02  3.592731726E-02  7.425523916E-02 -3.963308795E-01  3.279804903E-02  3.009444236E-01 
        49 -2.915999758E-01  1.386921089E-02 -3.958366775E-01 -2.661414460E-02  1.278353735E-03 -2.693319550E-02  3.790291925E-02 -9.448309699E-03 -3.958366775E-01  1.386921089E-02 -2.915999758E-01 
        50  2.915999524E-01  1.386917385E-02 -3.958366639E-01 -2.554287707E-02 -3.599654739E-05  2.548166010E-02  3.608702472E-02  7.310536395E-03 -3.958366639E-01  1.386917385E-02  2.915999524E-01 
        51 -2.922412173E-01 -1.771773941E-02 -3.953050975E-01 -2.499997804E-02  2.510664009E-04 -2.487435287E-02  3.527760730E-02 -7.184154434E-02 -3.953050975E-01 -1.771773941E-02 -2.922412173E-01 
        52  2.922411365E-01 -1.771801585E-02 -3.953049218E-01 -2.343003054E-02 -6.615471476E-04  2.364618436E-02  3.330633307E-02 -3.090356165E-03 -3.953049218E-01 -1.771801585E-02  2.922411365E-01 
        53 -3.118401952E-01 -4.631434612E-02 -3.952665860E-01 -3.209969869E-02 -4.565737211E-04 -3.301014731E-02  4.605173386E-02  4.388133486E-02 -3.952665860E-01 -4.631434612E-02 -3.118401952E-01 
        54  3.118401952E-01 -4.631434612E-02 -3.952665860E-01 -3.315014452E-02 -1.016496489E-03  3.479258445E-02  4.807320457E-02  6.918767431E-02 -3.952665860E-01 -4.631434612E-02  3.118401952E-01 
        55 -3.022325634E-01 -3.634131527E-02 -3.950151997E-01 -2.531537616E-02  3.025091113E-04 -2.517422420E-02  3.572253843E-02  3.352563968E-03 -3.950151997E-01 -3.634131527E-02 -3.022325634E-01 
        56  3.022325643E-01 -3.634131527E-02 -3.950152007E-01 -2.943758781E-02 -8.205434533E-04  3.010759656E-02  4.212602766E-02 -6.988015227E-02 -3.950152007E-01 -3.634131527E-02  3.022325643E-01 
        57  2.929540937E-01  2.165317802E-02 -3.945034894E-01 -2.723750786E-02  5.390673489E-04  2.748477558E-02  3.870862658E-02  3.606709494E-02 -3.945034894E-01  2.165317802E-02  2.929540937E-01 
        58 -2.929539740E-01  2.165322998E-02 -3.945033475E-01 -2.373364382E-02  5.573944212E-04 -2.406208230E-02  3.381976867E-02 -3.269920810E-02 -3.945033475E-01  2.165322998E-02 -2.929539740E-01 
        59 -2.938519862E-01 -2.536221988E-02 -3.936693975E-01 -2.310630894E-02  4.516333055E-04 -2.281552790E-02  3.249372383E-02 -1.049030644E-01 -3.936693975E-01 -2.536221988E-02 -2.938519862E-01 
        60  2.938519769E-01 -2.536253116E-02 -3.936692300E-01 -2.274150782E-02  1.988481279E-05  2.268345922E-02  3.212672837E-02 -2.214572448E-02 -3.936692300E-01 -2.536253116E-02  2.938519769E-01 
        61 -3.036561237E-01  3.978156811E-02 -3.935719381E-01 -3.244664082E-02  1.371080455E-03 -3.369282117E-02  4.681051688E-02  2.679796472E-02 -3.935719381E-01  3.978156811E-02 -3.036561237E-01 
        62  3.036561214E-01  3.978156811E-02 -3.935719358E-01 -2.703934714E-02  2.613038716E-04  2.725917879E-02  3.840393685E-02  4.581424761E-02 -3.935719358E-01  3.978156811E-02  3.036561214E-01 
        63 -3.136422985E-01  4.938835343E-02 -3.934644827E-01 -2.959667493E-02  8.901504922E-04 -3.124523883E-02  4.305327282E-02  3.356925257E-02 -3.934644827E-01  4.938835343E-02 -3.136422985E-01 
        64  3.136422985E-01  4.938835343E-02 -3.934644827E-01 -3.387785015E-02  1.163128309E-03  3.589902755E-02  4.938517040E-02  3.149935866E-02 -3.934644827E-01  4.938835343E-02  3.136422985E-01 
        65  2.948917742E-01  2.917683566E-02 -3.926026975E-01 -2.333308160E-02  6.985112978E-04  2.365813645E-02  3.324454141E-02  5.757663950E-03 -3.926026975E-01  2.917683566E-02  2.948917742E-01 
        66 -2.948914060E-01  2.917704102E-02 -3.926022066E-01 -2.683809631E-02  4.383759999E-04 -2.724379325E-02  3.825457610E-02 -2.833766854E-02 -3.926022066E-01  2.917704102E-02 -2.948914060E-01 
        67 -3.052325319E-01 -4.310905577E-02 -3.920266482E-01 -3.089158577E-02 -1.363732867E-04 -3.108193839E-02  4.383167919E-02  7.334897183E-02 -3.920266482E-01 -4.310905577E-02 -3.052325319E-01 
        68  3.052325340E-01 -4.310905577E-02 -3.920266503E-01 -3.132294279E-02 -8.118690027E-04  3.225448415E-02  4.497919358E-02  2.735987773E-02 -3.920266503E-01 -4.310905577E-02  3.052325340E-01 
        69 -2.858484320E-01  2.125364633E-03 -3.918718523E-01 -2.262116859E-02  6.574392849E-04 -2.263585204E-02  3.202006502E-02 -8.365854178E-03 -3.918718523E-01  2.125364633E-03 -2.858484320E-01 
        70  2.858482741E-01  2.125010686E-03 -3.918717085E-01 -2.479614050E-02 -3.754577056E-04  2.487071669E-02  3.513373160E-02  2.321556274E-02 -3.918717085E-01  2.125010686E-03  2.858482741E-01 
        71  2.859746882E-01 -5.869102448E-03 -3.917154433E-01 -2.503618350E-02 -1.340312484E-04  2.507204287E-02  3.544597665E-02  4.647312128E-02 -3.917154433E-01 -5.869102448E-03  2.859746882E-01 
        72 -2.859746254E-01 -5.868836369E-03 -3.917154099E-01 -2.124708359E-02 -1.195531032E-05 -2.119677637E-02  3.001727724E-02 -1.497791356E-03 -3.917154099E-01 -5.868836369E-03 -2.859746254E-01 
        73 -3.155575341E-01 -5.232236409E-02 -3.915492471E-01 -3.676797905E-02 -7.503091524E-04 -3.832601269E-02  5.312287882E-02  3.342569062E-02 -3.915492471E-01 -5.232236409E-02 -3.155575341E-01 
        74  3.155575341E-01 -5.232236409E-02 -3.915492471E-01 -3.216843419E-02 -7.491854468E-04  3.393899318E-02  4.677229719E-02  6.477217623E-02 -3.915492471E-01 -5.232236409E-02  3.155575341E-01 
        75  2.960341691E-01 -3.274056481E-02 -3.914601133E-01 -2.634296824E-02 -2.912358726E-04  2.650339726E-02  3.738067044E-02 -3.289273217E-02 -3.914601133E-01 -3.274056481E-02  2.960341691E-01 
        76 -2.960340410E-01 -3.274031866E-02 -3.914601541E-01 -2.244158428E-02 -1.403337542E-05 -2.246244372E-02  3.180624615E-02 -4.023107055E-02 -3.914601541E-01 -3.274031866E-02 -2.960340410E-01 
