cellnumber     x-coordinate     y-coordinate velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1 -7.716565720E-10  1.552450098E-02  5.800938265E-06 -5.725021919E-09 -5.800935440E-06  0.000000000E+00  1.542796460E-02 -1.010520881E-02 
         2 -1.062092081E-09  4.649962112E-02  1.612068112E-05 -4.615971583E-08 -1.612061504E-05 -1.681065704E-11  4.631457719E-02 -1.023085869E-02 
         3 -4.485184724E-10  7.739663869E-02  2.542869836E-05 -1.032887630E-07 -2.542848858E-05 -4.377694565E-11  7.710762351E-02 -1.031027381E-02 
         4 -5.004016299E-11  1.084246859E-01  3.417922369E-05 -1.512896346E-07 -3.417888886E-05 -1.043019721E-10  1.080911146E-01 -1.113722168E-02 
         5 -1.063713909E-10  1.395219564E-01  4.258380961E-05 -6.854902727E-08 -4.258375443E-05 -2.161051348E-10  1.390872935E-01 -1.294985916E-02 
         6 -2.483761894E-12  1.605590284E-01  5.080300608E-05  2.273856344E-07 -5.080249721E-05 -3.977299325E-10  1.698733471E-01 -1.556448831E-02 
         7 -4.013401764E-11  1.759732366E-01  5.084461602E-05 -2.865128964E-06 -5.076382584E-05  1.296198396E-10  1.709775137E-01  1.472707385E-02 
         8  6.926553775E-11  2.012367100E-01  5.925202417E-05 -3.422863165E-06 -5.915307579E-05 -1.240314851E-10  2.017589696E-01  1.256803284E-02 
         9  3.773229784E-10  2.318808436E-01  6.784873757E-05 -3.858212839E-06 -6.773895027E-05 -4.697829325E-10  2.323925540E-01  1.062382451E-02 
        10 -2.349442862E-10  2.623152435E-01  7.670979427E-05 -4.197154821E-06 -7.659488513E-05 -9.265712716E-10  2.628397596E-01  9.379762865E-03 
        11 -3.223002698E-10  2.925873101E-01  8.591907251E-05 -4.460196545E-06 -8.580322644E-05 -1.529798753E-09  2.931429014E-01  8.831664906E-03 
        12  1.758118096E-10  3.228098154E-01  9.555039675E-05 -4.470492136E-06 -9.544575957E-05 -2.333732725E-09  3.234568854E-01  8.517542968E-03 
        13  3.569499973E-10  3.534703553E-01  1.056727476E-04 -3.485123632E-06 -1.056152616E-04 -3.486610395E-09  3.540065154E-01  6.747762442E-03 
        14  2.006607797E-10  3.842862248E-01  1.158477890E-04 -1.318759661E-07 -1.158477139E-04 -5.328107250E-09  3.844277516E-01  1.475170168E-03 
        15 -7.365555388E-10  4.155767858E-01  1.255510907E-04  7.179275041E-06 -1.253456596E-04 -7.784657135E-09  4.143090917E-01 -8.391628677E-03 
        16 -6.642564832E-10  4.351332188E-01  1.349247622E-04  1.699228465E-05 -1.338504901E-04 -1.097758552E-08  4.443190812E-01 -1.876371447E-02 
        17 -3.472731824E-11  4.512945414E-01  1.394823098E-04 -2.652454895E-06 -1.394570874E-04 -1.006684151E-08  4.495746868E-01  1.326070177E-02 
        18 -4.081025518E-10  4.799689651E-01  1.490520921E-04  7.031155997E-06 -1.488861612E-04 -1.428207690E-08  4.805647768E-01  4.049116558E-03 
        19 -6.790314977E-10  5.119341612E-01  1.576386946E-04  1.688253297E-05 -1.567320583E-04 -1.945728618E-08  5.116452454E-01 -2.063116622E-03 
