cellnumber     x-coordinate     y-coordinate     y-wall-shear     x-wall-shear       wall-shear velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1  9.276414730E-16  9.814814925E-01  9.795490996E-07 -0.000000000E+00  9.795490996E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.286454790E-06  9.814784527E-01  1.852055639E-02 
         2  8.388351506E-16  9.444444180E-01  3.167647264E-07 -0.000000000E+00  3.167647264E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -7.049870874E-07  9.444390535E-01  1.852080785E-02 
         3  8.059396732E-16  9.074074030E-01  2.422352736E-07 -0.000000000E+00  2.422352736E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -3.697271609E-07  9.073989987E-01  1.852284558E-02 
         4  7.730441958E-16  8.703703880E-01  1.738512765E-07 -2.997602166E-15  1.738512765E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -2.251195070E-07  8.703568578E-01  1.852511801E-02 
         5  7.401487184E-16  8.333333731E-01  1.305014905E-07 -0.000000000E+00  1.305014905E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.516867059E-07  8.333178759E-01  1.852555573E-02 
         6  7.072531880E-16  7.962962985E-01  1.018488121E-07 -0.000000000E+00  1.018488121E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.029722014E-07  7.962780595E-01  1.852757856E-02 
         7  6.743576577E-16  7.592592239E-01  8.083758019E-08 -0.000000000E+00  8.083758019E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00 -7.135588476E-08  7.592371106E-01  1.852999814E-02 
         8  6.414621802E-16  7.222222090E-01  6.560967591E-08 -7.494005416E-16  6.560967591E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00 -4.901104944E-08  7.221991420E-01  1.853102446E-02 
         9  6.085667028E-16  6.851851940E-01  5.365277289E-08 -0.000000000E+00  5.365277289E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00 -3.290568884E-08  6.851601601E-01  1.853300817E-02 
        10  5.756712254E-16  6.481481791E-01  4.409578480E-08 -0.000000000E+00  4.409578480E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00 -2.093609552E-08  6.481221318E-01  1.853489503E-02 
        11  5.427756950E-16  6.111111045E-01  3.617516242E-08  3.747002708E-16  3.617516242E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.204939881E-08  6.110857129E-01  1.853593998E-02 
        12  5.098802176E-16  5.740740895E-01  2.951269629E-08 -0.000000000E+00  2.951269629E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00 -5.488737465E-09  5.740485787E-01  1.853680238E-02 
        13  4.769846873E-16  5.370370150E-01  2.383233699E-08 -0.000000000E+00  2.383233699E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00 -7.571376304E-10  5.370125175E-01  1.853825711E-02 
        14  4.440892099E-16  5.000000000E-01  1.896675705E-08 -0.000000000E+00  1.896675705E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.523663500E-09  4.999762475E-01  1.853904314E-02 
        15  4.111937324E-16  4.629629850E-01  1.479573708E-08 -0.000000000E+00  1.479573708E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00  4.644900908E-09  4.629395604E-01  1.853945479E-02 
        16  3.782982021E-16  4.259259105E-01  1.127574567E-08 -0.000000000E+00  1.127574567E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00  5.854754459E-09  4.259051085E-01  1.853922941E-02 
        17  3.454027247E-16  3.888888955E-01  8.213200786E-09 -0.000000000E+00  8.213200786E-09  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.367696148E-09  3.888696134E-01  1.853934117E-02 
        18  3.125072208E-16  3.518518507E-01  5.738368003E-09 -0.000000000E+00  5.738368003E-09  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.246866580E-09  3.518344164E-01  1.853832975E-02 
        19  2.796117169E-16  3.148148060E-01  3.698710893E-09 -0.000000000E+00  3.698710893E-09  0.000000000E+00  0.000000000E+00  0.000000000E+00  5.696290994E-09  3.148007393E-01  1.853669435E-02 
        20  2.467162395E-16  2.777777910E-01  2.126420373E-09 -0.000000000E+00  2.126420373E-09  0.000000000E+00  0.000000000E+00  0.000000000E+00  4.908635720E-09  2.777646780E-01  1.853587665E-02 
        21  2.138207356E-16  2.407407463E-01  9.569309789E-10 -0.000000000E+00  9.569309789E-10  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.943968263E-09  2.407294512E-01  1.853412762E-02 
        22  1.809252317E-16  2.037037015E-01  1.327956911E-10 -0.000000000E+00  1.327956911E-10  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.997096349E-09  2.036953866E-01  1.853119209E-02 
        23  1.480297278E-16  1.666666567E-01 -3.431535611E-10 -0.000000000E+00  3.431535334E-10  0.000000000E+00  0.000000000E+00  0.000000000E+00  1.978225805E-09  1.666592658E-01  1.853004657E-02 
        24  1.151342371E-16  1.296296269E-01 -5.320728302E-10 -0.000000000E+00  5.320728302E-10  0.000000000E+00  0.000000000E+00  0.000000000E+00  1.190613608E-09  1.296242326E-01  1.852793060E-02 
        25  8.223874649E-17  9.259259701E-02 -4.881888782E-10 -0.000000000E+00  4.881888782E-10  0.000000000E+00  0.000000000E+00  0.000000000E+00  5.029281991E-10  9.258991480E-02  1.852434501E-02 
        26  4.934324591E-17  5.555555597E-02 -2.779081965E-10 -0.000000000E+00  2.779081965E-10  0.000000000E+00  0.000000000E+00  0.000000000E+00  1.655871551E-10  5.555330962E-02  1.852265187E-02 
        27  1.644774864E-17  1.851851866E-02 -1.778715369E-11 -0.000000000E+00  1.778715369E-11  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  1.851808466E-02  1.852021180E-02 
        28  1.851851866E-02  0.000000000E+00 -0.000000000E+00  1.968315094E-11  1.968315094E-11  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  1.851808466E-02  1.852021180E-02 
        29  5.555555597E-02  0.000000000E+00 -1.170938346E-17  2.767164831E-10  2.767164831E-10  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.622571522E-10  1.851627417E-02  5.555969104E-02 
        30  9.259259701E-02  0.000000000E+00 -0.000000000E+00  4.804029397E-10  4.804029397E-10  0.000000000E+00  0.000000000E+00  0.000000000E+00 -4.917882768E-10  1.851584017E-02  9.259841591E-02 
        31  1.296296269E-01  0.000000000E+00 -0.000000000E+00  5.686781601E-10  5.686781601E-10  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.124454418E-09  1.851375774E-02  1.296399385E-01 
        32  1.666666567E-01  0.000000000E+00 -0.000000000E+00  4.688794908E-10  4.688794908E-10  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.898890822E-09  1.851189137E-02  1.666797101E-01 
        33  2.037037015E-01  0.000000000E+00 -0.000000000E+00  2.557885570E-10  2.557885570E-10  0.000000000E+00  0.000000000E+00  0.000000000E+00 -2.823959733E-09  1.851162128E-02  2.037187964E-01 
        34  2.407407463E-01  0.000000000E+00 -0.000000000E+00 -1.349074741E-10  1.349074741E-10  0.000000000E+00  0.000000000E+00  0.000000000E+00 -3.880411104E-09  1.850987040E-02  2.407606393E-01 
        35  2.777777910E-01  0.000000000E+00 -0.000000000E+00 -6.342042447E-10  6.342042447E-10  0.000000000E+00  0.000000000E+00  0.000000000E+00 -4.930385433E-09  1.850846782E-02  2.778001726E-01 
        36  3.148148060E-01  0.000000000E+00 -0.000000000E+00 -1.207186906E-09  1.207186906E-09  0.000000000E+00  0.000000000E+00  0.000000000E+00 -6.091742666E-09  1.850858331E-02  3.148392737E-01 
