nodenumber     x-coordinate     y-coordinate         pressure velocity-magnitude       y-velocity       x-velocity     y-coordinate     x-coordinate 
         1  8.499999642E-01  0.000000000E+00  8.691216635E-09  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  8.499999642E-01 
         2  8.500000238E-01  7.751937956E-03  8.693170628E-09  2.643016842E-06  2.939966937E-09 -2.643014795E-06  7.751937956E-03  8.500000238E-01 
         3  8.499999642E-01  1.550387591E-02  8.698918919E-09  5.139764653E-06  8.840494559E-09 -5.139755558E-06  1.550387591E-02  8.499999642E-01 
         4  8.499999642E-01  2.325581387E-02  8.705782761E-09  7.496595572E-06  1.785716108E-08 -7.496570106E-06  2.325581387E-02  8.499999642E-01 
         5  8.499999642E-01  3.100775182E-02  8.711454669E-09  9.720427443E-06  2.987072634E-08 -9.720373782E-06  3.100775182E-02  8.499999642E-01 
         6  8.499999642E-01  3.875968978E-02  8.716026123E-09  1.181802327E-05  4.442510360E-08 -1.181792504E-05  3.875968978E-02  8.499999642E-01 
         7  8.499999642E-01  4.651162773E-02  8.719379885E-09  1.379609239E-05  6.125117125E-08 -1.379593232E-05  4.651162773E-02  8.499999642E-01 
         8  8.499999642E-01  5.426356569E-02  8.721509737E-09  1.566124774E-05  8.006245622E-08 -1.566100582E-05  5.426356569E-02  8.499999642E-01 
         9  8.499999642E-01  6.201550364E-02  8.722355282E-09  1.742002132E-05  1.006302028E-07 -1.741967753E-05  6.201550364E-02  8.499999642E-01 
        10  8.499999642E-01  6.976743788E-02  8.721880107E-09  1.907886872E-05  1.227518851E-07 -1.907839760E-05  6.976744533E-02  8.499999642E-01 
        11  8.499999642E-01  7.751937956E-02  8.720035360E-09  2.064415457E-05  1.462614847E-07 -2.064353612E-05  7.751937956E-02  8.499999642E-01 
        12  8.499999642E-01  8.527131379E-02  8.716772193E-09  2.212215804E-05  1.710219664E-07 -2.212136678E-05  8.527132124E-02  8.499999642E-01 
        13  8.499999642E-01  9.302325547E-02  8.712036426E-09  2.351906369E-05  1.969256687E-07 -2.351806870E-05  9.302325547E-02  8.499999642E-01 
        14  8.499999642E-01  1.007751897E-01  8.705772103E-09  2.484095421E-05  2.238923287E-07 -2.483973003E-05  1.007751971E-01  8.499999642E-01 
        15  8.499999642E-01  1.085271314E-01  8.697923271E-09  2.609380499E-05  2.518665383E-07 -2.609232615E-05  1.085271314E-01  8.499999642E-01 
        16  8.499999642E-01  1.162790656E-01  8.688433084E-09  2.728347681E-05  2.808162662E-07 -2.728171421E-05  1.162790731E-01  8.499999642E-01 
        17  8.499999642E-01  1.240310073E-01  8.677243812E-09  2.841570495E-05  3.107329007E-07 -2.841362766E-05  1.240310073E-01  8.499999642E-01 
        18  8.499999642E-01  1.317829490E-01  8.664289730E-09  2.949608461E-05  3.416288337E-07 -2.949366171E-05  1.317829490E-01  8.499999642E-01 
        19  8.499999642E-01  1.395348758E-01  8.649505112E-09  3.053007094E-05  3.735353857E-07 -3.052726242E-05  1.395348907E-01  8.499999642E-01 
        20  8.499999642E-01  1.472868174E-01  8.632823345E-09  3.152296995E-05  4.065036308E-07 -3.151974306E-05  1.472868025E-01  8.499999642E-01 
        21  8.499999642E-01  1.550387591E-01  8.614171598E-09  3.247991845E-05  4.406008998E-07 -3.247623317E-05  1.550387591E-01  8.499999642E-01 
        22  8.499999642E-01  1.627906859E-01  8.593474377E-09  3.340588955E-05  4.759107810E-07 -3.340170952E-05  1.627907008E-01  8.499999642E-01 
        23  8.499999642E-01  1.705426276E-01  8.570654408E-09  3.430568904E-05  5.125357347E-07 -3.430095967E-05  1.705426425E-01  8.499999642E-01 
        24  8.499999642E-01  1.782945693E-01  8.545625541E-09  3.518393714E-05  5.505914942E-07 -3.517861842E-05  1.782945693E-01  8.499999642E-01 
        25  8.499999642E-01  1.860465109E-01  8.518291850E-09  3.604506128E-05  5.902067528E-07 -3.603909863E-05  1.860465109E-01  8.499999642E-01 
        26  8.499999642E-01  1.937984377E-01  8.488551195E-09  3.689331788E-05  6.315249834E-07 -3.688664947E-05  1.937984526E-01  8.499999642E-01 
        27  8.499999642E-01  2.015503794E-01  8.456300549E-09  3.773277058E-05  6.747035854E-07 -3.772533819E-05  2.015503943E-01  8.499999642E-01 
        28  8.499999642E-01  2.093023211E-01  8.421425335E-09  3.856728290E-05  7.199119523E-07 -3.855901377E-05  2.093023211E-01  8.499999642E-01 
        29  8.499999642E-01  2.170542628E-01  8.383801209E-09  3.940053648E-05  7.673327787E-07 -3.939136877E-05  2.170542628E-01  8.499999642E-01 
        30  8.499999642E-01  2.248061895E-01  8.343291391E-09  4.023602742E-05  8.171616059E-07 -4.022587382E-05  2.248062044E-01  8.499999642E-01 
        31  8.499999642E-01  2.325581312E-01  8.299754661E-09  4.107706991E-05  8.696056284E-07 -4.106583947E-05  2.325581461E-01  8.499999642E-01 
        32  8.499999642E-01  2.403100729E-01  8.253029371E-09  4.192678898E-05  9.248844322E-07 -4.191439075E-05  2.403100729E-01  8.499999642E-01 
        33  8.499999642E-01  2.480620146E-01  8.202951207E-09  4.278813140E-05  9.832307342E-07 -4.277445260E-05  2.480620146E-01  8.499999642E-01 
        34  8.499999642E-01  2.558139563E-01  8.149342534E-09  4.366387293E-05  1.044889927E-06 -4.364880806E-05  2.558139563E-01  8.499999642E-01 
        35  8.499999642E-01  2.635658979E-01  8.091998183E-09  4.455664384E-05  1.110120593E-06 -4.454005102E-05  2.635658979E-01  8.499999642E-01 
        36  8.499999642E-01  2.713178098E-01  8.030710319E-09  4.546889249E-05  1.179192623E-06 -4.545063712E-05  2.713178396E-01  8.499999642E-01 
        37  8.499999642E-01  2.790697515E-01  7.965256899E-09  4.640291445E-05  1.252390007E-06 -4.638284372E-05  2.790697813E-01  8.499999642E-01 
        38  8.499999642E-01  2.868216932E-01  7.895398113E-09  4.736087431E-05  1.330012537E-06 -4.733881360E-05  2.868216634E-01  8.499999642E-01 
        39  8.499999642E-01  2.945736349E-01  7.820877279E-09  4.834479842E-05  1.412373649E-06 -4.832056220E-05  2.945736051E-01  8.499999642E-01 
        40  8.499999642E-01  3.023255765E-01  7.741418173E-09  4.935657489E-05  1.499800305E-06 -4.932995580E-05  3.023255467E-01  8.499999642E-01 
        41  8.499999642E-01  3.100775182E-01  7.656725920E-09  5.039797179E-05  1.592637318E-06 -5.036874063E-05  3.100775182E-01  8.499999642E-01 
        42  8.499999642E-01  3.178294599E-01  7.566483440E-09  5.147063712E-05  1.691243597E-06 -5.143854651E-05  3.178294599E-01  8.499999642E-01 
        43  8.499999642E-01  3.255813718E-01  7.470363883E-09  5.257611701E-05  1.795996241E-06 -5.254089410E-05  3.255814016E-01  8.499999642E-01 
        44  8.499999642E-01  3.333333135E-01  7.368013755E-09  5.371584848E-05  1.907288720E-06 -5.367719132E-05  3.333333433E-01  8.499999642E-01 
        45  8.499999642E-01  3.410852551E-01  7.259061796E-09  5.489117393E-05  2.025532467E-06 -5.484875874E-05  3.410852849E-01  8.499999642E-01 
        46  8.499999642E-01  3.488371968E-01  7.143109659E-09  5.610334847E-05  2.151158697E-06 -5.605680417E-05  3.488371968E-01  8.499999642E-01 
        47  8.499999642E-01  3.565891385E-01  7.019730575E-09  5.735352897E-05  2.284617040E-06 -5.730246266E-05  3.565891385E-01  8.499999642E-01 
        48  8.499999642E-01  3.643410802E-01  6.888489779E-09  5.864279228E-05  2.426374067E-06 -5.858677105E-05  3.643410802E-01  8.499999642E-01 
        49  8.499999642E-01  3.720930219E-01  6.748923198E-09  5.997212429E-05  2.576919087E-06 -5.991067155E-05  3.720930219E-01  8.499999642E-01 
        50  8.499999642E-01  3.798449337E-01  6.600531677E-09  6.134244904E-05  2.736763236E-06 -6.127503002E-05  3.798449636E-01  8.499999642E-01 
