cellnumber     x-coordinate     y-coordinate velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1 -7.716565720E-10  1.552450098E-02  4.011237049E-06  1.027307198E-09 -4.011236917E-06  0.000000000E+00  1.542796460E-02 -1.010520881E-02 
         2 -1.062092081E-09  4.649962112E-02  1.112891930E-05  7.322067858E-09 -1.112891689E-05 -3.922070999E-12  4.631457719E-02 -1.023085869E-02 
         3 -4.485184724E-10  7.739663869E-02  1.752374520E-05  2.104992692E-08 -1.752373255E-05 -7.257548647E-12  7.710762351E-02 -1.031027381E-02 
         4 -5.004016299E-11  1.084246859E-01  2.350167390E-05  6.130946585E-08 -2.350159393E-05 -3.254546387E-11  1.080911146E-01 -1.113722168E-02 
         5 -1.063713909E-10  1.395219564E-01  2.920437059E-05  2.021099792E-07 -2.920367122E-05 -8.791900724E-11  1.390872935E-01 -1.294985916E-02 
         6 -2.483761894E-12  1.605590284E-01  3.474437375E-05  4.913452502E-07 -3.474089934E-05 -1.822740353E-10  1.698733471E-01 -1.556448831E-02 
         7 -4.013401764E-11  1.759732366E-01  3.483644211E-05 -1.593749798E-06 -3.479996639E-05  1.919640514E-10  1.709775137E-01  1.472707385E-02 
         8  6.926553775E-11  2.012367100E-01  4.045123303E-05 -1.883978441E-06 -4.040733694E-05  6.281684807E-11  2.017589696E-01  1.256803284E-02 
         9  3.773229784E-10  2.318808436E-01  4.615703378E-05 -2.105391055E-06 -4.610899149E-05 -1.055168124E-10  2.323925540E-01  1.062382451E-02 
        10 -2.349442862E-10  2.623152435E-01  5.201231246E-05 -2.287641280E-06 -5.196197980E-05 -3.177546833E-10  2.628397596E-01  9.379762865E-03 
        11 -3.223002698E-10  2.925873101E-01  5.808242483E-05 -2.459086984E-06 -5.803034521E-05 -5.873620934E-10  2.931429014E-01  8.831664906E-03 
        12  1.758118096E-10  3.228098154E-01  6.443200615E-05 -2.518687432E-06 -6.438275879E-05 -9.374905657E-10  3.234568854E-01  8.517542968E-03 
        13  3.569499973E-10  3.534703553E-01  7.111876153E-05 -1.988816061E-06 -7.109094775E-05 -1.444353891E-09  3.540065154E-01  6.747762442E-03 
        14  2.006607797E-10  3.842862248E-01  7.793367587E-05  3.174301623E-08 -7.793366940E-05 -2.314219940E-09  3.844277516E-01  1.475170168E-03 
        15 -7.365555388E-10  4.155767858E-01  8.458945271E-05  4.589061804E-06 -8.446488040E-05 -3.533201188E-09  4.143090917E-01 -8.391628677E-03 
        16 -6.642564832E-10  4.351332188E-01  9.122138565E-05  1.078039599E-05 -9.058214096E-05 -5.091137047E-09  4.443190812E-01 -1.876371447E-02 
        17 -3.472731824E-11  4.512945414E-01  9.377853238E-05 -2.635769842E-06 -9.374148416E-05 -4.287937562E-09  4.495746868E-01  1.326070177E-02 
        18 -4.081025518E-10  4.799689651E-01  1.007074412E-04  3.157416191E-06 -1.006579328E-04 -6.343539574E-09  4.805647768E-01  4.049116558E-03 
        19 -6.790314977E-10  5.119341612E-01  1.072137580E-04  8.892882618E-06 -1.068443098E-04 -8.850492041E-09  5.116452454E-01 -2.063116622E-03 
        20  2.385125153E-10  5.440102816E-01  1.133713178E-04  1.419564312E-05 -1.124790621E-04 -1.180856744E-08  5.434565123E-01 -4.947998832E-03 
        21  4.132079956E-10  5.766328573E-01  1.185828665E-04  1.930984386E-05 -1.170001117E-04 -1.542282514E-08  5.760981990E-01 -5.782696984E-03 
        22  6.579025519E-11  6.074794531E-01  1.219396139E-04  2.470551652E-05 -1.194106649E-04 -1.954923712E-08  6.072761918E-01 -6.109800112E-03 
        23 -1.475249645E-10  6.384761930E-01  1.228482604E-04  2.462554359E-05 -1.203547992E-04 -2.387839478E-08  6.385833615E-01  9.808785040E-04 
        24  1.767607727E-10  6.656036377E-01  1.202363119E-04  1.819766149E-05 -1.188512340E-04 -2.819381721E-08  6.703738958E-01  1.403541532E-02 
        25  3.917119962E-10  6.823288798E-01  1.218935222E-04  4.718420788E-05 -1.123907526E-04 -3.106543792E-08  6.730949546E-01 -1.748505533E-02 
        26  9.819601382E-11  6.921752095E-01  1.170976247E-04  5.006885515E-05 -1.058534999E-04 -3.545555661E-08  6.983844704E-01 -1.427751469E-02 
        27  1.076608178E-10  7.207986116E-01  1.078360926E-04  3.572848417E-05 -1.017452618E-04 -3.846282644E-08  7.196667423E-01  4.305699327E-03 
        28  7.178769384E-11  7.485842705E-01  1.092665624E-04  6.634534749E-05 -8.681864152E-05 -4.404725197E-08  7.398108737E-01 -2.403636459E-02 
        29  9.932789313E-11  7.708890438E-01  9.027595935E-05  6.277765199E-05 -6.487461174E-05 -4.952152518E-08  7.727899499E-01 -1.550369603E-02 
        30 -5.812128556E-11  8.086566925E-01  6.983340118E-05  6.379236815E-05 -2.841192858E-05 -5.548867048E-08  8.093509447E-01 -1.496830851E-02 
        31 -6.718331447E-11  8.445879817E-01  6.435535905E-05  6.061211650E-05  2.162830487E-05 -5.909213913E-08  8.450035565E-01 -1.492443850E-02 
        32 -1.178677034E-11  8.798236251E-01  1.032958574E-04  5.245042642E-05  8.898868990E-05 -6.000394701E-08  8.801865862E-01 -1.479130372E-02 
        33  6.900625210E-11  9.149588346E-01  1.832566270E-04  3.999699381E-05  1.788385636E-04 -5.792977260E-08  9.151993359E-01 -1.477560169E-02 
        34  4.551239247E-11  9.496375918E-01  2.961936862E-04  2.467873129E-05  2.951637850E-04 -5.369060580E-08  9.498730708E-01 -1.492762870E-02 
        35 -1.044869486E-11  9.833715558E-01  4.409232322E-04  1.100855972E-05  4.407857850E-04 -4.768104213E-08  9.843274072E-01 -1.491940031E-02 
