cellnumber     x-coordinate     y-coordinate velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1  6.999999285E-01  9.856644869E-01  7.484598318E-04  5.146474678E-07  7.484596572E-04 -3.229245493E-08  9.856643081E-01  6.856618524E-01 
         2  6.999999285E-01  9.569934607E-01  6.375657395E-04  3.966782970E-06  6.375533994E-04 -3.357566314E-08  9.569931030E-01  6.861523986E-01 
         3  6.999999881E-01  9.284268618E-01  5.317548057E-04  9.852109542E-06  5.316635361E-04 -3.602892562E-08  9.283924103E-01  6.865745187E-01 
         4  6.999999881E-01  8.999462128E-01  4.346185597E-04  1.806744694E-05  4.342428583E-04 -3.841531182E-08  8.998834491E-01  6.868563890E-01 
         5  6.999999881E-01  8.715509176E-01  3.481459571E-04  2.754062371E-05  3.470549418E-04 -4.082369998E-08  8.715606332E-01  6.868833899E-01 
         6  6.999999881E-01  8.432600498E-01  2.726960811E-04  3.761512198E-05  2.700893383E-04 -4.295078782E-08  8.432735801E-01  6.868837476E-01 
         7  6.999999881E-01  8.150020838E-01  2.082802821E-04  4.754546535E-05  2.027809242E-04 -4.472006765E-08  8.150171041E-01  6.868490577E-01 
         8  6.999999881E-01  7.867766619E-01  1.548940199E-04  5.681419498E-05  1.440982451E-04 -4.600547143E-08  7.867900729E-01  6.867990494E-01 
         9  6.999999881E-01  7.586921453E-01  1.134023987E-04  6.502194447E-05  9.290990420E-05 -4.674045684E-08  7.586376071E-01  6.867071986E-01 
        10  7.000000477E-01  7.307085991E-01  8.651988901E-05  7.187826122E-05  4.815814464E-05 -4.685726296E-08  7.306436896E-01  6.866781712E-01 
        11  6.999999881E-01  7.028260231E-01  7.779931912E-05  7.730685320E-05  8.739798432E-06 -4.635364803E-08  7.028396130E-01  6.865663528E-01 
        12  6.999999285E-01  6.750842333E-01  8.541097486E-05  8.125113527E-05 -2.633034819E-05 -4.522494024E-08  6.750978827E-01  6.864693165E-01 
        13  6.999999881E-01  6.474794149E-01  1.016641982E-04  8.378340135E-05 -5.758430052E-05 -4.351753446E-08  6.474820375E-01  6.863274574E-01 
        14  6.999999881E-01  6.200126410E-01  1.204678119E-04  8.491490007E-05 -8.545147284E-05 -4.122264130E-08  6.199977398E-01  6.861770153E-01 
        15  6.999999881E-01  5.925465226E-01  1.391670230E-04  8.482019621E-05 -1.103313043E-04 -3.840941432E-08  5.925128460E-01  6.860129833E-01 
        16  6.999999285E-01  5.652633905E-01  1.564067497E-04  8.356755279E-05 -1.322101889E-04 -3.521376968E-08  5.652315617E-01  6.858838797E-01 
        17  6.999999285E-01  5.381630659E-01  1.717250270E-04  8.134492236E-05 -1.512365270E-04 -3.168463181E-08  5.381531119E-01  6.857497692E-01 
        18  6.999999881E-01  5.112120509E-01  1.849506807E-04  7.830002141E-05 -1.675585227E-04 -2.791921538E-08  5.111469030E-01  6.856085658E-01 
        19  7.000000477E-01  4.844070971E-01  1.959248038E-04  7.458785694E-05 -1.811716938E-04 -2.401034038E-08  4.842592776E-01  6.854627132E-01 
        20  7.000000477E-01  4.709471464E-01  1.954143227E-04  6.177901378E-05 -1.853917784E-04 -2.404684096E-08  4.844487607E-01  7.148290873E-01 
        21  6.999999881E-01  4.575831890E-01  2.051059710E-04  5.790710929E-05 -1.967618591E-04 -1.989324616E-08  4.577352405E-01  7.145901918E-01 
        22  7.000000477E-01  4.309654832E-01  2.123162558E-04  5.379102731E-05 -2.053891949E-04 -1.579043563E-08  4.311043918E-01  7.143394947E-01 
        23  7.000000477E-01  4.040597677E-01  2.171311353E-04  4.942473970E-05 -2.114311355E-04 -1.174758779E-08  4.041889310E-01  7.141500711E-01 
        24  6.999999881E-01  3.768661916E-01  2.194540721E-04  4.493039887E-05 -2.148053754E-04 -7.873767416E-09  3.770065606E-01  7.140640020E-01 
        25  6.999999881E-01  3.496728539E-01  2.193498367E-04  4.045455717E-05 -2.155870607E-04 -4.277012522E-09  3.498230577E-01  7.139692903E-01 
        26  6.999999881E-01  3.223091364E-01  2.168200008E-04  3.603280129E-05 -2.138049313E-04 -9.808963641E-10  3.224438131E-01  7.138787508E-01 
        27  6.999999881E-01  2.947760522E-01  2.118469129E-04  3.174040467E-05 -2.094556257E-04  1.944308936E-09  2.948782146E-01  7.137529254E-01 
        28  6.999999881E-01  2.672422826E-01  2.045077708E-04  2.758787559E-05 -2.026384464E-04  4.488730720E-09  2.673177123E-01  7.136489749E-01 
        29  6.999999881E-01  2.394574881E-01  1.947172423E-04  2.355523247E-05 -1.932872401E-04  6.634738092E-09  2.395064086E-01  7.135608196E-01 
        30  6.999999881E-01  2.114238441E-01  1.824229694E-04  1.965294905E-05 -1.813612471E-04  8.368050253E-09  2.114701420E-01  7.135425210E-01 
        31  6.999999881E-01  1.833902001E-01  1.676547836E-04  1.592779881E-05 -1.668964687E-04  9.679632207E-09  1.834414154E-01  7.135232687E-01 
        32  6.999999881E-01  1.553432196E-01  1.503210806E-04  1.239296944E-05 -1.498093479E-04  1.059456523E-08  1.553848535E-01  7.135312557E-01 
        33  6.999999881E-01  1.272835135E-01  1.303036261E-04  9.081857570E-06 -1.299867581E-04  1.115377568E-08  1.273151338E-01  7.135721445E-01 
        34  7.000000477E-01  9.922389686E-02  1.074559186E-04  6.094972832E-06 -1.072829255E-04  1.136291505E-08  9.924851358E-02  7.136194706E-01 
        35  7.000000477E-01  7.099464536E-02  8.141708531E-05  3.471028322E-06 -8.134305972E-05  1.131227112E-08  7.100638747E-02  7.137942910E-01 
        36  6.999999285E-01  4.259663820E-02  5.188161958E-05  1.531656608E-06 -5.185900591E-05  1.096378721E-08  4.260412604E-02  7.141095996E-01 
        37  6.999999285E-01  1.419887878E-02  1.863143370E-05  2.178211105E-07 -1.863016041E-05  1.081103296E-08  1.420346461E-02  7.144275308E-01 
