cellnumber     x-coordinate     y-coordinate velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1  1.568680815E-02  5.000000000E-01  1.365759090E-05  1.364519903E-05 -5.816564226E-07 -4.331706105E-09  4.996675551E-01  1.568680815E-02 
         2  4.706017673E-02  5.000000000E-01  3.719234883E-05  3.695799387E-05 -4.168646683E-06 -4.891063110E-09  4.990015328E-01  4.707304761E-02 
         3  7.843342423E-02  5.000000000E-01  5.707707533E-05  5.625910126E-05 -9.628403859E-06 -6.175236322E-09  4.983378351E-01  7.843404263E-02 
         4  1.098195091E-01  5.000000000E-01  7.377479051E-05  7.176266081E-05 -1.711256846E-05 -7.064523189E-09  4.979357719E-01  1.098202690E-01 
         5  1.412199587E-01  5.000000000E-01  8.764609811E-05  8.380370855E-05 -2.566663716E-05 -7.795941670E-09  4.978002608E-01  1.411770731E-01 
         6  1.726205051E-01  5.000000000E-01  9.910458903E-05  9.274074546E-05 -3.494099292E-05 -8.290769848E-09  4.976572692E-01  1.726179421E-01 
         7  2.039324045E-01  5.000000000E-01  1.085176991E-04  9.901349404E-05 -4.441193596E-05 -8.654621020E-09  4.976693690E-01  2.039298415E-01 
         8  2.351567149E-01  5.000000000E-01  1.162947956E-04  1.031087668E-04 -5.378718561E-05 -8.908481064E-09  4.978316724E-01  2.351401001E-01 
         9  2.663810849E-01  5.000000000E-01  1.227272733E-04  1.054070817E-04 -6.285960262E-05 -9.071529306E-09  4.979962707E-01  2.663797736E-01 
        10  2.976521254E-01  5.000000000E-01  1.280396391E-04  1.062378433E-04 -7.146796270E-05 -9.175166404E-09  4.979791939E-01  2.976508141E-01 
        11  3.289639354E-01  5.000000000E-01  1.324821060E-04  1.059456408E-04 -7.954261673E-05 -9.213291463E-09  4.977707267E-01  3.289477825E-01 
        12  3.602752686E-01  5.000000000E-01  1.362518233E-04  1.048378399E-04 -8.702636114E-05 -9.217454355E-09  4.975840151E-01  3.602850437E-01 
        13  3.916008472E-01  5.000000000E-01  1.394872961E-04  1.031498978E-04 -9.389783372E-05 -9.218090291E-09  4.975877702E-01  3.916105926E-01 
        14  4.229378104E-01  5.000000000E-01  1.422274217E-04  1.010248452E-04 -1.001130440E-04 -9.212859808E-09  4.977976680E-01  4.229457974E-01 
        15  4.542745650E-01  5.000000000E-01  1.445095986E-04  9.852000221E-05 -1.057205445E-04 -9.187466787E-09  4.979979396E-01  4.542785585E-01 
