nodenumber     x-coordinate     y-coordinate         pressure velocity-magnitude       y-velocity       x-velocity     y-coordinate     x-coordinate 
         1  8.499999642E-01  0.000000000E+00  4.401879750E-09  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  8.499999642E-01 
         2  8.500000238E-01  7.751937956E-03  4.402292308E-09  1.134485274E-06  6.194397217E-10 -1.134485046E-06  7.751937956E-03  8.500000238E-01 
         3  8.499999642E-01  1.550387591E-02  4.403508225E-09  2.200879862E-06  1.861867882E-09 -2.200878498E-06  1.550387591E-02  8.499999642E-01 
         4  8.499999642E-01  2.325581387E-02  4.404974163E-09  3.201997060E-06  3.765189049E-09 -3.201993195E-06  2.325581387E-02  8.499999642E-01 
         5  8.499999642E-01  3.100775182E-02  4.406204290E-09  4.140948477E-06  6.308565670E-09 -4.140940746E-06  3.100775182E-02  8.499999642E-01 
         6  8.499999642E-01  3.875968978E-02  4.407211485E-09  5.020824119E-06  9.398201328E-09 -5.020810022E-06  3.875968978E-02  8.499999642E-01 
         7  8.499999642E-01  4.651162773E-02  4.407972209E-09  5.844729912E-06  1.297824959E-08 -5.844706720E-06  4.651162773E-02  8.499999642E-01 
         8  8.499999642E-01  5.426356569E-02  4.408488685E-09  6.615763596E-06  1.698937702E-08 -6.615727216E-06  5.426356569E-02  8.499999642E-01 
         9  8.499999642E-01  6.201550364E-02  4.408749810E-09  7.337017905E-06  2.138403410E-08 -7.336966519E-06  6.201550364E-02  8.499999642E-01 
        10  8.499999642E-01  6.976743788E-02  4.408751142E-09  8.011577847E-06  2.611932359E-08 -8.011505997E-06  6.976744533E-02  8.499999642E-01 
        11  8.499999642E-01  7.751937956E-02  4.408485133E-09  8.642507055E-06  3.115951586E-08 -8.642411558E-06  7.751937956E-02  8.499999642E-01 
        12  8.499999642E-01  8.527131379E-02  4.407942011E-09  9.232846423E-06  3.647451763E-08 -9.232722732E-06  8.527132124E-02  8.499999642E-01 
        13  8.499999642E-01  9.302325547E-02  4.407113785E-09  9.785604561E-06  4.203941018E-08 -9.785448128E-06  9.302325547E-02  8.499999642E-01 
        14  8.499999642E-01  1.007751897E-01  4.405992016E-09  1.030374733E-05  4.783455765E-08 -1.030355452E-05  1.007751971E-01  8.499999642E-01 
        15  8.499999642E-01  1.085271314E-01  4.404568710E-09  1.079019512E-05  5.384532287E-08 -1.078995956E-05  1.085271314E-01  8.499999642E-01 
        16  8.499999642E-01  1.162790656E-01  4.402836762E-09  1.124780465E-05  6.006121822E-08 -1.124752180E-05  1.162790731E-01  8.499999642E-01 
        17  8.499999642E-01  1.240310073E-01  4.400785514E-09  1.167937444E-05  6.647594830E-08 -1.167903883E-05  1.240310073E-01  8.499999642E-01 
        18  8.499999642E-01  1.317829490E-01  4.398406084E-09  1.208761660E-05  7.308695871E-08 -1.208722369E-05  1.317829490E-01  8.499999642E-01 
        19  8.499999642E-01  1.395348758E-01  4.395689590E-09  1.247517139E-05  7.989502393E-08 -1.247471300E-05  1.395348907E-01  8.499999642E-01 
        20  8.499999642E-01  1.472868174E-01  4.392624486E-09  1.284458358E-05  8.690417985E-08 -1.284405607E-05  1.472868025E-01  8.499999642E-01 
        21  8.499999642E-01  1.550387591E-01  4.389202779E-09  1.319830881E-05  9.412185875E-08 -1.319770308E-05  1.550387591E-01  8.499999642E-01 
        22  8.499999642E-01  1.627906859E-01  4.385412922E-09  1.353869447E-05  1.015584559E-07 -1.353800690E-05  1.627907008E-01  8.499999642E-01 
        23  8.499999642E-01  1.705426276E-01  4.381239371E-09  1.386798976E-05  1.092264128E-07 -1.386721215E-05  1.705426425E-01  8.499999642E-01 
        24  8.499999642E-01  1.782945693E-01  4.376668805E-09  1.418833563E-05  1.171404449E-07 -1.418746069E-05  1.782945693E-01  8.499999642E-01 
        25  8.499999642E-01  1.860465109E-01  4.371689233E-09  1.450176023E-05  1.253177970E-07 -1.450078071E-05  1.860465109E-01  8.499999642E-01 
        26  8.499999642E-01  1.937984377E-01  4.366284223E-09  1.481018444E-05  1.337778599E-07 -1.480909214E-05  1.937984526E-01  8.499999642E-01 
        27  8.499999642E-01  2.015503794E-01  4.360439121E-09  1.511541632E-05  1.425420066E-07 -1.511420305E-05  2.015503943E-01  8.499999642E-01 
        28  8.499999642E-01  2.093023211E-01  4.354132166E-09  1.541915844E-05  1.516336567E-07 -1.541781785E-05  2.093023211E-01  8.499999642E-01 
        29  8.499999642E-01  2.170542628E-01  4.347344262E-09  1.572299698E-05  1.610774518E-07 -1.572151814E-05  2.170542628E-01  8.499999642E-01 
        30  8.499999642E-01  2.248061895E-01  4.340054982E-09  1.602842349E-05  1.708996393E-07 -1.602680095E-05  2.248062044E-01  8.499999642E-01 
        31  8.499999642E-01  2.325581312E-01  4.332240344E-09  1.633682041E-05  1.811290105E-07 -1.633503780E-05  2.325581461E-01  8.499999642E-01 
        32  8.499999642E-01  2.403100729E-01  4.323876812E-09  1.664947013E-05  1.917954506E-07 -1.664752199E-05  2.403100729E-01  8.499999642E-01 
