cellnumber     x-coordinate     y-coordinate velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1  8.500000238E-01  1.643660292E-02  6.377747923E-05  2.734934469E-06 -6.371881318E-05 -5.993650376E-08  1.643660292E-02  8.497698903E-01 
         2  8.500000238E-01  4.930979759E-02  1.883102814E-04  1.898755545E-05 -1.873505680E-04 -5.753364007E-08  4.930973426E-02  8.493096828E-01 
         3  8.500000238E-01  8.218298852E-02  3.069450613E-04  4.399197132E-05 -3.037762071E-04 -5.331447284E-08  8.218301833E-02  8.488495350E-01 
         4  8.500000238E-01  1.150557101E-01  4.160014796E-04  7.761313464E-05 -4.086972331E-04 -5.307682116E-08  1.150557473E-01  8.485620022E-01 
         5  8.500000238E-01  1.479279399E-01  5.117139081E-04  1.157004663E-04 -4.984621773E-04 -5.702439765E-08  1.479468346E-01  8.484469652E-01 
         6  8.500000238E-01  1.808001697E-01  5.908913445E-04  1.559943194E-04 -5.699283793E-04 -6.600078706E-08  1.808002591E-01  8.483321667E-01 
         7  8.500000238E-01  2.138890624E-01  6.523121265E-04  1.961171074E-04 -6.221327349E-04 -8.027314635E-08  2.138891518E-01  8.482875824E-01 
         8  8.500000238E-01  2.471951842E-01  6.946848007E-04  2.348780399E-04 -6.537731388E-04 -9.965637560E-08  2.471659184E-01  8.483151793E-01 
         9  8.500000238E-01  2.805012763E-01  7.175231003E-04  2.702468482E-04 -6.646849215E-04 -1.235561484E-07  2.805002630E-01  8.483391404E-01 
        10  8.500000238E-01  3.138035238E-01  7.234021323E-04  3.020954900E-04 -6.573043065E-04 -1.500325766E-07  3.138025105E-01  8.483721018E-01 
        11  8.500000238E-01  3.471049070E-01  7.135319174E-04  3.295085044E-04 -6.328917225E-04 -1.793614359E-07  3.471127748E-01  8.484207988E-01 
        12  8.500000238E-01  3.804062605E-01  6.877450505E-04  3.514310229E-04 -5.911763292E-04 -2.081816888E-07  3.804004788E-01  8.484522700E-01 
        13  8.500000238E-01  4.139534831E-01  6.493799156E-04  3.680530353E-04 -5.350058200E-04 -2.362162377E-07  4.139482677E-01  8.486031890E-01 
        14  8.500000238E-01  4.477487803E-01  6.010824582E-04  3.789561160E-04 -4.665752058E-04 -2.619527493E-07  4.477497935E-01  8.488631845E-01 
        15  8.500000238E-01  4.815441370E-01  5.466802395E-04  3.843140730E-04 -3.887955681E-04 -2.834318877E-07  4.815413952E-01  8.491264582E-01 
        16  8.500000238E-01  5.153806210E-01  4.896434257E-04  3.836799297E-04 -3.042045864E-04 -3.007044427E-07  5.153787136E-01  8.493911028E-01 
        17  8.500000238E-01  5.492582321E-01  4.352320102E-04  3.783749708E-04 -2.150797081E-04 -3.124897603E-07  5.492519736E-01  8.496693373E-01 
        18  8.500000238E-01  5.831353068E-01  3.877230338E-04  3.675603657E-04 -1.234039373E-04 -3.182345552E-07  5.831348300E-01  8.499263525E-01 
        19  8.500000238E-01  6.169305444E-01  3.536950680E-04  3.523106861E-04 -3.126300362E-05 -3.193997031E-07  6.169323921E-01  8.502628207E-01 
        20  8.500000238E-01  6.506485343E-01  3.380316775E-04  3.326405713E-04  6.013038001E-05 -3.159200332E-07  6.506600380E-01  8.506450057E-01 
        21  8.500000238E-01  6.843682528E-01  3.434568644E-04  3.087793593E-04  1.503925741E-04 -3.086429103E-07  6.843667030E-01  8.510736823E-01 
        22  8.500000238E-01  7.178986073E-01  3.694524930E-04  2.812676830E-04  2.395488264E-04 -2.981920773E-07  7.178966999E-01  8.512881994E-01 
        23  8.500000238E-01  7.512407899E-01  4.143126716E-04  2.500857518E-04  3.303212288E-04 -2.856001231E-07  7.512276173E-01  8.513152599E-01 
        24  8.500000238E-01  7.845829725E-01  4.803761549E-04  2.151122171E-04  4.295206454E-04 -2.719854990E-07  7.845826149E-01  8.513355255E-01 
        25  8.500000238E-01  8.179401159E-01  5.756806349E-04  1.767426584E-04  5.478779203E-04 -2.580013927E-07  8.179397583E-01  8.513535261E-01 
        26  8.500000238E-01  8.513113856E-01  7.143919938E-04  1.356302673E-04  7.013988798E-04 -2.444052427E-07  8.513113856E-01  8.513663411E-01 
        27  8.500000238E-01  8.846826553E-01  9.140039328E-04  9.404397133E-05  9.091528482E-04 -2.311825540E-07  8.846825361E-01  8.513783216E-01 
        28  8.500000238E-01  9.178069234E-01  1.186246518E-03  5.463930211E-05  1.184987486E-03 -2.192315520E-07  9.178068638E-01  8.511537313E-01 
        29  8.500000238E-01  9.506841302E-01  1.529876958E-03  2.400619996E-05  1.529688598E-03 -2.065690410E-07  9.506841302E-01  8.506925702E-01 
        30  8.500000238E-01  9.835613966E-01  1.921506599E-03  3.378494739E-06  1.921503572E-03 -2.007768245E-07  9.835613966E-01  8.502307534E-01 
