cellnumber     x-coordinate     y-coordinate     y-wall-shear     x-wall-shear       wall-shear velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1  1.882407427E+00  1.000000000E+00 -0.000000000E+00 -9.401783245E-07  9.401783245E-07  1.306251273E-03  0.000000000E+00  1.306251273E-03  2.516645282E-06  9.814347625E-01  1.882371306E+00 
         2  1.847222209E+00  1.000000000E+00 -0.000000000E+00 -7.255572427E-07  7.255572996E-07  1.306251273E-03  0.000000000E+00  1.306251273E-03  1.549942681E-06  9.814049006E-01  1.847174406E+00 
         3  1.812036991E+00  1.000000000E+00 -0.000000000E+00 -4.397543307E-07  4.397543307E-07  1.306251273E-03  0.000000000E+00  1.306251273E-03  1.118277737E-06  9.813581705E-01  1.811953187E+00 
         4  1.776851892E+00  1.000000000E+00 -0.000000000E+00 -3.510336342E-07  3.510336342E-07  1.306251273E-03  0.000000000E+00  1.306251273E-03  7.809387057E-07  9.814017415E-01  1.776789069E+00 
         5  1.741666675E+00  1.000000000E+00  3.155370735E-15 -2.738327112E-07  2.738327112E-07  1.306251273E-03  0.000000000E+00  1.306251273E-03  5.867740924E-07  9.814678431E-01  1.741592884E+00 
         6  1.706481457E+00  1.000000000E+00 -0.000000000E+00 -2.341346175E-07  2.341346175E-07  1.306251273E-03  0.000000000E+00  1.306251273E-03  4.325657414E-07  9.815412760E-01  1.706440806E+00 
         7  1.671296358E+00  1.000000000E+00  1.577685368E-15 -2.009725222E-07  2.009725222E-07  1.306251273E-03  0.000000000E+00  1.306251273E-03  3.202445100E-07  9.816243052E-01  1.671235204E+00 
         8  1.636111021E+00  1.000000000E+00 -0.000000000E+00 -1.777673333E-07  1.777673333E-07  1.306251273E-03  0.000000000E+00  1.306251273E-03  2.278409283E-07  9.816527367E-01  1.636026502E+00 
         9  1.600925922E+00  1.000000000E+00 -0.000000000E+00 -1.584536449E-07  1.584536449E-07  1.306251273E-03  0.000000000E+00  1.306251273E-03  1.541629615E-07  9.816697240E-01  1.600832105E+00 
        10  1.565740824E+00  1.000000000E+00 -7.888426838E-16 -1.429452823E-07  1.429452823E-07  1.306251273E-03  0.000000000E+00  1.306251273E-03  9.303910531E-08  9.816731215E-01  1.565614939E+00 
        11  1.530555487E+00  1.000000000E+00 -0.000000000E+00 -1.301386874E-07  1.301386874E-07  1.306251273E-03  0.000000000E+00  1.306251273E-03  4.327126391E-08  9.816483259E-01  1.530437350E+00 
        12  1.495370388E+00  1.000000000E+00 -0.000000000E+00 -1.194320021E-07  1.194320021E-07  1.306251273E-03  0.000000000E+00  1.306251273E-03  2.639466201E-09  9.816232920E-01  1.495243788E+00 
        13  1.460185170E+00  1.000000000E+00 -0.000000000E+00 -1.108313654E-07  1.108313654E-07  1.306251273E-03  0.000000000E+00  1.306251273E-03 -2.977692048E-08  9.816219807E-01  1.460066438E+00 
        14  1.424999952E+00  1.000000000E+00 -0.000000000E+00 -1.037656148E-07  1.037656148E-07  1.306251273E-03  0.000000000E+00  1.306251273E-03 -5.510064582E-08  9.816514254E-01  1.424864531E+00 
        15  1.389814854E+00  1.000000000E+00 -0.000000000E+00 -9.836219306E-08  9.836219306E-08  1.306251273E-03  0.000000000E+00  1.306251273E-03 -7.426928050E-08  9.816749096E-01  1.389679432E+00 
        16  1.354629636E+00  1.000000000E+00 -0.000000000E+00 -9.415612112E-08  9.415611402E-08  1.306251273E-03  0.000000000E+00  1.306251273E-03 -8.795408490E-08  9.817098975E-01  1.354476213E+00 
        17  1.319444418E+00  1.000000000E+00 -0.000000000E+00 -9.122618394E-08  9.122618394E-08  1.306251273E-03  0.000000000E+00  1.306251273E-03 -9.691672176E-08  9.817180037E-01  1.319285274E+00 
        18  1.284259319E+00  1.000000000E+00 -0.000000000E+00 -8.953588804E-08  8.953588804E-08  1.306251273E-03  0.000000000E+00  1.306251273E-03 -1.016275277E-07  9.817235470E-01  1.284098625E+00 
        19  1.249073982E+00  1.000000000E+00 -0.000000000E+00 -8.887775493E-08  8.887776204E-08  1.306251273E-03  0.000000000E+00  1.306251273E-03 -1.026892633E-07  9.817265272E-01  1.248905301E+00 
        20  1.213888884E+00  1.000000000E+00 -0.000000000E+00 -8.904089555E-08  8.904089555E-08  1.306251273E-03  0.000000000E+00  1.306251273E-03 -1.010185784E-07  9.817218781E-01  1.213721037E+00 
        21  1.178703785E+00  1.000000000E+00 -0.000000000E+00 -9.004361345E-08  9.004360635E-08  1.306251273E-03  0.000000000E+00  1.306251273E-03 -9.706570836E-08  9.817166924E-01  1.178533554E+00 
        22  1.143518448E+00  1.000000000E+00 -0.000000000E+00 -9.178336313E-08  9.178336313E-08  1.306251273E-03  0.000000000E+00  1.306251273E-03 -9.119325739E-08  9.817069769E-01  1.143349767E+00 
        23  1.108333349E+00  1.000000000E+00 -0.000000000E+00 -9.423365555E-08  9.423364844E-08  1.306251273E-03  0.000000000E+00  1.306251273E-03 -8.387061001E-08  9.817001820E-01  1.108168960E+00 
        24  1.073148251E+00  1.000000000E+00 -0.000000000E+00 -9.715358829E-08  9.715358829E-08  1.306251273E-03  0.000000000E+00  1.306251273E-03 -7.571372151E-08  9.816951156E-01  1.072984338E+00 
        25  1.037962914E+00  1.000000000E+00 -0.000000000E+00 -1.006900447E-07  1.006900447E-07  1.306251273E-03  0.000000000E+00  1.306251273E-03 -6.677891662E-08  9.817217588E-01  1.037800789E+00 
        26  1.002777815E+00  1.000000000E+00 -0.000000000E+00 -1.044766123E-07  1.044766123E-07  1.306251273E-03  0.000000000E+00  1.306251273E-03 -5.762078814E-08  9.817660451E-01  1.002588034E+00 
        27  9.675925970E-01  1.000000000E+00 -0.000000000E+00 -1.088549126E-07  1.088549197E-07  1.306251273E-03  0.000000000E+00  1.306251273E-03 -4.855176527E-08  9.817994833E-01  9.674001932E-01 
