cellnumber     x-coordinate     y-coordinate velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1  1.000000000E+00  1.851559058E-02  3.664034921E-06  1.170276764E-08 -3.664016276E-06  5.021619565E-09  1.851464435E-02  9.815055132E-01 
         2  1.000000000E+00  5.554677173E-02  1.009989774E-05  8.213495306E-08 -1.009956395E-05  5.031772332E-09  5.554537103E-02  9.815521836E-01 
         3  1.000000000E+00  9.257794917E-02  1.566962965E-05  1.898167454E-07 -1.566848005E-05  5.052105845E-09  9.257560968E-02  9.815993309E-01 
         4  1.000000000E+00  1.296080053E-01  2.040563595E-05  3.365589691E-07 -2.040286017E-05  5.063056641E-09  1.296040118E-01  9.816388488E-01 
         5  1.000000000E+00  1.666369289E-01  2.433355075E-05  5.053498171E-07 -2.432830297E-05  5.067259501E-09  1.666327417E-01  9.816685319E-01 
         6  1.000000000E+00  2.036658525E-01  2.747472536E-05  6.864673878E-07 -2.746614882E-05  5.062320341E-09  2.036605030E-01  9.816986322E-01 
         7  1.000000000E+00  2.406900823E-01  2.984413732E-05  8.749252629E-07 -2.983130980E-05  5.050855290E-09  2.406838983E-01  9.817124605E-01 
         8  1.000000000E+00  2.777095735E-01  3.145196388E-05  1.049347588E-06 -3.143445429E-05  5.022649852E-09  2.777037919E-01  9.817075133E-01 
         9  1.000000000E+00  3.147290945E-01  3.230226503E-05  1.233579496E-06 -3.227870184E-05  5.003537140E-09  3.147226870E-01  9.817026854E-01 
        10  1.000000000E+00  3.517456651E-01  3.239302896E-05  1.359661155E-06 -3.236448174E-05  4.969452849E-09  3.517389596E-01  9.816810489E-01 
        11  1.000000000E+00  3.887592852E-01  3.173215737E-05  1.504193278E-06 -3.169648699E-05  4.921733687E-09  3.887520134E-01  9.816404581E-01 
        12  1.000000000E+00  4.257729352E-01  3.029764412E-05  1.595656045E-06 -3.025559636E-05  4.888007776E-09  4.257649779E-01  9.816002846E-01 
        13  1.000000000E+00  4.627824426E-01  2.807850069E-05  1.664822094E-06 -2.802910240E-05  4.842989565E-09  4.627729952E-01  9.815479517E-01 
        14  9.999999404E-01  4.868930578E-01  2.506042620E-05  1.693008471E-06 -2.500317350E-05  4.800628339E-09  4.997770786E-01  9.814833403E-01 
        15  1.000000000E+00  5.053957701E-01  2.502618008E-05  1.008450681E-06 -2.500585470E-05  5.193706798E-09  4.998080134E-01  1.018495440E+00 
        16  1.000000000E+00  5.367932320E-01  2.115467396E-05  1.001078545E-06 -2.113097435E-05  5.153402594E-09  5.368146896E-01  1.018432379E+00 
        17  1.000000000E+00  5.738108158E-01  1.644668555E-05  9.706265018E-07 -1.641802010E-05  5.118054869E-09  5.738332272E-01  1.018376350E+00 
        18  1.000000000E+00  6.108404398E-01  1.088780482E-05  9.176213780E-07 -1.084906762E-05  5.088691690E-09  6.108617783E-01  1.018327713E+00 
        19  1.000000000E+00  6.478700638E-01  4.489342246E-06  8.430904472E-07 -4.409466328E-06  5.066427278E-09  6.478912830E-01  1.018278718E+00 
        20  1.000000000E+00  6.849126816E-01  3.010207365E-06  7.492186000E-07  2.915479399E-06  5.052152474E-09  6.849307418E-01  1.018251538E+00 
        21  1.000000000E+00  7.219684124E-01  1.115485065E-05  6.398203141E-07  1.113648614E-05  5.046063123E-09  7.219845653E-01  1.018246651E+00 
        22  1.000000000E+00  7.590240240E-01  2.026031689E-05  5.208276548E-07  2.025362119E-05  5.047325669E-09  7.590381503E-01  1.018240452E+00 
        23  1.000000000E+00  7.960888743E-01  3.026811100E-05  3.988707249E-07  3.026548256E-05  5.055234453E-09  7.960994840E-01  1.018256545E+00 
        24  1.000000000E+00  8.331630230E-01  4.116339187E-05  2.814740867E-07  4.116242781E-05  5.068233833E-09  8.331717253E-01  1.018294811E+00 
        25  1.000000000E+00  8.702371120E-01  5.292221977E-05  1.772203007E-07  5.292192509E-05  5.084406229E-09  8.702442050E-01  1.018331885E+00 
        26  1.000000000E+00  9.073117971E-01  6.551509432E-05  9.291778014E-08  6.551502884E-05  5.101773670E-09  9.073161483E-01  1.018379211E+00 
        27  1.000000000E+00  9.443870783E-01  7.890671986E-05  3.596968767E-08  7.890671259E-05  5.118838242E-09  9.443897009E-01  1.018435001E+00 
        28  1.000000000E+00  9.814623594E-01  9.305161802E-05  4.579340462E-09  9.305161802E-05  5.128600211E-09  9.814640880E-01  1.018489838E+00 
