cellnumber     x-coordinate     y-coordinate velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1  3.562820554E-01  5.000000000E-01  5.337516541E-06  5.337174116E-06 -6.046055034E-08 -2.029047330E-08  5.000000000E-01  3.562820554E-01 
         2  3.640339971E-01  5.000000000E-01  1.548668843E-05  1.548027103E-05 -4.458136118E-07 -2.067516647E-08  5.000000000E-01  3.640339971E-01 
         3  3.717859387E-01  5.000000000E-01  2.511263847E-05  2.508829675E-05 -1.105425667E-06 -2.141867128E-08  5.000000000E-01  3.717859387E-01 
         4  3.795378506E-01  5.000000000E-01  3.422036025E-05  3.415641913E-05 -2.090959924E-06 -2.208230043E-08  5.000000000E-01  3.795378506E-01 
         5  3.872897923E-01  5.000000000E-01  4.281531074E-05  4.268379053E-05 -3.353334705E-06 -2.272595090E-08  5.000000000E-01  3.872897923E-01 
         6  3.950417340E-01  5.000000000E-01  5.090646300E-05  5.067161692E-05 -4.884169812E-06 -2.331284144E-08  5.000000000E-01  3.950417340E-01 
         7  4.027936757E-01  5.000000000E-01  5.850399612E-05  5.812394375E-05 -6.657665836E-06 -2.386007480E-08  5.000000000E-01  4.027936757E-01 
         8  4.105456173E-01  5.000000000E-01  6.562047929E-05  6.504705379E-05 -8.656109458E-06 -2.436050295E-08  5.000000000E-01  4.105456173E-01 
         9  4.182975590E-01  5.000000000E-01  7.226986054E-05  7.144943811E-05 -1.085868917E-05 -2.481813510E-08  5.000000000E-01  4.182975590E-01 
        10  4.260495007E-01  5.000000000E-01  7.846772496E-05  7.734152314E-05 -1.324660752E-05 -2.523272968E-08  5.000000000E-01  4.260495007E-01 
        11  4.338014126E-01  5.000000000E-01  8.423079998E-05  8.273544518E-05 -1.580106073E-05 -2.560613055E-08  5.000000000E-01  4.338014424E-01 
        12  4.415533543E-01  5.000000000E-01  8.957696264E-05  8.764489030E-05 -1.850418812E-05 -2.593937332E-08  5.000000000E-01  4.415533543E-01 
        13  4.493052959E-01  5.000000000E-01  9.452497034E-05  9.208488336E-05 -2.133879752E-05 -2.623397499E-08  5.000000000E-01  4.493052959E-01 
        14  4.570572376E-01  5.000000000E-01  9.909422079E-05  9.607149696E-05 -2.428852167E-05 -2.649123765E-08  5.000000000E-01  4.570572376E-01 
        15  4.648091793E-01  5.000000000E-01  1.033046501E-04  9.962173499E-05 -2.733788824E-05 -2.671275645E-08  5.000000000E-01  4.648091793E-01 
        16  4.725611210E-01  5.000000000E-01  1.071764709E-04  1.027533071E-04 -3.047219252E-05 -2.689980505E-08  5.000000000E-01  4.725611210E-01 
        17  4.803130627E-01  5.000000000E-01  1.107301214E-04  1.054844397E-04 -3.367778481E-05 -2.705365176E-08  5.000000000E-01  4.803130627E-01 
        18  4.880650043E-01  5.000000000E-01  1.139859523E-04  1.078336863E-04 -3.694176121E-05 -2.717581182E-08  5.000000000E-01  4.880650043E-01 
        19  4.958169460E-01  5.000000000E-01  1.169642273E-04  1.098198118E-04 -4.025220551E-05 -2.726752157E-08  5.000000000E-01  4.958169460E-01 
        20  5.035688877E-01  5.000000000E-01  1.196848971E-04  1.114615807E-04 -4.359804370E-05 -2.732994275E-08  5.000000000E-01  5.035688877E-01 
        21  5.113208294E-01  5.000000000E-01  1.221675047E-04  1.127776704E-04 -4.696911128E-05 -2.736436144E-08  5.000000000E-01  5.113208294E-01 
        22  5.190727711E-01  5.000000000E-01  1.244310843E-04  1.137864820E-04 -5.035605500E-05 -2.737172089E-08  5.000000000E-01  5.190727711E-01 
        23  5.268247128E-01  5.000000000E-01  1.264940947E-04  1.145061178E-04 -5.375038018E-05 -2.735318105E-08  5.000000000E-01  5.268247128E-01 
        24  5.345765948E-01  5.000000000E-01  1.283741876E-04  1.149541640E-04 -5.714431609E-05 -2.730940807E-08  5.000000000E-01  5.345765948E-01 
        25  5.423285365E-01  5.000000000E-01  1.300883887E-04  1.151477263E-04 -6.053090328E-05 -2.724148374E-08  5.000000000E-01  5.423285365E-01 
        26  5.500804782E-01  5.000000000E-01  1.316528214E-04  1.151032629E-04 -6.390387716E-05 -2.715010439E-08  5.000000000E-01  5.500804782E-01 
        27  5.578324199E-01  5.000000000E-01  1.330827799E-04  1.148365700E-04 -6.725762796E-05 -2.703596103E-08  5.000000000E-01  5.578324199E-01 
        28  5.655843616E-01  5.000000000E-01  1.343926124E-04  1.143626869E-04 -7.058718620E-05 -2.689952083E-08  5.000000000E-01  5.655843616E-01 
        29  5.733363032E-01  5.000000000E-01  1.355958084E-04  1.136959254E-04 -7.388814993E-05 -2.674139132E-08  5.000000000E-01  5.733363032E-01 
        30  5.810882449E-01  5.000000000E-01  1.367049263E-04  1.128498188E-04 -7.715669199E-05 -2.656192066E-08  5.000000000E-01  5.810882449E-01 
        31  5.888401866E-01  5.000000000E-01  1.377315784E-04  1.118370346E-04 -8.038945089E-05 -2.636150853E-08  5.000000000E-01  5.888401866E-01 
        32  5.965921283E-01  5.000000000E-01  1.386864897E-04  1.106694617E-04 -8.358355990E-05 -2.614042671E-08  5.000000000E-01  5.965921283E-01 
        33  6.043440700E-01  5.000000000E-01  1.395795116E-04  1.093581741E-04 -8.673653792E-05 -2.589888304E-08  5.000000000E-01  6.043440700E-01 
        34  6.120960116E-01  5.000000000E-01  1.404195937E-04  1.079134090E-04 -8.984630404E-05 -2.563702672E-08  5.000000000E-01  6.120960116E-01 
        35  6.198479533E-01  5.000000000E-01  1.412149431E-04  1.063446252E-04 -9.291113383E-05 -2.535487198E-08  5.000000000E-01  6.198479533E-01 
        36  6.275998950E-01  5.000000000E-01  1.419728651E-04  1.046604666E-04 -9.592955030E-05 -2.505247920E-08  5.000000000E-01  6.275998950E-01 
        37  6.353518367E-01  5.000000000E-01  1.427000097E-04  1.028688421E-04 -9.890041838E-05 -2.472983240E-08  5.000000000E-01  6.353518367E-01 
        38  6.431037784E-01  5.000000000E-01  1.434022997E-04  1.009769185E-04 -1.018227995E-04 -2.438689073E-08  5.000000000E-01  6.431037784E-01 
        39  6.508556604E-01  5.000000000E-01  1.440850319E-04  9.899112774E-05 -1.046959951E-04 -2.402356536E-08  5.000000000E-01  6.508557200E-01 
        40  6.586076021E-01  5.000000000E-01  1.447528339E-04  9.691724699E-05 -1.075194305E-04 -2.363948681E-08  5.000000000E-01  6.586076021E-01 
        41  6.663595438E-01  5.000000000E-01  1.454098237E-04  9.476036939E-05 -1.102927490E-04 -2.323461601E-08  5.000000000E-01  6.663595438E-01 
        42  6.741114855E-01  5.000000000E-01  1.460596541E-04  9.252502787E-05 -1.130156670E-04 -2.280865807E-08  5.000000000E-01  6.741114855E-01 
