nodenumber     x-coordinate     y-coordinate         pressure velocity-magnitude       y-velocity       x-velocity     y-coordinate     x-coordinate 
         1  8.499999642E-01  0.000000000E+00  1.355226065E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  8.499999642E-01 
         2  8.500000238E-01  7.751937956E-03  1.355984303E-08  5.359442639E-06  1.136247718E-08 -5.359428542E-06  7.751937956E-03  8.500000238E-01 
         3  8.499999642E-01  1.550387591E-02  1.358233526E-08  1.045390491E-05  3.418545091E-08 -1.045384488E-05  1.550387591E-02  8.499999642E-01 
         4  8.499999642E-01  2.325581387E-02  1.360926127E-08  1.529712972E-05  6.913307971E-08 -1.529696056E-05  2.325581387E-02  8.499999642E-01 
         5  8.499999642E-01  3.100775182E-02  1.363167623E-08  1.990368401E-05  1.157522291E-07 -1.990332385E-05  3.100775182E-02  8.499999642E-01 
         6  8.499999642E-01  3.875968978E-02  1.365008195E-08  2.428740845E-05  1.723272476E-07 -2.428675725E-05  3.875968978E-02  8.499999642E-01 
         7  8.499999642E-01  4.651162773E-02  1.366390823E-08  2.846172538E-05  2.378699548E-07 -2.846066491E-05  4.651162773E-02  8.499999642E-01 
         8  8.499999642E-01  5.426356569E-02  1.367316393E-08  3.243952597E-05  3.113096341E-07 -3.243792889E-05  5.426356569E-02  8.499999642E-01 
         9  8.499999642E-01  6.201550364E-02  1.367758173E-08  3.623327211E-05  3.918266316E-07 -3.623100201E-05  6.201550364E-02  8.499999642E-01 
        10  8.499999642E-01  6.976743788E-02  1.367694047E-08  3.985501098E-05  4.786997465E-07 -3.985193689E-05  6.976744533E-02  8.499999642E-01 
        11  8.499999642E-01  7.751937956E-02  1.367098079E-08  4.331642413E-05  5.713530982E-07 -4.331239325E-05  7.751937956E-02  8.499999642E-01 
        12  8.499999642E-01  8.527131379E-02  1.365943980E-08  4.662884021E-05  6.693373393E-07 -4.662368156E-05  8.527132124E-02  8.499999642E-01 
        13  8.499999642E-01  9.302325547E-02  1.364202973E-08  4.980323502E-05  7.723285762E-07 -4.979679579E-05  9.302325547E-02  8.499999642E-01 
        14  8.499999642E-01  1.007751897E-01  1.361843527E-08  5.285029329E-05  8.801209219E-07 -5.284240979E-05  1.007751971E-01  8.499999642E-01 
        15  8.499999642E-01  1.085271314E-01  1.358833135E-08  5.578041601E-05  9.926217217E-07 -5.577090633E-05  1.085271314E-01  8.499999642E-01 
        16  8.499999642E-01  1.162790656E-01  1.355138046E-08  5.860370948E-05  1.109850245E-06 -5.859237353E-05  1.162790731E-01  8.499999642E-01 
        17  8.499999642E-01  1.240310073E-01  1.350721668E-08  6.133001443E-05  1.231930469E-06 -6.131666305E-05  1.240310073E-01  8.499999642E-01 
        18  8.499999642E-01  1.317829490E-01  1.345546874E-08  6.396893150E-05  1.359090334E-06 -6.395333185E-05  1.317829490E-01  8.499999642E-01 
        19  8.499999642E-01  1.395348758E-01  1.339574407E-08  6.652978482E-05  1.491661124E-06 -6.651170406E-05  1.395348907E-01  8.499999642E-01 
        20  8.499999642E-01  1.472868174E-01  1.332761634E-08  6.902167661E-05  1.630071438E-06 -6.900086737E-05  1.472868025E-01  8.499999642E-01 
        21  8.499999642E-01  1.550387591E-01  1.325065568E-08  7.145346171E-05  1.774846169E-06 -7.142961840E-05  1.550387591E-01  8.499999642E-01 
        22  8.499999642E-01  1.627906859E-01  1.316438869E-08  7.383376214E-05  1.926607865E-06 -7.380657189E-05  1.627907008E-01  8.499999642E-01 
        23  8.499999642E-01  1.705426276E-01  1.306831976E-08  7.617095980E-05  2.086072527E-06 -7.614006608E-05  1.705426425E-01  8.499999642E-01 
        24  8.499999642E-01  1.782945693E-01  1.296193197E-08  7.847319648E-05  2.254052561E-06 -7.843819913E-05  1.782945693E-01  8.499999642E-01 
        25  8.499999642E-01  1.860465109E-01  1.284466400E-08  8.074840298E-05  2.431456096E-06 -8.070886543E-05  1.860465109E-01  8.499999642E-01 
        26  8.499999642E-01  1.937984377E-01  1.271592609E-08  8.300428453E-05  2.619282441E-06 -8.295968291E-05  1.937984526E-01  8.499999642E-01 
        27  8.499999642E-01  2.015503794E-01  1.257508764E-08  8.524826990E-05  2.818631856E-06 -8.519805124E-05  2.015503943E-01  8.499999642E-01 
        28  8.499999642E-01  2.093023211E-01  1.242146652E-08  8.748762775E-05  3.030700327E-06 -8.743112267E-05  2.093023211E-01  8.499999642E-01 
        29  8.499999642E-01  2.170542628E-01  1.225431578E-08  8.972932847E-05  3.256783657E-06 -8.966582391E-05  2.170542628E-01  8.499999642E-01 
        30  8.499999642E-01  2.248061895E-01  1.207283962E-08  9.198015323E-05  3.498274509E-06 -9.190880519E-05  2.248062044E-01  8.499999642E-01 
        31  8.499999642E-01  2.325581312E-01  1.187619780E-08  9.424664313E-05  3.756669457E-06 -9.416650573E-05  2.325581461E-01  8.499999642E-01 
        32  8.499999642E-01  2.403100729E-01  1.166348795E-08  9.653509915E-05  4.033569439E-06 -9.644510283E-05  2.403100729E-01  8.499999642E-01 
