cellnumber     x-coordinate     y-coordinate velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1  1.683535337E+00  5.000000000E-01  1.238889818E-04 -1.236478711E-04 -7.725629075E-06  1.073993374E-07  5.164346695E-01  1.683538795E+00 
         2  1.650605917E+00  5.000000000E-01  3.649168939E-04 -3.610966960E-04 -5.266409789E-05  1.123518700E-07  5.159744024E-01  1.650612950E+00 
         3  1.617676973E+00  5.000000000E-01  5.790620926E-04 -5.667551304E-04 -1.187496600E-04  1.196056587E-07  5.155116320E-01  1.617686987E+00 
         4  1.584595203E+00  5.000000000E-01  7.443940267E-04 -7.175028441E-04 -1.982730028E-04  1.111894363E-07  5.152158737E-01  1.584644914E+00 
         5  1.551356554E+00  5.000000000E-01  8.465658175E-04 -8.013778715E-04 -2.728867403E-04  8.682086161E-08  5.151132941E-01  1.551453590E+00 
         6  1.518118858E+00  5.000000000E-01  8.851027815E-04 -8.204087499E-04 -3.321691474E-04  4.585810842E-08  5.149796009E-01  1.518251061E+00 
         7  1.484913111E+00  5.000000000E-01  8.773549343E-04 -7.946214173E-04 -3.719253582E-04 -2.757778228E-09  5.149681568E-01  1.485065341E+00 
         8  1.451736450E+00  5.000000000E-01  8.301956696E-04 -7.316072588E-04 -3.923972836E-04 -5.827785898E-08  5.149727464E-01  1.451874971E+00 
         9  1.418559790E+00  5.000000000E-01  7.612142363E-04 -6.497962750E-04 -3.964996140E-04 -1.123278537E-07  5.149926543E-01  1.418671608E+00 
        10  1.385360956E+00  5.000000000E-01  6.835891982E-04 -5.608633510E-04 -3.908023646E-04 -1.632757858E-07  5.151963234E-01  1.385450125E+00 
        11  1.352143526E+00  5.000000000E-01  6.039639702E-04 -4.710739886E-04 -3.779705730E-04 -2.089050213E-07  5.155725479E-01  1.352227926E+00 
        12  1.318788767E+00  5.000000000E-01  5.282040802E-04 -3.844918392E-04 -3.621678916E-04 -2.479824275E-07  5.158823729E-01  1.318914890E+00 
        13  1.285361171E+00  5.000000000E-01  4.598255036E-04 -3.030389489E-04 -3.458422725E-04 -2.798508376E-07  5.160759091E-01  1.285499334E+00 
        14  1.251861095E+00  5.000000000E-01  4.013887374E-04 -2.271308185E-04 -3.309448657E-04 -3.043066954E-07  5.159804225E-01  1.251921296E+00 
        15  1.218223214E+00  5.000000000E-01  3.542112536E-04 -1.568195148E-04 -3.176055034E-04 -3.219361133E-07  5.158626437E-01  1.218268752E+00 
        16  1.184628963E+00  5.000000000E-01  3.205435933E-04 -9.217626211E-05 -3.070044622E-04 -3.326751141E-07  5.155519843E-01  1.184697866E+00 
        17  1.151077986E+00  5.000000000E-01  3.005550243E-04 -3.254317562E-05 -2.987879852E-04 -3.370770969E-07  5.150547624E-01  1.151150346E+00 
        18  1.117528081E+00  5.000000000E-01  2.937429235E-04  2.244239295E-05 -2.928843605E-04 -3.357693856E-07  5.145488381E-01  1.117615700E+00 
        19  1.083938479E+00  5.000000000E-01  2.967116598E-04  7.321459270E-05 -2.875368518E-04 -3.296430293E-07  5.144242048E-01  1.084059834E+00 
        20  1.050302267E+00  5.000000000E-01  3.073268745E-04  1.198378814E-04 -2.829994482E-04 -3.192691906E-07  5.147255063E-01  1.050451159E+00 
        21  1.016664386E+00  5.000000000E-01  3.234970791E-04  1.622933050E-04 -2.798414789E-04 -3.047726693E-07  5.150056481E-01  1.016846657E+00 
        22  9.831016064E-01  5.000000000E-01  3.428176860E-04  2.004935668E-04 -2.780760697E-04 -2.870598337E-07  5.152462125E-01  9.832767844E-01 
        23  9.496138096E-01  5.000000000E-01  3.632227308E-04  2.343867964E-04 -2.774771710E-04 -2.667600540E-07  5.153628588E-01  9.497742057E-01 
        24  9.161263704E-01  5.000000000E-01  3.829991329E-04  2.640000603E-04 -2.774748718E-04 -2.446383576E-07  5.154989362E-01  9.162519574E-01 
        25  8.826777935E-01  5.000000000E-01  4.011901037E-04  2.891708573E-04 -2.780894283E-04 -2.213333374E-07  5.154967308E-01  8.827989101E-01 
        26  8.492696285E-01  5.000000000E-01  4.169637396E-04  3.098896123E-04 -2.789752616E-04 -1.976022901E-07  5.153787136E-01  8.493911028E-01 
        27  8.158615828E-01  5.000000000E-01  4.296377592E-04  3.261512611E-04 -2.796675835E-04 -1.740496458E-07  5.152558684E-01  8.159939051E-01 
        28  7.824208736E-01  5.000000000E-01  4.387040390E-04  3.379873233E-04 -2.796887711E-04 -1.513534897E-07  5.151531696E-01  7.825903296E-01 
        29  7.489429712E-01  5.000000000E-01  4.440676421E-04  3.455688711E-04 -2.788874554E-04 -1.297038352E-07  5.151292086E-01  7.491407990E-01 
        30  7.154653072E-01  5.000000000E-01  4.455947783E-04  3.489712544E-04 -2.770807769E-04 -1.090016539E-07  5.150805712E-01  7.156992555E-01 
        31  6.820318699E-01  5.000000000E-01  4.435857409E-04  3.484281478E-04 -2.745288948E-04 -9.121378497E-08  5.152024627E-01  6.822789311E-01 
