cellnumber     x-coordinate     y-coordinate velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1  8.699834347E-03  5.000000000E-01  2.130423710E-04  2.738557464E-05 -2.112748971E-04 -3.641318062E-08  5.116452454E-01 -2.063116622E-03 
         2  2.922540344E-02  5.000000000E-01  2.215261112E-04 -1.160638971E-05 -2.212218562E-04 -3.510102295E-08  5.149148336E-01  3.220481486E-02 
         3  4.659976438E-02  5.000000000E-01  2.107821548E-04 -2.291587359E-05 -2.095327648E-04 -2.559994899E-08  4.840083360E-01  3.846221487E-02 
         4  6.938529015E-02  5.000000000E-01  2.197406364E-04 -5.960455812E-05 -2.115023498E-04 -2.291498750E-08  4.876039140E-01  7.227367345E-02 
         5  1.035566106E-01  5.000000000E-01  2.289307932E-04 -9.615300435E-05 -2.077592545E-04 -1.959550508E-08  4.913339940E-01  1.056221290E-01 
         6  1.372693479E-01  5.000000000E-01  2.371118419E-04 -1.303497258E-04 -1.980681059E-04 -1.582380114E-08  4.952372351E-01  1.384662856E-01 
         7  1.706610024E-01  5.000000000E-01  2.428000604E-04 -1.600275745E-04 -1.826007797E-04 -1.189314491E-08  4.995577855E-01  1.707967945E-01 
         8  2.038018405E-01  5.000000000E-01  2.446734187E-04 -1.832276684E-04 -1.621502493E-04 -8.321286216E-09  5.047240071E-01  2.025483891E-01 
         9  2.366848141E-01  5.000000000E-01  2.413345521E-04 -1.982259562E-04 -1.376547723E-04 -5.464453216E-09  5.110855744E-01  2.337595475E-01 
        10  2.552821338E-01  4.999999702E-01  2.318956419E-04 -2.038568835E-04 -1.105348803E-04 -3.962463714E-09  5.186008072E-01  2.645559487E-01 
        11  2.717897892E-01  5.000000000E-01  1.951598857E-04 -1.718147287E-04 -9.255852192E-05 -2.220497902E-09  4.873768566E-01  2.729456119E-01 
        12  3.025207222E-01  5.000000000E-01  1.790718786E-04 -1.657048094E-04 -6.788706679E-05 -2.672818523E-09  4.966219786E-01  3.033982073E-01 
        13  3.353751004E-01  4.999999702E-01  1.555568329E-04 -1.492476834E-04 -4.385267680E-05 -4.366132723E-09  5.054616104E-01  3.337864929E-01 
        14  3.624407351E-01  5.000000000E-01  1.246550625E-04 -1.225339838E-04 -2.289776042E-05 -7.101914279E-09  5.131070779E-01  3.643739882E-01 
        15  3.786406517E-01  5.000000000E-01  1.000704126E-04 -9.836054847E-05 -1.841982578E-05 -6.867565327E-09  4.851189273E-01  3.722587022E-01 
        16  4.001565576E-01  5.000000000E-01  6.993779722E-05 -6.967350927E-05 -6.074338294E-06 -1.000945007E-08  4.911464705E-01  4.025533636E-01 
        17  4.318212271E-01  5.000000000E-01  3.962312170E-05 -3.962029768E-05  4.730593702E-07 -1.312041381E-08  4.962493179E-01  4.327821485E-01 
        18  4.630799592E-01  5.000000000E-01  1.188270906E-05 -1.173010397E-05  1.898271699E-06 -1.547122140E-08  5.012172928E-01  4.628387739E-01 
