cellnumber     x-coordinate     y-coordinate velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1  1.782823563E+00  5.000000000E-01  1.098472494E-04 -1.095652551E-04 -7.866025044E-06  1.279101838E-07  4.835976660E-01  1.782811403E+00 
         2  1.748470664E+00  5.000000000E-01  3.317960363E-04 -3.276836942E-04 -5.207692448E-05  1.334641553E-07  4.841371477E-01  1.748445511E+00 
         3  1.714116573E+00  5.000000000E-01  5.380848306E-04 -5.245356588E-04 -1.199901235E-04  1.411262076E-07  4.846680760E-01  1.714080930E+00 
         4  1.679645061E+00  5.000000000E-01  7.037104224E-04 -6.736845826E-04 -2.033653582E-04  1.339301008E-07  4.848995209E-01  1.679584622E+00 
         5  1.645059586E+00  5.000000000E-01  8.110791096E-04 -7.598367520E-04 -2.837206121E-04  1.108218370E-07  4.848251045E-01  1.644980431E+00 
         6  1.610474348E+00  5.000000000E-01  8.590011857E-04 -7.843152853E-04 -3.503321495E-04  7.105192878E-08  4.847397506E-01  1.610381722E+00 
         7  1.575676203E+00  5.000000000E-01  8.611406665E-04 -7.633687928E-04 -3.985364747E-04  2.449431591E-08  4.845376313E-01  1.575563788E+00 
         8  1.540667057E+00  5.000000000E-01  8.265213110E-04 -7.068241248E-04 -4.284123133E-04 -3.314373487E-08  4.841783643E-01  1.540534854E+00 
         9  1.505481839E+00  5.000000000E-01  7.658700342E-04 -6.268590805E-04 -4.400052130E-04 -8.832166998E-08  4.838224649E-01  1.505440831E+00 
        10  1.484303951E+00  5.000000000E-01  6.973420386E-04 -5.399074289E-04 -4.413455899E-04 -1.405693553E-07  4.833385944E-01  1.470157504E+00 
        11  1.466726184E+00  5.000000000E-01  6.526751677E-04 -5.321133067E-04 -3.779421386E-04 -1.734718751E-07  5.163918734E-01  1.470236540E+00 
        12  1.434889317E+00  5.000000000E-01  5.702677881E-04 -4.391311086E-04 -3.638258495E-04 -2.193833524E-07  5.158002973E-01  1.434813499E+00 
        13  1.399377823E+00  5.000000000E-01  4.948420101E-04 -3.512118419E-04 -3.485955240E-04 -2.579505747E-07  5.152147412E-01  1.399309874E+00 
        14  1.363805890E+00  5.000000000E-01  4.287348711E-04 -2.695340663E-04 -3.334141511E-04 -2.886898187E-07  5.147395134E-01  1.363750696E+00 
        15  1.328171968E+00  5.000000000E-01  3.740251414E-04 -1.941581722E-04 -3.196832840E-04 -3.117419283E-07  5.143724680E-01  1.328135371E+00 
        16  1.292538881E+00  5.000000000E-01  3.325091093E-04 -1.248595363E-04 -3.081759205E-04 -3.272066635E-07  5.139966607E-01  1.292510152E+00 
        17  1.256919861E+00  5.000000000E-01  3.049564548E-04 -6.112624396E-05 -2.987675252E-04 -3.357092453E-07  5.137273669E-01  1.256929398E+00 
        18  1.221307993E+00  5.000000000E-01  2.914566721E-04 -2.558663937E-06 -2.914454381E-04 -3.377577400E-07  5.135582089E-01  1.221342206E+00 
        19  1.185696840E+00  5.000000000E-01  2.909890318E-04  5.118457557E-05 -2.864520065E-04 -3.337306396E-07  5.133717060E-01  1.185751200E+00 
        20  1.150041699E+00  5.000000000E-01  3.001635196E-04  1.004512742E-04 -2.828562865E-04 -3.245609719E-07  5.133754611E-01  1.150146127E+00 
        21  1.114331961E+00  5.000000000E-01  3.159784537E-04  1.453375298E-04 -2.805697441E-04 -3.108530393E-07  5.135774612E-01  1.114451885E+00 
