nodenumber     x-coordinate     y-coordinate         pressure velocity-magnitude       y-velocity       x-velocity     y-coordinate     x-coordinate 
         1  8.499999642E-01  0.000000000E+00  1.915006997E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  8.499999642E-01 
         2  8.500000238E-01  7.751937956E-03  1.916179393E-08  7.648035535E-06  1.769985403E-08 -7.648011888E-06  7.751937956E-03  8.500000238E-01 
         3  8.499999642E-01  1.550387591E-02  1.919664783E-08  1.491776675E-05  5.318937468E-08 -1.491766307E-05  1.550387591E-02  8.499999642E-01 
         4  8.499999642E-01  2.325581387E-02  1.923829984E-08  2.183137258E-05  1.074344169E-07 -2.183108700E-05  2.325581387E-02  8.499999642E-01 
         5  8.499999642E-01  3.100775182E-02  1.927273274E-08  2.841213427E-05  1.796846050E-07 -2.841152673E-05  3.100775182E-02  8.499999642E-01 
         6  8.499999642E-01  3.875968978E-02  1.930066951E-08  3.468198338E-05  2.672364872E-07 -3.468088835E-05  3.875968978E-02  8.499999642E-01 
         7  8.499999642E-01  4.651162773E-02  1.932112781E-08  4.066195834E-05  3.685470915E-07 -4.066017937E-05  4.651162773E-02  8.499999642E-01 
         8  8.499999642E-01  5.426356569E-02  1.933400284E-08  4.637207167E-05  4.819735295E-07 -4.636939775E-05  5.426356569E-02  8.499999642E-01 
         9  8.499999642E-01  6.201550364E-02  1.933871552E-08  5.183148096E-05  6.062893476E-07 -5.182769382E-05  6.201550364E-02  8.499999642E-01 
        10  8.499999642E-01  6.976743788E-02  1.933477378E-08  5.705853619E-05  7.404526059E-07 -5.705339936E-05  6.976744533E-02  8.499999642E-01 
        11  8.499999642E-01  7.751937956E-02  1.932158611E-08  6.207084516E-05  8.836842085E-07 -6.206410035E-05  7.751937956E-02  8.499999642E-01 
        12  8.499999642E-01  8.527131379E-02  1.929854321E-08  6.688531721E-05  1.035432888E-06 -6.687671703E-05  8.527132124E-02  8.499999642E-01 
        13  8.499999642E-01  9.302325547E-02  1.926498072E-08  7.151824684E-05  1.195384812E-06 -7.150752208E-05  9.302325547E-02  8.499999642E-01 
        14  8.499999642E-01  1.007751897E-01  1.922019699E-08  7.598535740E-05  1.363448405E-06 -7.597220247E-05  1.007751971E-01  8.499999642E-01 
        15  8.499999642E-01  1.085271314E-01  1.916342640E-08  8.030180470E-05  1.539753271E-06 -8.028591401E-05  1.085271314E-01  8.499999642E-01 
        16  8.499999642E-01  1.162790656E-01  1.909389269E-08  8.448225708E-05  1.724650474E-06 -8.446329593E-05  1.162790731E-01  8.499999642E-01 
        17  8.499999642E-01  1.240310073E-01  1.901075564E-08  8.854093176E-05  1.918706175E-06 -8.851852181E-05  1.240310073E-01  8.499999642E-01 
        18  8.499999642E-01  1.317829490E-01  1.891313062E-08  9.249159484E-05  2.122699470E-06 -9.246532136E-05  1.317829490E-01  8.499999642E-01 
        19  8.499999642E-01  1.395348758E-01  1.880009748E-08  9.634759044E-05  2.337627393E-06 -9.631699504E-05  1.395348907E-01  8.499999642E-01 
        20  8.499999642E-01  1.472868174E-01  1.867066146E-08  1.001218916E-04  2.564701845E-06 -1.000864577E-04  1.472868025E-01  8.499999642E-01 
        21  8.499999642E-01  1.550387591E-01  1.852378517E-08  1.038271002E-04  2.805351414E-06 -1.037862239E-04  1.550387591E-01  8.499999642E-01 
        22  8.499999642E-01  1.627906859E-01  1.835836727E-08  1.074754691E-04  3.061224106E-06 -1.074284883E-04  1.627907008E-01  8.499999642E-01 
        23  8.499999642E-01  1.705426276E-01  1.817324780E-08  1.110788944E-04  3.334193934E-06 -1.110250087E-04  1.705426425E-01  8.499999642E-01 
        24  8.499999642E-01  1.782945693E-01  1.796715488E-08  1.146489667E-04  3.626362286E-06 -1.145872884E-04  1.782945693E-01  8.499999642E-01 
        25  8.499999642E-01  1.860465109E-01  1.773875269E-08  1.181969274E-04  3.940058377E-06 -1.181264306E-04  1.860465109E-01  8.499999642E-01 
        26  8.499999642E-01  1.937984377E-01  1.748660239E-08  1.217337413E-04  4.277855169E-06 -1.216531891E-04  1.937984526E-01  8.499999642E-01 
        27  8.499999642E-01  2.015503794E-01  1.720915321E-08  1.252700458E-04  4.642566182E-06 -1.251780341E-04  2.015503943E-01  8.499999642E-01 
        28  8.499999642E-01  2.093023211E-01  1.690477447E-08  1.288161438E-04  5.037259143E-06 -1.287110499E-04  2.093023211E-01  8.499999642E-01 
        29  8.499999642E-01  2.170542628E-01  1.657167026E-08  1.323820761E-04  5.465260074E-06 -1.322619937E-04  2.170542628E-01  8.499999642E-01 
        30  8.499999642E-01  2.248061895E-01  1.620790080E-08  1.359775342E-04  5.930158295E-06 -1.358402515E-04  2.248062044E-01  8.499999642E-01 
        31  8.499999642E-01  2.325581312E-01  1.581140907E-08  1.396119187E-04  6.435819159E-06 -1.394548744E-04  2.325581461E-01  8.499999642E-01 
        32  8.499999642E-01  2.403100729E-01  1.537997640E-08  1.432942809E-04  6.986382687E-06 -1.431144774E-04  2.403100729E-01  8.499999642E-01 
        33  8.499999642E-01  2.480620146E-01  1.491120116E-08  1.470333227E-04  7.586282663E-06 -1.468273258E-04  2.480620146E-01  8.499999642E-01 
        34  8.499999642E-01  2.558139563E-01  1.440249520E-08  1.508374698E-04  8.240247553E-06 -1.506012486E-04  2.558139563E-01  8.499999642E-01 
        35  8.499999642E-01  2.635658979E-01  1.385108561E-08  1.547146967E-04  8.953300494E-06 -1.544435800E-04  2.635658979E-01  8.499999642E-01 
        36  8.499999642E-01  2.713178098E-01  1.325396859E-08  1.586726285E-04  9.730777492E-06 -1.583612466E-04  2.713178396E-01  8.499999642E-01 
        37  8.499999642E-01  2.790697515E-01  1.260794846E-08  1.627184683E-04  1.057831469E-05 -1.623606076E-04  2.790697813E-01  8.499999642E-01 
        38  8.499999642E-01  2.868216932E-01  1.190959420E-08  1.668589684E-04  1.150186654E-05 -1.664474985E-04  2.868216634E-01  8.499999642E-01 
        39  8.499999642E-01  2.945736349E-01  1.115521808E-08  1.711004734E-04  1.250768673E-05 -1.706271287E-04  2.945736051E-01  8.499999642E-01 
        40  8.499999642E-01  3.023255765E-01  1.034089792E-08  1.754487166E-04  1.360233182E-05 -1.749040675E-04  3.023255467E-01  8.499999642E-01 
        41  8.499999642E-01  3.100775182E-01  9.462443273E-09  1.799090387E-04  1.479266575E-05 -1.792822441E-04  3.100775182E-01  8.499999642E-01 
        42  8.499999642E-01  3.178294599E-01  8.515390171E-09  1.844859944E-04  1.608583261E-05 -1.837646996E-04  3.178294599E-01  8.499999642E-01 
        43  8.499999642E-01  3.255813718E-01  7.494977972E-09  1.891836582E-04  1.748925024E-05 -1.883537625E-04  3.255814016E-01  8.499999642E-01 
        44  8.499999642E-01  3.333333135E-01  6.396131624E-09  1.940053626E-04  1.901059113E-05 -1.930508297E-04  3.333333433E-01  8.499999642E-01 
        45  8.499999642E-01  3.410852551E-01  5.213545595E-09  1.989536686E-04  2.065774424E-05 -1.978562796E-04  3.410852849E-01  8.499999642E-01 
