nodenumber     x-coordinate     y-coordinate     z-coordinate     z-wall-shear     y-wall-shear     x-wall-shear       wall-shear         pressure     z-coordinate     y-coordinate     x-coordinate 
         1 -3.955259915E-01 -1.996539108E-03 -3.149288871E-01 -1.025777052E-02 -3.278670542E-04 -1.797784992E-02  2.070727657E-02 -1.405774444E-02 -3.149288871E-01 -1.996539108E-03 -3.955259915E-01 
         2  3.955259915E-01 -1.996539108E-03 -3.149288871E-01 -8.517359059E-03 -4.142392039E-04  1.499704532E-02  1.725397476E-02 -7.410831534E-03 -3.149288871E-01 -1.996539108E-03  3.955259915E-01 
         3 -3.956322516E-01  5.983957916E-03 -3.147448391E-01 -8.095025537E-03 -2.645620480E-05 -1.424305680E-02  1.638574608E-02 -5.672451955E-03 -3.147448391E-01  5.983957916E-03 -3.956322516E-01 
         4  3.956322516E-01  5.983957916E-03 -3.147448391E-01 -8.307485152E-03 -5.969814899E-04  1.448074138E-02  1.670860964E-02 -1.215785612E-03 -3.147448391E-01  5.983957916E-03  3.956322516E-01 
         5 -3.958444707E-01 -9.954414546E-03 -3.143772648E-01 -8.377206794E-03 -5.173588288E-04 -1.484933014E-02  1.705970123E-02 -6.195105031E-04 -3.143772648E-01 -9.954414546E-03 -3.958444707E-01 
         6  3.958444707E-01 -9.954414546E-03 -3.143772648E-01 -7.986025215E-03 -4.339830620E-04  1.419117867E-02  1.629141047E-02 -3.300075280E-03 -3.143772648E-01 -9.954414546E-03  3.958444707E-01 
         7 -3.961620472E-01  1.389665431E-02 -3.138272062E-01 -7.709036950E-03  1.117479791E-06 -1.356432745E-02  1.560350338E-02  2.067304645E-03 -3.138272062E-01  1.389665431E-02 -3.961620472E-01 
         8  3.961620472E-01  1.389665431E-02 -3.138272062E-01 -8.300307655E-03 -5.487854992E-04  1.439673388E-02  1.663440332E-02 -1.131455382E-02 -3.138272062E-01  1.389665431E-02  3.961620472E-01 
         9 -3.965840809E-01 -1.779950249E-02 -3.130962224E-01 -8.025004842E-03 -4.184035170E-04 -1.435410024E-02  1.645243132E-02  3.128907125E-03 -3.130962224E-01 -1.779950249E-02 -3.965840809E-01 
        10  3.965840809E-01 -1.779950249E-02 -3.130962224E-01 -8.560797591E-03 -2.455139582E-04  1.517215392E-02  1.742695950E-02  5.987800618E-03 -3.130962224E-01 -1.779950249E-02  3.965840809E-01 
        11 -3.971093755E-01  2.165189605E-02 -3.121863856E-01 -7.877296073E-03 -2.038995432E-04 -1.370526901E-02  1.581212522E-02 -7.697842301E-03 -3.121863856E-01  2.165189605E-02 -3.971093755E-01 
        12  3.971093755E-01  2.165189605E-02 -3.121863856E-01 -9.054891867E-03 -2.893348367E-04  1.583221824E-02  1.824926378E-02 -2.684164826E-03 -3.121863856E-01  2.165189605E-02  3.971093755E-01 
        13 -3.895261675E-01  1.996539108E-03 -3.114648871E-01 -8.006855462E-03 -1.846175246E-04 -1.382507029E-02  1.598142450E-02 -2.932287532E-02 -3.114648871E-01  1.996539108E-03 -3.895261675E-01 
        14  3.895261675E-01  1.996539108E-03 -3.114648871E-01 -7.491858048E-03 -6.143355739E-04  1.292610212E-02  1.495669005E-02 -1.766101932E-02 -3.114648871E-01  1.996539108E-03  3.895261675E-01 
        15 -3.896324276E-01 -5.983957916E-03 -3.112808391E-01 -8.424926560E-03 -4.442357212E-04 -1.461564610E-02  1.687851305E-02 -2.245306354E-02 -3.112808391E-01 -5.983957916E-03 -3.896324276E-01 
        16  3.896324276E-01 -5.983957916E-03 -3.112808391E-01 -7.145280264E-03 -4.577758698E-04  1.243100778E-02  1.434831251E-02 -2.175589945E-02 -3.112808391E-01 -5.983957916E-03  3.896324276E-01 
        17 -3.977364419E-01 -2.544291496E-02 -3.111002746E-01 -8.812278580E-03 -7.600296199E-04 -1.605976328E-02  1.833699551E-02  3.349011950E-03 -3.111002746E-01 -2.544291496E-02 -3.977364419E-01 
        18  3.977364419E-01 -2.544291496E-02 -3.111002746E-01 -9.375837147E-03 -3.188451050E-04  1.684781201E-02  1.928889181E-02  4.749551990E-03 -3.111002746E-01 -2.544291496E-02  3.977364419E-01 
        19 -3.898446467E-01  9.954414546E-03 -3.109132648E-01 -6.526889009E-03  2.699575437E-05 -1.132512585E-02  1.307428736E-02 -1.672845788E-02 -3.109132648E-01  9.954414546E-03 -3.898446467E-01 
        20  3.898446467E-01  9.954414546E-03 -3.109132648E-01 -6.759212708E-03 -5.922666466E-04  1.159400444E-02  1.344013991E-02 -2.817817623E-02 -3.109132648E-01  9.954414546E-03  3.898446467E-01 
        21 -3.901622232E-01 -1.389665431E-02 -3.103632062E-01 -6.848413752E-03 -3.610485504E-04 -1.197725809E-02  1.380390818E-02 -1.621392470E-03 -3.103632062E-01 -1.389665431E-02 -3.901622232E-01 
        22  3.901622232E-01 -1.389665431E-02 -3.103632062E-01 -6.715425514E-03 -3.453590373E-04  1.176147554E-02  1.354994133E-02 -1.816779529E-02 -3.103632062E-01 -1.389665431E-02  3.901622232E-01 
        23 -3.984635027E-01  2.916181316E-02 -3.098409683E-01 -8.445881317E-03 -2.386166560E-04 -1.466959157E-02  1.693145034E-02 -1.069414379E-02 -3.098409683E-01  2.916181316E-02 -3.984635027E-01 
        24  3.984635027E-01  2.916181316E-02 -3.098409683E-01 -9.788585278E-03  1.457287726E-05  1.721757535E-02  1.980964665E-02 -2.076284923E-02 -3.098409683E-01  2.916181316E-02  3.984635027E-01 
        25 -3.905842569E-01  1.779950249E-02 -3.096322224E-01 -7.173314374E-03 -7.965335514E-05 -1.238489029E-02  1.431693057E-02 -1.721134249E-02 -3.096322224E-01  1.779950249E-02 -3.905842569E-01 
        26  3.905842569E-01  1.779950249E-02 -3.096322224E-01 -7.303035779E-03 -5.708074615E-04  1.239154437E-02  1.440313155E-02 -2.040137767E-02 -3.096322224E-01  1.779950249E-02  3.905842569E-01 
        27 -3.911091483E-01 -2.165189605E-02 -3.087221528E-01 -7.025553994E-03 -5.615956369E-04 -1.251944040E-02  1.437047609E-02 -2.043029477E-04 -3.087221528E-01 -2.165189605E-02 -3.911091483E-01 
        28  3.911091489E-01 -2.165189605E-02 -3.087221531E-01 -7.442608160E-03 -2.818474817E-04  1.310943622E-02  1.508134927E-02 -1.124151536E-02 -3.087221531E-01 -2.165189605E-02  3.911091489E-01 
        29 -3.992884970E-01 -3.279804903E-02 -3.084120363E-01 -8.359437669E-03 -9.643752981E-04 -1.571015437E-02  1.782801788E-02 -3.806390711E-03 -3.084120363E-01 -3.279804903E-02 -3.992884970E-01 
        30  3.992884970E-01 -3.279804903E-02 -3.084120363E-01 -1.070871868E-02 -3.915529045E-04  1.919775410E-02  2.199041872E-02 -1.749719539E-03 -3.084120363E-01 -3.279804903E-02  3.992884970E-01 
        31  3.843311592E-01  7.621264178E-03 -3.080479500E-01 -6.100552695E-03 -6.019418199E-04  1.041408387E-02  1.208632862E-02 -2.981578586E-02 -3.080479500E-01  7.621264178E-03  3.843311592E-01 
        32 -3.835021102E-01 -1.996539108E-03 -3.079868960E-01 -8.111506191E-03 -3.424859917E-04 -1.406109719E-02  1.623867646E-02 -8.441805957E-03 -3.079868960E-01 -1.996539108E-03 -3.835021102E-01 
        33  3.858677374E-01  1.411198055E-02 -3.078365258E-01 -6.258306725E-03 -7.735910323E-04  1.050223478E-02  1.225219294E-02 -2.540783014E-02 -3.078365258E-01  1.411198055E-02  3.858677374E-01 
        34 -3.836059938E-01  5.983957916E-03 -3.078014759E-01 -6.521731604E-03 -1.405295861E-04 -1.128652844E-02  1.303973554E-02 -1.406935627E-02 -3.078014759E-01  5.983957916E-03 -3.836059938E-01 
        35 -3.917154174E-01  2.544291496E-02 -3.076240345E-01 -7.655092346E-03 -2.605975465E-04 -1.312863582E-02  1.520229785E-02 -3.005756234E-02 -3.076240345E-01  2.544291496E-02 -3.917154174E-01 
        36  3.917153871E-01  2.544291496E-02 -3.076240170E-01 -8.128409303E-03 -1.286024877E-04  1.401011629E-02  1.620269421E-02 -2.094240788E-02 -3.076240170E-01  2.544291496E-02  3.917153871E-01 
        37  3.827084492E-01 -1.072506780E-03 -3.075505113E-01 -6.890662786E-03 -4.533884805E-04  1.194059318E-02  1.380390296E-02 -1.765760719E-02 -3.075505113E-01 -1.072506780E-03  3.827084492E-01 
        38 -3.838188019E-01 -9.954414546E-03 -3.074342417E-01 -7.447467963E-03 -4.359149759E-04 -1.300162621E-02  1.499239554E-02 -9.274379766E-03 -3.074342417E-01 -9.954414546E-03 -3.838188019E-01 
        39  3.838189030E-01 -9.954414546E-03 -3.074343000E-01 -6.216423700E-03 -4.420662902E-04  1.094379377E-02  1.260341282E-02 -2.777800638E-02 -3.074343000E-01 -9.954414546E-03  3.838189030E-01 
        40 -3.841376463E-01  1.389665431E-02 -3.068849151E-01 -6.043154315E-03 -1.816691411E-05 -1.044642205E-02  1.207247773E-02 -2.496929593E-02 -3.068849151E-01  1.389665431E-02 -3.841376463E-01 
        41 -4.002090862E-01  3.634131527E-02 -3.068175290E-01 -9.887570688E-03 -4.452679646E-04 -1.690696527E-02  1.959325310E-02  3.387868744E-03 -3.068175290E-01  3.634131527E-02 -4.002090862E-01 
        42  4.002090862E-01  3.634131527E-02 -3.068175290E-01 -9.987656623E-03 -2.034253026E-04  1.741844579E-02  2.008272609E-02 -1.584460998E-02 -3.068175290E-01  3.634131527E-02  4.002090862E-01 
        43 -3.924432446E-01 -2.916181316E-02 -3.063651707E-01 -7.827206086E-03 -6.454366898E-04 -1.409518546E-02  1.613867836E-02  3.630438323E-03 -3.063651707E-01 -2.916181316E-02 -3.924432446E-01 
        44  3.924432737E-01 -2.916181316E-02 -3.063651875E-01 -8.400090382E-03 -4.995089924E-04  1.501668708E-02  1.721641600E-02 -1.627043799E-03 -3.063651875E-01 -2.916181316E-02  3.924432737E-01 
        45 -3.845657714E-01 -1.779910830E-02 -3.061575594E-01 -6.334059599E-03 -5.000663312E-04 -1.116924812E-02  1.285308114E-02 -5.560371893E-03 -3.061575594E-01 -1.779910830E-02 -3.845657714E-01 
        46  3.845658194E-01 -1.779910886E-02 -3.061575869E-01 -6.849811398E-03 -2.782915837E-04  1.203069998E-02  1.384976813E-02 -2.508290274E-02 -3.061575869E-01 -1.779910886E-02  3.845658194E-01 
        47 -3.850892824E-01  2.163150366E-02 -3.052536781E-01 -7.112323990E-03 -2.923938332E-04 -1.217148093E-02  1.410276444E-02 -2.603102078E-02 -3.052536781E-01  2.163150366E-02 -3.850892824E-01 
        48 -4.012226608E-01 -3.978156811E-02 -3.050619663E-01 -8.653998520E-03 -8.232896456E-04 -1.625489216E-02  1.845060858E-02 -2.169488208E-02 -3.050619663E-01 -3.978156811E-02 -4.012226608E-01 
        49  4.012226608E-01 -3.978156811E-02 -3.050619663E-01 -9.992673437E-03  4.844365764E-05  1.762329346E-02  2.030650277E-02 -1.606474823E-02 -3.050619663E-01 -3.978156811E-02  4.012226608E-01 
        50  3.789364200E-01  6.928807213E-03 -3.050112239E-01 -6.240411108E-03 -4.079449764E-04  1.084590507E-02  1.252812990E-02 -1.501010041E-02 -3.050112239E-01  6.928807213E-03  3.789364200E-01 
        51  3.844226477E-01  2.128371207E-02 -3.049887060E-01 -6.772608736E-03 -3.991084268E-04  1.147924132E-02  1.334244340E-02 -1.426049959E-02 -3.049887060E-01  2.128371207E-02  3.844226477E-01 
        52 -3.932799415E-01  3.279804903E-02 -3.049429952E-01 -8.587753299E-03 -3.371145561E-04 -1.455465383E-02  1.690611326E-02 -2.548710871E-02 -3.049429952E-01  3.279804903E-02 -3.932799415E-01 
        53  3.932799403E-01  3.279804903E-02 -3.049429945E-01 -8.086499421E-03 -1.167169045E-04  1.389400876E-02  1.608013306E-02 -2.816619642E-02 -3.049429945E-01  3.279804903E-02  3.932799403E-01 
        54  3.805803872E-01  1.373839083E-02 -3.048653851E-01 -6.087092486E-03 -3.951416136E-04  1.039106794E-02  1.205386259E-02 -1.930572974E-02 -3.048653851E-01  1.373839083E-02  3.805803872E-01 
        55  3.802616447E-01 -1.337210348E-02 -3.047590822E-01 -6.594965995E-03 -5.340900677E-04  1.164782134E-02  1.340941466E-02 -2.520653877E-02 -3.047590822E-01 -1.337210348E-02  3.802616447E-01 
        56 -3.769855327E-01  2.971477449E-03 -3.041872416E-01 -7.236765205E-03 -3.520672142E-04 -1.254414867E-02  1.448920677E-02 -3.491890237E-03 -3.041872416E-01  2.971477449E-03 -3.769855327E-01 
        57 -3.772201425E-01 -5.173639278E-03 -3.041843965E-01 -7.845204902E-03 -5.261227374E-04 -1.370571095E-02  1.581094865E-02 -6.382363690E-03 -3.041843965E-01 -5.173639278E-03 -3.772201425E-01 
        58 -3.857683864E-01 -2.546042348E-02 -3.041832210E-01 -6.711180236E-03 -3.737240055E-04 -1.183968751E-02  1.361865548E-02 -1.026762913E-02 -3.041832210E-01 -2.546042348E-02 -3.857683864E-01 
        59  3.857682371E-01 -2.546037582E-02 -3.041831546E-01 -7.504862124E-03 -3.878120389E-04  1.326326869E-02  1.524783220E-02 -8.023468921E-03 -3.041831546E-01 -2.546037582E-02  3.857682371E-01 
        60  3.765254175E-01  3.682192690E-04 -3.039885478E-01 -6.783970886E-03 -2.997538778E-04  1.179533056E-02  1.362308325E-02 -2.133569557E-02 -3.039885478E-01  3.682192690E-04  3.765254175E-01 
        61 -3.776392519E-01  1.018056630E-02 -3.038311033E-01 -6.193926331E-03 -3.422506746E-04 -1.064889259E-02  1.232812674E-02 -3.597395381E-03 -3.038311033E-01  1.018056630E-02 -3.776392519E-01 
        62  3.768010913E-01 -6.994808220E-03 -3.037712864E-01 -6.604717074E-03 -2.031732917E-04  1.153510463E-02  1.330730444E-02 -1.532882959E-02 -3.037712864E-01 -6.994808220E-03  3.768010913E-01 
        63 -3.941770865E-01 -3.634131527E-02 -3.033349524E-01 -7.544454369E-03 -8.757250291E-04 -1.409642155E-02  1.601770256E-02 -2.055523150E-02 -3.033349524E-01 -3.634131527E-02 -3.941770865E-01 
        64  3.941770864E-01 -3.634131527E-02 -3.033349523E-01 -8.570657666E-03 -3.647157681E-05  1.481124173E-02  1.713153177E-02 -2.196866710E-02 -3.033349523E-01 -3.634131527E-02  3.941770864E-01 
