nodenumber     x-coordinate     y-coordinate     z-coordinate     z-wall-shear     y-wall-shear     x-wall-shear       wall-shear         pressure     z-coordinate     y-coordinate     x-coordinate 
         1 -3.955259915E-01 -1.996539108E-03 -3.149288871E-01 -3.641704652E-03 -2.502722955E-04 -6.387070839E-03  7.363435858E-03 -1.016139860E-02 -3.149288871E-01 -1.996539108E-03 -3.955259915E-01 
         2  3.955259915E-01 -1.996539108E-03 -3.149288871E-01 -3.673461447E-03  1.377000841E-05  6.456980719E-03  7.429870433E-03 -3.393764493E-03 -3.149288871E-01 -1.996539108E-03  3.955259915E-01 
         3 -3.956322516E-01  5.983957916E-03 -3.147448391E-01 -3.265521573E-03  5.454238025E-06 -5.736371855E-03  6.602528308E-03 -5.166503090E-03 -3.147448391E-01  5.983957916E-03 -3.956322516E-01 
         4  3.956322516E-01  5.983957916E-03 -3.147448391E-01 -3.404217300E-03 -5.188827233E-05  5.958747357E-03  6.864432126E-03 -4.534733086E-03 -3.147448391E-01  5.983957916E-03  3.956322516E-01 
         5 -3.958444707E-01 -9.954414546E-03 -3.143772648E-01 -3.398550346E-03 -2.077998760E-04 -6.002249137E-03  6.907626714E-03 -4.876434975E-03 -3.143772648E-01 -9.954414546E-03 -3.958444707E-01 
         6  3.958444707E-01 -9.954414546E-03 -3.143772648E-01 -3.608221053E-03 -1.828775235E-05  6.357739349E-03  7.311068973E-03 -2.388581933E-03 -3.143772648E-01 -9.954414546E-03  3.958444707E-01 
         7 -3.961620472E-01  1.389665431E-02 -3.138272062E-01 -3.499889421E-03  1.520071639E-04 -6.230051630E-03  7.148610215E-03 -1.001353774E-03 -3.138272062E-01  1.389665431E-02 -3.961620472E-01 
         8  3.961620472E-01  1.389665431E-02 -3.138272062E-01 -3.185227638E-03 -2.139553634E-04  5.507934293E-03  6.367206426E-03 -6.328294142E-03 -3.138272062E-01  1.389665431E-02  3.961620472E-01 
         9 -3.965840809E-01 -1.779950249E-02 -3.130962224E-01 -3.612785888E-03 -2.218986277E-05 -6.392166453E-03  7.344582403E-03 -8.300652703E-04 -3.130962224E-01 -1.779950249E-02 -3.965840809E-01 
        10  3.965840809E-01 -1.779950249E-02 -3.130962224E-01 -4.127099952E-03  1.497793733E-04  7.182789982E-03  8.288635420E-03  6.723234565E-04 -3.130962224E-01 -1.779950249E-02  3.965840809E-01 
        11 -3.971093755E-01  2.165189605E-02 -3.121863856E-01 -3.519305417E-03  3.344351991E-05 -6.196805099E-03  7.128573935E-03 -5.935353658E-03 -3.121863856E-01  2.165189605E-02 -3.971093755E-01 
        12  3.971093755E-01  2.165189605E-02 -3.121863856E-01 -3.407973340E-03  8.176655078E-05  6.066602360E-03  6.964432668E-03 -4.693582875E-03 -3.121863856E-01  2.165189605E-02  3.971093755E-01 
        13 -3.895261675E-01  1.996539108E-03 -3.114648871E-01 -3.183390852E-03 -7.487817984E-05 -5.496338803E-03  6.355361134E-03 -1.432335252E-02 -3.114648871E-01  1.996539108E-03 -3.895261675E-01 
        14  3.895261675E-01  1.996539108E-03 -3.114648871E-01 -3.310127321E-03 -1.131342630E-04  5.723646178E-03  6.614721587E-03 -7.992217126E-03 -3.114648871E-01  1.996539108E-03  3.895261675E-01 
        15 -3.896324276E-01 -5.983957916E-03 -3.112808391E-01 -3.228350474E-03 -2.825883504E-04 -5.615541234E-03  6.485997845E-03 -1.444774768E-02 -3.112808391E-01 -5.983957916E-03 -3.896324276E-01 
        16  3.896324276E-01 -5.983957916E-03 -3.112808391E-01 -3.098941815E-03 -7.035743759E-05  5.368743046E-03  6.200691652E-03 -8.146253421E-03 -3.112808391E-01 -5.983957916E-03  3.896324276E-01 
        17 -3.977364419E-01 -2.544291496E-02 -3.111002746E-01 -3.855352532E-03 -3.255773965E-04 -7.033058127E-03  8.028440356E-03 -9.051890763E-04 -3.111002746E-01 -2.544291496E-02 -3.977364419E-01 
        18  3.977364419E-01 -2.544291496E-02 -3.111002746E-01 -4.536506555E-03  6.556776165E-05  8.002430278E-03  9.204585303E-03  1.843187411E-03 -3.111002746E-01 -2.544291496E-02  3.977364419E-01 
        19 -3.898446467E-01  9.954414546E-03 -3.109132648E-01 -2.882312129E-03  1.458861320E-04 -5.046084458E-03  5.817224881E-03 -8.365602098E-03 -3.109132648E-01  9.954414546E-03 -3.898446467E-01 
        20  3.898446467E-01  9.954414546E-03 -3.109132648E-01 -2.809635340E-03 -1.278524793E-04  4.841602337E-03  5.601138705E-03 -1.373868916E-02 -3.109132648E-01  9.954414546E-03  3.898446467E-01 
        21 -3.901622232E-01 -1.389665431E-02 -3.103632062E-01 -3.006812082E-03 -8.078300580E-05 -5.229449761E-03  6.036055886E-03 -7.307784701E-03 -3.103632062E-01 -1.389665431E-02 -3.901622232E-01 
        22  3.901622232E-01 -1.389665431E-02 -3.103632062E-01 -3.212373330E-03 -5.570144363E-06  5.567863016E-03  6.429176596E-03 -7.404102958E-03 -3.103632062E-01 -1.389665431E-02  3.901622232E-01 
        23 -3.984635027E-01  2.916181316E-02 -3.098409683E-01 -3.637982435E-03 -3.138439465E-05 -6.382951337E-03  7.347878373E-03 -5.830367740E-03 -3.098409683E-01  2.916181316E-02 -3.984635027E-01 
        24  3.984635027E-01  2.916181316E-02 -3.098409683E-01 -3.495041468E-03  2.753986857E-04  6.356206317E-03  7.260777073E-03 -1.085698895E-02 -3.098409683E-01  2.916181316E-02  3.984635027E-01 
