cellnumber     x-coordinate     y-coordinate     y-wall-shear     x-wall-shear       wall-shear velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1  1.388888899E-02  2.000000000E+00 -0.000000000E+00 -9.990850458E-08  9.990850458E-08  1.004808655E-04  0.000000000E+00  1.004808655E-04 -1.461070980E-07  1.986110449E+00  1.388900355E-02 
         2  4.166666791E-02  2.000000000E+00 -0.000000000E+00 -8.207992153E-08  8.207991442E-08  1.004808655E-04  0.000000000E+00  1.004808655E-04 -7.141247238E-08  1.986108899E+00  4.166651890E-02 
         3  6.944444776E-02  2.000000000E+00 -0.000000000E+00 -5.356611155E-08  5.356611155E-08  1.004808655E-04  0.000000000E+00  1.004808655E-04 -4.453999836E-08  1.986107469E+00  6.944403797E-02 
         4  9.722222388E-02  2.000000000E+00 -0.000000000E+00 -4.130206577E-08  4.130206577E-08  1.004808655E-04  0.000000000E+00  1.004808655E-04 -2.716879699E-08  1.986106038E+00  9.722155333E-02 
         5  1.250000000E-01  2.000000000E+00 -0.000000000E+00 -3.187892617E-08  3.187892617E-08  1.004808655E-04  0.000000000E+00  1.004808655E-04 -1.908915870E-08  1.986105204E+00  1.249986067E-01 
         6  1.527777910E-01  2.000000000E+00 -0.000000000E+00 -2.623778528E-08  2.623778705E-08  1.004808655E-04  0.000000000E+00  1.004808655E-04 -1.364788460E-08  1.986104965E+00  1.527756155E-01 
         7  1.805555522E-01  2.000000000E+00 -0.000000000E+00 -2.213088379E-08  2.213088202E-08  1.004808655E-04  0.000000000E+00  1.004808655E-04 -1.039316544E-08  1.986104727E+00  1.805526167E-01 
         8  2.083333433E-01  2.000000000E+00 -0.000000000E+00 -1.925047854E-08  1.925047854E-08  1.004808655E-04  0.000000000E+00  1.004808655E-04 -8.147543085E-09  1.986104488E+00  2.083296180E-01 
         9  2.361111045E-01  2.000000000E+00 -1.249000903E-16 -1.707698516E-08  1.707698516E-08  1.004808655E-04  0.000000000E+00  1.004808655E-04 -6.581882595E-09  1.986104012E+00  2.361066490E-01 
        10  2.638888955E-01  2.000000000E+00 -1.249000903E-16 -1.542430539E-08  1.542430539E-08  1.004808655E-04  0.000000000E+00  1.004808655E-04 -5.418271609E-09  1.986103058E+00  2.638835013E-01 
        11  2.916666865E-01  2.000000000E+00 -0.000000000E+00 -1.413447848E-08  1.413447848E-08  1.004808655E-04  0.000000000E+00  1.004808655E-04 -4.530114950E-09  1.986102223E+00  2.916603684E-01 
        12  3.194444478E-01  2.000000000E+00 -0.000000000E+00 -1.312216114E-08  1.312216114E-08  1.004808655E-04  0.000000000E+00  1.004808655E-04 -3.825390671E-09  1.986101389E+00  3.194372058E-01 
        13  3.472222090E-01  2.000000000E+00 -0.000000000E+00 -1.232526614E-08  1.232526525E-08  1.004808655E-04  0.000000000E+00  1.004808655E-04 -3.248065816E-09  1.986101151E+00  3.472138047E-01 
