cellnumber     x-coordinate     y-coordinate     y-wall-shear     x-wall-shear       wall-shear velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1 -3.455578685E-01  1.036102891E+00  1.995793644E-21 -2.695498655E-07  2.695498655E-07  3.014425967E-04  0.000000000E+00  3.014425967E-04 -3.346044712E-07  1.021533005E+00 -3.484409594E-01 
         2 -3.155093789E-01  1.036102891E+00 -0.000000000E+00 -2.082839331E-07  2.082839331E-07  3.014425967E-04  0.000000000E+00  3.014425967E-04 -1.387850274E-07  1.021270764E+00 -3.181436613E-01 
         3 -2.854608893E-01  1.036102891E+00 -0.000000000E+00 -1.305534863E-07  1.305534863E-07  3.014425967E-04  0.000000000E+00  3.014425967E-04 -8.199677979E-08  1.021008523E+00 -2.878463697E-01 
         4 -2.554123700E-01  1.036102891E+00 -0.000000000E+00 -1.030989189E-07  1.030989189E-07  3.014425967E-04  0.000000000E+00  3.014425967E-04 -4.736157333E-08  1.020746283E+00 -2.575490841E-01 
         5 -2.253638953E-01  1.036102891E+00 -0.000000000E+00 -8.013941111E-08  8.013941111E-08  3.014425967E-04  0.000000000E+00  3.014425967E-04 -3.270924518E-08  1.020477109E+00 -2.272408529E-01 
         6 -1.953153908E-01  1.036102891E+00 -0.000000000E+00 -6.654933468E-08  6.654933468E-08  3.014425967E-04  0.000000000E+00  3.014425967E-04 -2.358281245E-08  1.020208262E+00 -1.969228581E-01 
         7 -1.652669013E-01  1.036102891E+00 -0.000000000E+00 -5.691162929E-08  5.691162929E-08  3.014425967E-04  0.000000000E+00  3.014425967E-04 -1.871931758E-08  1.019939415E+00 -1.666048718E-01 
         8 -1.352184117E-01  1.036102891E+00 -0.000000000E+00 -5.033236535E-08  5.033236535E-08  3.014425967E-04  0.000000000E+00  3.014425967E-04 -1.569367386E-08  1.019670567E+00 -1.362868938E-01 
         9 -1.051699072E-01  1.036102891E+00 -0.000000000E+00 -4.562571770E-08  4.562571770E-08  3.014425967E-04  0.000000000E+00  3.014425967E-04 -1.368670902E-08  1.019430447E+00 -1.059704607E-01 
        10 -7.512141764E-02  1.036102891E+00 -0.000000000E+00 -4.234646848E-08  4.234646848E-08  3.014425967E-04  0.000000000E+00  3.014425967E-04 -1.213055165E-08  1.019223012E+00 -7.563672042E-02 
        11 -4.507292062E-02  1.036102891E+00 -0.000000000E+00 -4.012179753E-08  4.012179753E-08  3.014425967E-04  0.000000000E+00  3.014425967E-04 -1.071742784E-08  1.019015577E+00 -4.530299373E-02 
        12 -1.502442639E-02  1.036102891E+00 -2.868953363E-22 -3.882312260E-08  3.882312260E-08  3.014425967E-04  0.000000000E+00  3.014425967E-04 -9.254425409E-09  1.018808142E+00 -1.496928013E-02 
        13  1.502406877E-02  1.036102891E+00 -0.000000000E+00 -3.826640280E-08  3.826640280E-08  3.014425967E-04  0.000000000E+00  3.014425967E-04 -7.501329303E-09  1.018813935E+00  1.529955597E-02 
        14  4.507256299E-02  1.036102891E+00 -0.000000000E+00 -3.860970292E-08  3.860970292E-08  3.014425967E-04  0.000000000E+00  3.014425967E-04 -5.321743249E-09  1.019031971E+00  4.562639246E-02 
        15  7.512106001E-02  1.036102891E+00 -0.000000000E+00 -3.968531180E-08  3.968531180E-08  3.014425967E-04  0.000000000E+00  3.014425967E-04 -2.538455676E-09  1.019250006E+00  7.595324132E-02 
        16  1.051695496E-01  1.036102891E+00 -0.000000000E+00 -4.175734558E-08  4.175734558E-08  3.014425967E-04  0.000000000E+00  3.014425967E-04  1.215049994E-09  1.019468042E+00  1.062801030E-01 
        17  1.352180541E-01  1.036102891E+00 -0.000000000E+00 -4.504632268E-08  4.504632268E-08  3.014425967E-04  0.000000000E+00  3.014425967E-04  6.108571415E-09  1.019718829E+00  1.365839780E-01 
        18  1.652665436E-01  1.036102891E+00 -0.000000000E+00 -4.989059224E-08  4.989059224E-08  3.014425967E-04  0.000000000E+00  3.014425967E-04  1.287218813E-08  1.019994395E+00  1.668829700E-01 
        19  1.953150332E-01  1.036102891E+00 -0.000000000E+00 -5.762533761E-08  5.762533761E-08  3.014425967E-04  0.000000000E+00  3.014425967E-04  2.218382982E-08  1.020269962E+00  1.971819662E-01 
        20  2.253635228E-01  1.036102891E+00 -0.000000000E+00 -6.850455458E-08  6.850455458E-08  3.014425967E-04  0.000000000E+00  3.014425967E-04  3.711769307E-08  1.020545529E+00  2.274809668E-01 
        21  2.554120421E-01  1.036102891E+00 -0.000000000E+00 -8.973648954E-08  8.973648954E-08  3.014425967E-04  0.000000000E+00  3.014425967E-04  5.842800680E-08  1.020811308E+00  2.577701224E-01 
        22  2.854605317E-01  1.036102891E+00 -0.000000000E+00 -1.128579798E-07  1.128579798E-07  3.014425967E-04  0.000000000E+00  3.014425967E-04  1.047599992E-07  1.021056226E+00  2.880410887E-01 
        23  3.155090213E-01  1.036102891E+00 -0.000000000E+00 -1.949648951E-07  1.949648951E-07  3.014425967E-04  0.000000000E+00  3.014425967E-04  1.746894346E-07  1.021301145E+00  3.183120586E-01 
        24  3.455575109E-01  1.036102891E+00 -0.000000000E+00 -2.605708032E-07  2.605708032E-07  3.014425967E-04  0.000000000E+00  3.014425967E-04  3.845472153E-07  1.021546063E+00  3.485830322E-01 
