nodenumber     x-coordinate     y-coordinate         pressure velocity-magnitude       y-velocity       x-velocity     y-coordinate     x-coordinate 
         1  8.499999642E-01  0.000000000E+00  1.096374636E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  8.499999642E-01 
         2  8.500000238E-01  7.751937956E-03  1.096794033E-08  3.874399226E-06  6.313801038E-09 -3.874392860E-06  7.751937956E-03  8.500000238E-01 
         3  8.499999642E-01  1.550387591E-02  1.098040237E-08  7.548458598E-06  1.899294411E-08 -7.548431768E-06  1.550387591E-02  8.499999642E-01 
         4  8.499999642E-01  2.325581387E-02  1.099526337E-08  1.103151772E-05  3.839889473E-08 -1.103144405E-05  2.325581387E-02  8.499999642E-01 
         5  8.499999642E-01  3.100775182E-02  1.100759661E-08  1.433362650E-05  6.426548538E-08 -1.433347006E-05  3.100775182E-02  8.499999642E-01 
         6  8.499999642E-01  3.875968978E-02  1.101766944E-08  1.746448106E-05  9.563666481E-08 -1.746419366E-05  3.875968978E-02  8.499999642E-01 
         7  8.499999642E-01  4.651162773E-02  1.102515412E-08  2.043357381E-05  1.319449439E-07 -2.043310451E-05  4.651162773E-02  8.499999642E-01 
         8  8.499999642E-01  5.426356569E-02  1.103009772E-08  2.325014793E-05  1.725836682E-07 -2.324944217E-05  5.426356569E-02  8.499999642E-01 
         9  8.499999642E-01  6.201550364E-02  1.103232972E-08  2.592324381E-05  2.170802702E-07 -2.592224519E-05  6.201550364E-02  8.499999642E-01 
        10  8.499999642E-01  6.976743788E-02  1.103176928E-08  2.846169991E-05  2.650090209E-07 -2.846033931E-05  6.976744533E-02  8.499999642E-01 
        11  8.499999642E-01  7.751937956E-02  1.102829206E-08  3.087415826E-05  3.160300253E-07 -3.087236837E-05  7.751937956E-02  8.499999642E-01 
        12  8.499999642E-01  8.527131379E-02  1.102177194E-08  3.316908260E-05  3.698639830E-07 -3.316679795E-05  8.527132124E-02  8.499999642E-01 
        13  8.499999642E-01  9.302325547E-02  1.101208369E-08  3.535475480E-05  4.262980156E-07 -3.535190262E-05  9.302325547E-02  8.499999642E-01 
        14  8.499999642E-01  1.007751897E-01  1.099908875E-08  3.743928755E-05  4.851798963E-07 -3.743579146E-05  1.007751971E-01  8.499999642E-01 
        15  8.499999642E-01  1.085271314E-01  1.098264235E-08  3.943061893E-05  5.464164019E-07 -3.942639887E-05  1.085271314E-01  8.499999642E-01 
        16  8.499999642E-01  1.162790656E-01  1.096258728E-08  4.133651601E-05  6.099681400E-07 -4.133149196E-05  1.162790731E-01  8.499999642E-01 
        17  8.499999642E-01  1.240310073E-01  1.093876456E-08  4.316454942E-05  6.758472750E-07 -4.315863407E-05  1.240310073E-01  8.499999642E-01 
        18  8.499999642E-01  1.317829490E-01  1.091101431E-08  4.492214794E-05  7.441163916E-07 -4.491524669E-05  1.317829490E-01  8.499999642E-01 
        19  8.499999642E-01  1.395348758E-01  1.087916246E-08  4.661653293E-05  8.148867892E-07 -4.660855120E-05  1.395348907E-01  8.499999642E-01 
