nodenumber     x-coordinate     y-coordinate     z-coordinate     z-wall-shear     y-wall-shear     x-wall-shear       wall-shear         pressure     z-coordinate     y-coordinate     x-coordinate 
         1 -3.005391763E-01 -1.996539108E-03 -4.065676049E-01 -3.369294983E-03 -5.338820534E-04 -3.423236842E-03  4.845407088E-03 -6.525768202E-03 -4.065676049E-01 -1.996539108E-03 -3.005391763E-01 
         2  3.005391763E-01 -1.996539108E-03 -4.065676049E-01 -2.526642923E-03 -5.287981081E-04  2.565696149E-03  3.642639681E-03 -5.944342266E-03 -4.065676049E-01 -1.996539108E-03  3.005391763E-01 
         3 -3.006894509E-01  5.983957916E-03 -4.064173303E-01 -2.765657194E-03 -4.370821593E-04 -2.740640683E-03  3.927338469E-03 -3.540392831E-03 -4.064173303E-01  5.983957916E-03 -3.006894509E-01 
         4  3.006894509E-01  5.983957916E-03 -4.064173303E-01 -2.511174828E-03 -5.690472186E-04  2.477028238E-03  3.575039879E-03 -3.294797032E-03 -4.064173303E-01  5.983957916E-03  3.006894509E-01 
         5 -3.009895740E-01 -9.954414546E-03 -4.061172072E-01 -2.864417268E-03 -4.199023785E-04 -2.955765340E-03  4.150748627E-03 -6.789231273E-03 -4.061172072E-01 -9.954414546E-03 -3.009895740E-01 
         6  3.009895740E-01 -9.954414546E-03 -4.061172072E-01 -2.462342620E-03 -2.827104867E-04  2.531337635E-03  3.544809872E-03 -6.082943613E-03 -4.061172072E-01 -9.954414546E-03  3.009895740E-01 
         7 -3.014386950E-01  1.389665431E-02 -4.056680862E-01 -3.236770301E-03 -1.766865820E-04 -3.243467582E-03  4.594335453E-03 -3.589956811E-06 -4.056680862E-01  1.389665431E-02 -3.014386950E-01 
         8  3.014386950E-01  1.389665431E-02 -4.056680862E-01 -2.862993033E-03 -2.129850080E-04  2.850727043E-03  4.050718171E-03 -3.879529704E-04 -4.056680862E-01  1.389665431E-02  3.014386950E-01 
         9 -3.020355407E-01 -1.779950249E-02 -4.050712405E-01 -2.390136968E-03  1.868847937E-05 -2.393887930E-03  3.391632635E-03 -6.930135532E-03 -4.050712405E-01 -1.779950249E-02 -3.020355407E-01 
        10  3.020355407E-01 -1.779950249E-02 -4.050712405E-01 -2.510860082E-03 -2.031868320E-04  2.612242159E-03  3.631574772E-03 -3.906230650E-03 -4.050712405E-01 -1.779950249E-02  3.020355407E-01 
        11 -3.027784194E-01  2.165189605E-02 -4.043283618E-01 -3.683476681E-03  1.012213186E-04 -3.774771931E-03  5.276237612E-03  9.975896429E-04 -4.043283618E-01  2.165189605E-02 -3.027784194E-01 
        12  3.027784194E-01  2.165189605E-02 -4.043283618E-01 -3.459305221E-03 -4.498473688E-05  3.488114652E-03  4.913674342E-03  3.984078213E-04 -4.043283618E-01  2.165189605E-02  3.027784194E-01 
        13 -3.036652253E-01 -2.544291496E-02 -4.034415559E-01 -2.404099687E-03  2.454351159E-04 -2.313161210E-03  3.352722927E-03 -4.965332680E-03 -4.034415559E-01 -2.544291496E-02 -3.036652253E-01 
        14  3.036652253E-01 -2.544291496E-02 -4.034415559E-01 -2.896013680E-03 -1.324705977E-04  2.996102201E-03  4.170062671E-03 -3.144059387E-03 -4.034415559E-01 -2.544291496E-02  3.036652253E-01 
        15 -3.046934446E-01  2.916181316E-02 -4.024133366E-01 -3.342245454E-03  1.760979195E-04 -3.497951985E-03  4.841745026E-03  9.305329513E-04 -4.024133366E-01  2.916181316E-02 -3.046934446E-01 
        16  3.046934446E-01  2.916181316E-02 -4.024133366E-01 -3.500261571E-03  5.873813824E-05  3.586706950E-03  5.012743277E-03  1.094996046E-03 -4.024133366E-01  2.916181316E-02  3.046934446E-01 
        17 -2.956206954E-01  1.996539108E-03 -4.016491239E-01 -2.884202998E-03 -4.151691531E-04 -2.867653297E-03  4.099698429E-03 -9.153445985E-03 -4.016491239E-01  1.996539108E-03 -2.956206954E-01 
        18  2.956206786E-01  1.996539108E-03 -4.016491072E-01 -2.410809116E-03 -4.629120848E-04  2.389151059E-03  3.427966457E-03 -9.183222907E-03 -4.016491072E-01  1.996539108E-03  2.956206786E-01 
        19 -2.957665144E-01 -5.983957916E-03 -4.014943938E-01 -3.078422447E-03 -4.454575086E-04 -3.107763530E-03  4.407933616E-03 -1.141140807E-02 -4.014943938E-01 -5.983957916E-03 -2.957665144E-01 
        20  2.957665615E-01 -5.983957916E-03 -4.014944410E-01 -2.474872430E-03 -3.235832946E-04  2.504788872E-03  3.538083444E-03 -1.036180970E-02 -4.014944410E-01 -5.983957916E-03  2.957665615E-01 
        21 -3.058601627E-01 -3.279804903E-02 -4.012466185E-01 -2.813724376E-03 -1.149907315E-04 -2.926476682E-03  4.063043022E-03 -3.314504882E-03 -4.012466185E-01 -3.279804903E-02 -3.058601627E-01 
        22  3.058601627E-01 -3.279804903E-02 -4.012466185E-01 -2.586670071E-03 -3.139231934E-04  2.828299509E-03  3.852438017E-03 -5.754195790E-03 -4.012466185E-01 -3.279804903E-02  3.058601627E-01 
        23 -2.960645996E-01  9.954414546E-03 -4.011922328E-01 -2.613749169E-03 -2.160317868E-04 -2.579267556E-03  3.689728820E-03 -4.715089269E-03 -4.011922328E-01  9.954414546E-03 -2.960645996E-01 
        24  2.960645305E-01  9.954414546E-03 -4.011921637E-01 -2.414016860E-03 -2.475944193E-04  2.375649501E-03  3.402272771E-03 -4.891050569E-03 -4.011921637E-01  9.954414546E-03  2.960645305E-01 
        25 -2.965108953E-01 -1.389665431E-02 -4.007402865E-01 -2.621330072E-03 -1.226465365E-04 -2.648920443E-03  3.730562571E-03 -1.177417691E-02 -4.007402865E-01 -1.389665431E-02 -2.965108953E-01 
        26  2.965109603E-01 -1.389665431E-02 -4.007403515E-01 -2.319502668E-03 -2.103625764E-04  2.372286382E-03  3.326073609E-03 -1.071515231E-02 -4.007403515E-01 -1.389665431E-02  2.965109603E-01 
        27 -2.971082077E-01  1.779950249E-02 -4.001439074E-01 -3.235752345E-03  1.213106829E-05 -3.243490481E-03  4.586398753E-03 -1.277595316E-03 -4.001439074E-01  1.779950249E-02 -2.971082077E-01 
        28  2.971081604E-01  1.779950249E-02 -4.001438602E-01 -2.997637217E-03 -1.107738698E-05  2.996575143E-03  4.241050394E-03 -2.942149427E-03 -4.001438602E-01  1.779950249E-02  2.971081604E-01 
        29 -3.071620724E-01  3.634131527E-02 -3.999447088E-01 -3.178234896E-03  2.523567757E-04 -3.426923464E-03  4.684557198E-03 -3.905442515E-04 -3.999447088E-01  3.634131527E-02 -3.071620724E-01 
        30  3.071620724E-01  3.634131527E-02 -3.999447088E-01 -3.461107290E-03  9.199342016E-05  3.589374353E-03  4.989690236E-03 -3.639885792E-04 -3.999447088E-01  3.634131527E-02  3.071620724E-01 
        31 -2.978572614E-01 -2.165189605E-02 -3.994072038E-01 -2.287501241E-03  6.987052999E-05 -2.250587430E-03  3.219647287E-03 -1.213730540E-02 -3.994072038E-01 -2.165189605E-02 -2.978572614E-01 
        32  2.978572903E-01 -2.165189605E-02 -3.994072327E-01 -2.617706513E-03 -1.225428809E-04  2.663882718E-03  3.742843954E-03 -8.646315333E-03 -3.994072327E-01 -2.165189605E-02  2.978572903E-01 
        33 -2.987485978E-01  2.544291496E-02 -3.985249284E-01 -3.247176675E-03  1.313274474E-04 -3.319182571E-03  4.647942711E-03 -1.487013982E-03 -3.985249284E-01  2.544291496E-02 -2.987485978E-01 
        34  2.987485699E-01  2.544291496E-02 -3.985249006E-01 -3.071075065E-03  9.519671686E-05  3.121480927E-03  4.381666194E-03 -2.275849194E-03 -3.985249006E-01  2.544291496E-02  2.987485699E-01 
        35 -3.085954834E-01 -3.978156811E-02 -3.985112978E-01 -2.871294515E-03 -1.782076328E-04 -3.071088709E-03  4.210535068E-03 -2.110291283E-03 -3.985112978E-01 -3.978156811E-02 -3.085954834E-01 
        36  3.085954834E-01 -3.978156811E-02 -3.985112978E-01 -2.904976284E-03 -1.766734806E-04  3.107165749E-03  4.257878252E-03 -3.084961900E-03 -3.985112978E-01 -3.978156811E-02  3.085954834E-01 
        37 -2.997782397E-01 -2.916181316E-02 -3.974981318E-01 -2.869609483E-03 -4.816121241E-05 -2.901266725E-03  4.090438956E-03 -8.089828625E-03 -3.974981318E-01 -2.916181316E-02 -2.997782397E-01 
        38  2.997782420E-01 -2.916181316E-02 -3.974981341E-01 -2.605470983E-03 -3.095067345E-04  2.809377872E-03  3.865536788E-03 -9.843387820E-03 -3.974981341E-01 -2.916181316E-02  2.997782420E-01 
        39 -3.101563325E-01  4.310905577E-02 -3.969504487E-01 -2.775583939E-03  5.461271904E-04 -3.361826008E-03  4.395812803E-03 -4.587652545E-03 -3.969504487E-01  4.310905577E-02 -3.101563325E-01 
        40  3.101563325E-01  4.310905577E-02 -3.969504487E-01 -3.728262469E-03  2.722923587E-04  4.056915641E-03  5.517597818E-03 -3.121715687E-03 -3.969504487E-01  4.310905577E-02  3.101563325E-01 
        41  2.907537047E-01 -1.886914829E-03 -3.967861483E-01 -2.435420447E-03 -2.842466087E-04  2.443923923E-03  3.464766309E-03 -6.184275471E-03 -3.967861483E-01 -1.886914829E-03  2.907537047E-01 
        42 -2.907537618E-01 -1.886645067E-03 -3.967862151E-01 -2.719619955E-03 -2.766049167E-04 -2.719614065E-03  3.866220973E-03 -7.419551770E-03 -3.967862151E-01 -1.886645067E-03 -2.907537618E-01 
        43 -2.909273244E-01  6.094507563E-03 -3.966425738E-01 -2.677977669E-03 -1.354056040E-04 -2.669828803E-03  3.791149383E-03 -6.157507606E-03 -3.966425738E-01  6.094507563E-03 -2.909273244E-01 
        44  2.909271589E-01  6.094294799E-03 -3.966424329E-01 -2.350973035E-03 -1.558582113E-04  2.344308011E-03  3.329945188E-03 -5.076862826E-03 -3.966424329E-01  6.094294799E-03  2.909271589E-01 
        45  2.911872298E-01 -9.858820521E-03 -3.963328779E-01 -2.417588356E-03 -1.414136221E-04  2.445879355E-03  3.443984196E-03 -7.161852038E-03 -3.963328779E-01 -9.858820521E-03  2.911872298E-01 
        46 -2.911872676E-01 -9.858558493E-03 -3.963329648E-01 -2.702047787E-03 -9.548661497E-05 -2.721794418E-03  3.838264078E-03 -8.495433761E-03 -3.963329648E-01 -9.858558493E-03 -2.911872676E-01 
        47 -3.009444236E-01  3.279804903E-02 -3.963308795E-01 -2.993227890E-03  2.027660303E-04 -3.139487172E-03  4.345124281E-03 -2.827441920E-03 -3.963308795E-01  3.279804903E-02 -3.009444236E-01 
        48  3.009444236E-01  3.279804903E-02 -3.963308795E-01 -3.000082068E-03  2.034723998E-05  3.010884545E-03  4.252823201E-03 -3.505514856E-03 -3.963308795E-01  3.279804903E-02  3.009444236E-01 
        49 -2.915999758E-01  1.386921089E-02 -3.958366775E-01 -2.879468602E-03 -1.935003361E-05 -2.865846336E-03  4.067904460E-03 -5.199342501E-03 -3.958366775E-01  1.386921089E-02 -2.915999758E-01 
        50  2.915999524E-01  1.386917385E-02 -3.958366639E-01 -2.707788917E-03 -4.097112476E-05  2.693483515E-03  3.822352335E-03 -4.098659123E-03 -3.958366639E-01  1.386917385E-02  2.915999524E-01 
        51 -2.922412173E-01 -1.771773941E-02 -3.953050975E-01 -2.377343998E-03 -8.551680157E-05 -2.403312632E-03  3.382633559E-03 -9.907934982E-03 -3.953050975E-01 -1.771773941E-02 -2.922412173E-01 
        52  2.922411365E-01 -1.771801585E-02 -3.953049218E-01 -2.362312633E-03 -2.269985531E-04  2.445737673E-03  3.411908616E-03 -8.412492553E-03 -3.953049218E-01 -1.771801585E-02  2.922411365E-01 
        53 -3.118401952E-01 -4.631434612E-02 -3.952665860E-01 -3.223561009E-03 -1.644057425E-04 -3.470429905E-03  4.740085282E-03 -5.278326430E-04 -3.952665860E-01 -4.631434612E-02 -3.118401952E-01 
        54  3.118401952E-01 -4.631434612E-02 -3.952665860E-01 -3.239873025E-03 -2.674692960E-04  3.605983752E-03  4.856305506E-03 -1.160023401E-03 -3.952665860E-01 -4.631434612E-02  3.118401952E-01 
        55 -3.022325634E-01 -3.634131527E-02 -3.950151997E-01 -2.996203517E-03 -2.075208424E-04 -3.163256009E-03  4.366825637E-03 -6.379005982E-03 -3.950151997E-01 -3.634131527E-02 -3.022325634E-01 
        56  3.022325643E-01 -3.634131527E-02 -3.950152007E-01 -2.452229705E-03 -3.968801693E-04  2.743447512E-03  3.713243722E-03 -1.082764264E-02 -3.950152007E-01 -3.634131527E-02  3.022325643E-01 
        57  2.929540937E-01  2.165317802E-02 -3.945034894E-01 -2.950415794E-03  1.097934604E-04  3.003364670E-03  4.214297452E-03 -3.173269592E-03 -3.945034894E-01  2.165317802E-02  2.929540937E-01 
        58 -2.929539740E-01  2.165322998E-02 -3.945033475E-01 -3.007681783E-03  5.081784043E-07 -3.003611594E-03  4.255975306E-03 -5.206272619E-03 -3.945033475E-01  2.165322998E-02 -2.929539740E-01 
        59 -2.938519862E-01 -2.536221988E-02 -3.936693975E-01 -2.660377844E-03 -1.665684000E-04 -2.735742967E-03  3.822457759E-03 -8.601252649E-03 -3.936693975E-01 -2.536221988E-02 -2.938519862E-01 
        60  2.938519769E-01 -2.536253116E-02 -3.936692300E-01 -2.590860771E-03 -2.174337992E-04  2.692991725E-03  3.750649307E-03 -7.929658920E-03 -3.936692300E-01 -2.536253116E-02  2.938519769E-01 
        61 -3.036561237E-01  3.978156811E-02 -3.935719381E-01 -2.874652934E-03  3.463340534E-04 -3.196476096E-03  4.319248453E-03 -5.879581649E-03 -3.935719381E-01  3.978156811E-02 -3.036561237E-01 
        62  3.036561214E-01  3.978156811E-02 -3.935719358E-01 -3.310910043E-03  8.646448815E-05  3.394882175E-03  4.745473697E-03 -5.615887983E-03 -3.935719358E-01  3.978156811E-02  3.036561214E-01 
        63 -3.136422985E-01  4.938835343E-02 -3.934644827E-01 -3.027592478E-03  3.625136748E-04 -3.511498614E-03  4.660243135E-03 -4.279371769E-03 -3.934644827E-01  4.938835343E-02 -3.136422985E-01 
        64  3.136422985E-01  4.938835343E-02 -3.934644827E-01 -3.756076912E-03  3.186644798E-04  4.198706808E-03  5.644094615E-03 -7.766610867E-03 -3.934644827E-01  4.938835343E-02  3.136422985E-01 
        65  2.948917742E-01  2.917683566E-02 -3.926026975E-01 -2.646597385E-03  1.214262708E-05  2.644973397E-03  3.745788272E-03 -5.524292863E-03 -3.926026975E-01  2.917683566E-02  2.948917742E-01 
        66 -2.948914060E-01  2.917704102E-02 -3.926022066E-01 -2.782559373E-03  1.235164888E-04 -2.868978434E-03  4.003492191E-03 -6.623927438E-03 -3.926022066E-01  2.917704102E-02 -2.948914060E-01 
        67 -3.052325319E-01 -4.310905577E-02 -3.920266482E-01 -2.790063360E-03 -1.633208564E-04 -2.947859631E-03  4.068016224E-03 -5.382771354E-03 -3.920266482E-01 -4.310905577E-02 -3.052325319E-01 
        68  3.052325340E-01 -4.310905577E-02 -3.920266503E-01 -2.736088936E-03 -3.018812948E-04  3.053093911E-03  4.114095115E-03 -6.697770372E-03 -3.920266503E-01 -4.310905577E-02  3.052325340E-01 
        69 -2.858484320E-01  2.125364633E-03 -3.918718523E-01 -2.674566255E-03 -1.117041690E-04 -2.668305381E-03  3.782582973E-03 -6.714082496E-03 -3.918718523E-01  2.125364633E-03 -2.858484320E-01 
