nodenumber     x-coordinate     y-coordinate     z-coordinate     z-wall-shear     y-wall-shear     x-wall-shear       wall-shear         pressure     z-coordinate     y-coordinate     x-coordinate 
         1 -3.955259915E-01 -1.996539108E-03 -3.149288871E-01 -1.222288904E-02 -3.676819550E-04 -2.142204703E-02  2.467157648E-02 -1.482866095E-02 -3.149288871E-01 -1.996539108E-03 -3.955259915E-01 
         2  3.955259915E-01 -1.996539108E-03 -3.149288871E-01 -1.003008874E-02 -3.408960195E-04  1.764831689E-02  2.030465835E-02 -7.347465139E-03 -3.149288871E-01 -1.996539108E-03  3.955259915E-01 
         3 -3.956322516E-01  5.983957916E-03 -3.147448391E-01 -9.499400619E-03 -1.126882334E-04 -1.671001953E-02  1.922477579E-02 -5.331947094E-03 -3.147448391E-01  5.983957916E-03 -3.956322516E-01 
         4  3.956322516E-01  5.983957916E-03 -3.147448391E-01 -9.787360000E-03 -5.309459084E-04  1.709335796E-02  1.970770942E-02  1.518612301E-03 -3.147448391E-01  5.983957916E-03  3.956322516E-01 
         5 -3.958444707E-01 -9.954414546E-03 -3.143772648E-01 -9.819719100E-03 -5.891162482E-04 -1.741595368E-02  2.000448549E-02  1.644106930E-03 -3.143772648E-01 -9.954414546E-03 -3.958444707E-01 
         6  3.958444707E-01 -9.954414546E-03 -3.143772648E-01 -9.399867657E-03 -3.408069839E-04  1.665839649E-02  1.913266830E-02 -1.842020985E-03 -3.143772648E-01 -9.954414546E-03  3.958444707E-01 
         7 -3.961620472E-01  1.389665431E-02 -3.138272062E-01 -8.866139511E-03 -8.000149774E-05 -1.556722295E-02  1.791696053E-02  4.013042173E-03 -3.138272062E-01  1.389665431E-02 -3.961620472E-01 
         8  3.961620472E-01  1.389665431E-02 -3.138272062E-01 -9.722986001E-03 -4.309658890E-04  1.695102138E-02  1.955615335E-02 -1.298726576E-02 -3.138272062E-01  1.389665431E-02  3.961620472E-01 
         9 -3.965840809E-01 -1.779950249E-02 -3.130962224E-01 -9.220845770E-03 -5.299378001E-04 -1.651455290E-02  1.892382053E-02  4.519402263E-03 -3.130962224E-01 -1.779950249E-02 -3.965840809E-01 
        10  3.965840809E-01 -1.779950249E-02 -3.130962224E-01 -1.001419940E-02 -1.647798381E-04  1.768663428E-02  2.032993249E-02  9.826529895E-03 -3.130962224E-01 -1.779950249E-02  3.965840809E-01 
        11 -3.971093755E-01  2.165189605E-02 -3.121863856E-01 -9.084001175E-03 -3.003388941E-04 -1.576859604E-02  1.820394027E-02 -7.861559127E-03 -3.121863856E-01  2.165189605E-02 -3.971093755E-01 
        12  3.971093755E-01  2.165189605E-02 -3.121863856E-01 -1.054999196E-02 -1.333295660E-04  1.857940743E-02  2.137625149E-02 -1.833182332E-03 -3.121863856E-01  2.165189605E-02  3.971093755E-01 
        13 -3.895261675E-01  1.996539108E-03 -3.114648871E-01 -9.359184380E-03 -2.427774656E-04 -1.616263454E-02  1.868238929E-02 -3.554521988E-02 -3.114648871E-01  1.996539108E-03 -3.895261675E-01 
        14  3.895261675E-01  1.996539108E-03 -3.114648871E-01 -8.791956448E-03 -5.198512878E-04  1.518116758E-02  1.755475641E-02 -2.000689806E-02 -3.114648871E-01  1.996539108E-03  3.895261675E-01 
        15 -3.896324276E-01 -5.983957916E-03 -3.112808391E-01 -9.901084478E-03 -4.927580380E-04 -1.717657914E-02  1.983494048E-02 -2.562373508E-02 -3.112808391E-01 -5.983957916E-03 -3.896324276E-01 
        16  3.896324276E-01 -5.983957916E-03 -3.112808391E-01 -8.471807820E-03 -3.655513131E-04  1.471137657E-02  1.698336042E-02 -2.464551622E-02 -3.112808391E-01 -5.983957916E-03  3.896324276E-01 
        17 -3.977364419E-01 -2.544291496E-02 -3.111002746E-01 -1.021063621E-02 -9.134383331E-04 -1.862707258E-02  2.126506209E-02  6.720170169E-03 -3.111002746E-01 -2.544291496E-02 -3.977364419E-01 
        18  3.977364419E-01 -2.544291496E-02 -3.111002746E-01 -1.098742660E-02 -2.463898242E-04  1.964358188E-02  2.251404940E-02  6.614898725E-03 -3.111002746E-01 -2.544291496E-02  3.977364419E-01 
        19 -3.898446467E-01  9.954414546E-03 -3.109132648E-01 -7.516659173E-03 -3.228386806E-05 -1.302491056E-02  1.504123227E-02 -1.997115103E-02 -3.109132648E-01  9.954414546E-03 -3.898446467E-01 
        20  3.898446467E-01  9.954414546E-03 -3.109132648E-01 -7.918688518E-03 -4.931565379E-04  1.364143927E-02  1.578996491E-02 -3.307970402E-02 -3.109132648E-01  9.954414546E-03  3.898446467E-01 
        21 -3.901622232E-01 -1.389665431E-02 -3.103632062E-01 -7.866545891E-03 -4.515332215E-04 -1.377070418E-02  1.586806864E-02  7.135162208E-04 -3.103632062E-01 -1.389665431E-02 -3.901622232E-01 
        22  3.901622232E-01 -1.389665431E-02 -3.103632062E-01 -7.871090119E-03 -2.584918044E-04  1.372903607E-02  1.582967358E-02 -1.893660178E-02 -3.103632062E-01 -1.389665431E-02  3.901622232E-01 
        23 -3.984635027E-01  2.916181316E-02 -3.098409683E-01 -9.782508057E-03 -2.919494918E-04 -1.697711774E-02  1.959959849E-02 -1.224093405E-02 -3.098409683E-01  2.916181316E-02 -3.984635027E-01 
        24  3.984635027E-01  2.916181316E-02 -3.098409683E-01 -1.151683728E-02  1.903255481E-04  2.040452519E-02  2.343702392E-02 -2.448067123E-02 -3.098409683E-01  2.916181316E-02  3.984635027E-01 
        25 -3.905842569E-01  1.779950249E-02 -3.096322224E-01 -8.245248995E-03 -1.745953417E-04 -1.419538954E-02  1.642193264E-02 -1.916044411E-02 -3.096322224E-01  1.779950249E-02 -3.905842569E-01 
        26  3.905842569E-01  1.779950249E-02 -3.096322224E-01 -8.408231658E-03 -4.913748420E-04  1.434722561E-02  1.664750112E-02 -2.443277197E-02 -3.096322224E-01  1.779950249E-02  3.905842569E-01 
        27 -3.911091483E-01 -2.165189605E-02 -3.087221528E-01 -8.141716633E-03 -6.927148158E-04 -1.453585531E-02  1.667921551E-02  2.363275469E-03 -3.087221528E-01 -2.165189605E-02 -3.911091483E-01 
        28  3.911091489E-01 -2.165189605E-02 -3.087221531E-01 -8.755530616E-03 -2.071203226E-04  1.534888289E-02  1.767546550E-02 -9.787151852E-03 -3.087221531E-01 -2.165189605E-02  3.911091489E-01 
        29 -3.992884970E-01 -3.279804903E-02 -3.084120363E-01 -9.588681696E-03 -1.146677432E-03 -1.806819752E-02  2.049526872E-02 -2.781548184E-03 -3.084120363E-01 -3.279804903E-02 -3.992884970E-01 
        30  3.992884970E-01 -3.279804903E-02 -3.084120363E-01 -1.260137084E-02 -2.887263145E-04  2.243088724E-02  2.573461089E-02 -7.412731461E-07 -3.084120363E-01 -3.279804903E-02  3.992884970E-01 
        31  3.843311592E-01  7.621264178E-03 -3.080479500E-01 -7.096677234E-03 -4.648656513E-04  1.216366391E-02  1.409260345E-02 -3.859024818E-02 -3.080479500E-01  7.621264178E-03  3.843311592E-01 
        32 -3.835021102E-01 -1.996539108E-03 -3.079868960E-01 -9.517603710E-03 -4.203304896E-04 -1.650272232E-02  1.905760170E-02 -1.155251705E-02 -3.079868960E-01 -1.996539108E-03 -3.835021102E-01 
        33  3.858677374E-01  1.411198055E-02 -3.078365258E-01 -7.232665200E-03 -6.892736491E-04  1.221399180E-02  1.421527570E-02 -3.196441763E-02 -3.078365258E-01  1.411198055E-02  3.858677374E-01 
