nodenumber     x-coordinate     y-coordinate         pressure velocity-magnitude       y-velocity       x-velocity     y-coordinate     x-coordinate 
         1  8.499999642E-01  0.000000000E+00  2.556664658E-09  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  8.499999642E-01 
         2  8.500000238E-01  7.751937956E-03  2.556845402E-09  6.484815458E-07  2.554139678E-10 -6.484814321E-07  7.751937956E-03  8.500000238E-01 
         3  8.499999642E-01  1.550387591E-02  2.557360324E-09  1.257841404E-06  7.737162577E-10 -1.257840950E-06  1.550387591E-02  8.499999642E-01 
         4  8.499999642E-01  2.325581387E-02  2.557980050E-09  1.829691769E-06  1.569561037E-09 -1.829690518E-06  2.325581387E-02  8.499999642E-01 
         5  8.499999642E-01  3.100775182E-02  2.558513401E-09  2.365821501E-06  2.637311702E-09 -2.365818318E-06  3.100775182E-02  8.499999642E-01 
         6  8.499999642E-01  3.875968978E-02  2.558961043E-09  2.868007641E-06  3.940501703E-09 -2.868001957E-06  3.875968978E-02  8.499999642E-01 
         7  8.499999642E-01  4.651162773E-02  2.559315648E-09  3.338036549E-06  5.456849195E-09 -3.338026772E-06  4.651162773E-02  8.499999642E-01 
         8  8.499999642E-01  5.426356569E-02  2.559577883E-09  3.777691518E-06  7.163118099E-09 -3.777676511E-06  5.426356569E-02  8.499999642E-01 
         9  8.499999642E-01  6.201550364E-02  2.559743972E-09  4.188754247E-06  9.039971438E-09 -4.188732873E-06  6.201550364E-02  8.499999642E-01 
        10  8.499999642E-01  6.976743788E-02  2.559812362E-09  4.573000751E-06  1.107010306E-08 -4.572970738E-06  6.976744533E-02  8.499999642E-01 
        11  8.499999642E-01  7.751937956E-02  2.559781276E-09  4.932197953E-06  1.323866972E-08 -4.932157935E-06  7.751937956E-02  8.499999642E-01 
        12  8.499999642E-01  8.527131379E-02  2.559647605E-09  5.268097993E-06  1.553275730E-08 -5.268046152E-06  8.527132124E-02  8.499999642E-01 
        13  8.499999642E-01  9.302325547E-02  2.559408907E-09  5.582433914E-06  1.794168192E-08 -5.582368431E-06  9.302325547E-02  8.499999642E-01 
        14  8.499999642E-01  1.007751897E-01  2.559062295E-09  5.876917839E-06  2.045659997E-08 -5.876835530E-06  1.007751971E-01  8.499999642E-01 
        15  8.499999642E-01  1.085271314E-01  2.558605550E-09  6.153230515E-06  2.307034386E-08 -6.153130471E-06  1.085271314E-01  8.499999642E-01 
        16  8.499999642E-01  1.162790656E-01  2.558036449E-09  6.413020856E-06  2.577755964E-08 -6.412899438E-06  1.162790731E-01  8.499999642E-01 
        17  8.499999642E-01  1.240310073E-01  2.557350998E-09  6.657896392E-06  2.857440862E-08 -6.657752238E-06  1.240310073E-01  8.499999642E-01 
        18  8.499999642E-01  1.317829490E-01  2.556546752E-09  6.889423730E-06  3.145827066E-08 -6.889254109E-06  1.317829490E-01  8.499999642E-01 
        19  8.499999642E-01  1.395348758E-01  2.555619272E-09  7.109119906E-06  3.442795915E-08 -7.108922091E-06  1.395348907E-01  8.499999642E-01 
        20  8.499999642E-01  1.472868174E-01  2.554566114E-09  7.318451480E-06  3.748346344E-08 -7.318222288E-06  1.472868025E-01  8.499999642E-01 
        21  8.499999642E-01  1.550387591E-01  2.553384171E-09  7.518827260E-06  4.062583514E-08 -7.518564416E-06  1.550387591E-01  8.499999642E-01 
        22  8.499999642E-01  1.627906859E-01  2.552070555E-09  7.711599210E-06  4.385756114E-08 -7.711299986E-06  1.627907008E-01  8.499999642E-01 
        23  8.499999642E-01  1.705426276E-01  2.550620604E-09  7.898057447E-06  4.718191349E-08 -7.897719115E-06  1.705426425E-01  8.499999642E-01 
        24  8.499999642E-01  1.782945693E-01  2.549028988E-09  8.079429790E-06  5.060288188E-08 -8.079049621E-06  1.782945693E-01  8.499999642E-01 
        25  8.499999642E-01  1.860465109E-01  2.547292155E-09  8.256882211E-06  5.412557513E-08 -8.256456567E-06  1.860465109E-01  8.499999642E-01 
        26  8.499999642E-01  1.937984377E-01  2.545403666E-09  8.431512470E-06  5.775558876E-08 -8.431037713E-06  1.937984526E-01  8.499999642E-01 
        27  8.499999642E-01  2.015503794E-01  2.543359079E-09  8.604356481E-06  6.149945619E-08 -8.603830793E-06  2.015503943E-01  8.499999642E-01 
        28  8.499999642E-01  2.093023211E-01  2.541151956E-09  8.776386494E-06  6.536465946E-08 -8.775805327E-06  2.093023211E-01  8.499999642E-01 
