nodenumber     x-coordinate     y-coordinate     z-coordinate velocity-magnitude         pressure     z-coordinate     y-coordinate     x-coordinate 
         1 -3.101433523E-01 -4.060418144E-03 -6.869640559E-01  0.000000000E+00 -4.686315480E-02 -6.869640559E-01 -4.060418144E-03 -3.101433523E-01 
         2  3.101433523E-01 -4.060418144E-03 -6.869640559E-01  0.000000000E+00 -5.231911810E-02 -6.869640559E-01 -4.060418144E-03  3.101433523E-01 
         3 -3.101433523E-01  4.060418144E-03 -6.869640559E-01  0.000000000E+00 -2.547815245E-02 -6.869640559E-01  4.060418144E-03 -3.101433523E-01 
         4  3.101433523E-01  4.060418144E-03 -6.869640559E-01  0.000000000E+00 -4.295991469E-02 -6.869640559E-01  4.060418144E-03  3.101433523E-01 
         5 -3.109037372E-01 -1.213364974E-02 -6.865250474E-01  0.000000000E+00 -4.645314541E-02 -6.865250474E-01 -1.213364974E-02 -3.109037372E-01 
         6  3.109037372E-01 -1.213364974E-02 -6.865250474E-01  0.000000000E+00 -4.506844989E-03 -6.865250474E-01 -1.213364974E-02  3.109037372E-01 
         7 -3.109037372E-01  1.213364974E-02 -6.865250474E-01  0.000000000E+00  7.142022212E-02 -6.865250474E-01  1.213364974E-02 -3.109037372E-01 
         8  3.109037372E-01  1.213364974E-02 -6.865250474E-01  0.000000000E+00 -1.481480413E-02 -6.865250474E-01  1.213364974E-02  3.109037372E-01 
         9 -3.124155921E-01 -2.006462539E-02 -6.856521776E-01  0.000000000E+00  6.964373335E-02 -6.856521776E-01 -2.006462539E-02 -3.124155921E-01 
        10  3.124155921E-01 -2.006462539E-02 -6.856521776E-01  0.000000000E+00  2.843631130E-03 -6.856521776E-01 -2.006462539E-02  3.124155921E-01 
        11 -3.124155921E-01  2.006462539E-02 -6.856521776E-01  0.000000000E+00 -5.176519586E-02 -6.856521776E-01  2.006462539E-02 -3.124155921E-01 
        12  3.124155921E-01  2.006462539E-02 -6.856521776E-01  0.000000000E+00 -3.086343445E-02 -6.856521776E-01  2.006462539E-02  3.124155921E-01 
        13 -3.146611921E-01 -2.776036165E-02 -6.843556798E-01  0.000000000E+00 -2.932477828E-02 -6.843556798E-01 -2.776036165E-02 -3.146611921E-01 
        14  3.146611921E-01 -2.776036165E-02 -6.843556798E-01  0.000000000E+00 -7.597510247E-02 -6.843556798E-01 -2.776036165E-02  3.146611921E-01 
        15 -3.146611921E-01  2.776036165E-02 -6.843556798E-01  0.000000000E+00 -6.595957015E-02 -6.843556798E-01  2.776036165E-02 -3.146611921E-01 
        16  3.146611921E-01  2.776036165E-02 -6.843556798E-01  0.000000000E+00  6.854836189E-02 -6.843556798E-01  2.776036165E-02  3.146611921E-01 
        17 -3.164468138E-01 -4.147481665E-03 -6.833247507E-01  8.086383576E-02  0.000000000E+00 -6.833247507E-01 -4.147481665E-03 -3.164468138E-01 
        18  3.164468138E-01  4.147481665E-03 -6.833247507E-01  8.460457700E-02  0.000000000E+00 -6.833247507E-01  4.147481665E-03  3.164468138E-01 
        19  3.168005932E-01 -1.496448709E-02 -6.831204960E-01  8.555548117E-02  0.000000000E+00 -6.831204960E-01 -1.496448709E-02  3.168005932E-01 
        20 -3.168005932E-01  1.496448709E-02 -6.831204960E-01  8.364524423E-02  0.000000000E+00 -6.831204960E-01  1.496448709E-02 -3.168005932E-01 
        21 -3.176142094E-01 -3.513063305E-02 -6.826507545E-01  0.000000000E+00 -8.134076082E-02 -6.826507545E-01 -3.513063305E-02 -3.176142094E-01 
        22  3.176142094E-01 -3.513063305E-02 -6.826507545E-01  0.000000000E+00 -1.341448351E-02 -6.826507545E-01 -3.513063305E-02  3.176142094E-01 
        23 -3.176142094E-01  3.513063305E-02 -6.826507545E-01  0.000000000E+00 -1.393627558E-02 -6.826507545E-01  3.513063305E-02 -3.176142094E-01 
        24  3.176142094E-01  3.513063305E-02 -6.826507545E-01  0.000000000E+00 -2.287655420E-02 -6.826507545E-01  3.513063305E-02  3.176142094E-01 
        25  3.179440515E-01 -5.867694241E-03 -6.824603200E-01  9.409755540E-02  0.000000000E+00 -6.824603200E-01 -5.867694241E-03  3.179440515E-01 
        26 -3.179440515E-01  5.867694241E-03 -6.824603200E-01  9.229095878E-02  0.000000000E+00 -6.824603200E-01  5.867694241E-03 -3.179440515E-01 
        27 -3.182614761E-01 -1.256668938E-02 -6.822770549E-01  8.867625023E-02  0.000000000E+00 -6.822770549E-01 -1.256668938E-02 -3.182614761E-01 
        28  3.182614761E-01  1.256668938E-02 -6.822770549E-01  9.012221480E-02  0.000000000E+00 -6.822770549E-01  1.256668938E-02  3.182614761E-01 
        29 -3.205305135E-01 -2.120327474E-02 -6.809670255E-01  9.255301163E-02  0.000000000E+00 -6.809670255E-01 -2.120327474E-02 -3.205305135E-01 
        30  3.205305135E-01  2.120327474E-02 -6.809670255E-01  9.212009275E-02  0.000000000E+00 -6.809670255E-01  2.120327474E-02  3.205305135E-01 
        31  3.211789747E-01 -2.098112273E-02 -6.805926363E-01  9.461329067E-02  0.000000000E+00 -6.805926363E-01 -2.098112273E-02  3.211789747E-01 
        32 -3.211789747E-01  2.098112273E-02 -6.805926363E-01  9.359531781E-02  0.000000000E+00 -6.805926363E-01  2.098112273E-02 -3.211789747E-01 
        33 -3.212400226E-01 -4.208902990E-02 -6.805573903E-01  0.000000000E+00 -5.534861817E-02 -6.805573903E-01 -4.208902990E-02 -3.212400226E-01 
        34  3.212400226E-01 -4.208902990E-02 -6.805573903E-01  0.000000000E+00  1.280692709E-02 -6.805573903E-01 -4.208902990E-02  3.212400226E-01 
        35 -3.212400226E-01  4.208902990E-02 -6.805573903E-01  0.000000000E+00 -1.732360414E-02 -6.805573903E-01  4.208902990E-02 -3.212400226E-01 
        36  3.212400226E-01  4.208902990E-02 -6.805573903E-01  0.000000000E+00 -6.857071704E-03 -6.805573903E-01  4.208902990E-02  3.212400226E-01 
        37 -3.233216702E-01 -3.007090327E-02 -6.793555505E-01  9.155417884E-02  0.000000000E+00 -6.793555505E-01 -3.007090327E-02 -3.233216702E-01 
        38  3.233216702E-01  3.007090327E-02 -6.793555505E-01  9.321528763E-02  0.000000000E+00 -6.793555505E-01  3.007090327E-02  3.233216702E-01 
        39 -3.233395594E-01 -3.030281502E-03 -6.793452221E-01  1.049787493E-01  0.000000000E+00 -6.793452221E-01 -3.030281502E-03 -3.233395594E-01 
        40  3.233395594E-01  3.030281502E-03 -6.793452221E-01  1.059673115E-01  0.000000000E+00 -6.793452221E-01  3.030281502E-03  3.233395594E-01 
        41  3.235799838E-01 -1.288894320E-02 -6.792064131E-01  1.054835281E-01  0.000000000E+00 -6.792064131E-01 -1.288894320E-02  3.235799838E-01 
        42 -3.235799838E-01  1.288894320E-02 -6.792064131E-01  1.053776577E-01  0.000000000E+00 -6.792064131E-01  1.288894320E-02 -3.235799838E-01 
        43  3.237835279E-01 -3.690760672E-02 -6.790888968E-01  7.991872907E-02  0.000000000E+00 -6.790888968E-01 -3.690760672E-02  3.237835279E-01 
        44 -3.237835279E-01  3.690760672E-02 -6.790888968E-01  7.893602240E-02  0.000000000E+00 -6.790888968E-01  3.690760672E-02 -3.237835279E-01 
        45  3.242410410E-01 -3.031502837E-02 -6.788247515E-01  9.385354911E-02  0.000000000E+00 -6.788247515E-01 -3.031502837E-02  3.242410410E-01 
        46 -3.242410410E-01  3.031502837E-02 -6.788247515E-01  9.198300535E-02  0.000000000E+00 -6.788247515E-01  3.031502837E-02 -3.242410410E-01 
        47  3.248357858E-01 -5.714448844E-03 -6.784813754E-01  1.071070311E-01  0.000000000E+00 -6.784813754E-01 -5.714448844E-03  3.248357858E-01 
