x,y,z,p,wss_x,wss_y,wss_z,wss_mag
-0.05063532,-0.046780703,-0.204767,0,0.00103359864136,-0.00034905080034,-0.00079167680664,0.0013479298122717445
-0.22726349,0.073262622,-0.42491502,0,-7.571038178999999e-07,3.8546325096e-05,3.6211355138e-05,5.2892859872840656e-05
-0.1781318,-0.013884475,-0.4557963,0,0.00055412783126,2.4452379726e-05,-0.0005734380687,0.00079780122266487
-0.26227835,-0.071133694,-0.40718257,0,-0.000107733592074,3.3599615354e-05,0.000106892855408,0.000155439839006541
-0.057299253,0.069541915,-0.04357705,0,-3.7129029928e-05,3.5832343504e-05,1.7729347956999997e-05,5.456053045346381e-05
-0.20781454,0.064569851,-0.43597634,0,0.000159507134132,1.6223172144599997e-05,-0.000196478528568,0.00025359323599355633
-0.22139318,-0.072299428,-0.4228119,0,0.000195188189128,3.5999152434e-05,-0.00023771727877999998,0.0003096835042129343
-0.19534911,-0.049336391,-0.45114153,0,0.00028662393992,-9.1842535496e-05,-0.00029670242494,0.000422635378579307
-0.022742688,0.056862898,-0.13696132,0,0.0013155299655400001,-0.00081570537674,-0.00034391770712,0.0015856461588724317
-0.30492674,0.017794998,-0.38257636,0,-4.5431276169999995e-05,6.7943290210000005e-06,3.526131755e-05,5.7909621624064774e-05
-0.025822569,0.067379821,-0.11035306,0,0.00043774442536,-0.0005359674932,2.0330386733999998e-05,0.0006923111008250573
-0.19931707,-0.057691501,-0.44085623,0,0.00044083332433999997,4.6690263836e-05,-0.00044445684238,0.0006277387078427863
-0.028845591,0.038320645,-0.17870062,0,0.00178851624022,-0.00028794308551999997,-0.00121177150118,0.0021794705166855305
-0.19106937,-0.043045271,-0.45360209,0,0.00043585663893999996,-0.00014212284325,-0.00031225692888,0.0005546839657995415
-0.27524643,-0.066499487,-0.40768452,0,-0.00013397070799399998,-2.8979917714000002e-05,0.000177570961526,0.0002243199335957284
-0.051069236,-0.056686613,-0.18645388,0,0.0012779006352,-0.0005243347995000001,-0.0007216443978199999,0.0015584375676671361
-0.052825939,-0.054654198,-0.19399026,0,0.00133614703174,-0.00024296718138,-0.0012115648029400001,0.0018199481348045046
-0.053822991,-0.057147641,-0.1901467,0,0.0010051658782,-0.00046569687188,-0.00085394569456,0.0013987334515317617
-0.21692641,-0.071149552,-0.42271942,0,5.0753089858e-05,-3.1264561144e-06,-3.1159958274e-05,5.963718519184916e-05
-0.2881905,-0.055084178,-0.39757078,0,-0.000142441127246,5.1910702308e-06,0.00013578192338799998,0.00019685820445233406
-0.052027138,-0.058974367,-0.18255408,0,0.0007839885308,-0.0004842220211,-0.00025525060142,0.0009561704093253373
-0.21803045,0.071137002,-0.42472487,0,0.00025224134064000004,-5.3799399452e-05,-0.00020977759042000002,0.000332455571094367
-0.18354414,0.032774776,-0.45266925,0,0.00031504366408,-4.0957831978e-05,-0.00029894774074,0.0004362336598324804
-0.19975766,0.060150959,-0.43534722,0,0.00035917865302000004,2.7839139616e-05,-0.0004393012619,0.0005681284372276688
-0.055452364,-0.055078078,-0.19762618,0,0.0012351448314399998,-0.0004996540186200001,-0.00047372404136,0.0014140902942593558
-0.054554797,-0.052523738,-0.20136554,0,0.00123821244676,-0.00022469165880000002,-0.0008411506442200001,0.001513667998973818
