nodenumber     x-coordinate     y-coordinate     z-coordinate     z-wall-shear     y-wall-shear     x-wall-shear       wall-shear         pressure     z-coordinate     y-coordinate     x-coordinate 
         1 -1.850711129E-01 -1.996539108E-03 -4.704994123E-01 -3.706681690E-02 -2.600270653E-04 -2.164854918E-02  4.293116922E-02  4.893941551E-03 -4.704994123E-01 -1.996539108E-03 -1.850711129E-01 
         2  1.850711129E-01 -1.996539108E-03 -4.704994123E-01 -3.600254020E-02 -4.518955717E-05  2.106133542E-02  4.171671019E-02  1.273660167E-02 -4.704994123E-01 -1.996539108E-03  1.850711129E-01 
         3 -1.852551609E-01  5.983957916E-03 -4.703931522E-01 -4.300997689E-02  4.786993588E-05 -2.506821533E-02  4.978863238E-02  6.432065612E-02 -4.703931522E-01  5.983957916E-03 -1.852551609E-01 
         4  1.852551609E-01  5.983957916E-03 -4.703931522E-01 -3.552328430E-02 -6.862851818E-04  2.066894386E-02  4.111391533E-02  4.379681875E-02 -4.703931522E-01  5.983957916E-03  1.852551609E-01 
         5 -1.856227352E-01 -9.954414546E-03 -4.701809331E-01 -3.373441073E-02  4.484058931E-04 -1.966593786E-02  3.906019930E-02  3.356945197E-02 -4.701809331E-01 -9.954414546E-03 -1.856227352E-01 
         6  1.856227352E-01 -9.954414546E-03 -4.701809331E-01 -4.119820023E-02 -3.446888052E-04  2.415512315E-02  4.777016488E-02 -1.096831658E-02 -4.701809331E-01 -9.954414546E-03  1.856227352E-01 
         7 -1.861727938E-01  1.389665431E-02 -4.698633566E-01 -4.029659982E-02  9.091118270E-04 -2.373328629E-02  4.678774611E-02  5.348754559E-02 -4.698633566E-01  1.389665431E-02 -1.861727938E-01 
         8  1.861727938E-01  1.389665431E-02 -4.698633566E-01 -3.370883469E-02 -1.589084588E-04  1.978669306E-02  3.909832830E-02  3.056735816E-02 -4.698633566E-01  1.389665431E-02  1.861727938E-01 
         9 -1.869037776E-01 -1.779950249E-02 -4.694413229E-01 -4.334928587E-02  2.873964686E-04 -2.515320914E-02  5.012642530E-02  4.090799228E-02 -4.694413229E-01 -1.779950249E-02 -1.869037776E-01 
        10  1.869037776E-01 -1.779950249E-02 -4.694413229E-01 -4.379869345E-02  1.039438074E-04  2.558507599E-02  5.073360605E-02  6.548848854E-02 -4.694413229E-01 -1.779950249E-02  1.869037776E-01 
        11 -1.878136144E-01  2.165189605E-02 -4.689160283E-01 -2.894599159E-02  1.049969032E-03 -1.729630951E-02  3.374819762E-02  3.947837071E-02 -4.689160283E-01  2.165189605E-02 -1.878136144E-01 
        12  1.878136144E-01  2.165189605E-02 -4.689160283E-01 -3.097682334E-02 -1.602636892E-04  1.807184133E-02  3.588018034E-02  4.379245129E-02 -4.689160283E-01  2.165189605E-02  1.878136144E-01 
        13 -1.888997254E-01 -2.544291496E-02 -4.682889619E-01 -3.966041916E-02 -8.014870819E-05 -2.328564761E-02  4.599561299E-02  2.000782093E-02 -4.682889619E-01 -2.544291496E-02 -1.888997254E-01 
        14  1.888997254E-01 -2.544291496E-02 -4.682889619E-01 -3.936236138E-02 -1.459974678E-03  2.380710857E-02  4.603310898E-02  3.126733615E-02 -4.682889619E-01 -2.544291496E-02  1.888997254E-01 
        15 -1.901590317E-01  2.916181316E-02 -4.675619011E-01 -2.976500027E-02  1.826801032E-04 -1.749131806E-02  3.452903094E-02  7.573739959E-02 -4.675619011E-01  2.916181316E-02 -1.901590317E-01 
        16  1.901590317E-01  2.916181316E-02 -4.675619011E-01 -3.605854866E-02 -7.759237958E-05  2.113600194E-02  4.182134390E-02  2.873386568E-02 -4.675619011E-01  2.916181316E-02  1.901590317E-01 
        17 -1.915879637E-01 -3.279804903E-02 -4.667369068E-01 -3.491553433E-02 -8.769483644E-05 -2.052275445E-02  4.050498112E-02  5.650206295E-02 -4.667369068E-01 -3.279804903E-02 -1.915879637E-01 
        18  1.915879637E-01 -3.279804903E-02 -4.667369068E-01 -3.789824336E-02 -1.086037623E-03  2.284769879E-02  4.427525036E-02 -1.494070241E-02 -4.667369068E-01 -3.279804903E-02  1.915879637E-01 
        19 -1.931824710E-01  3.634131527E-02 -4.658163176E-01 -3.185123328E-02  7.864938245E-04 -1.916339457E-02  3.718621679E-02  7.240890437E-02 -4.658163176E-01  3.634131527E-02 -1.931824710E-01 
        20  1.931824710E-01  3.634131527E-02 -4.658163176E-01 -3.789993145E-02  5.336196042E-04  2.254032612E-02  4.411670081E-02 -8.936395770E-02 -4.658163176E-01  3.634131527E-02  1.931824710E-01 
        21 -1.949380337E-01 -3.978156811E-02 -4.648027429E-01 -3.433651109E-02 -6.808615375E-05 -2.015384015E-02  3.981931268E-02  2.626093517E-02 -4.648027429E-01 -3.978156811E-02 -1.949380337E-01 
        22  1.949380337E-01 -3.978156811E-02 -4.648027429E-01 -3.566784827E-02 -7.689065690E-04  2.152589088E-02  4.167145822E-02  1.991689547E-02 -4.648027429E-01 -3.978156811E-02  1.949380337E-01 
        23 -1.816071129E-01  1.996539108E-03 -4.644995883E-01 -4.031350403E-02 -7.871557728E-05 -2.321198363E-02  4.652551621E-02  2.638174042E-02 -4.644995883E-01  1.996539108E-03 -1.816071129E-01 
        24  1.816071129E-01  1.996539108E-03 -4.644995883E-01 -3.293407879E-02  2.195873595E-05  1.899160247E-02  3.802829798E-02  4.222445559E-03 -4.644995883E-01  1.996539108E-03  1.816071129E-01 
        25 -1.817911609E-01 -5.983957916E-03 -4.643933282E-01 -3.411545764E-02  2.448061555E-04 -1.968857847E-02  3.939795264E-02  1.781743883E-02 -4.643933282E-01 -5.983957916E-03 -1.817911609E-01 
        26  1.817911609E-01 -5.983957916E-03 -4.643933282E-01 -3.949232996E-02 -4.090659333E-04  2.289773740E-02  4.566096261E-02 -9.446171401E-04 -4.643933282E-01 -5.983957916E-03  1.817911609E-01 
        27 -1.821587352E-01  9.954414546E-03 -4.641811091E-01 -3.830480212E-02  3.968567681E-04 -2.212294407E-02  4.424237322E-02  2.921224601E-02 -4.641811091E-01  9.954414546E-03 -1.821587352E-01 
        28  1.821587352E-01  9.954414546E-03 -4.641811091E-01 -3.009343899E-02 -2.208176971E-04  1.733001434E-02  3.473928602E-02  1.508954466E-02 -4.641811091E-01  9.954414546E-03  1.821587352E-01 
        29 -1.827087938E-01 -1.389665431E-02 -4.638635326E-01 -3.522975895E-02  5.909094749E-04 -2.012755339E-02  4.058469680E-02  4.941392239E-02 -4.638635326E-01 -1.389665431E-02 -1.827087938E-01 
        30  1.827087938E-01 -1.389665431E-02 -4.638635326E-01 -3.985189719E-02  7.205278401E-05  2.300496049E-02  4.602931022E-02  9.551740172E-03 -4.638635326E-01 -1.389665431E-02  1.827087938E-01 
        31 -1.968496756E-01  4.310905577E-02 -4.636990560E-01 -3.569884135E-02  1.167001060E-03 -2.192777392E-02  4.191690785E-02  6.691980499E-02 -4.636990560E-01  4.310905577E-02 -1.968496756E-01 
        32  1.968496756E-01  4.310905577E-02 -4.636990560E-01 -4.507627746E-02 -1.795844364E-04  2.642472057E-02  5.226524351E-02  3.226942742E-02 -4.636990560E-01  4.310905577E-02  1.968496756E-01 
