cellnumber     x-coordinate     y-coordinate velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1  6.499999762E-01  1.367114764E-02  2.251128353E-05  3.376899258E-07 -2.250874968E-05  8.195788936E-09  1.367199887E-02  6.365840435E-01 
         2  6.499999762E-01  4.101344198E-02  6.302468682E-05  2.324818297E-06 -6.298179505E-05  8.533207918E-09  4.101512581E-02  6.368364096E-01 
         3  6.499999762E-01  6.835579127E-02  9.937774303E-05  5.301445981E-06 -9.923623293E-05  9.172445026E-09  6.835825741E-02  6.370881200E-01 
         4  6.499999762E-01  9.569638968E-02  1.319792937E-04  9.347486412E-06 -1.316478592E-04  9.305782811E-09  9.570451826E-02  6.372618675E-01 
         5  6.499999762E-01  1.230352074E-01  1.610813924E-04  1.405106468E-05 -1.604673889E-04  8.976624777E-09  1.230376139E-01  6.373719573E-01 
         6  6.499999762E-01  1.503740102E-01  1.869664266E-04  1.931825682E-05 -1.859657204E-04  8.071946667E-09  1.503812820E-01  6.374823451E-01 
         7  6.499999762E-01  1.779032201E-01  2.099212143E-04  2.507388854E-05 -2.084183652E-04  6.519747409E-09  1.778985113E-01  6.375083327E-01 
         8  6.499999762E-01  2.056225240E-01  2.300335327E-04  3.133171413E-05 -2.278897737E-04  4.229525175E-09  2.056317776E-01  6.374404430E-01 
         9  6.499999762E-01  2.333417386E-01  2.471969055E-04  3.802603533E-05 -2.442546247E-04  1.176657216E-09  2.333447933E-01  6.373699307E-01 
        10  6.499999762E-01  2.610903382E-01  2.614843834E-04  4.517449997E-05 -2.575526014E-04 -2.705345725E-09  2.611397207E-01  6.373199821E-01 
        11  6.499999762E-01  2.888658643E-01  2.727938991E-04  5.277720629E-05 -2.676398435E-04 -7.423092807E-09  2.889480591E-01  6.372898817E-01 
        12  6.499999762E-01  3.166411221E-01  2.810526639E-04  6.082899563E-05 -2.743910300E-04 -1.292249063E-08  3.167560995E-01  6.372374296E-01 
        13  6.499999762E-01  3.446536660E-01  2.861697867E-04  6.933452096E-05 -2.776434121E-04 -1.927932303E-08  3.447848856E-01  6.372049451E-01 
        14  6.499999762E-01  3.729023039E-01  2.879037347E-04  7.825985085E-05 -2.770630817E-04 -2.641374053E-08  3.730301559E-01  6.371293664E-01 
        15  6.499999762E-01  4.011511207E-01  2.863549744E-04  8.734593575E-05 -2.727083920E-04 -3.412172944E-08  4.012625813E-01  6.370608807E-01 
        16  6.499999762E-01  4.295459092E-01  2.811310114E-04  9.643069643E-05 -2.640752937E-04 -4.232694906E-08  4.296244085E-01  6.369871497E-01 
