nodenumber     x-coordinate     y-coordinate     z-coordinate     z-wall-shear     y-wall-shear     x-wall-shear       wall-shear         pressure     z-coordinate     y-coordinate     x-coordinate 
         1 -3.955259915E-01 -1.996539108E-03 -3.149288871E-01 -1.385303257E-02  1.504986919E-04 -2.432764145E-02  2.800298829E-02 -1.329178790E-02 -3.149288871E-01 -1.996539108E-03 -3.955259915E-01 
         2  3.955259915E-01 -1.996539108E-03 -3.149288871E-01 -1.164112965E-02  6.185263512E-05  2.046082780E-02  2.354488270E-02 -1.122908977E-02 -3.149288871E-01 -1.996539108E-03  3.955259915E-01 
         3 -3.956322516E-01  5.983957916E-03 -3.147448391E-01 -1.107822096E-02  4.646619179E-04 -1.959149491E-02  2.251468306E-02 -3.056605761E-03 -3.147448391E-01  5.983957916E-03 -3.956322516E-01 
         4  3.956322516E-01  5.983957916E-03 -3.147448391E-01 -1.083018307E-02 -2.256273209E-04  1.900719851E-02  2.188257318E-02  1.764022311E-03 -3.147448391E-01  5.983957916E-03  3.956322516E-01 
         5 -3.958444707E-01 -9.954414546E-03 -3.143772648E-01 -1.103837811E-02 -3.518504055E-04 -1.953079403E-02  2.243922037E-02 -2.618201306E-03 -3.143772648E-01 -9.954414546E-03 -3.958444707E-01 
         6  3.958444707E-01 -9.954414546E-03 -3.143772648E-01 -1.119069936E-02 -8.835149263E-05  1.975818885E-02  2.271313542E-02  2.177859802E-03 -3.143772648E-01 -9.954414546E-03  3.958444707E-01 
         7 -3.961620472E-01  1.389665431E-02 -3.138272062E-01 -9.589857304E-03  5.073443329E-04 -1.706818592E-02  1.958618445E-02 -3.235805277E-05 -3.138272062E-01  1.389665431E-02 -3.961620472E-01 
         8  3.961620472E-01  1.389665431E-02 -3.138272062E-01 -1.058972121E-02 -1.110877303E-04  1.857814622E-02  2.139579955E-02 -1.395769614E-02 -3.138272062E-01  1.389665431E-02  3.961620472E-01 
         9 -3.965840809E-01 -1.779950249E-02 -3.130962224E-01 -1.013126522E-02 -2.562556792E-04 -1.798432063E-02  2.064540667E-02  8.905773287E-04 -3.130962224E-01 -1.779950249E-02 -3.965840809E-01 
        10  3.965840809E-01 -1.779950249E-02 -3.130962224E-01 -1.108546821E-02 -8.637334805E-05  1.953049132E-02  2.246314038E-02  1.003921756E-02 -3.130962224E-01 -1.779950249E-02  3.965840809E-01 
        11 -3.971093755E-01  2.165189605E-02 -3.121863856E-01 -9.155598744E-03  4.731737266E-06 -1.608723939E-02  1.851579426E-02 -1.838576959E-02 -3.121863856E-01  2.165189605E-02 -3.971093755E-01 
        12  3.971093755E-01  2.165189605E-02 -3.121863856E-01 -1.098036192E-02  8.374354502E-05  1.949673024E-02  2.239554792E-02 -5.721929844E-03 -3.121863856E-01  2.165189605E-02  3.971093755E-01 
        13 -3.895261675E-01  1.996539108E-03 -3.114648871E-01 -1.056281319E-02  2.498062062E-04 -1.830225424E-02  2.113685349E-02 -4.471807933E-02 -3.114648871E-01  1.996539108E-03 -3.895261675E-01 
        14  3.895261675E-01  1.996539108E-03 -3.114648871E-01 -9.819809901E-03 -4.044921130E-04  1.698577589E-02  1.963034561E-02 -3.107437499E-02 -3.114648871E-01  1.996539108E-03  3.895261675E-01 
        15 -3.896324276E-01 -5.983957916E-03 -3.112808391E-01 -1.110805834E-02 -1.121255190E-04 -1.923910548E-02  2.221928883E-02 -3.874354706E-02 -3.112808391E-01 -5.983957916E-03 -3.896324276E-01 
        16  3.896324276E-01 -5.983957916E-03 -3.112808391E-01 -9.935537481E-03 -2.379643157E-04  1.722497011E-02  1.989396889E-02 -3.081240271E-02 -3.112808391E-01 -5.983957916E-03  3.896324276E-01 
        17 -3.977364419E-01 -2.544291496E-02 -3.111002746E-01 -1.159489747E-02 -6.384482423E-04 -2.086534088E-02  2.388333444E-02  1.439867427E-02 -3.111002746E-01 -2.544291496E-02 -3.977364419E-01 
        18  3.977364419E-01 -2.544291496E-02 -3.111002746E-01 -1.183836959E-02 -7.359236840E-07  2.097030170E-02  2.408468229E-02  8.034122104E-03 -3.111002746E-01 -2.544291496E-02  3.977364419E-01 
        19 -3.898446467E-01  9.954414546E-03 -3.109132648E-01 -8.452553943E-03  4.750052873E-04 -1.479685952E-02  1.705162597E-02 -3.245408242E-02 -3.109132648E-01  9.954414546E-03 -3.898446467E-01 
        20  3.898446467E-01  9.954414546E-03 -3.109132648E-01 -8.651965410E-03 -2.200427145E-04  1.501144495E-02  1.733530771E-02 -4.740006506E-02 -3.109132648E-01  9.954414546E-03  3.898446467E-01 
        21 -3.901622232E-01 -1.389665431E-02 -3.103632062E-01 -8.339805699E-03 -1.977522221E-04 -1.450611759E-02  1.673657684E-02 -1.442602717E-02 -3.103632062E-01 -1.389665431E-02 -3.901622232E-01 
        22  3.901622232E-01 -1.389665431E-02 -3.103632062E-01 -9.066359440E-03 -3.039975879E-04  1.581655405E-02  1.823663881E-02 -2.653411339E-02 -3.103632062E-01 -1.389665431E-02  3.901622232E-01 
        23 -3.984635027E-01  2.916181316E-02 -3.098409683E-01 -1.000735224E-02  2.636378414E-05 -1.765437368E-02  2.029788824E-02 -1.902989206E-02 -3.098409683E-01  2.916181316E-02 -3.984635027E-01 
        24  3.984635027E-01  2.916181316E-02 -3.098409683E-01 -1.117806123E-02  2.919072703E-04  1.987767846E-02  2.282059380E-02 -3.203365842E-02 -3.098409683E-01  2.916181316E-02  3.984635027E-01 
        25 -3.905842569E-01  1.779950249E-02 -3.096322224E-01 -8.269090761E-03  2.415768528E-04 -1.443340835E-02  1.664420464E-02 -3.864660037E-02 -3.096322224E-01  1.779950249E-02 -3.905842569E-01 
        26  3.905842569E-01  1.779950249E-02 -3.096322224E-01 -9.091505241E-03 -2.483453307E-04  1.565920972E-02  1.811726157E-02 -3.777103606E-02 -3.096322224E-01  1.779950249E-02  3.905842569E-01 
        27 -3.911091483E-01 -2.165189605E-02 -3.087221528E-01 -9.145015322E-03 -3.651643951E-04 -1.608169836E-02  1.850913501E-02 -8.291720719E-03 -3.087221528E-01 -2.165189605E-02 -3.911091483E-01 
        28  3.911091489E-01 -2.165189605E-02 -3.087221531E-01 -9.384990347E-03 -3.516251943E-05  1.634044522E-02  1.884696503E-02 -1.902537847E-02 -3.087221531E-01 -2.165189605E-02  3.911091489E-01 
        29 -3.992884970E-01 -3.279804903E-02 -3.084120363E-01 -9.900480225E-03 -1.380573385E-03 -1.889947758E-02  2.141045709E-02 -5.724488532E-03 -3.084120363E-01 -3.279804903E-02 -3.992884970E-01 
        30  3.992884970E-01 -3.279804903E-02 -3.084120363E-01 -1.276764003E-02  8.272517569E-05  2.240747032E-02  2.579426127E-02 -2.209286091E-03 -3.084120363E-01 -3.279804903E-02  3.992884970E-01 
        31  3.843311592E-01  7.621264178E-03 -3.080479500E-01 -7.693366795E-03 -1.297911933E-04  1.326703226E-02  1.533879519E-02 -6.063891271E-02 -3.080479500E-01  7.621264178E-03  3.843311592E-01 
        32 -3.835021102E-01 -1.996539108E-03 -3.079868960E-01 -1.089069778E-02 -3.545909551E-05 -1.886770449E-02  2.178852303E-02 -2.535130056E-02 -3.079868960E-01 -1.996539108E-03 -3.835021102E-01 
        33  3.858677374E-01  1.411198055E-02 -3.078365258E-01 -7.845252839E-03 -3.621642841E-04  1.341482378E-02  1.554767876E-02 -5.306293155E-02 -3.078365258E-01  1.411198055E-02  3.858677374E-01 
        34 -3.836059938E-01  5.983957916E-03 -3.078014759E-01 -8.459315975E-03  1.611957636E-04 -1.469491759E-02  1.696099025E-02 -3.685441466E-02 -3.078014759E-01  5.983957916E-03 -3.836059938E-01 
        35 -3.917154174E-01  2.544291496E-02 -3.076240345E-01 -8.867437143E-03 -4.907809438E-05 -1.540480549E-02  1.777910241E-02 -5.311769302E-02 -3.076240345E-01  2.544291496E-02 -3.917154174E-01 
