cellnumber     x-coordinate     y-coordinate velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1  8.699834347E-03  5.000000000E-01  6.014645936E-05  3.398186788E-06 -6.005038634E-05 -2.761120852E-09  5.116452454E-01 -2.063116622E-03 
         2  2.922540344E-02  5.000000000E-01  6.134587014E-05 -7.661945743E-06 -6.086551052E-05 -1.830038974E-09  5.149148336E-01  3.220481486E-02 
         3  4.659976438E-02  5.000000000E-01  5.732769033E-05 -9.019184677E-06 -5.661376499E-05 -1.108756473E-09  4.840083360E-01  3.846221487E-02 
         4  6.938529015E-02  5.000000000E-01  5.861594959E-05 -1.869137162E-05 -5.555593734E-05 -2.856872174E-10  4.876039140E-01  7.227367345E-02 
         5  1.035566106E-01  5.000000000E-01  5.994310431E-05 -2.785986152E-05 -5.307545450E-05  5.530920577E-10  4.913339940E-01  1.056221290E-01 
         6  1.372693479E-01  5.000000000E-01  6.106003564E-05 -3.607089295E-05 -4.926681068E-05  1.352600182E-09  4.952372351E-01  1.384662856E-01 
         7  1.706610024E-01  5.000000000E-01  6.169602508E-05 -4.293454444E-05 -4.430603125E-05  2.073164732E-09  4.995577855E-01  1.707967945E-01 
         8  2.038018405E-01  5.000000000E-01  6.164280392E-05 -4.817236120E-05 -3.846113482E-05  2.683331932E-09  5.047240071E-01  2.025483891E-01 
         9  2.366848141E-01  5.000000000E-01  6.067839912E-05 -5.156513131E-05 -3.198289157E-05  3.132211316E-09  5.110855744E-01  2.337595475E-01 
        10  2.552821338E-01  4.999999702E-01  5.856793938E-05 -5.289536849E-05 -2.514524837E-05  3.379616609E-09  5.186008072E-01  2.645559487E-01 
        11  2.717897892E-01  5.000000000E-01  5.018074179E-05 -4.524685596E-05 -2.169859147E-05  2.795988872E-09  4.873768566E-01  2.729456119E-01 
        12  3.025207222E-01  5.000000000E-01  4.672437864E-05 -4.404342730E-05 -1.559948945E-05  2.741924442E-09  4.966219786E-01  3.033982073E-01 
        13  3.353751004E-01  4.999999702E-01  4.162092365E-05 -4.044558449E-05 -9.821200574E-06  2.439991766E-09  5.054616104E-01  3.337864929E-01 
        14  3.624407351E-01  5.000000000E-01  3.458454833E-05 -3.425151917E-05 -4.787945048E-06  1.925551817E-09  5.131070779E-01  3.643739882E-01 
        15  3.786406517E-01  5.000000000E-01  2.877583528E-05 -2.848990815E-05 -4.046458892E-06  1.393593816E-09  4.851189273E-01  3.722587022E-01 
        16  4.001565576E-01  5.000000000E-01  2.128313572E-05 -2.125758229E-05 -1.042622201E-06  6.525099533E-10  4.911464705E-01  4.025533636E-01 
        17  4.318212271E-01  5.000000000E-01  1.296353626E-05 -1.294879734E-05  6.179965065E-07  2.684207734E-11  4.962493179E-01  4.327821485E-01 
        18  4.630799592E-01  5.000000000E-01  4.342664407E-06 -4.272374465E-06  7.781713079E-07 -7.149726126E-10  5.012172928E-01  4.628387739E-01 
